registro_id,fecha,edificio,temperatura_c,ocupacion,kwh,superficie_m2,tarifa
ENE077-001231,2025-02-14,B1,27.6,51,225.12,600,0.71
ENE077-001232,2025-02-14,B2,27.4,53,350.09,1200,0.71
ENE077-001233,2025-02-14,B3,23.5,100,369.92,1800,0.71
ENE077-001234,2025-02-15,B1,26.1,7,124.5,600,0.71
ENE077-001235,2025-02-15,B2,26.8,14,277.78,1200,0.71
ENE077-001236,2025-02-15,B3,25.2,22,322.03,1800,0.71
ENE077-001238,2025-02-16,B2,25.3,10,205.33,1200,0.71
ENE077-001239,2025-02-16,B3,23.9,24,270.28,1800,0.71
ENE077-001240,2025-02-17,B1,26.0,35,173.03,600,0.71
ENE077-001241,2025-02-17,B2,27.2,70,365.9,1200,0.71
ENE077-001242,2025-02-17,B3,27.4,109,570.93,1800,0.71
ENE077-001243,2025-02-18,B1,26.1,37,176.77,600,0.71
ENE077-001244,2025-02-18,B2,26.6,67,341.75,1200,0.71
ENE077-001245,2025-02-18,B3,24.9,111,448.3,1800,0.71
ENE077-001246,2025-02-19,B1,25.2,62,,600,0.71
ENE077-001247,2025-02-19,B2,26.5,49,315.82,1200,0.71
ENE077-001248,2025-02-19,B3,25.1,122,481.34,1800,0.71
ENE077-001249,2025-02-20,B1,28.3,52,235.75,600,0.71
ENE077-001250,2025-02-20,B2,24.6,64,285.74,1200,0.71
ENE077-001251,2025-02-20,B3,24.9,109,440.81,1800,0.71
ENE077-001252,2025-02-21,B1,26.9,48,195.56,600,0.71
ENE077-001253,2025-02-21,B2,24.9,85,301.21,1200,0.71
ENE077-001254,2025-02-21,B3,25.6,102,464.08,1800,0.71
ENE077-001255,2025-02-22,B1,27.5,11,158.74,600,0.71
ENE077-001256,2025-02-22,B2,24.9,13,201.16,1200,0.71
ENE077-001257,2025-02-22,B3,27.2,22,425.89,1800,0.71
ENE077-001258,2025-02-23,B1,23.8,15,116.01,600,0.71
ENE077-001259,2025-02-23,B2,29.0,15,374.49,1200,0.71
ENE077-001260,2025-02-23,B3,25.2,22,329.41,1800,0.71
ENE077-001261,2025-02-24,B1,27.1,29,163.66,600,0.71
ENE077-001262,2025-02-24,B2,28.1,68,413.43,1200,0.71
ENE077-001263,2025-02-24,B3,25.4,123,487.24,1800,0.71
ENE077-001264,2025-02-25,B1,25.1,15,118.56,600,0.71
ENE077-001265,2025-02-25,B2,24.3,93,318.06,1200,0.71
ENE077-001266,2025-02-25,B3,27.8,90,563.04,1800,0.71
ENE077-001267,2025-02-26,B1,23.7,54,"183,85",600,0.71
ENE077-001268,2025-02-26,B2,26.4,60,312.5,1200,0.71
ENE077-001269,2025-02-26,B3,27.9,94,563.77,1800,0.71
ENE077-001270,2025-02-27,B1,26.1,30,151.44,600,0.71
ENE077-001271,2025-02-27,B2,27.1,97,405.71,1200,0.71
ENE077-001272,2025-02-27,B3,27.1,98,539.08,1800,0.71
ENE077-001273,2025-02-28,B1,26.2,49,205.21,600,0.71
ENE077-001274,2025-02-28,B2,26.2,71,339.7,1200,0.71
ENE077-001275,2025-02-28,B3,25.7,106,477.48,1800,0.71
ENE077-001276,2025-03-01,B1,28.7,9,175.85,600,0.71
ENE077-001277,2025-03-01,B2,27.5,11,301.12,1200,0.71
ENE077-001278,2025-03-01,B3,27.0,22,423.29,1800,0.71
ENE077-001279,2025-03-02,B1,28.8,9,190.13,600,0.71
ENE077-001280,2025-03-02,B2,25.8,14,229.15,1200,0.71
ENE077-001281,2025-03-02,B3,27.2,24,428.93,1800,0.71
ENE077-001282,2025-03-03,B1,27.7,57,230.67,600,0.71
ENE077-001283,2025-03-03,B2,29.6,64,473.47,1200,0.71
ENE077-001284,2025-03-03,B3,26.6,91,482.29,1800,0.71
ENE077-001285,2025-03-04,B1,27.4,45,211.0,600,0.71
ENE077-001286,2025-03-04,B2,29.6,79,487.88,1200,0.71
ENE077-001287,2025-03-04,B3,27.9,114,608.84,1800,0.71
ENE077-001288,2025-03-05,B1,26.6,40,164.33,600,0.71
ENE077-001289,2025-03-05,B2,26.2,73,341.53,1200,0.71
ENE077-001291,2025-03-06,B1,28.2,46,214.04,600,0.71
ENE077-001292,2025-03-06,B2,28.1,74,413.67,1200,0.71
ENE077-001293,2025-03-06,B3,24.0,97,388.43,1800,0.71
ENE077-001294,2025-03-07,B1,27.3,43,212.87,600,0.71
ENE077-001295,2025-03-07,B2,29.9,83,508.66,1200,0.71
ENE077-001296,2025-03-07,B3,25.5,105,454.31,1800,0.71
ENE077-001297,2025-03-08,B1,29.7,5,186.83,600,0.71
ENE077-001298,2025-03-08,B2,26.2,14,259.16,1200,0.71
ENE077-001299,2025-03-08,B3,29.1,20,542.52,1800,0.71
ENE077-001300,2025-03-09,B1,28.1,11,181.84,600,0.71
ENE077-001301,2025-03-09,B2,25.9,12,235.29,1200,0.71
ENE077-001302,2025-03-09,B3,25.8,19,339.29,1800,0.71
ENE077-001303,2025-03-10,B1,28.0,46,226.84,600,0.71
ENE077-001304,2025-03-10,B2,29.6,87,499.69,1200,0.71
ENE077-001305,2025-03-10,B3,25.6,104,453.84,1800,0.71
ENE077-001306,2025-03-11,B1,27.8,40,219.25,600,0.71
ENE077-001307,2025-03-11,B2,28.4,93,447.59,1200,0.71
ENE077-001308,2025-03-11,B3,26.2,107,493.7,1800,0.71
ENE077-001309,2025-03-12,B1,25.6,50,169.89,600,0.71
ENE077-001310,2025-03-12,B2,26.5,84,362.31,1200,0.71
ENE077-001311,2025-03-12,B3,25.4,98,442.58,1800,0.71
ENE077-001312,2025-03-13,B1,28.2,52,220.99,600,0.71
ENE077-001313,2025-03-13,B2,27.6,71,374.9,1200,0.71
ENE077-001314,2025-03-13,B3,27.8,88,554.33,1800,0.71
ENE077-001315,2025-03-14,B1,29.9,45,274.71,600,0.71
ENE077-001316,2025-03-14,B2,25.9,68,320.86,1200,0.71
ENE077-001317,2025-03-14,B3,25.9,89,458.46,1800,0.71
ENE077-001318,2025-03-15,B1,28.6,10,180.04,600,0.71
ENE077-001319,2025-03-15,B2,27.3,17,290.03,1200,0.71
ENE077-001320,2025-03-15,B3,26.7,22,403.48,1800,0.71
ENE077-001321,2025-03-16,B1,27.6,7,155.63,600,0.71
ENE077-001322,2025-03-16,B2,25.0,15,200.22,1200,0.71
ENE077-001323,2025-03-16,B3,26.6,25,397.76,1800,0.71
ENE077-001324,2025-03-17,B1,28.1,50,219.02,600,0.71
ENE077-001325,2025-03-17,B2,28.5,82,438.79,1200,0.71
ENE077-001326,2025-03-17,B3,26.9,97,520.12,1800,0.71
ENE077-001327,2025-03-18,B1,28.4,46,231.57,600,0.71
ENE077-001328,2025-03-18,B2,24.9,72,283.52,1200,0.71
ENE077-001329,2025-03-18,B3,28.6,89,,1800,0.71
ENE077-001330,2025-03-19,B1,29.4,50,253.87,600,0.71
ENE077-001331,2025-03-19,B2,27.4,86,414.23,1200,0.71
ENE077-001332,2025-03-19,B3,28.6,119,646.33,1800,0.71
ENE077-001333,2025-03-20,B1,27.9,49,230.58,600,0.71
ENE077-001334,2025-03-20,B2,27.1,93,412.1,1200,0.71
ENE077-001335,2025-03-20,B3,27.7,115,599.38,1800,0.71
ENE077-001336,2025-03-21,B1,31.0,36,295.11,600,0.71
ENE077-001337,2025-03-21,B2,27.9,76,405.41,1200,0.71
ENE077-001338,2025-03-21,B3,27.5,107,581.58,1800,0.71
ENE077-001339,2025-03-22,B1,28.3,14,178.23,600,0.71
ENE077-001340,2025-03-22,B2,27.9,12,300.13,1200,0.71
ENE077-001341,2025-03-22,B3,26.3,20,376.55,1800,0.71
ENE077-001342,2025-03-23,B1,25.3,9,121.42,600,0.71
ENE077-001344,2025-03-23,B3,26.4,23,398.33,1800,0.71
ENE077-001345,2025-03-24,B1,30.2,40,265.96,600,0.71
ENE077-001346,2025-03-24,B2,25.4,91,341.12,1200,0.71
ENE077-001347,2025-03-24,B3,27.8,128,617.28,1800,0.71
ENE077-001348,2025-03-25,B1,28.8,42,239.0,600,0.71
ENE077-001349,2025-03-25,B2,30.1,80,524.26,1200,0.71
ENE077-001350,2025-03-25,B3,28.8,107,660.06,1800,0.71
ENE077-001351,2025-03-26,B1,27.4,49,203.96,600,0.71
ENE077-001352,2025-03-26,B2,28.9,81,471.18,1200,0.71
ENE077-001353,2025-03-26,B3,25.1,114,464.89,1800,0.71
ENE077-001354,2025-03-27,B1,27.8,32,191.41,600,0.71
ENE077-001355,2025-03-27,B2,27.8,76,413.77,1200,0.71
ENE077-001356,2025-03-27,B3,29.4,102,685.52,1800,0.71
ENE077-001357,2025-03-28,B1,28.4,37,204.71,600,0.71
ENE077-001358,2025-03-28,B2,26.6,78,372.81,1200,0.71
ENE077-001359,2025-03-28,B3,28.2,95,610.14,1800,0.71
ENE077-001360,2025-03-29,B1,30.7,8,226.25,600,0.71
ENE077-001361,2025-03-29,B2,28.2,15,332.7,1200,0.71
ENE077-001362,2025-03-29,B3,27.9,23,459.62,1800,0.71
ENE077-001363,2025-03-30,B1,29.4,9,200.65,600,0.71
ENE077-001364,2025-03-30,B2,28.6,17,352.88,1200,0.71
ENE077-001365,2025-03-30,B3,29.8,20,608.17,1800,0.71
ENE077-001366,2025-03-31,B1,27.9,27,200.62,600,0.71
ENE077-001367,2025-03-31,B2,25.4,76,323.71,1200,0.71
ENE077-001368,2025-03-31,B3,31.3,107,852.91,1800,0.71
ENE077-001369,2025-04-01,B1,26.6,50,203.8,600,0.71
ENE077-001370,2025-04-01,B2,28.7,90,469.21,1200,0.71
ENE077-001371,2025-04-01,B3,30.8,93,805.88,1800,0.71
ENE077-001372,2025-04-02,B1,27.4,51,214.4,600,0.71
ENE077-001373,2025-04-02,B2,29.9,113,559.62,1200,0.71
ENE077-001374,2025-04-02,B3,31.4,111,868.99,1800,0.71
ENE077-001375,2025-04-03,B1,31.1,41,296.71,600,0.71
ENE077-001376,2025-04-03,B2,26.1,73,338.71,1200,0.71
ENE077-001377,2025-04-03,B3,25.6,118,489.31,1800,0.71
ENE077-001378,2025-04-04,B1,29.4,42,253.57,600,0.71
ENE077-001379,2025-04-04,B2,28.1,70,402.27,1200,0.71
ENE077-001380,2025-04-04,B3,27.5,95,548.27,1800,0.71
ENE077-001381,2025-04-05,B1,29.4,12,192.91,600,0.71
ENE077-001382,2025-04-05,B2,25.7,14,247.27,1200,0.71
ENE077-001383,2025-04-05,B3,26.5,21,388.44,1800,0.71
ENE077-001384,2025-04-06,B1,28.5,12,174.36,600,0.71
ENE077-001385,2025-04-06,B2,29.7,16,407.78,1200,0.71
ENE077-001386,2025-04-06,B3,29.6,20,573.98,1800,0.71
ENE077-001387,2025-04-07,B1,29.4,45,258.4,600,0.71
ENE077-001388,2025-04-07,B2,26.3,84,363.0,1200,0.71
ENE077-001389,2025-04-07,B3,30.5,110,788.94,1800,0.71
ENE077-001390,2025-04-08,B1,28.4,39,230.16,600,0.71
ENE077-001391,2025-04-08,B2,27.0,73,373.28,1200,0.71
ENE077-001392,2025-04-08,B3,28.1,106,614.7,1800,0.71
ENE077-001393,2025-04-09,B1,29.6,61,288.19,600,0.71
ENE077-001394,2025-04-09,B2,27.6,65,386.83,1200,0.71
ENE077-001395,2025-04-09,B3,29.2,101,677.88,1800,0.71
ENE077-001397,2025-04-10,B2,26.6,96,382.41,1200,0.71
ENE077-001398,2025-04-10,B3,27.0,118,564.46,1800,0.71
ENE077-001399,2025-04-11,B1,29.5,42,253.79,600,0.71
ENE077-001400,2025-04-11,B2,27.6,75,385.54,1200,0.71
ENE077-001401,2025-04-11,B3,26.9,112,555.72,1800,0.71
ENE077-001402,2025-04-12,B1,26.2,11,128.22,600,0.71
ENE077-001403,2025-04-12,B2,29.4,19,406.6,1200,0.71
ENE077-001404,2025-04-12,B3,29.9,23,610.73,1800,0.71
ENE077-001405,2025-04-13,B1,26.9,7,145.99,600,0.71
ENE077-001406,2025-04-13,B2,28.3,16,332.42,1200,0.71
ENE077-001407,2025-04-13,B3,28.7,21,521.41,1800,0.71
ENE077-001408,2025-04-14,B1,26.8,44,195.0,600,0.71
ENE077-001409,2025-04-14,B2,29.3,82,477.57,1200,0.71
ENE077-001410,2025-04-14,B3,29.7,93,703.39,1800,0.71
ENE077-001411,2025-04-15,B1,27.8,45,210.37,600,0.71
ENE077-001412,2025-04-15,B2,29.3,73,,1200,0.71
ENE077-001413,2025-04-15,B3,26.5,90,482.9,1800,0.71
ENE077-001414,2025-04-16,B1,26.4,33,167.98,600,0.71
ENE077-001415,2025-04-16,B2,27.2,63,356.9,1200,0.71
ENE077-001416,2025-04-16,B3,30.4,99,783.18,1800,0.71
ENE077-001417,2025-04-17,B1,28.1,40,222.82,600,0.71
ENE077-001418,2025-04-17,B2,28.5,78,442.38,1200,0.71
ENE077-001419,2025-04-17,B3,27.9,125,629.22,1800,0.71
ENE077-001420,2025-04-18,B1,25.3,64,196.34,600,0.71
ENE077-001421,2025-04-18,B2,27.4,83,411.81,1200,0.71
ENE077-001422,2025-04-18,B3,27.6,116,592.45,1800,0.71
ENE077-001423,2025-04-19,B1,28.1,11,159.52,600,0.71
ENE077-001424,2025-04-19,B2,29.5,15,383.22,1200,0.71
ENE077-001425,2025-04-19,B3,27.2,18,431.56,1800,0.71
ENE077-001426,2025-04-20,B1,26.7,9,129.72,600,0.71
ENE077-001427,2025-04-20,B2,28.8,11,346.44,1200,0.71
ENE077-001428,2025-04-20,B3,26.8,22,391.79,1800,0.71
ENE077-001429,2025-04-21,B1,27.8,60,228.42,600,0.71
ENE077-001430,2025-04-21,B2,24.1,75,281.29,1200,0.71
ENE077-001431,2025-04-21,B3,26.8,97,517.91,1800,0.71
ENE077-001432,2025-04-22,B1,26.6,58,213.76,600,0.71
ENE077-001433,2025-04-22,B2,25.8,80,325.86,1200,0.71
ENE077-001434,2025-04-22,B3,27.0,114,562.16,1800,0.71
ENE077-001435,2025-04-23,B1,26.2,58,211.11,600,0.71
ENE077-001436,2025-04-23,B2,28.3,92,427.55,1200,0.71
ENE077-001437,2025-04-23,B3,27.6,111,595.96,1800,0.71
ENE077-001438,2025-04-24,B1,26.1,53,187.39,600,0.71
ENE077-001439,2025-04-24,B2,27.7,98,433.07,1200,0.71
ENE077-001440,2025-04-24,B3,28.4,121,661.21,1800,0.71
ENE077-001441,2025-04-25,B1,26.0,52,212.67,600,0.71
ENE077-001442,2025-04-25,B2,26.7,73,352.08,1200,0.71
ENE077-001443,2025-04-25,B3,26.8,98,513.21,1800,0.71
ENE077-001444,2025-04-26,B1,27.6,7,157.68,600,0.71
ENE077-001445,2025-04-26,B2,25.5,14,231.34,1200,0.71
ENE077-001446,2025-04-26,B3,25.8,24,357.56,1800,0.71
ENE077-001447,2025-04-27,B1,26.7,7,115.32,600,0.71
ENE077-001448,2025-04-27,B2,28.4,13,331.6,1200,0.71
ENE077-001450,2025-04-28,B1,28.4,24,202.93,600,0.71
ENE077-001451,2025-04-28,B2,25.2,69,302.75,1200,0.71
ENE077-001452,2025-04-28,B3,27.9,107,594.43,1800,0.71
ENE077-001453,2025-04-29,B1,24.8,51,165.54,600,0.71
ENE077-001454,2025-04-29,B2,26.2,98,375.08,1200,0.71
ENE077-001455,2025-04-29,B3,27.1,99,549.4,1800,0.71
ENE077-001456,2025-04-30,B1,25.5,37,171.11,600,0.71
ENE077-001457,2025-04-30,B2,25.6,71,320.62,1200,0.71
ENE077-001458,2025-04-30,B3,27.3,109,566.85,1800,0.71
ENE077-001459,2025-05-01,B1,26.8,51,213.32,600,0.71
ENE077-001460,2025-05-01,B2,26.4,93,375.57,1200,0.71
ENE077-001461,2025-05-01,B3,29.9,103,740.65,1800,0.71
ENE077-001462,2025-05-02,B1,27.8,42,207.27,600,0.71
ENE077-001463,2025-05-02,B2,28.3,77,432.07,1200,0.71
ENE077-001464,2025-05-02,B3,26.4,104,504.01,1800,0.71
ENE077-001465,2025-05-03,B1,25.9,10,132.92,600,0.71
ENE077-001466,2025-05-03,B2,25.2,19,215.88,1200,0.71
ENE077-001467,2025-05-03,B3,26.4,22,384.13,1800,0.71
ENE077-001468,2025-05-04,B1,26.6,5,127.65,600,0.71
ENE077-001469,2025-05-04,B2,27.5,14,311.93,1200,0.71
ENE077-001470,2025-05-04,B3,26.7,19,384.93,1800,0.71
ENE077-001471,2025-05-05,B1,25.5,49,194.74,600,0.71
ENE077-001472,2025-05-05,B2,26.5,67,350.96,1200,0.71
ENE077-001473,2025-05-05,B3,24.8,142,490.93,1800,0.71
ENE077-001474,2025-05-06,B1,25.4,32,145.17,600,0.71
ENE077-001475,2025-05-06,B2,29.3,95,511.35,1200,0.71
ENE077-001476,2025-05-06,B3,27.2,102,527.38,1800,0.71
ENE077-001477,2025-05-07,B1,27.1,62,217.73,600,0.71
ENE077-001478,2025-05-07,B2,22.8,103,"299,97",1200,0.71
ENE077-001479,2025-05-07,B3,27.7,115,602.29,1800,0.71
ENE077-001480,2025-05-08,B1,27.5,60,241.22,600,0.71
ENE077-001481,2025-05-08,B2,28.9,70,439.93,1200,0.71
ENE077-001482,2025-05-08,B3,25.4,112,467.02,1800,0.71
ENE077-001483,2025-05-09,B1,29.7,53,284.28,600,0.71
ENE077-001484,2025-05-09,B2,24.9,38,259.5,1200,0.71
ENE077-001485,2025-05-09,B3,25.2,114,459.24,1800,0.71
ENE077-001486,2025-05-10,B1,25.8,7,123.09,600,0.71
ENE077-001487,2025-05-10,B2,23.0,15,171.54,1200,0.71
ENE077-001488,2025-05-10,B3,25.7,23,363.54,1800,0.71
ENE077-001489,2025-05-11,B1,27.4,9,154.55,600,0.71
ENE077-001490,2025-05-11,B2,26.6,10,266.89,1200,0.71
ENE077-001491,2025-05-11,B3,27.8,22,478.72,1800,0.71
ENE077-001492,2025-05-12,B1,24.9,55,188.18,600,0.71
ENE077-001493,2025-05-12,B2,24.9,59,275.37,1200,0.71
ENE077-001494,2025-05-12,B3,25.9,92,467.29,1800,0.71
ENE077-001495,2025-05-13,B1,26.5,28,,600,0.71
ENE077-001496,2025-05-13,B2,27.9,86,404.54,1200,0.71
ENE077-001497,2025-05-13,B3,25.6,89,448.62,1800,0.71
ENE077-001498,2025-05-14,B1,25.8,33,151.88,600,0.71
ENE077-001499,2025-05-14,B2,25.6,80,331.06,1200,0.71
ENE077-001500,2025-05-14,B3,23.9,93,364.77,1800,0.71
ENE077-001501,2025-05-15,B1,26.1,55,204.4,600,0.71
ENE077-001503,2025-05-15,B3,26.2,85,459.55,1800,0.71
ENE077-001504,2025-05-16,B1,24.5,62,180.19,600,0.71
ENE077-001505,2025-05-16,B2,24.7,73,288.45,1200,0.71
ENE077-001506,2025-05-16,B3,27.0,105,544.1,1800,0.71
ENE077-001507,2025-05-17,B1,26.6,10,141.25,600,0.71
ENE077-001508,2025-05-17,B2,24.6,13,213.85,1200,0.71
ENE077-001509,2025-05-17,B3,23.7,16,260.44,1800,0.71
ENE077-001510,2025-05-18,B1,24.9,8,115.75,600,0.71
ENE077-001511,2025-05-18,B2,25.1,12,226.76,1200,0.71
ENE077-001512,2025-05-18,B3,25.9,15,349.43,1800,0.71
ENE077-001513,2025-05-19,B1,25.6,39,166.48,600,0.71
ENE077-001514,2025-05-19,B2,23.8,75,284.59,1200,0.71
ENE077-001515,2025-05-19,B3,27.5,119,598.77,1800,0.71
ENE077-001516,2025-05-20,B1,26.1,36,172.7,600,0.71
ENE077-001517,2025-05-20,B2,25.3,96,336.9,1200,0.71
ENE077-001518,2025-05-20,B3,27.5,107,570.77,1800,0.71
ENE077-001519,2025-05-21,B1,24.5,42,143.49,600,0.71
ENE077-001520,2025-05-21,B2,25.5,75,330.08,1200,0.71
ENE077-001521,2025-05-21,B3,26.4,112,525.01,1800,0.71
ENE077-001522,2025-05-22,B1,24.8,32,142.42,600,0.71
ENE077-001523,2025-05-22,B2,23.3,87,266.92,1200,0.71
ENE077-001524,2025-05-22,B3,23.1,109,369.72,1800,0.71
ENE077-001525,2025-05-23,B1,23.5,50,153.95,600,0.71
ENE077-001526,2025-05-23,B2,23.7,67,261.48,1200,0.71
ENE077-001527,2025-05-23,B3,25.4,112,463.83,1800,0.71
ENE077-001528,2025-05-24,B1,26.2,10,138.48,600,0.71
ENE077-001529,2025-05-24,B2,21.2,14,146.27,1200,0.71
ENE077-001530,2025-05-24,B3,25.9,21,351.18,1800,0.71
ENE077-001531,2025-05-25,B1,24.5,9,99.78,600,0.71
ENE077-001532,2025-05-25,B2,25.8,13,241.87,1200,0.71
ENE077-001533,2025-05-25,B3,27.0,20,412.95,1800,0.71
ENE077-001534,2025-05-26,B1,26.2,67,231.53,600,0.71
ENE077-001535,2025-05-26,B2,20.8,69,217.49,1200,0.71
ENE077-001536,2025-05-26,B3,27.2,99,544.15,1800,0.71
ENE077-001537,2025-05-27,B1,25.4,55,189.21,600,0.71
ENE077-001538,2025-05-27,B2,23.6,59,235.97,1200,0.71
ENE077-001539,2025-05-27,B3,23.6,102,385.91,1800,0.71
ENE077-001540,2025-05-28,B1,23.5,35,132.48,600,0.71
ENE077-001541,2025-05-28,B2,23.5,92,279.08,1200,0.71
ENE077-001542,2025-05-28,B3,23.6,102,374.75,1800,0.71
ENE077-001543,2025-05-29,B1,24.5,66,183.79,600,0.71
ENE077-001544,2025-05-29,B2,22.5,74,249.95,1200,0.71
ENE077-001545,2025-05-29,B3,25.6,103,465.84,1800,0.71
ENE077-001546,2025-05-30,B1,22.3,32,128.17,600,0.71
ENE077-001547,2025-05-30,B2,24.5,88,313.25,1200,0.71
ENE077-001548,2025-05-30,B3,26.6,112,523.06,1800,0.71
ENE077-001549,2025-05-31,B1,23.4,11,95.6,600,0.71
ENE077-001550,2025-05-31,B2,23.4,16,161.77,1200,0.71
ENE077-001551,2025-05-31,B3,22.0,18,212.3,1800,0.71
ENE077-001552,2025-06-01,B1,23.7,6,90.22,600,0.71
ENE077-001553,2025-06-01,B2,24.0,13,186.9,1200,0.71
ENE077-001554,2025-06-01,B3,21.3,21,202.69,1800,0.71
ENE077-001556,2025-06-02,B2,23.6,74,265.89,1200,0.71
ENE077-001557,2025-06-02,B3,23.9,111,403.97,1800,0.71
ENE077-001558,2025-06-03,B1,22.4,72,178.93,600,0.71
ENE077-001559,2025-06-03,B2,24.1,79,285.14,1200,0.71
ENE077-001560,2025-06-03,B3,23.2,96,361.1,1800,0.71
ENE077-001561,2025-06-04,B1,25.4,59,199.62,600,0.71
ENE077-001562,2025-06-04,B2,24.8,72,287.89,1200,0.71
ENE077-001563,2025-06-04,B3,24.6,95,401.25,1800,0.71
ENE077-001564,2025-06-05,B1,22.5,27,108.38,600,0.71
ENE077-001565,2025-06-05,B2,22.5,88,278.73,1200,0.71
ENE077-001566,2025-06-05,B3,24.3,118,420.02,1800,0.71
ENE077-001567,2025-06-06,B1,23.4,50,154.31,600,0.71
ENE077-001568,2025-06-06,B2,22.3,87,258.53,1200,0.71
ENE077-001569,2025-06-06,B3,22.1,99,328.0,1800,0.71
ENE077-001570,2025-06-07,B1,25.3,7,116.14,600,0.71
ENE077-001571,2025-06-07,B2,25.6,19,231.53,1200,0.71
ENE077-001572,2025-06-07,B3,23.4,17,245.91,1800,0.71
ENE077-001573,2025-06-08,B1,25.1,11,124.93,600,0.71
ENE077-001574,2025-06-08,B2,22.7,11,159.03,1200,0.71
ENE077-001575,2025-06-08,B3,20.9,19,192.42,1800,0.71
ENE077-001576,2025-06-09,B1,23.3,47,161.94,600,0.71
ENE077-001577,2025-06-09,B2,20.7,64,210.05,1200,0.71
ENE077-001578,2025-06-09,B3,22.1,109,,1800,0.71
ENE077-001579,2025-06-10,B1,22.7,50,142.68,600,0.71
ENE077-001580,2025-06-10,B2,23.3,85,272.23,1200,0.71
ENE077-001581,2025-06-10,B3,24.3,97,400.45,1800,0.71
ENE077-001582,2025-06-11,B1,22.6,49,153.1,600,0.71
ENE077-001583,2025-06-11,B2,24.7,89,310.35,1200,0.71
ENE077-001584,2025-06-11,B3,22.4,102,332.05,1800,0.71
ENE077-001585,2025-06-12,B1,22.7,47,144.03,600,0.71
ENE077-001586,2025-06-12,B2,24.4,87,301.69,1200,0.71
ENE077-001587,2025-06-12,B3,22.0,93,322.74,1800,0.71
ENE077-001588,2025-06-13,B1,22.2,47,149.32,600,0.71
ENE077-001589,2025-06-13,B2,22.0,103,285.0,1200,0.71
ENE077-001590,2025-06-13,B3,20.8,109,340.86,1800,0.71
ENE077-001591,2025-06-14,B1,22.6,7,92.92,600,0.71
ENE077-001592,2025-06-14,B2,20.3,15,127.25,1200,0.71
ENE077-001593,2025-06-14,B3,20.8,21,184.36,1800,0.71
ENE077-001594,2025-06-15,B1,23.0,10,91.94,600,0.71
ENE077-001595,2025-06-15,B2,22.5,15,150.07,1200,0.71
ENE077-001596,2025-06-15,B3,23.2,22,258.56,1800,0.71
ENE077-001597,2025-06-16,B1,21.7,45,129.59,600,0.71
ENE077-001598,2025-06-16,B2,20.6,60,205.87,1200,0.71
ENE077-001599,2025-06-16,B3,19.0,98,293.63,1800,0.71
ENE077-001600,2025-06-17,B1,20.3,48,117.84,600,0.71
ENE077-001601,2025-06-17,B2,20.4,51,181.68,1200,0.71
ENE077-001602,2025-06-17,B3,23.5,119,403.72,1800,0.71
ENE077-001603,2025-06-18,B1,22.7,36,133.45,600,0.71
ENE077-001604,2025-06-18,B2,21.5,98,279.36,1200,0.71
ENE077-001605,2025-06-18,B3,20.5,104,304.35,1800,0.71
ENE077-001606,2025-06-19,B1,19.4,36,121.47,600,0.71
ENE077-001607,2025-06-19,B2,23.0,88,270.67,1200,0.71
ENE077-001609,2025-06-20,B1,17.6,61,154.2,600,0.71
ENE077-001610,2025-06-20,B2,21.2,78,224.55,1200,0.71
ENE077-001611,2025-06-20,B3,24.0,98,384.68,1800,0.71
ENE077-001612,2025-06-21,B1,20.0,10,67.95,600,0.71
ENE077-001613,2025-06-21,B2,19.9,13,127.54,1200,0.71
ENE077-001614,2025-06-21,B3,22.0,16,214.11,1800,0.71
ENE077-001615,2025-06-22,B1,20.5,4,62.86,600,0.71
ENE077-001616,2025-06-22,B2,20.8,15,152.93,1200,0.71
ENE077-001617,2025-06-22,B3,19.2,25,197.44,1800,0.71
ENE077-001618,2025-06-23,B1,19.2,30,110.83,600,0.71
ENE077-001619,2025-06-23,B2,20.2,69,220.35,1200,0.71
ENE077-001620,2025-06-23,B3,20.9,99,321.95,1800,0.71
ENE077-001621,2025-06-24,B1,19.5,32,116.96,600,0.71
ENE077-001622,2025-06-24,B2,17.9,72,217.94,1200,0.71
ENE077-001623,2025-06-24,B3,21.5,106,328.23,1800,0.71
ENE077-001624,2025-06-25,B1,19.7,62,138.75,600,0.71
ENE077-001625,2025-06-25,B2,19.7,80,214.82,1200,0.71
ENE077-001626,2025-06-25,B3,20.5,92,302.51,1800,0.71
ENE077-001627,2025-06-26,B1,22.6,65,153.77,600,0.71
ENE077-001628,2025-06-26,B2,18.8,86,227.73,1200,0.71
ENE077-001629,2025-06-26,B3,16.9,111,329.93,1800,0.71
ENE077-001630,2025-06-27,B1,21.3,40,116.47,600,0.71
ENE077-001631,2025-06-27,B2,18.5,59,207.35,1200,0.71
ENE077-001632,2025-06-27,B3,17.3,92,298.07,1800,0.71
ENE077-001633,2025-06-28,B1,17.2,8,54.66,600,0.71
ENE077-001634,2025-06-28,B2,18.4,12,142.18,1200,0.71
ENE077-001635,2025-06-28,B3,21.2,19,187.8,1800,0.71
ENE077-001636,2025-06-29,B1,19.3,10,67.14,600,0.71
ENE077-001637,2025-06-29,B2,20.0,13,143.8,1200,0.71
ENE077-001638,2025-06-29,B3,20.0,21,186.04,1800,0.71
ENE077-001639,2025-06-30,B1,15.4,57,166.47,600,0.71
ENE077-001640,2025-06-30,B2,19.4,81,223.79,1200,0.71
ENE077-001641,2025-06-30,B3,16.8,100,302.07,1800,0.71
