registro_id,fecha,equipo,canal,prioridad,minutos_resolucion,estado,reabierto
SOP043-001208,2025-12-18,E2,web,baja,289.9,cerrado,0
SOP043-001209,2025-12-18,E3,telefono,normal,517.9,cerrado,0
SOP043-001210,2025-12-19,E1,telefono,baja,958.0,cerrado,0
SOP043-001211,2025-12-20,E2,correo,normal,964.2,cerrado,0
SOP043-001212,2025-12-20,E3,telefono,baja,,abierto,0
SOP043-001213,2025-12-21,E1,telefono,baja,263.2,cerrado,0
SOP043-001214,2025-12-21,E2,correo,normal,,abierto,0
SOP043-001215,2025-12-22,E3,web,normal,4552.5,cerrado,1
SOP043-001216,2025-12-23,E1,correo,normal,465.7,cerrado,0
SOP043-001217,2025-12-23,E2,telefono,normal,601.7,cerrado,0
SOP043-001218,2025-12-24,E3,correo,alta,2011.7,cerrado,0
SOP043-001219,2025-12-24,E1,telefono,alta,1721.3,cerrado,0
SOP043-001220,2025-12-25,E2,telefono,baja,4559.9,cerrado,1
SOP043-001221,2025-12-26,E3,web,normal,,abierto,0
SOP043-001222,2025-12-26,E1,telefono,normal,,abierto,0
SOP043-001223,2025-12-27,E2,correo,alta,5489.2,cerrado,1
SOP043-001224,2025-12-27,E3,correo,baja,1025.7,cerrado,0
SOP043-001225,2025-12-28,E1,telefono,alta,702.0,cerrado,0
SOP043-001226,2025-12-29,E2,telefono,normal,2242.5,cerrado,0
SOP043-001227,2025-12-29,E3,telefono,alta,322.7,cerrado,0
SOP043-001228,2025-12-30,E1,correo,alta,,abierto,0
SOP043-001229,2025-12-30,E2,correo,alta,1122.5,cerrado,0
SOP043-001230,2025-12-31,E3,telefono,baja,308.2,cerrado,0
SOP043-001155,2025-11-16,E3,correo,normal,1275.2,cerrado,0
SOP043-000405,2024-08-28,E3,correo,alta,4457.1,cerrado,1
SOP043-000051,2024-01-30,E3,correo,normal,796.6,cerrado,0
SOP043-001197,2025-12-11,E3,telefono,baja,,abierto,0
