registro_id	fecha	sensor	zona	valor	unidad	horas_operativas
SEN069-001501	2025-05-15	S1	norte	27.61	C	6
SEN069-001503	2025-05-15	S3	sur	81.17	F	24
SEN069-001504	2025-05-16	S1	norte	22.15	C	24
SEN069-001505	2025-05-16	S2	centro	27.0	C	12
SEN069-001506	2025-05-16	S3	sur	82.52	F	24
SEN069-001507	2025-05-17	S1	norte	23.97	C	24
SEN069-001508	2025-05-17	S2	centro	23.93	C	18
SEN069-001509	2025-05-17	S3	sur	82.49	F	6
SEN069-001510	2025-05-18	S1	norte	19.74	C	24
SEN069-001511	2025-05-18	S2	centro	21.51	C	6
SEN069-001512	2025-05-18	S3	sur	82.05	F	24
SEN069-001513	2025-05-19	S1	norte	24.18	C	12
SEN069-001514	2025-05-19	S2	centro	27.2	C	12
SEN069-001515	2025-05-19	S3	sur	79.65	F	24
SEN069-001516	2025-05-20	S1	norte	22.33	C	24
SEN069-001517	2025-05-20	S2	centro	26.38	C	24
SEN069-001518	2025-05-20	S3	sur	84.21	F	24
SEN069-001519	2025-05-21	S1	norte	23.05	C	24
SEN069-001520	2025-05-21	S2	centro	26.1	C	24
SEN069-001521	2025-05-21	S3	sur	82.04	F	18
SEN069-001522	2025-05-22	S1	norte	17.76	C	18
SEN069-001523	2025-05-22	S2	centro	23.21	C	24
SEN069-001524	2025-05-22	S3	sur	88.03	F	24
SEN069-001525	2025-05-23	S1	norte	22.74	C	6
SEN069-001526	2025-05-23	S2	centro	24.86	C	18
SEN069-001527	2025-05-23	S3	sur	83.2	F	24
SEN069-001528	2025-05-24	S1	norte	21.75	C	24
SEN069-001529	2025-05-24	S2	centro	26.28	C	24
SEN069-001530	2025-05-24	S3	sur	78.45	F	12
SEN069-001531	2025-05-25	S1	norte	19.57	C	6
SEN069-001532	2025-05-25	S2	centro	25.05	C	24
SEN069-001533	2025-05-25	S3	sur	74.0	F	24
SEN069-001534	2025-05-26	S1	norte	21.99	C	24
SEN069-001535	2025-05-26	S2	centro	22.88	C	12
SEN069-001536	2025-05-26	S3	sur	83.0	F	6
SEN069-001537	2025-05-27	S1	norte	18.42	C	18
SEN069-001538	2025-05-27	S2	centro	22.3	C	24
SEN069-001539	2025-05-27	S3	sur	81.58	F	12
SEN069-001540	2025-05-28	S1	norte	19.15	C	24
SEN069-001541	2025-05-28	S2	centro	21.46	C	24
SEN069-001542	2025-05-28	S3	sur	75.12	F	24
SEN069-001543	2025-05-29	S1	norte	24.17	C	6
SEN069-001544	2025-05-29	S2	centro	22.62	C	24
SEN069-001545	2025-05-29	S3	sur	75.8	F	24
SEN069-001546	2025-05-30	S1	norte	23.51	C	12
SEN069-001547	2025-05-30	S2	centro	23.72	C	18
SEN069-001548	2025-05-30	S3	sur	75.07	F	12
SEN069-001549	2025-05-31	S1	norte	22.32	C	12
SEN069-001550	2025-05-31	S2	centro	22.27	C	24
SEN069-001551	2025-05-31	S3	sur	72.93	F	6
SEN069-001552	2025-06-01	S1	norte	21.99	C	12
SEN069-001553	2025-06-01	S2	 CENTRO 	24.81	C	6
SEN069-001554	2025-06-01	S3	sur	80.89	F	18
SEN069-001556	2025-06-02	S2	centro	22.47	C	6
SEN069-001557	2024-02-30	S3	sur	76.59	F	24
SEN069-001558	2025-06-03	S1	norte	22.13	C	12
SEN069-001559	2025-06-03	S2	centro	24.35	C	12
SEN069-001560	2025-06-03	S3	sur	77.64	F	18
SEN069-001561	2025-06-04	S1	norte	24.18	C	12
SEN069-001562	2025-06-04	S2	centro	22.1	C	12
SEN069-001563	2025-06-04	S3	sur	76.84	F	6
SEN069-001564	2025-06-05	S1	norte	19.08	C	12
SEN069-001565	2025-06-05	S2	centro	22.83	C	24
SEN069-001566	2025-06-05	S3	sur	77.96	F	24
SEN069-001567	2025-06-06	S1	norte	22.3	C	24
SEN069-001568	2025-06-06	S2	centro	20.84	C	12
SEN069-001569	2025-06-06	S3	sur	76.12	F	24
SEN069-001570	2025-06-07	S1	norte	20.23	C	24
SEN069-001571	2025-06-07	S2	centro	24.51	C	24
SEN069-001572	2025-06-07	S3	sur	74.74	F	24
SEN069-001573	2025-06-08	S1	norte	18.93	C	24
SEN069-001574	2025-06-08	S2	centro	21.38	C	6
SEN069-001575	2025-06-08	S3	sur	70.15	F	24
SEN069-001576	2025-06-09	S1	norte	22.66	C	18
SEN069-001577	2025-06-09	S2	centro	23.04	C	18
SEN069-001578	2025-06-09	S3	sur		F	24
SEN069-001579	2025-06-10	S1	norte	22.9	C	6
SEN069-001580	2025-06-10	S2	centro	23.84	C	12
SEN069-001581	2025-06-10	S3	sur	86.48	F	6
SEN069-001582	2025-06-11	S1	norte	22.22	C	6
SEN069-001583	2025-06-11	S2	centro	21.98	C	24
SEN069-001584	2025-06-11	S3	sur	80.9	F	18
SEN069-001585	2025-06-12	S1	norte	20.78	C	24
SEN069-001586	2025-06-12	S2	centro	24.93	C	24
SEN069-001587	2025-06-12	S3	sur	79.94	F	24
SEN069-001588	2025-06-13	S1	norte	20.28	C	24
SEN069-001589	2025-06-13	S2	centro	24.63	C	24
SEN069-001590	2025-06-13	S3	sur	79.53	F	18
SEN069-001591	2025-06-14	S1	norte	21.24	C	24
SEN069-001592	2025-06-14	S2	centro	20.45	C	24
SEN069-001593	2025-06-14	S3	sur	79.33	F	24
SEN069-001594	2025-06-15	S1	norte	22.38	C	6
SEN069-001595	2025-06-15	S2	centro	22.4	C	24
SEN069-001596	2025-06-15	S3	sur	76.63	F	6
SEN069-001597	2025-06-16	S1	norte	19.07	C	6
SEN069-001598	2025-06-16	S2	centro	20.74	C	18
SEN069-001599	2025-06-16	S3	sur	75.8	F	24
SEN069-001600	2025-06-17	S1	norte	22.44	C	24
SEN069-001601	2025-06-17	S2	centro	21.78	C	6
SEN069-001602	2025-06-17	S3	sur	80.31	F	12
SEN069-001603	2025-06-18	S1	norte	19.46	C	24
SEN069-001604	2025-06-18	S2	centro	20.07	C	18
SEN069-001605	2025-06-18	S3	sur	77.37	F	24
SEN069-001606	2025-06-19	S1	norte	20.17	C	24
SEN069-001607	2025-06-19	S2	centro	20.0	C	18
SEN069-001609	2025-06-20	S1	norte	18.11	C	18
SEN069-001610	2025-06-20	S2	centro	24.18	C	6
SEN069-001611	2025-06-20	S3	sur	75.92	F	24
SEN069-001612	2025-06-21	S1	norte	21.61	C	24
SEN069-001613	2025-06-21	S2	centro	19.53	C	24
SEN069-001614	2025-06-21	S3	sur	75.58	F	18
SEN069-001615	2025-06-22	S1	norte	20.64	C	12
SEN069-001616	2025-06-22	S2	centro	23.14	C	6
SEN069-001617	2025-06-22	S3	sur	78.49	F	18
SEN069-001618	2025-06-23	S1	norte	18.09	C	24
SEN069-001619	2025-06-23	S2	centro	21.75	C	24
SEN069-001620	2025-06-23	S3	sur	73.92	F	6
SEN069-001621	2025-06-24	S1	norte	15.62	C	24
SEN069-001622	2025-06-24	S2	centro	21.03	C	24
SEN069-001623	2025-06-24	S3	sur	77.14	F	24
SEN069-001624	2025-06-25	S1	norte	17.5	C	12
SEN069-001625	2025-06-25	S2	centro	20.19	C	24
SEN069-001626	2025-06-25	S3	sur	72.98	F	24
SEN069-001627	2025-06-26	S1	norte	20.58	C	24
SEN069-001628	2025-06-26	S2	centro	20.23	C	24
SEN069-001629	2025-06-26	S3	sur	75.46	F	18
SEN069-001630	2025-06-27	S1	norte	17.07	C	24
SEN069-001631	2025-06-27	S2	centro	22.84	C	18
SEN069-001632	2025-06-27	S3	sur	72.23	F	24
SEN069-001633	2025-06-28	S1	norte	20.57	C	6
SEN069-001634	2025-06-28	S2	centro	23.39	C	6
SEN069-001635	2025-06-28	S3	sur	72.55	F	24
SEN069-001636	2025-06-29	S1	norte	16.37	C	24
SEN069-001637	2025-06-29	S2	centro	21.75	C	12
SEN069-001638	2025-06-29	S3	sur	68.82	F	24
SEN069-001639	2025-06-30	S1	norte	21.2	C	24
SEN069-001640	2025-06-30	S2	centro	22.16	C	18
SEN069-001641	2025-06-30	S3	sur	74.3	F	24
SEN069-001642	2025-07-01	S1	norte	16.32	C	12
SEN069-001643	2025-07-01	S2	centro	22.43	C	6
SEN069-001644	2025-07-01	S3	sur	73.14	F	24
SEN069-001645	2025-07-02	S1	norte	20.4	C	24
SEN069-001646	2025-07-02	S2	centro	19.26	C	24
SEN069-001647	2025-07-02	S3	sur	69.64	F	24
SEN069-001648	2025-07-03	S1	norte	21.15	C	24
SEN069-001649	2025-07-03	S2	centro	24.59	C	24
SEN069-001650	2025-07-03	S3	 SUR 	68.94	F	24
SEN069-001651	2025-07-04	S1	norte	17.74	C	24
SEN069-001652	2025-07-04	S2	centro	17.72	C	24
SEN069-001653	2025-07-04	S3	sur	77.48	F	24
SEN069-001654	2025-07-05	S1	norte	17.51	C	12
SEN069-001655	2025-07-05	S2	centro	21.15	C	24
SEN069-001656	2025-07-05	S3	sur	78.16	F	12
SEN069-001657	2025-07-06	S1	norte	18.46	C	24
SEN069-001658	2025-07-06	S2	centro	20.74	C	24
SEN069-001659	2025-07-06	S3	sur	74.69	F	24
SEN069-001660	2025-07-07	S1	norte	18.47	C	24
SEN069-001662	2025-07-07	S3	sur	74.82	F	24
SEN069-001663	2025-07-08	S1	norte	17.94	C	18
SEN069-001664	2025-07-08	S2	centro	19.37	C	24
SEN069-001665	2025-07-08	S3	sur	70.0	F	12
SEN069-001666	2025-07-09	S1	norte	17.59	C	6
SEN069-001667	2025-07-09	S2	centro	21.36	C	12
SEN069-001668	2025-07-09	S3	sur	72.71	F	24
SEN069-001669	2025-07-10	S1	norte	15.67	C	18
SEN069-001670	2025-07-10	S2	centro	18.5	C	18
SEN069-001671	2025-07-10	S3	sur	70.82	F	24
SEN069-001672	2025-07-11	S1	norte	19.13	C	24
SEN069-001673	2025-07-11	S2	centro	18.74	C	24
SEN069-001674	2025-07-11	S3	sur	74.81	F	18
SEN069-001675	2025-07-12	S1	norte	15.6	C	18
SEN069-001676	2025-07-12	S2	centro	18.47	C	24
SEN069-001677	2025-07-12	S3	sur	75.5	F	24
SEN069-001678	2025-07-13	S1	norte	18.89	C	24
SEN069-001679	2025-07-13	S2	centro	20.65	C	24
SEN069-001680	2025-07-13	S3	sur	76.81	F	24
SEN069-001681	2025-07-14	S1	norte	15.02	C	12
SEN069-001682	2025-07-14	S2	centro	16.69	C	12
SEN069-001683	2025-07-14	S3	sur	68.14	F	18
SEN069-001684	2025-07-15	S1	norte	20.67	C	6
SEN069-001685	2025-07-15	S2	centro	18.4	C	18
SEN069-001686	2025-07-15	S3	sur	65.33	F	6
SEN069-001687	2025-07-16	S1	norte	16.22	C	24
SEN069-001688	2025-07-16	S2	centro	20.71	C	24
SEN069-001689	2025-07-16	S3	sur	69,46	F	24
SEN069-001690	2025-07-17	S1	norte	19.42	C	12
SEN069-001691	2025-07-17	S2	centro	18.1	C	18
SEN069-001692	2025-07-17	S3	sur	69.21	F	24
SEN069-001693	2025-07-18	S1	norte	18.92	C	24
SEN069-001694	2025-07-18	S2	centro	20.94	C	24
SEN069-001695	2025-07-18	S3	sur	70.93	F	24
SEN069-001696	2025-07-19	S1	norte	18.02	C	18
SEN069-001697	2025-07-19	S2	centro	16.41	C	12
SEN069-001698	2025-07-19	S3	sur	70.19	F	6
SEN069-001699	2025-07-20	S1	norte	13.51	C	18
SEN069-001700	2025-07-20	S2	centro	18.36	C	6
SEN069-001701	2025-07-20	S3	sur	73.81	F	6
SEN069-001702	2025-07-21	S1	norte	17.32	C	24
SEN069-001703	2025-07-21	S2	centro	21.56	C	18
SEN069-001704	2025-07-21	S3	sur	66.73	F	24
SEN069-001705	2025-07-22	S1	norte	15.8	C	12
SEN069-001706	2025-07-22	S2	centro	14.23	C	12
SEN069-001707	2025-07-22	S3	sur	72.07	F	24
SEN069-001708	2025-07-23	S1	norte	12.4	C	18
SEN069-001709	2025-07-23	S2	centro	15.01	C	24
SEN069-001710	2025-07-23	S3	sur	67.2	F	18
SEN069-001711	2025-07-24	S1	norte	16.11	C	18
SEN069-001712	2025-07-24	S2	centro	17.47	C	6
SEN069-001713	2025-07-24	S3	sur	67.53	F	24
SEN069-001715	2025-07-25	S2	centro	17.08	C	24
SEN069-001716	2025-07-25	S3	sur	65.31	F	6
SEN069-001717	2025-07-26	S1	norte	14.26	C	24
SEN069-001718	2025-07-26	S2	centro	16.79	C	18
SEN069-001719	2025-07-26	S3	sur	62.05	F	24
SEN069-001720	2025-07-27	S1	norte	17.26	C	24
SEN069-001721	2025-07-27	S2	centro	15.47	C	18
SEN069-001722	2025-07-27	S3	sur	68.37	F	6
SEN069-001723	2025-07-28	S1	norte	16.41	C	12
SEN069-001724	2025-07-28	S2	centro	14.54	C	6
SEN069-001725	2025-07-28	S3	sur	64.16	F	24
SEN069-001726	2025-07-29	S1	norte	17.19	C	6
SEN069-001727	2025-07-29	S2	centro	19.28	C	12
SEN069-001728	2025-07-29	S3	sur	69.63	F	18
SEN069-001729	2025-07-30	S1	norte	14.45	C	12
SEN069-001730	2025-07-30	S2	centro	16.84	C	24
SEN069-001731	2025-07-30	S3	sur	67.45	F	24
SEN069-001732	2025-07-31	S1	norte	15.77	C	24
SEN069-001733	2025-07-31	S2	centro	17.38	C	18
SEN069-001734	2025-07-31	S3	sur	57.87	F	24
SEN069-001735	2025-08-01	S1	norte	15.12	C	24
SEN069-001736	2025-08-01	S2	centro	14.61	C	6
SEN069-001737	2025-08-01	S3	sur	67.41	F	24
SEN069-001738	2025-08-02	S1	norte	17.14	C	24
SEN069-001739	2025-08-02	S2	centro	17.79	C	6
SEN069-001740	2025-08-02	S3	sur	70.79	F	24
SEN069-001741	2025-08-03	S1	norte	15.28	C	24
SEN069-001742	2025-08-03	S2	centro	18.5	C	6
SEN069-001743	2025-08-03	S3	sur	66.85	F	24
SEN069-001744	2025-08-04	S1	norte		C	18
SEN069-001745	2025-08-04	S2	centro	20.68	C	18
SEN069-001746	2025-08-04	S3	sur	70.7	F	12
SEN069-001747	2025-08-05	S1	 NORTE 	13.59	C	6
SEN069-001748	2025-08-05	S2	centro	18.82	C	24
SEN069-001749	2025-08-05	S3	sur	62.56	F	18
SEN069-001750	2025-08-06	S1	norte	15.28	C	18
SEN069-001751	2025-08-06	S2	centro	16.79	C	18
SEN069-001752	2025-08-06	S3	sur	69.59	F	24
SEN069-001753	2025-08-07	S1	norte	16.48	C	18
SEN069-001754	2025-08-07	S2	centro	15.54	C	18
SEN069-001755	2025-08-07	S3	sur	70.35	F	18
SEN069-001756	2025-08-08	S1	norte	15.05	C	24
SEN069-001757	2025-08-08	S2	centro	19.61	C	24
SEN069-001758	2025-08-08	S3	sur	64.09	F	12
SEN069-001759	2025-08-09	S1	norte	14.57	C	24
SEN069-001760	2025-08-09	S2	centro	18.47	C	18
SEN069-001761	2025-08-09	S3	sur	70.9	F	18
SEN069-001762	2025-08-10	S1	norte	11.69	C	24
SEN069-001763	2025-08-10	S2	centro	17.71	C	12
SEN069-001764	2025-08-10	S3	sur	65.53	F	12
SEN069-001765	2025-08-11	S1	norte	12.28	C	24
SEN069-001766	2025-08-11	S2	centro	14.09	C	24
SEN069-001768	2025-08-12	S1	norte	19.58	C	24
SEN069-001769	2025-08-12	S2	centro	16.41	C	6
SEN069-001770	2025-08-12	S3	sur	66.68	F	24
SEN069-001771	2025-08-13	S1	norte	18.99	C	12
SEN069-001772	2025-08-13	S2	centro	14.48	C	24
SEN069-001773	2025-08-13	S3	sur	62.79	F	12
SEN069-001774	2025-08-14	S1	norte	13.15	C	24
SEN069-001775	2025-08-14	S2	centro	14.19	C	6
SEN069-001776	2025-08-14	S3	sur	66.01	F	12
SEN069-001777	2025-08-15	S1	norte	17.28	C	24
SEN069-001778	2025-08-15	S2	centro	15.34	C	24
SEN069-001779	2025-08-15	S3	sur	67.13	F	24
SEN069-001780	2025-08-16	S1	norte	15.08	C	6
SEN069-001781	2025-08-16	S2	centro	17.11	C	24
SEN069-001782	2025-08-16	S3	sur	62.64	F	6
SEN069-001783	2025-08-17	S1	norte	15.24	C	24
SEN069-001784	2025-08-17	S2	centro	15.98	C	6
SEN069-001785	2025-08-17	S3	sur	67.95	F	18
SEN069-001786	2025-08-18	S1	norte	17.14	C	24
SEN069-001787	2025-08-18	S2	centro	15.13	C	12
SEN069-001788	2025-08-18	S3	sur	61.17	F	18
SEN069-001789	2025-08-19	S1	norte	12.45	C	18
SEN069-001790	2025-08-19	S2	centro	19.62	C	18
SEN069-001791	2025-08-19	S3	sur	62.08	F	12
SEN069-001792	2025-08-20	S1	norte	12.59	C	24
SEN069-001793	2025-08-20	S2	centro	19.68	C	6
SEN069-001794	2025-08-20	S3	sur	64.26	F	6
SEN069-001795	2025-08-21	S1	norte	13.64	C	18
SEN069-001796	2025-08-21	S2	centro	20.04	C	24
SEN069-001797	2025-08-21	S3	sur	69.09	F	24
SEN069-001798	2025-08-22	S1	norte	11.37	C	24
SEN069-001799	2025-08-22	S2	centro	15.65	C	12
SEN069-001800	2025-08-22	S3	sur	72.6	F	24
SEN069-001801	2025-08-23	S1	norte	14.8	C	24
SEN069-001802	2025-08-23	S2	centro	19.28	C	12
SEN069-001803	2025-08-23	S3	sur	68.11	F	24
SEN069-001804	2025-08-24	S1	norte	14.22	C	6
SEN069-001805	2025-08-24	S2	centro	13.74	C	24
SEN069-001806	2025-08-24	S3	sur	60.44	F	24
SEN069-001807	2025-08-25	S1	norte	14.6	C	12
SEN069-001808	2025-08-25	S2	centro	14.2	C	24
SEN069-001809	2025-08-25	S3	sur	67.99	F	24
SEN069-001810	2025-08-26	S1	norte	13.71	C	24
SEN069-001811	2025-08-26	S2	centro	15.75	C	12
SEN069-001812	2025-08-26	S3	sur	67.41	F	24
SEN069-001813	2025-08-27	S1	norte	12.55	C	24
SEN069-001814	2025-08-27	S2	centro	16.43	C	18
SEN069-001815	2025-08-27	S3	sur	65.15	F	24
SEN069-001816	2025-08-28	S1	norte	17.88	C	24
SEN069-001817	2025-08-28	S2	centro	14.54	C	24
SEN069-001818	2025-08-28	S3	sur	65.43	F	6
SEN069-001819	2025-08-29	S1	norte	14.03	C	18
SEN069-001821	2025-08-29	S3	sur	70.29	F	24
SEN069-001822	2025-08-30	S1	norte	13.43	C	24
SEN069-001823	2025-08-30	S2	centro	17.78	C	6
SEN069-001824	2025-08-30	S3	sur	66.5	F	12
SEN069-001825	2025-08-31	S1	norte	15.36	C	18
SEN069-001826	2025-08-31	S2	centro	14.7	C	18
SEN069-001827	2025-08-31	S3	sur		F	12
SEN069-001828	2025-09-01	S1	norte	16.49	C	6
SEN069-001829	2025-09-01	S2	centro	18.53	C	24
SEN069-001830	2025-09-01	S3	sur	60.6	F	12
SEN069-001831	2025-09-02	S1	norte	18.31	C	6
SEN069-001832	2025-09-02	S2	centro	17.61	C	18
SEN069-001833	2025-09-02	S3	sur	63.52	F	12
SEN069-001834	2025-09-03	S1	norte	15.05	C	24
SEN069-001835	2025-09-03	S2	centro	18.93	C	18
SEN069-001836	2025-09-03	S3	sur	67.45	F	24
SEN069-001837	2025-09-04	S1	norte	12.88	C	12
SEN069-001838	2025-09-04	S2	centro	15.12	C	6
SEN069-001839	2025-09-04	S3	sur	63.11	F	24
SEN069-001840	2025-09-05	S1	norte	13.45	C	18
SEN069-001841	2025-09-05	S2	centro	17.31	C	6
SEN069-001842	2025-09-05	S3	sur	59.12	F	24
SEN069-001843	2025-09-06	S1	norte	13.62	C	6
SEN069-001844	2025-09-06	S2	 CENTRO 	19.72	C	18
SEN069-001845	2025-09-06	S3	sur	62.34	F	24
SEN069-001846	2025-09-07	S1	norte	12.76	C	24
SEN069-001847	2025-09-07	S2	centro	12.64	C	12
SEN069-001848	2025-09-07	S3	sur	64.25	F	18
SEN069-001849	2025-09-08	S1	norte	14.63	C	18
SEN069-001850	2025-09-08	S2	centro	16.95	C	24
SEN069-001851	2025-09-08	S3	sur	66.33	F	24
SEN069-001852	2025-09-09	S1	norte	13.72	C	12
SEN069-001853	2025-09-09	S2	centro	16.1	C	24
SEN069-001854	2025-09-09	S3	sur	63.16	F	12
SEN069-001855	2025-09-10	S1	norte	9.91	C	24
SEN069-001856	2025-09-10	S2	centro	16.11	C	24
SEN069-001857	2025-09-10	S3	sur	65.02	F	12
SEN069-001858	2025-09-11	S1	norte	15.36	C	24
SEN069-001859	2025-09-11	S2	centro	12.77	C	24
SEN069-001860	2025-09-11	S3	sur	68.27	F	24
SEN069-001861	2025-09-12	S1	norte	12.55	C	24
SEN069-001862	2025-09-12	S2	centro	15.32	C	24
SEN069-001863	2025-09-12	S3	sur	62.75	F	24
SEN069-001864	2025-09-13	S1	norte	9.99	C	12
SEN069-001865	2025-09-13	S2	centro	15.46	C	24
SEN069-001866	2025-09-13	S3	sur	61.19	F	18
SEN069-001867	2025-09-14	S1	norte	13.54	C	24
SEN069-001868	2025-09-14	S2	centro	14.78	C	24
SEN069-001869	2025-09-14	S3	sur	66.84	F	24
SEN069-001870	2025-09-15	S1	norte	14.12	C	24
SEN069-001871	2025-09-15	S2	centro	15.4	C	24
SEN069-001872	2025-09-15	S3	sur	61.78	F	18
SEN069-001874	2025-09-16	S2	centro	11.59	C	12
SEN069-001875	2025-09-16	S3	sur	64.8	F	6
SEN069-001876	2025-09-17	S1	norte	10.53	C	6
SEN069-001877	2025-09-17	S2	centro	13.8	C	6
SEN069-001878	2025-09-17	S3	sur	67.27	F	12
SEN069-001879	2025-09-18	S1	norte	13.25	C	24
SEN069-001880	2025-09-18	S2	centro	15.64	C	24
SEN069-001881	2025-09-18	S3	sur	64.97	F	18
SEN069-001882	2025-09-19	S1	norte	14.84	C	24
SEN069-001883	2025-09-19	S2	centro	12.91	C	6
SEN069-001884	2025-09-19	S3	sur	68.39	F	12
SEN069-001885	2025-09-20	S1	norte	11.08	C	6
SEN069-001886	2025-09-20	S2	centro	13.63	C	24
SEN069-001887	2025-09-20	S3	sur	63.57	F	24
SEN069-001888	2025-09-21	S1	norte	18.43	C	24
SEN069-001889	2025-09-21	S2	centro	15.5	C	24
SEN069-001890	2025-09-21	S3	sur	59.59	F	12
SEN069-001891	2025-09-22	S1	norte	11.79	C	18
SEN069-001892	2025-09-22	S2	centro	14.94	C	12
SEN069-001893	2025-09-22	S3	sur	63.47	F	18
SEN069-001894	2025-09-23	S1	norte	11.82	C	24
SEN069-001895	2025-09-23	S2	centro	16.2	C	6
SEN069-001896	2025-09-23	S3	sur	61.17	F	12
SEN069-001897	2025-09-24	S1	norte	9.21	C	24
SEN069-001898	2025-09-24	S2	centro	11.77	C	24
SEN069-001899	2025-09-24	S3	sur	60.74	F	24
SEN069-001900	2025-09-25	S1	norte	13,65	C	18
SEN069-001901	2025-09-25	S2	centro	18.8	C	24
SEN069-001902	2025-09-25	S3	sur	63.79	F	6
SEN069-001903	2025-09-26	S1	norte	13.31	C	24
SEN069-001904	2025-09-26	S2	centro	12.69	C	12
SEN069-001905	2025-09-26	S3	sur	62.96	F	24
SEN069-001906	2025-09-27	S1	norte	13.57	C	24
SEN069-001907	2025-09-27	S2	centro	13.06	C	18
SEN069-001908	2025-09-27	S3	sur	66.74	F	6
SEN069-001909	2025-09-28	S1	norte	13.7	C	24
SEN069-001910	2025-09-28	S2	centro		C	24
SEN069-001911	2025-09-28	S3	sur	62.86	F	18
SEN069-001912	2025-09-29	S1	norte	13.85	C	24
SEN069-001913	2025-09-29	S2	centro	17.93	C	24
SEN069-001914	2025-09-29	S3	sur	65.49	F	24
SEN069-001915	2025-09-30	S1	norte	11.39	C	6
SEN069-001916	2025-09-30	S2	centro	13.73	C	12
SEN069-001917	2025-09-30	S3	sur	64.57	F	24
SEN069-001918	2025-10-01	S1	norte	10.82	C	12
SEN069-001919	2025-10-01	S2	centro	15.31	C	12
SEN069-001920	2025-10-01	S3	sur	57.24	F	24
SEN069-001921	2025-10-02	S1	norte	11.88	C	24
SEN069-001922	2025-10-02	S2	centro	14.23	C	18
SEN069-001923	2025-10-02	S3	sur	64.86	F	12
SEN069-001924	2025-10-03	S1	norte	12.93	C	18
SEN069-001925	2025-10-03	S2	centro	12.45	C	24
SEN069-001927	2025-10-04	S1	norte	14.21	C	24
SEN069-001928	2025-10-04	S2	centro	16.61	C	24
SEN069-001929	2025-10-04	S3	sur	63.11	F	18
SEN069-001930	2025-10-05	S1	norte	17.02	C	6
SEN069-001931	2025-10-05	S2	centro	17.28	C	6
SEN069-001932	2025-10-05	S3	sur	70.45	F	12
SEN069-001933	2025-10-06	S1	norte	15.6	C	6
SEN069-001934	2025-10-06	S2	centro	16.4	C	24
SEN069-001935	2025-10-06	S3	sur	55.28	F	12
SEN069-001936	2025-10-07	S1	norte	15.21	C	24
SEN069-001937	2025-10-07	S2	centro	17.3	C	24
SEN069-001938	2025-10-07	S3	sur	58.7	F	18
SEN069-001939	2025-10-08	S1	norte	14.88	C	24
SEN069-001940	2025-10-08	S2	centro	15.63	C	24
SEN069-001941	2025-10-08	S3	 SUR 	67.05	F	24
SEN069-001942	2025-10-09	S1	norte	12.25	C	24
SEN069-001943	2025-10-09	S2	centro	9.5	C	6
SEN069-001944	2025-10-09	S3	sur	62.2	F	24
SEN069-001945	2025-10-10	S1	norte	16.76	C	18
SEN069-001946	2024-02-30	S2	centro	11.79	C	24
SEN069-001947	2025-10-10	S3	sur	63.49	F	12
SEN069-001948	2025-10-11	S1	norte	14.96	C	24
SEN069-001949	2025-10-11	S2	centro	11.93	C	12
SEN069-001950	2025-10-11	S3	sur	60.67	F	24
SEN069-001951	2025-10-12	S1	norte	15.86	C	24
SEN069-001952	2025-10-12	S2	centro	16.23	C	24
SEN069-001953	2025-10-12	S3	sur	71.62	F	18
SEN069-001954	2025-10-13	S1	norte	10.87	C	12
SEN069-001955	2025-10-13	S2	centro	13.06	C	24
SEN069-001956	2025-10-13	S3	sur	61.48	F	12
SEN069-001957	2025-10-14	S1	norte	14.23	C	12
SEN069-001958	2025-10-14	S2	centro	12.89	C	24
SEN069-001959	2025-10-14	S3	sur	64.38	F	24
SEN069-001960	2025-10-15	S1	norte	13.14	C	6
SEN069-001961	2025-10-15	S2	centro	16.36	C	24
SEN069-001962	2025-10-15	S3	sur	63.42	F	18
SEN069-001963	2025-10-16	S1	norte	13.88	C	12
SEN069-001964	2025-10-16	S2	centro	15.01	C	18
SEN069-001965	2025-10-16	S3	sur	58.53	F	6
SEN069-001966	2025-10-17	S1	norte	11.96	C	24
SEN069-001967	2025-10-17	S2	centro	15.71	C	12
SEN069-001968	2025-10-17	S3	sur	58.0	F	18
SEN069-001969	2025-10-18	S1	norte	10.86	C	6
SEN069-001970	2025-10-18	S2	centro	16.58	C	6
SEN069-001971	2025-10-18	S3	sur	68.65	F	18
SEN069-001972	2025-10-19	S1	norte	16.95	C	6
SEN069-001973	2025-10-19	S2	centro	15.46	C	24
SEN069-001974	2025-10-19	S3	sur	67.32	F	24
SEN069-001975	2025-10-20	S1	norte	12.14	C	24
SEN069-001976	2025-10-20	S2	centro	17.16	C	24
SEN069-001977	2025-10-20	S3	sur	63.7	F	24
SEN069-001978	2025-10-21	S1	norte	14.98	C	12
SEN069-001980	2025-10-21	S3	sur	59.91	F	24
SEN069-001981	2025-10-22	S1	norte	14.38	C	24
SEN069-001982	2025-10-22	S2	centro	14.97	C	18
SEN069-001983	2025-10-22	S3	sur	59.8	F	24
SEN069-001984	2025-10-23	S1	norte	11.91	C	24
SEN069-001985	2025-10-23	S2	centro	12.0	C	24
SEN069-001986	2025-10-23	S3	sur	61.48	F	24
SEN069-001987	2025-10-24	S1	norte	13.27	C	18
SEN069-001988	2025-10-24	S2	centro	15.29	C	24
SEN069-001989	2025-10-24	S3	sur	64.25	F	24
SEN069-001990	2025-10-25	S1	norte	9.79	C	6
SEN069-001991	2025-10-25	S2	centro	15.5	C	24
