registro_id	fecha	sensor	zona	valor	unidad	horas_operativas
SEN094-001501	2025-05-15	S1	norte	23.15	C	24
SEN094-001503	2025-05-15	S3	sur	81.79	F	24
SEN094-001504	2025-05-16	S1	norte	24.28	C	18
SEN094-001505	2025-05-16	S2	centro	23.85	C	24
SEN094-001506	2025-05-16	S3	sur	75.71	F	6
SEN094-001507	2025-05-17	S1	norte	26.63	C	24
SEN094-001508	2025-05-17	S2	centro	20.79	C	24
SEN094-001509	2025-05-17	S3	sur	86.2	F	24
SEN094-001510	2025-05-18	S1	norte	24.61	C	24
SEN094-001511	2025-05-18	S2	centro	26.41	C	24
SEN094-001512	2025-05-18	S3	sur	83.74	F	24
SEN094-001513	2025-05-19	S1	norte	25.71	C	24
SEN094-001514	2025-05-19	S2	centro	24.86	C	18
SEN094-001515	2025-05-19	S3	sur	78.14	F	6
SEN094-001516	2025-05-20	S1	norte	22.61	C	24
SEN094-001517	2025-05-20	S2	centro	18.93	C	12
SEN094-001518	2025-05-20	S3	sur	80.61	F	18
SEN094-001519	2025-05-21	S1	norte	24.7	C	6
SEN094-001520	2025-05-21	S2	centro	25.45	C	24
SEN094-001521	2025-05-21	S3	sur	78.31	F	6
SEN094-001522	2025-05-22	S1	norte	21.1	C	18
SEN094-001523	2025-05-22	S2	centro	22.46	C	24
SEN094-001524	2025-05-22	S3	sur	78.75	F	24
SEN094-001525	2025-05-23	S1	norte	20.38	C	12
SEN094-001526	2025-05-23	S2	centro	25.41	C	24
SEN094-001527	2025-05-23	S3	sur	75.15	F	12
SEN094-001528	2025-05-24	S1	norte	26.04	C	18
SEN094-001529	2025-05-24	S2	centro	25.62	C	24
SEN094-001530	2025-05-24	S3	sur	80.39	F	24
SEN094-001531	2025-05-25	S1	norte	20.6	C	24
SEN094-001532	2025-05-25	S2	centro	25.0	C	18
SEN094-001533	2025-05-25	S3	sur	81.72	F	18
SEN094-001534	2025-05-26	S1	norte	24.8	C	24
SEN094-001535	2025-05-26	S2	centro	23.1	C	6
SEN094-001536	2025-05-26	S3	sur	79.7	F	24
SEN094-001537	2025-05-27	S1	norte	21.32	C	6
SEN094-001538	2025-05-27	S2	centro	25.75	C	24
SEN094-001539	2025-05-27	S3	sur	75.26	F	24
SEN094-001540	2025-05-28	S1	norte	21.81	C	18
SEN094-001541	2025-05-28	S2	centro	22.85	C	18
SEN094-001542	2025-05-28	S3	sur	83.43	F	18
SEN094-001543	2025-05-29	S1	norte	20.61	C	24
SEN094-001544	2025-05-29	S2	centro	24.33	C	24
SEN094-001545	2025-05-29	S3	sur	80.5	F	6
SEN094-001546	2025-05-30	S1	norte	22.8	C	12
SEN094-001547	2025-05-30	S2	centro	22.12	C	24
SEN094-001548	2025-05-30	S3	sur	79.9	F	12
SEN094-001549	2025-05-31	S1	norte	23.03	C	24
SEN094-001550	2025-05-31	S2	centro	27.25	C	12
SEN094-001551	2025-05-31	S3	sur	86.23	F	24
SEN094-001552	2025-06-01	S1	norte	26.83	C	18
SEN094-001553	2025-06-01	S2	 CENTRO 	24.93	C	18
SEN094-001554	2025-06-01	S3	sur	78.2	F	12
SEN094-001556	2025-06-02	S2	centro	21.92	C	24
SEN094-001557	2025-06-02	S3	sur	76.83	F	18
SEN094-001558	2025-06-03	S1	norte	19.44	C	6
SEN094-001559	2025-06-03	S2	centro	20.79	C	12
SEN094-001560	2025-06-03	S3	sur	80.85	F	24
SEN094-001561	2025-06-04	S1	norte	23.32	C	12
SEN094-001562	2025-06-04	S2	centro	25.24	C	18
SEN094-001563	2025-06-04	S3	sur	79.36	F	6
SEN094-001564	2025-06-05	S1	norte	23.43	C	18
SEN094-001565	2025-06-05	S2	centro	21.65	C	6
SEN094-001566	2025-06-05	S3	sur	79.5	F	24
SEN094-001567	2025-06-06	S1	norte	24.72	C	12
SEN094-001568	2025-06-06	S2	centro	25.96	C	24
SEN094-001569	2025-06-06	S3	sur	78.56	F	6
SEN094-001570	2025-06-07	S1	norte	23.57	C	18
SEN094-001571	2025-06-07	S2	centro	26.3	C	6
SEN094-001572	2025-06-07	S3	sur	78.02	F	24
SEN094-001573	2025-06-08	S1	norte	21.47	C	24
SEN094-001574	2025-06-08	S2	centro	23.17	C	18
SEN094-001575	2025-06-08	S3	sur	80.35	F	6
SEN094-001576	2025-06-09	S1	norte	22.38	C	24
SEN094-001577	2025-06-09	S2	centro	19.49	C	24
SEN094-001578	2025-06-09	S3	sur		F	24
SEN094-001579	2025-06-10	S1	norte	21.5	C	12
SEN094-001580	2025-06-10	S2	centro	23.72	C	24
SEN094-001581	2025-06-10	S3	sur	75.06	F	18
SEN094-001582	2025-06-11	S1	norte	22.07	C	24
SEN094-001583	2025-06-11	S2	centro	21.31	C	24
SEN094-001584	2025-06-11	S3	sur	74.5	F	24
SEN094-001585	2025-06-12	S1	norte	20.59	C	24
SEN094-001586	2025-06-12	S2	centro	21.08	C	24
SEN094-001587	2025-06-12	S3	sur	75.36	F	12
SEN094-001588	2025-06-13	S1	norte	20.83	C	24
SEN094-001589	2025-06-13	S2	centro	20.42	C	18
SEN094-001590	2025-06-13	S3	sur	79.19	F	12
SEN094-001591	2025-06-14	S1	norte	23.89	C	24
SEN094-001592	2025-06-14	S2	centro	22.1	C	12
SEN094-001593	2025-06-14	S3	sur	74.44	F	24
SEN094-001594	2025-06-15	S1	norte	18.33	C	18
SEN094-001595	2025-06-15	S2	centro	24.76	C	18
SEN094-001596	2025-06-15	S3	sur	72.37	F	24
SEN094-001597	2025-06-16	S1	norte	18.78	C	24
SEN094-001598	2025-06-16	S2	centro	22.99	C	12
SEN094-001599	2025-06-16	S3	sur	77.82	F	24
SEN094-001600	2025-06-17	S1	norte	22.16	C	6
SEN094-001601	2025-06-17	S2	centro	23.0	C	18
SEN094-001602	2025-06-17	S3	sur	80.52	F	18
SEN094-001603	2025-06-18	S1	norte	21.12	C	24
SEN094-001604	2025-06-18	S2	centro	25.88	C	24
SEN094-001605	2025-06-18	S3	sur	77.59	F	24
SEN094-001606	2025-06-19	S1	norte	21.33	C	24
SEN094-001607	2025-06-19	S2	centro	20.59	C	24
SEN094-001609	2025-06-20	S1	norte	21.53	C	24
SEN094-001610	2025-06-20	S2	centro	20.92	C	24
SEN094-001611	2025-06-20	S3	sur	77.87	F	24
SEN094-001612	2025-06-21	S1	norte	20.77	C	6
SEN094-001613	2025-06-21	S2	centro	23.08	C	6
SEN094-001614	2025-06-21	S3	sur	77.35	F	12
SEN094-001615	2025-06-22	S1	norte	20.3	C	12
SEN094-001616	2025-06-22	S2	centro	21.73	C	12
SEN094-001617	2025-06-22	S3	sur	69.41	F	6
SEN094-001618	2025-06-23	S1	norte	17.69	C	6
SEN094-001619	2025-06-23	S2	centro	17.13	C	6
SEN094-001620	2025-06-23	S3	sur	74.59	F	12
SEN094-001621	2025-06-24	S1	norte	19.79	C	6
SEN094-001622	2025-06-24	S2	centro	22.13	C	18
SEN094-001623	2025-06-24	S3	sur	81.26	F	24
SEN094-001624	2025-06-25	S1	norte	20.16	C	24
SEN094-001625	2025-06-25	S2	centro	23.13	C	18
SEN094-001626	2025-06-25	S3	sur	75.63	F	18
SEN094-001627	2025-06-26	S1	norte	19.85	C	12
SEN094-001628	2025-06-26	S2	centro	23.34	C	24
SEN094-001629	2025-06-26	S3	sur	73.6	F	24
SEN094-001630	2025-06-27	S1	norte	20.36	C	18
SEN094-001631	2025-06-27	S2	centro	25.03	C	24
SEN094-001632	2025-06-27	S3	sur	67.78	F	12
SEN094-001633	2025-06-28	S1	norte	20.9	C	24
SEN094-001634	2025-06-28	S2	centro	22.43	C	24
SEN094-001635	2025-06-28	S3	sur	73.02	F	24
SEN094-001636	2025-06-29	S1	norte	23.17	C	12
SEN094-001637	2025-06-29	S2	centro	19.58	C	18
SEN094-001638	2025-06-29	S3	sur	78.27	F	18
SEN094-001639	2025-06-30	S1	norte	19.47	C	24
SEN094-001640	2025-06-30	S2	centro	23.93	C	24
SEN094-001641	2025-06-30	S3	sur	79.72	F	24
SEN094-001642	2025-07-01	S1	norte	16.1	C	18
SEN094-001643	2025-07-01	S2	centro	19.7	C	12
SEN094-001644	2025-07-01	S3	sur	72.13	F	6
SEN094-001645	2025-07-02	S1	norte	18.85	C	24
SEN094-001646	2025-07-02	S2	centro	17.59	C	24
SEN094-001647	2025-07-02	S3	sur	71.58	F	12
SEN094-001648	2025-07-03	S1	norte	19.39	C	24
SEN094-001649	2025-07-03	S2	centro	19.82	C	24
SEN094-001650	2025-07-03	S3	 SUR 	77.64	F	18
SEN094-001651	2025-07-04	S1	norte	18.09	C	6
SEN094-001652	2025-07-04	S2	centro	21.62	C	24
SEN094-001653	2025-07-04	S3	sur	76.6	F	24
SEN094-001654	2025-07-05	S1	norte	18.8	C	24
SEN094-001655	2025-07-05	S2	centro	17.73	C	6
SEN094-001656	2025-07-05	S3	sur	69.65	F	18
SEN094-001657	2025-07-06	S1	norte	17.73	C	24
SEN094-001658	2025-07-06	S2	centro	20.29	C	24
SEN094-001659	2025-07-06	S3	sur	69.05	F	6
SEN094-001660	2025-07-07	S1	norte	18.89	C	6
SEN094-001662	2025-07-07	S3	sur	66.0	F	6
SEN094-001663	2025-07-08	S1	norte	17.98	C	18
SEN094-001664	2025-07-08	S2	centro	21.49	C	6
SEN094-001665	2025-07-08	S3	sur	74.85	F	24
SEN094-001666	2025-07-09	S1	norte	15.36	C	12
SEN094-001667	2025-07-09	S2	centro	16.99	C	18
SEN094-001668	2025-07-09	S3	sur	77.52	F	24
SEN094-001669	2025-07-10	S1	norte	18.54	C	24
SEN094-001670	2025-07-10	S2	centro	19.6	C	12
SEN094-001671	2025-07-10	S3	sur	75.14	F	24
SEN094-001672	2025-07-11	S1	norte	18.98	C	24
SEN094-001673	2025-07-11	S2	centro	19.32	C	24
SEN094-001674	2025-07-11	S3	sur	71.59	F	24
SEN094-001675	2025-07-12	S1	norte	19.36	C	24
SEN094-001676	2025-07-12	S2	centro	17.55	C	24
SEN094-001677	2025-07-12	S3	sur	68.05	F	24
SEN094-001678	2025-07-13	S1	norte	16.75	C	24
SEN094-001679	2025-07-13	S2	centro	21.13	C	24
SEN094-001680	2025-07-13	S3	sur	71.56	F	12
SEN094-001681	2025-07-14	S1	norte	18.63	C	12
SEN094-001682	2025-07-14	S2	centro	19.34	C	12
SEN094-001683	2025-07-14	S3	sur	77.46	F	12
SEN094-001684	2025-07-15	S1	norte	17.67	C	24
SEN094-001685	2025-07-15	S2	centro	18.99	C	24
SEN094-001686	2025-07-15	S3	sur	78.07	F	18
SEN094-001687	2025-07-16	S1	norte	15.61	C	24
SEN094-001688	2025-07-16	S2	centro	18.91	C	12
SEN094-001689	2025-07-16	S3	sur	66,11	F	24
SEN094-001690	2025-07-17	S1	norte	17.84	C	24
SEN094-001691	2025-07-17	S2	centro	17.16	C	24
SEN094-001692	2025-07-17	S3	sur	70.87	F	18
SEN094-001693	2025-07-18	S1	norte	17.04	C	18
SEN094-001694	2025-07-18	S2	centro	22.87	C	24
SEN094-001695	2025-07-18	S3	sur	70.93	F	24
SEN094-001696	2025-07-19	S1	norte	16.48	C	24
SEN094-001697	2025-07-19	S2	centro	15.98	C	6
SEN094-001698	2025-07-19	S3	sur	69.15	F	24
SEN094-001699	2025-07-20	S1	norte	18.49	C	18
SEN094-001700	2025-07-20	S2	centro	19.68	C	18
SEN094-001701	2025-07-20	S3	sur	69.58	F	24
SEN094-001702	2025-07-21	S1	norte	18.26	C	18
SEN094-001703	2025-07-21	S2	centro	17.41	C	18
SEN094-001704	2025-07-21	S3	sur	70.53	F	24
SEN094-001705	2025-07-22	S1	norte	18.79	C	12
SEN094-001706	2025-07-22	S2	centro	15.11	C	18
SEN094-001707	2025-07-22	S3	sur	68.96	F	18
SEN094-001708	2025-07-23	S1	norte	14.01	C	6
SEN094-001709	2025-07-23	S2	centro	20.22	C	24
SEN094-001710	2025-07-23	S3	sur	67.1	F	24
SEN094-001711	2025-07-24	S1	norte	17.22	C	24
SEN094-001712	2025-07-24	S2	centro	17.55	C	24
SEN094-001713	2025-07-24	S3	sur	70.79	F	18
SEN094-001715	2025-07-25	S2	centro	19.79	C	6
SEN094-001716	2025-07-25	S3	sur	64.95	F	24
SEN094-001717	2025-07-26	S1	norte	14.02	C	24
SEN094-001718	2025-07-26	S2	centro	19.99	C	24
SEN094-001719	2025-07-26	S3	sur	66.29	F	24
SEN094-001720	2025-07-27	S1	norte	19.94	C	24
SEN094-001721	2025-07-27	S2	centro	16.87	C	18
SEN094-001722	2025-07-27	S3	sur	68.33	F	6
SEN094-001723	2025-07-28	S1	norte	16.18	C	6
SEN094-001724	2025-07-28	S2	centro	22.06	C	18
SEN094-001725	2025-07-28	S3	sur	71.48	F	12
SEN094-001726	2025-07-29	S1	norte	14.6	C	18
SEN094-001727	2025-07-29	S2	centro	19.22	C	12
SEN094-001728	2025-07-29	S3	sur	70.33	F	12
SEN094-001729	2025-07-30	S1	norte	19.7	C	24
SEN094-001730	2025-07-30	S2	centro	15.72	C	18
SEN094-001731	2025-07-30	S3	sur	70.15	F	24
SEN094-001732	2025-07-31	S1	norte	17.36	C	24
SEN094-001733	2025-07-31	S2	centro	17.42	C	24
SEN094-001734	2025-07-31	S3	sur	66.1	F	24
SEN094-001735	2025-08-01	S1	norte	14.61	C	6
SEN094-001736	2025-08-01	S2	centro	19.94	C	18
SEN094-001737	2025-08-01	S3	sur	71.83	F	24
SEN094-001738	2025-08-02	S1	norte	16.55	C	18
SEN094-001739	2025-08-02	S2	centro	15.87	C	24
SEN094-001740	2025-08-02	S3	sur	64.94	F	24
SEN094-001741	2025-08-03	S1	norte	15.13	C	24
SEN094-001742	2025-08-03	S2	centro	19.62	C	12
SEN094-001743	2025-08-03	S3	sur	65.27	F	12
SEN094-001744	2025-08-04	S1	norte		C	18
SEN094-001745	2025-08-04	S2	centro	17.76	C	18
SEN094-001746	2025-08-04	S3	sur	63.17	F	12
SEN094-001747	2025-08-05	S1	 NORTE 	17.28	C	24
SEN094-001748	2025-08-05	S2	centro	15.55	C	18
SEN094-001749	2025-08-05	S3	sur	66.04	F	24
SEN094-001750	2025-08-06	S1	norte	16.52	C	24
SEN094-001751	2025-08-06	S2	centro	18.77	C	24
SEN094-001752	2025-08-06	S3	sur	65.15	F	24
SEN094-001753	2025-08-07	S1	norte	15.79	C	6
SEN094-001754	2025-08-07	S2	centro	19.36	C	6
SEN094-001755	2025-08-07	S3	sur	64.39	F	24
SEN094-001756	2025-08-08	S1	norte	17.18	C	18
SEN094-001757	2025-08-08	S2	centro	18.44	C	12
SEN094-001758	2025-08-08	S3	sur	63.38	F	12
SEN094-001759	2025-08-09	S1	norte	16.74	C	6
SEN094-001760	2025-08-09	S2	centro	17.57	C	12
SEN094-001761	2025-08-09	S3	sur	65.78	F	24
SEN094-001762	2025-08-10	S1	norte	13.49	C	6
SEN094-001763	2025-08-10	S2	centro	17.21	C	24
SEN094-001764	2025-08-10	S3	sur	66.32	F	24
SEN094-001765	2025-08-11	S1	norte	16.43	C	12
SEN094-001766	2025-08-11	S2	centro	15.21	C	24
SEN094-001768	2025-08-12	S1	norte	14.28	C	24
SEN094-001769	2025-08-12	S2	centro	18.0	C	6
SEN094-001770	2025-08-12	S3	sur	59.63	F	12
SEN094-001771	2025-08-13	S1	norte	15.83	C	12
SEN094-001772	2025-08-13	S2	centro	16.83	C	6
SEN094-001773	2025-08-13	S3	sur	69.09	F	12
SEN094-001774	2025-08-14	S1	norte	15.28	C	24
SEN094-001775	2025-08-14	S2	centro	17.74	C	24
SEN094-001776	2025-08-14	S3	sur	67.39	F	24
SEN094-001777	2025-08-15	S1	norte	15.5	C	24
SEN094-001778	2025-08-15	S2	centro	15.4	C	24
SEN094-001779	2025-08-15	S3	sur	63.22	F	12
SEN094-001780	2025-08-16	S1	norte	15.55	C	18
SEN094-001781	2025-08-16	S2	centro	14.15	C	12
SEN094-001782	2025-08-16	S3	sur	64.67	F	12
SEN094-001783	2025-08-17	S1	norte	14.43	C	6
SEN094-001784	2025-08-17	S2	centro	13.2	C	24
SEN094-001785	2025-08-17	S3	sur	66.41	F	6
SEN094-001786	2025-08-18	S1	norte	11.91	C	24
SEN094-001787	2025-08-18	S2	centro	13.49	C	24
SEN094-001788	2025-08-18	S3	sur	62.48	F	18
SEN094-001789	2025-08-19	S1	norte	17.5	C	24
SEN094-001790	2025-08-19	S2	centro	16.46	C	24
SEN094-001791	2025-08-19	S3	sur	68.72	F	24
SEN094-001792	2025-08-20	S1	norte	12.32	C	24
SEN094-001793	2025-08-20	S2	centro	18.81	C	24
SEN094-001794	2025-08-20	S3	sur	66.03	F	24
SEN094-001795	2025-08-21	S1	norte	15.17	C	18
SEN094-001796	2025-08-21	S2	centro	16.78	C	6
SEN094-001797	2025-08-21	S3	sur	67.37	F	24
SEN094-001798	2025-08-22	S1	norte	12.46	C	18
SEN094-001799	2025-08-22	S2	centro	15.65	C	24
SEN094-001800	2025-08-22	S3	sur	67.02	F	24
SEN094-001801	2025-08-23	S1	norte	13.26	C	24
SEN094-001802	2025-08-23	S2	centro	13.91	C	6
SEN094-001803	2025-08-23	S3	sur	67.41	F	24
SEN094-001804	2025-08-24	S1	norte	13.69	C	24
SEN094-001805	2025-08-24	S2	centro	17.66	C	18
SEN094-001806	2025-08-24	S3	sur	67.19	F	24
SEN094-001807	2025-08-25	S1	norte	14.43	C	24
SEN094-001808	2025-08-25	S2	centro	16.72	C	24
SEN094-001809	2025-08-25	S3	sur	70.38	F	24
SEN094-001810	2025-08-26	S1	norte	13.53	C	18
SEN094-001811	2025-08-26	S2	centro	14.39	C	24
SEN094-001812	2025-08-26	S3	sur	67.25	F	18
SEN094-001813	2025-08-27	S1	norte	14.07	C	6
SEN094-001814	2025-08-27	S2	centro	14.57	C	12
SEN094-001815	2025-08-27	S3	sur	66.6	F	24
SEN094-001816	2025-08-28	S1	norte	13.07	C	24
SEN094-001817	2025-08-28	S2	centro	14.4	C	12
SEN094-001818	2025-08-28	S3	sur	67.94	F	18
SEN094-001819	2025-08-29	S1	norte	14.06	C	24
SEN094-001821	2025-08-29	S3	sur	65.36	F	24
SEN094-001822	2025-08-30	S1	norte	14.25	C	18
SEN094-001823	2025-08-30	S2	centro	14.65	C	24
SEN094-001824	2025-08-30	S3	sur	59.8	F	24
SEN094-001825	2025-08-31	S1	norte	15.97	C	12
SEN094-001826	2025-08-31	S2	centro	15.71	C	24
SEN094-001827	2025-08-31	S3	sur		F	18
SEN094-001828	2025-09-01	S1	norte	15.17	C	18
SEN094-001829	2025-09-01	S2	centro	16.32	C	18
SEN094-001830	2025-09-01	S3	sur	62.95	F	24
SEN094-001831	2025-09-02	S1	norte	13.25	C	24
SEN094-001832	2025-09-02	S2	centro	15.82	C	24
SEN094-001833	2025-09-02	S3	sur	63.07	F	24
SEN094-001834	2025-09-03	S1	norte	12.71	C	24
SEN094-001835	2025-09-03	S2	centro	14.98	C	6
SEN094-001836	2025-09-03	S3	sur	68.53	F	24
SEN094-001837	2025-09-04	S1	norte	11.99	C	12
SEN094-001838	2025-09-04	S2	centro	11.9	C	24
SEN094-001839	2025-09-04	S3	sur	59.39	F	24
SEN094-001840	2025-09-05	S1	norte	15.41	C	24
SEN094-001841	2025-09-05	S2	centro	15.54	C	24
SEN094-001842	2025-09-05	S3	sur	61.83	F	12
SEN094-001843	2025-09-06	S1	norte	14.68	C	18
SEN094-001844	2025-09-06	S2	 CENTRO 	12.21	C	12
SEN094-001845	2025-09-06	S3	sur	65.61	F	6
SEN094-001846	2025-09-07	S1	norte	14.52	C	24
SEN094-001847	2025-09-07	S2	centro	16.26	C	24
SEN094-001848	2025-09-07	S3	sur	58.79	F	18
SEN094-001849	2025-09-08	S1	norte	10.41	C	24
SEN094-001850	2025-09-08	S2	centro	18.65	C	6
SEN094-001851	2025-09-08	S3	sur	62.57	F	24
SEN094-001852	2025-09-09	S1	norte	12.17	C	6
SEN094-001853	2025-09-09	S2	centro	14.55	C	18
SEN094-001854	2025-09-09	S3	sur	71.0	F	24
SEN094-001855	2025-09-10	S1	norte	9.47	C	24
SEN094-001856	2025-09-10	S2	centro	16.36	C	24
SEN094-001857	2025-09-10	S3	sur	63.64	F	24
SEN094-001858	2025-09-11	S1	norte	13.75	C	12
SEN094-001859	2025-09-11	S2	centro	16.11	C	6
SEN094-001860	2025-09-11	S3	sur	67.15	F	6
SEN094-001861	2025-09-12	S1	norte	12.59	C	24
SEN094-001862	2025-09-12	S2	centro	17.78	C	6
SEN094-001863	2025-09-12	S3	sur	62.59	F	24
SEN094-001864	2025-09-13	S1	norte	18.66	C	18
SEN094-001865	2025-09-13	S2	centro	19.06	C	6
SEN094-001866	2025-09-13	S3	sur	58.78	F	18
SEN094-001867	2025-09-14	S1	norte	10.97	C	24
SEN094-001868	2025-09-14	S2	centro	16.32	C	12
SEN094-001869	2025-09-14	S3	sur	59.54	F	12
SEN094-001870	2025-09-15	S1	norte	17.69	C	24
SEN094-001871	2025-09-15	S2	centro	14.48	C	12
SEN094-001872	2025-09-15	S3	sur	63.65	F	18
SEN094-001874	2025-09-16	S2	centro	14.22	C	24
SEN094-001875	2025-09-16	S3	sur	65.8	F	24
SEN094-001876	2025-09-17	S1	norte	10.32	C	24
SEN094-001877	2025-09-17	S2	centro	14.79	C	24
SEN094-001878	2025-09-17	S3	sur	68.08	F	12
SEN094-001879	2025-09-18	S1	norte	9.86	C	6
SEN094-001880	2025-09-18	S2	centro	15.1	C	18
SEN094-001881	2025-09-18	S3	sur	63.5	F	6
SEN094-001882	2025-09-19	S1	norte	11.91	C	24
SEN094-001883	2025-09-19	S2	centro	14.59	C	6
SEN094-001884	2025-09-19	S3	sur	63.07	F	24
SEN094-001885	2025-09-20	S1	norte	13.65	C	18
SEN094-001886	2025-09-20	S2	centro	17.51	C	24
SEN094-001887	2025-09-20	S3	sur	61.94	F	24
SEN094-001888	2025-09-21	S1	norte	15.93	C	6
SEN094-001889	2025-09-21	S2	centro	12.86	C	24
SEN094-001890	2025-09-21	S3	sur	66.6	F	24
SEN094-001891	2025-09-22	S1	norte	12.49	C	24
SEN094-001892	2025-09-22	S2	centro	14.55	C	12
SEN094-001893	2025-09-22	S3	sur	60.77	F	18
SEN094-001894	2025-09-23	S1	norte	12.82	C	12
SEN094-001895	2025-09-23	S2	centro	13.59	C	24
SEN094-001896	2025-09-23	S3	sur	59.41	F	24
SEN094-001897	2025-09-24	S1	norte	12.13	C	6
SEN094-001898	2025-09-24	S2	centro	14.76	C	12
SEN094-001899	2025-09-24	S3	sur	60.76	F	24
SEN094-001900	2025-09-25	S1	norte	13,42	C	18
SEN094-001901	2025-09-25	S2	centro	17.49	C	6
SEN094-001902	2025-09-25	S3	sur	63.25	F	12
SEN094-001903	2025-09-26	S1	norte	13.68	C	12
SEN094-001904	2025-09-26	S2	centro	16.56	C	6
SEN094-001905	2025-09-26	S3	sur	62.32	F	6
SEN094-001906	2025-09-27	S1	norte	12.37	C	24
SEN094-001907	2025-09-27	S2	centro	15.62	C	24
SEN094-001908	2025-09-27	S3	sur	63.8	F	24
SEN094-001909	2025-09-28	S1	norte	13.61	C	24
SEN094-001910	2025-09-28	S2	centro		C	12
SEN094-001911	2025-09-28	S3	sur	63.9	F	18
SEN094-001912	2025-09-29	S1	norte	14.01	C	12
SEN094-001913	2025-09-29	S2	centro	14.37	C	24
SEN094-001914	2025-09-29	S3	sur	60.8	F	24
SEN094-001915	2025-09-30	S1	norte	10.51	C	18
SEN094-001916	2025-09-30	S2	centro	16.02	C	18
SEN094-001917	2025-09-30	S3	sur	62.19	F	24
SEN094-001918	2025-10-01	S1	norte	14.58	C	18
SEN094-001919	2025-10-01	S2	centro	14.59	C	12
SEN094-001920	2025-10-01	S3	sur	66.46	F	6
SEN094-001921	2025-10-02	S1	norte	12.54	C	24
SEN094-001922	2025-10-02	S2	centro	12.68	C	18
SEN094-001923	2025-10-02	S3	sur	61.41	F	24
SEN094-001924	2025-10-03	S1	norte	10.99	C	12
SEN094-001925	2025-10-03	S2	centro	16.42	C	12
SEN094-001927	2025-10-04	S1	norte	9.56	C	6
SEN094-001928	2025-10-04	S2	centro	15.8	C	24
SEN094-001929	2025-10-04	S3	sur	57.86	F	18
SEN094-001930	2025-10-05	S1	norte	14.21	C	18
SEN094-001931	2025-10-05	S2	centro	16.56	C	12
SEN094-001932	2025-10-05	S3	sur	63.25	F	24
SEN094-001933	2025-10-06	S1	norte	10.66	C	24
SEN094-001934	2025-10-06	S2	centro	15.46	C	24
SEN094-001935	2025-10-06	S3	sur	70.02	F	18
SEN094-001936	2025-10-07	S1	norte	15.79	C	24
SEN094-001937	2025-10-07	S2	centro	14.9	C	12
SEN094-001938	2025-10-07	S3	sur	61.79	F	24
SEN094-001939	2025-10-08	S1	norte	13.8	C	18
SEN094-001940	2025-10-08	S2	centro	17.7	C	12
SEN094-001941	2025-10-08	S3	 SUR 	62.46	F	24
SEN094-001942	2025-10-09	S1	norte	12.97	C	24
SEN094-001943	2025-10-09	S2	centro	13.58	C	24
SEN094-001944	2025-10-09	S3	sur	58.96	F	24
SEN094-001945	2025-10-10	S1	norte	14.46	C	24
SEN094-001946	2025-10-10	S2	centro	17.93	C	24
SEN094-001947	2025-10-10	S3	sur	62.05	F	24
SEN094-001948	2025-10-11	S1	norte	17.2	C	24
SEN094-001949	2025-10-11	S2	centro	11.17	C	24
SEN094-001950	2025-10-11	S3	sur	60.78	F	24
SEN094-001951	2025-10-12	S1	norte	13.0	C	24
SEN094-001952	2025-10-12	S2	centro	15.16	C	24
SEN094-001953	2025-10-12	S3	sur	60.61	F	12
SEN094-001954	2025-10-13	S1	norte	11.07	C	6
SEN094-001955	2025-10-13	S2	centro	15.37	C	12
SEN094-001956	2025-10-13	S3	sur	59.43	F	24
SEN094-001957	2025-10-14	S1	norte	12.46	C	18
SEN094-001958	2025-10-14	S2	centro	15.81	C	12
SEN094-001959	2025-10-14	S3	sur	61.93	F	18
SEN094-001960	2025-10-15	S1	norte	13.66	C	24
SEN094-001961	2025-10-15	S2	centro	18.39	C	6
SEN094-001962	2025-10-15	S3	sur	61.46	F	12
SEN094-001963	2025-10-16	S1	norte	8.85	C	24
SEN094-001964	2025-10-16	S2	centro	9.67	C	6
SEN094-001965	2025-10-16	S3	sur	66.26	F	24
SEN094-001966	2025-10-17	S1	norte	14.68	C	24
SEN094-001967	2025-10-17	S2	centro	10.69	C	12
SEN094-001968	2025-10-17	S3	sur	62.2	F	24
SEN094-001969	2025-10-18	S1	norte	12.25	C	24
SEN094-001970	2025-10-18	S2	centro	14.21	C	24
SEN094-001971	2025-10-18	S3	sur	65.98	F	24
SEN094-001972	2025-10-19	S1	norte	12.65	C	24
SEN094-001973	2025-10-19	S2	centro	14.85	C	24
SEN094-001974	2025-10-19	S3	sur	63.66	F	18
SEN094-001975	2025-10-20	S1	norte	12.69	C	6
SEN094-001976	2025-10-20	S2	centro	15.96	C	24
SEN094-001977	2025-10-20	S3	sur	61.28	F	24
SEN094-001978	2025-10-21	S1	norte	10.58	C	12
SEN094-001980	2025-10-21	S3	sur	61.84	F	18
SEN094-001981	2025-10-22	S1	norte	14.1	C	24
SEN094-001982	2025-10-22	S2	centro	18.15	C	24
SEN094-001983	2025-10-22	S3	sur	62.06	F	12
SEN094-001984	2025-10-23	S1	norte	12.04	C	12
SEN094-001985	2025-10-23	S2	centro	15.78	C	24
SEN094-001986	2025-10-23	S3	sur	65.65	F	12
SEN094-001987	2025-10-24	S1	norte	14.82	C	24
SEN094-001988	2025-10-24	S2	centro	14.25	C	12
SEN094-001989	2025-10-24	S3	sur	62.54	F	24
SEN094-001990	2025-10-25	S1	norte	13.04	C	12
SEN094-001991	2025-10-25	S2	centro	16.84	C	24
