registro_id,fecha,tienda,producto,unidades,precio,descuento,estado
CAJ042-001205,2025-12-22,T2,P12,6,53.5,0.1,completada
CAJ042-001206,2025-12-23,T3,P08,2,37.9,0,completada
CAJ042-001207,2025-12-23,T1,P06,5,29.63,0.15,completada
CAJ042-001208,2025-12-24,T2,P05,2,25.95,0,completada
CAJ042-001209,2025-12-24,T3,P07,5,33.36,0.2,completada
CAJ042-001210,2025-12-25,T1,P06,1,29.21,0.05,completada
CAJ042-001211,2025-12-26,T2,P08,6,38.0,0.15,completada
CAJ042-001212,2025-12-26,T3,P05,9,25.54,0.2,completada
CAJ042-001213,2025-12-27,T1,P04,5,21.89,0.1,completada
CAJ042-001214,2025-12-27,T2,P12,3,52.89,0.05,completada
CAJ042-001215,2025-12-28,T3,P12,8,52.95,0.2,completada
CAJ042-001216,2025-12-29,T1,P05,5,24.66,0.1,completada
CAJ042-001217,2025-12-29,T2,P10,8,45.61,0.2,completada
CAJ042-001218,2025-12-30,T3,P06,1,29.37,0,completada
CAJ042-001219,2025-12-30,T1,P12,5,52.31,0.1,completada
CAJ042-001220,2025-12-31,T2,P10,7,45.02,0.15,completada
CAJ042-001099,2025-10-19,T1,P12,5,53.27,0.15,completada
CAJ042-000758,2025-03-29,T2,P07,8,32.03,0.2,completada
CAJ042-001219,2025-12-30,T1,P12,5,52.31,0.1,completada
CAJ042-000874,2025-06-07, T1 ,P05,9,24.3,0.2,completada
