registro_id,fecha,edificio,temperatura_c,ocupacion,kwh,superficie_m2,tarifa
ENE086-001231,2025-02-14,B1,27.3,18,170.7,600,0.71
ENE086-001232,2025-02-14,B2,26.0,68,329.8,1200,0.71
ENE086-001233,2025-02-14,B3,24.5,89,384.63,1800,0.71
ENE086-001234,2025-02-15,B1,25.6,5,112.86,600,0.71
ENE086-001235,2025-02-15,B2,23.7,15,170.29,1200,0.71
ENE086-001236,2025-02-15,B3,25.2,23,320.3,1800,0.71
ENE086-001238,2025-02-16,B2,24.8,14,195.49,1200,0.71
ENE086-001239,2025-02-16,B3,27.1,26,428.08,1800,0.71
ENE086-001240,2025-02-17,B1,26.2,52,191.59,600,0.71
ENE086-001241,2025-02-17,B2,23.9,53,241.78,1200,0.71
ENE086-001242,2025-02-17,B3,28.1,88,587.33,1800,0.71
ENE086-001243,2025-02-18,B1,25.3,46,177.03,600,0.71
ENE086-001244,2025-02-18,B2,24.5,76,292.29,1200,0.71
ENE086-001245,2025-02-18,B3,28.9,116,676.54,1800,0.71
ENE086-001246,2025-02-19,B1,27.1,51,,600,0.71
ENE086-001247,2025-02-19,B2,27.0,87,386.01,1200,0.71
ENE086-001248,2025-02-19,B3,23.0,123,400.04,1800,0.71
ENE086-001249,2025-02-20,B1,24.8,41,159.17,600,0.71
ENE086-001250,2025-02-20,B2,24.8,73,290.58,1200,0.71
ENE086-001251,2025-02-20,B3,27.5,78,540.02,1800,0.71
ENE086-001252,2025-02-21,B1,28.0,28,198.14,600,0.71
ENE086-001253,2025-02-21,B2,25.7,74,320.85,1200,0.71
ENE086-001254,2025-02-21,B3,24.4,109,415.48,1800,0.71
ENE086-001255,2025-02-22,B1,23.3,6,100.28,600,0.71
ENE086-001256,2025-02-22,B2,25.9,14,239.62,1200,0.71
ENE086-001257,2025-02-22,B3,25.3,19,320.6,1800,0.71
ENE086-001258,2025-02-23,B1,27.2,10,134.14,600,0.71
ENE086-001259,2025-02-23,B2,26.9,16,268.46,1200,0.71
ENE086-001260,2025-02-23,B3,25.3,14,321.84,1800,0.71
ENE086-001261,2025-02-24,B1,26.0,41,177.06,600,0.71
ENE086-001262,2025-02-24,B2,28.1,75,407.8,1200,0.71
ENE086-001263,2025-02-24,B3,29.4,112,709.33,1800,0.71
ENE086-001264,2025-02-25,B1,24.2,51,170.94,600,0.71
ENE086-001265,2025-02-25,B2,28.8,51,406.61,1200,0.71
ENE086-001266,2025-02-25,B3,27.9,108,584.93,1800,0.71
ENE086-001267,2025-02-26,B1,26.2,28,"160,27",600,0.71
ENE086-001268,2025-02-26,B2,26.6,63,326.07,1200,0.71
ENE086-001269,2025-02-26,B3,25.0,90,400.54,1800,0.71
ENE086-001270,2025-02-27,B1,28.0,27,193.06,600,0.71
ENE086-001271,2025-02-27,B2,27.1,70,359.4,1200,0.71
ENE086-001272,2025-02-27,B3,23.2,122,391.64,1800,0.71
ENE086-001273,2025-02-28,B1,26.8,46,194.38,600,0.71
ENE086-001274,2025-02-28,B2,26.4,67,331.72,1200,0.71
ENE086-001275,2025-02-28,B3,29.6,102,719.02,1800,0.71
ENE086-001276,2025-03-01,B1,26.9,5,119.97,600,0.71
ENE086-001277,2025-03-01,B2,28.3,13,321.39,1200,0.71
ENE086-001278,2025-03-01,B3,25.9,21,360.55,1800,0.71
ENE086-001279,2025-03-02,B1,25.2,11,114.4,600,0.71
ENE086-001280,2025-03-02,B2,25.2,16,210.05,1200,0.71
ENE086-001281,2025-03-02,B3,28.1,23,455.63,1800,0.71
ENE086-001282,2025-03-03,B1,27.4,47,204.14,600,0.71
ENE086-001283,2025-03-03,B2,28.0,88,422.65,1200,0.71
ENE086-001284,2025-03-03,B3,26.3,105,497.33,1800,0.71
ENE086-001285,2025-03-04,B1,26.6,50,199.85,600,0.71
ENE086-001286,2025-03-04,B2,30.6,75,541.32,1200,0.71
ENE086-001287,2025-03-04,B3,27.3,102,550.66,1800,0.71
ENE086-001288,2025-03-05,B1,26.5,46,180.82,600,0.71
ENE086-001289,2025-03-05,B2,27.0,83,388.32,1200,0.71
ENE086-001291,2025-03-06,B1,24.9,32,146.23,600,0.71
ENE086-001292,2025-03-06,B2,27.9,53,378.93,1200,0.71
ENE086-001293,2025-03-06,B3,26.0,100,471.04,1800,0.71
ENE086-001294,2025-03-07,B1,26.9,57,213.0,600,0.71
ENE086-001295,2025-03-07,B2,26.0,61,307.13,1200,0.71
ENE086-001296,2025-03-07,B3,27.7,114,609.22,1800,0.71
ENE086-001297,2025-03-08,B1,26.5,9,125.39,600,0.71
ENE086-001298,2025-03-08,B2,29.5,17,386.39,1200,0.71
ENE086-001299,2025-03-08,B3,30.8,23,672.76,1800,0.71
ENE086-001300,2025-03-09,B1,28.1,7,156.99,600,0.71
ENE086-001301,2025-03-09,B2,24.5,14,192.36,1200,0.71
ENE086-001302,2025-03-09,B3,27.0,27,426.43,1800,0.71
ENE086-001303,2025-03-10,B1,26.3,48,190.35,600,0.71
ENE086-001304,2025-03-10,B2,25.9,83,341.0,1200,0.71
ENE086-001305,2025-03-10,B3,29.2,107,698.93,1800,0.71
ENE086-001306,2025-03-11,B1,27.7,32,183.66,600,0.71
ENE086-001307,2025-03-11,B2,28.7,98,482.96,1200,0.71
ENE086-001308,2025-03-11,B3,25.3,108,449.39,1800,0.71
ENE086-001309,2025-03-12,B1,27.2,62,228.81,600,0.71
ENE086-001310,2025-03-12,B2,26.5,59,321.16,1200,0.71
ENE086-001311,2025-03-12,B3,29.8,83,695.46,1800,0.71
ENE086-001312,2025-03-13,B1,25.1,40,161.71,600,0.71
ENE086-001313,2025-03-13,B2,31.5,63,583.67,1200,0.71
ENE086-001314,2025-03-13,B3,26.5,96,493.02,1800,0.71
ENE086-001315,2025-03-14,B1,27.3,46,210.57,600,0.71
ENE086-001316,2025-03-14,B2,25.9,79,347.07,1200,0.71
ENE086-001317,2025-03-14,B3,26.4,101,508.42,1800,0.71
ENE086-001318,2025-03-15,B1,29.2,8,181.83,600,0.71
ENE086-001319,2025-03-15,B2,26.7,13,267.94,1200,0.71
ENE086-001320,2025-03-15,B3,25.4,18,321.56,1800,0.71
ENE086-001321,2025-03-16,B1,27.0,11,142.02,600,0.71
ENE086-001322,2025-03-16,B2,28.3,15,338.87,1200,0.71
ENE086-001323,2025-03-16,B3,28.8,22,533.1,1800,0.71
ENE086-001324,2025-03-17,B1,25.7,49,178.12,600,0.71
ENE086-001325,2025-03-17,B2,28.2,74,410.88,1200,0.71
ENE086-001326,2025-03-17,B3,26.7,84,484.39,1800,0.71
ENE086-001327,2025-03-18,B1,27.5,55,226.89,600,0.71
ENE086-001328,2025-03-18,B2,29.4,86,508.87,1200,0.71
ENE086-001329,2025-03-18,B3,26.9,89,,1800,0.71
ENE086-001330,2025-03-19,B1,28.2,26,190.16,600,0.71
ENE086-001331,2025-03-19,B2,28.5,84,440.4,1200,0.71
ENE086-001332,2025-03-19,B3,27.7,89,547.97,1800,0.71
ENE086-001333,2025-03-20,B1,25.7,27,146.64,600,0.71
ENE086-001334,2025-03-20,B2,28.0,74,412.78,1200,0.71
ENE086-001335,2025-03-20,B3,28.7,130,676.83,1800,0.71
ENE086-001336,2025-03-21,B1,28.2,70,251.7,600,0.71
ENE086-001337,2025-03-21,B2,25.1,75,311.47,1200,0.71
ENE086-001338,2025-03-21,B3,27.6,105,590.57,1800,0.71
ENE086-001339,2025-03-22,B1,29.7,10,189.39,600,0.71
ENE086-001340,2025-03-22,B2,29.1,14,378.75,1200,0.71
ENE086-001341,2025-03-22,B3,28.1,22,487.01,1800,0.71
ENE086-001342,2025-03-23,B1,26.8,8,146.04,600,0.71
ENE086-001344,2025-03-23,B3,29.8,20,593.4,1800,0.71
ENE086-001345,2025-03-24,B1,27.8,69,250.57,600,0.71
ENE086-001346,2025-03-24,B2,27.6,49,344.15,1200,0.71
ENE086-001347,2025-03-24,B3,26.4,100,500.77,1800,0.71
ENE086-001348,2025-03-25,B1,27.3,43,207.14,600,0.71
ENE086-001349,2025-03-25,B2,28.8,94,468.31,1200,0.71
ENE086-001350,2025-03-25,B3,28.9,111,678.57,1800,0.71
ENE086-001351,2025-03-26,B1,29.5,47,247.91,600,0.71
ENE086-001352,2025-03-26,B2,29.3,74,472.77,1200,0.71
ENE086-001353,2025-03-26,B3,26.3,101,499.65,1800,0.71
ENE086-001354,2025-03-27,B1,27.2,58,225.88,600,0.71
ENE086-001355,2025-03-27,B2,28.2,74,408.4,1200,0.71
ENE086-001356,2025-03-27,B3,28.2,104,611.2,1800,0.71
ENE086-001357,2025-03-28,B1,28.1,64,251.46,600,0.71
ENE086-001358,2025-03-28,B2,27.1,71,370.46,1200,0.71
ENE086-001359,2025-03-28,B3,28.8,92,638.37,1800,0.71
ENE086-001360,2025-03-29,B1,27.9,6,147.9,600,0.71
ENE086-001361,2025-03-29,B2,26.5,14,255.42,1200,0.71
ENE086-001362,2025-03-29,B3,29.2,19,540.36,1800,0.71
ENE086-001363,2025-03-30,B1,27.3,13,158.23,600,0.71
ENE086-001364,2025-03-30,B2,29.7,15,396.95,1200,0.71
ENE086-001365,2025-03-30,B3,27.0,21,417.61,1800,0.71
ENE086-001366,2025-03-31,B1,28.2,53,227.83,600,0.71
ENE086-001367,2025-03-31,B2,28.0,84,439.43,1200,0.71
ENE086-001368,2025-03-31,B3,27.4,82,537.64,1800,0.71
ENE086-001369,2025-04-01,B1,28.2,59,247.5,600,0.71
ENE086-001370,2025-04-01,B2,27.5,82,416.06,1200,0.71
ENE086-001371,2025-04-01,B3,27.5,109,568.18,1800,0.71
ENE086-001372,2025-04-02,B1,27.6,56,214.19,600,0.71
ENE086-001373,2025-04-02,B2,26.3,79,343.37,1200,0.71
ENE086-001374,2025-04-02,B3,28.8,100,648.77,1800,0.71
ENE086-001375,2025-04-03,B1,25.8,33,151.2,600,0.71
ENE086-001376,2025-04-03,B2,26.7,76,367.69,1200,0.71
ENE086-001377,2025-04-03,B3,29.6,87,675.76,1800,0.71
ENE086-001378,2025-04-04,B1,26.8,33,187.61,600,0.71
ENE086-001379,2025-04-04,B2,27.7,68,372.18,1200,0.71
ENE086-001380,2025-04-04,B3,28.4,91,611.33,1800,0.71
ENE086-001381,2025-04-05,B1,30.7,7,221.15,600,0.71
ENE086-001382,2025-04-05,B2,28.0,20,324.5,1200,0.71
ENE086-001383,2025-04-05,B3,27.8,19,451.62,1800,0.71
ENE086-001384,2025-04-06,B1,28.5,8,169.33,600,0.71
ENE086-001385,2025-04-06,B2,30.5,20,465.3,1200,0.71
ENE086-001386,2025-04-06,B3,26.8,24,420.57,1800,0.71
ENE086-001387,2025-04-07,B1,28.5,24,211.94,600,0.71
ENE086-001388,2025-04-07,B2,27.9,59,377.08,1200,0.71
ENE086-001389,2025-04-07,B3,28.3,91,593.68,1800,0.71
ENE086-001390,2025-04-08,B1,27.7,64,245.91,600,0.71
ENE086-001391,2025-04-08,B2,27.3,70,371.11,1200,0.71
ENE086-001392,2025-04-08,B3,27.1,98,535.72,1800,0.71
ENE086-001393,2025-04-09,B1,27.1,52,213.85,600,0.71
ENE086-001394,2025-04-09,B2,27.7,88,428.99,1200,0.71
ENE086-001395,2025-04-09,B3,29.0,79,626.94,1800,0.71
ENE086-001397,2025-04-10,B2,28.3,91,439.74,1200,0.71
ENE086-001398,2025-04-10,B3,30.3,111,777.84,1800,0.71
ENE086-001399,2025-04-11,B1,27.1,44,209.04,600,0.71
ENE086-001400,2025-04-11,B2,28.7,71,429.45,1200,0.71
ENE086-001401,2025-04-11,B3,29.2,94,666.59,1800,0.71
ENE086-001402,2025-04-12,B1,28.0,7,168.34,600,0.71
ENE086-001403,2025-04-12,B2,27.8,15,312.18,1200,0.71
ENE086-001404,2025-04-12,B3,25.2,21,323.98,1800,0.71
ENE086-001405,2025-04-13,B1,25.3,11,101.54,600,0.71
ENE086-001406,2025-04-13,B2,27.3,13,284.77,1200,0.71
ENE086-001407,2025-04-13,B3,27.3,23,432.84,1800,0.71
ENE086-001408,2025-04-14,B1,28.9,59,256.39,600,0.71
ENE086-001409,2025-04-14,B2,28.0,70,404.2,1200,0.71
ENE086-001410,2025-04-14,B3,27.7,107,586.13,1800,0.71
ENE086-001411,2025-04-15,B1,28.6,39,215.51,600,0.71
ENE086-001412,2025-04-15,B2,26.9,66,,1200,0.71
ENE086-001413,2025-04-15,B3,27.4,115,573.29,1800,0.71
ENE086-001414,2025-04-16,B1,25.1,37,159.41,600,0.71
ENE086-001415,2025-04-16,B2,29.8,64,483.04,1200,0.71
ENE086-001416,2025-04-16,B3,28.2,108,618.47,1800,0.71
ENE086-001417,2025-04-17,B1,27.1,52,207.93,600,0.71
ENE086-001418,2025-04-17,B2,26.7,91,377.39,1200,0.71
ENE086-001419,2025-04-17,B3,26.1,116,515.13,1800,0.71
ENE086-001420,2025-04-18,B1,26.9,39,191.46,600,0.71
ENE086-001421,2025-04-18,B2,27.7,80,414.12,1200,0.71
ENE086-001422,2025-04-18,B3,28.8,80,615.61,1800,0.71
ENE086-001423,2025-04-19,B1,26.5,8,149.63,600,0.71
ENE086-001424,2025-04-19,B2,27.4,11,288.28,1200,0.71
ENE086-001425,2025-04-19,B3,27.1,18,417.56,1800,0.71
ENE086-001426,2025-04-20,B1,26.9,7,133.25,600,0.71
ENE086-001427,2025-04-20,B2,25.8,13,238.15,1200,0.71
ENE086-001428,2025-04-20,B3,27.6,25,460.68,1800,0.71
ENE086-001429,2025-04-21,B1,26.8,42,191.19,600,0.71
ENE086-001430,2025-04-21,B2,26.4,60,320.78,1200,0.71
ENE086-001431,2025-04-21,B3,28.3,113,640.74,1800,0.71
ENE086-001432,2025-04-22,B1,28.3,46,234.8,600,0.71
ENE086-001433,2025-04-22,B2,26.7,60,337.38,1200,0.71
ENE086-001434,2025-04-22,B3,25.6,118,492.32,1800,0.71
ENE086-001435,2025-04-23,B1,28.7,22,195.41,600,0.71
ENE086-001436,2025-04-23,B2,25.5,74,324.44,1200,0.71
ENE086-001437,2025-04-23,B3,31.2,96,834.43,1800,0.71
ENE086-001438,2025-04-24,B1,25.4,66,223.8,600,0.71
ENE086-001439,2025-04-24,B2,26.1,77,342.47,1200,0.71
ENE086-001440,2025-04-24,B3,27.2,107,555.56,1800,0.71
ENE086-001441,2025-04-25,B1,25.3,44,172.29,600,0.71
ENE086-001442,2025-04-25,B2,24.0,67,271.0,1200,0.71
ENE086-001443,2025-04-25,B3,29.5,124,731.16,1800,0.71
ENE086-001444,2025-04-26,B1,25.7,11,128.74,600,0.71
ENE086-001445,2025-04-26,B2,30.0,16,415.33,1200,0.71
ENE086-001446,2025-04-26,B3,27.8,21,468.9,1800,0.71
ENE086-001447,2025-04-27,B1,26.7,11,143.81,600,0.71
ENE086-001448,2025-04-27,B2,30.8,12,448.6,1200,0.71
ENE086-001450,2025-04-28,B1,27.6,59,237.25,600,0.71
ENE086-001451,2025-04-28,B2,25.4,78,319.32,1200,0.71
ENE086-001452,2025-04-28,B3,27.0,90,513.97,1800,0.71
ENE086-001453,2025-04-29,B1,25.3,49,185.36,600,0.71
ENE086-001454,2025-04-29,B2,27.5,56,360.36,1200,0.71
ENE086-001455,2025-04-29,B3,27.4,112,569.19,1800,0.71
ENE086-001456,2025-04-30,B1,27.3,57,221.48,600,0.71
ENE086-001457,2025-04-30,B2,27.4,80,391.45,1200,0.71
ENE086-001458,2025-04-30,B3,26.9,100,529.13,1800,0.71
ENE086-001459,2025-05-01,B1,26.9,37,174.62,600,0.71
ENE086-001460,2025-05-01,B2,28.2,70,410.03,1200,0.71
ENE086-001461,2025-05-01,B3,25.5,106,454.51,1800,0.71
ENE086-001462,2025-05-02,B1,26.9,65,225.76,600,0.71
ENE086-001463,2025-05-02,B2,27.7,52,379.85,1200,0.71
ENE086-001464,2025-05-02,B3,25.7,119,503.64,1800,0.71
ENE086-001465,2025-05-03,B1,28.3,9,156.77,600,0.71
ENE086-001466,2025-05-03,B2,26.0,12,237.14,1200,0.71
ENE086-001467,2025-05-03,B3,24.4,19,271.94,1800,0.71
ENE086-001468,2025-05-04,B1,28.2,5,166.27,600,0.71
ENE086-001469,2025-05-04,B2,29.0,13,351.56,1200,0.71
ENE086-001470,2025-05-04,B3,24.9,21,297.82,1800,0.71
ENE086-001471,2025-05-05,B1,27.7,35,202.66,600,0.71
ENE086-001472,2025-05-05,B2,25.3,65,297.34,1200,0.71
ENE086-001473,2025-05-05,B3,23.3,118,401.93,1800,0.71
ENE086-001474,2025-05-06,B1,27.8,36,198.14,600,0.71
ENE086-001475,2025-05-06,B2,27.9,77,408.31,1200,0.71
ENE086-001476,2025-05-06,B3,25.8,130,513.69,1800,0.71
ENE086-001477,2025-05-07,B1,24.8,57,179.04,600,0.71
ENE086-001478,2025-05-07,B2,25.8,59,"291,19",1200,0.71
ENE086-001479,2025-05-07,B3,27.5,100,564.34,1800,0.71
ENE086-001480,2025-05-08,B1,26.1,46,176.75,600,0.71
ENE086-001481,2025-05-08,B2,25.0,62,290.8,1200,0.71
ENE086-001482,2025-05-08,B3,25.4,104,453.72,1800,0.71
ENE086-001483,2025-05-09,B1,23.8,49,163.79,600,0.71
ENE086-001484,2025-05-09,B2,27.7,76,402.54,1200,0.71
ENE086-001485,2025-05-09,B3,25.9,89,447.24,1800,0.71
ENE086-001486,2025-05-10,B1,27.3,13,148.6,600,0.71
ENE086-001487,2025-05-10,B2,26.7,16,286.96,1200,0.71
ENE086-001488,2025-05-10,B3,26.1,24,366.75,1800,0.71
ENE086-001489,2025-05-11,B1,26.2,8,123.21,600,0.71
ENE086-001490,2025-05-11,B2,24.7,18,204.88,1200,0.71
ENE086-001491,2025-05-11,B3,26.8,20,408.0,1800,0.71
ENE086-001492,2025-05-12,B1,26.2,39,181.96,600,0.71
ENE086-001493,2025-05-12,B2,26.9,82,369.47,1200,0.71
ENE086-001494,2025-05-12,B3,26.4,83,473.65,1800,0.71
ENE086-001495,2025-05-13,B1,25.5,32,,600,0.71
ENE086-001496,2025-05-13,B2,26.1,75,338.21,1200,0.71
ENE086-001497,2025-05-13,B3,28.9,98,664.6,1800,0.71
ENE086-001498,2025-05-14,B1,25.0,61,188.04,600,0.71
ENE086-001499,2025-05-14,B2,24.8,65,282.22,1200,0.71
ENE086-001500,2025-05-14,B3,25.5,103,443.61,1800,0.71
ENE086-001501,2025-05-15,B1,24.6,43,158.74,600,0.71
ENE086-001503,2025-05-15,B3,26.1,100,486.97,1800,0.71
ENE086-001504,2025-05-16,B1,26.7,57,208.63,600,0.71
ENE086-001505,2025-05-16,B2,27.8,102,449.03,1200,0.71
ENE086-001506,2025-05-16,B3,27.4,103,570.85,1800,0.71
ENE086-001507,2025-05-17,B1,25.7,9,109.61,600,0.71
ENE086-001508,2025-05-17,B2,24.6,13,193.21,1200,0.71
ENE086-001509,2025-05-17,B3,25.9,20,339.8,1800,0.71
ENE086-001510,2025-05-18,B1,27.3,11,165.53,600,0.71
ENE086-001511,2025-05-18,B2,24.7,18,205.37,1200,0.71
ENE086-001512,2025-05-18,B3,23.9,18,264.09,1800,0.71
ENE086-001513,2025-05-19,B1,26.1,56,200.66,600,0.71
ENE086-001514,2025-05-19,B2,25.8,78,338.98,1200,0.71
ENE086-001515,2025-05-19,B3,24.4,111,416.89,1800,0.71
ENE086-001516,2025-05-20,B1,22.5,56,152.75,600,0.71
ENE086-001517,2025-05-20,B2,23.4,80,264.64,1200,0.71
ENE086-001518,2025-05-20,B3,24.1,93,392.86,1800,0.71
ENE086-001519,2025-05-21,B1,26.0,34,162.88,600,0.71
ENE086-001520,2025-05-21,B2,26.6,93,405.69,1200,0.71
ENE086-001521,2025-05-21,B3,24.4,102,405.48,1800,0.71
ENE086-001522,2025-05-22,B1,25.9,26,169.89,600,0.71
ENE086-001523,2025-05-22,B2,25.8,79,334.55,1200,0.71
ENE086-001524,2025-05-22,B3,23.5,115,386.25,1800,0.71
ENE086-001525,2025-05-23,B1,27.7,42,202.22,600,0.71
ENE086-001526,2025-05-23,B2,25.5,78,334.79,1200,0.71
ENE086-001527,2025-05-23,B3,24.2,108,419.43,1800,0.71
ENE086-001528,2025-05-24,B1,23.3,8,99.53,600,0.71
ENE086-001529,2025-05-24,B2,24.7,15,202.86,1200,0.71
ENE086-001530,2025-05-24,B3,23.7,21,271.32,1800,0.71
ENE086-001531,2025-05-25,B1,23.2,12,89.12,600,0.71
ENE086-001532,2025-05-25,B2,22.3,15,148.65,1200,0.71
ENE086-001533,2025-05-25,B3,24.1,22,274.65,1800,0.71
ENE086-001534,2025-05-26,B1,25.5,56,193.6,600,0.71
ENE086-001535,2025-05-26,B2,25.5,66,311.65,1200,0.71
ENE086-001536,2025-05-26,B3,26.3,106,508.38,1800,0.71
ENE086-001537,2025-05-27,B1,22.7,36,132.57,600,0.71
ENE086-001538,2025-05-27,B2,25.1,80,310.99,1200,0.71
ENE086-001539,2025-05-27,B3,23.5,98,365.25,1800,0.71
ENE086-001540,2025-05-28,B1,24.5,40,160.16,600,0.71
ENE086-001541,2025-05-28,B2,27.0,58,350.63,1200,0.71
ENE086-001542,2025-05-28,B3,24.4,86,402.25,1800,0.71
ENE086-001543,2025-05-29,B1,23.5,66,174.15,600,0.71
ENE086-001544,2025-05-29,B2,23.0,57,227.66,1200,0.71
ENE086-001545,2025-05-29,B3,26.4,86,466.94,1800,0.71
ENE086-001546,2025-05-30,B1,22.0,33,108.6,600,0.71
ENE086-001547,2025-05-30,B2,26.8,67,359.6,1200,0.71
ENE086-001548,2025-05-30,B3,22.8,106,358.99,1800,0.71
ENE086-001549,2025-05-31,B1,23.3,8,87.61,600,0.71
ENE086-001550,2025-05-31,B2,25.3,16,225.4,1200,0.71
ENE086-001551,2025-05-31,B3,25.8,21,364.99,1800,0.71
ENE086-001552,2025-06-01,B1,23.4,9,99.29,600,0.71
ENE086-001553,2025-06-01,B2,22.9,19,176.39,1200,0.71
ENE086-001554,2025-06-01,B3,21.8,21,215.43,1800,0.71
ENE086-001556,2025-06-02,B2,23.6,60,247.49,1200,0.71
ENE086-001557,2025-06-02,B3,25.3,90,444.15,1800,0.71
ENE086-001558,2025-06-03,B1,24.2,55,167.32,600,0.71
ENE086-001559,2025-06-03,B2,20.5,98,262.0,1200,0.71
ENE086-001560,2025-06-03,B3,21.5,91,321.76,1800,0.71
ENE086-001561,2025-06-04,B1,24.2,67,183.92,600,0.71
ENE086-001562,2025-06-04,B2,22.8,93,280.84,1200,0.71
ENE086-001563,2025-06-04,B3,21.2,114,335.87,1800,0.71
ENE086-001564,2025-06-05,B1,23.4,49,159.0,600,0.71
ENE086-001565,2025-06-05,B2,21.3,72,231.15,1200,0.71
ENE086-001566,2025-06-05,B3,24.1,108,416.14,1800,0.71
ENE086-001567,2025-06-06,B1,22.6,41,130.31,600,0.71
ENE086-001568,2025-06-06,B2,23.9,56,250.48,1200,0.71
ENE086-001569,2025-06-06,B3,22.7,67,292.43,1800,0.71
ENE086-001570,2025-06-07,B1,22.2,7,89.43,600,0.71
ENE086-001571,2025-06-07,B2,25.4,11,196.31,1200,0.71
ENE086-001572,2025-06-07,B3,23.9,23,273.09,1800,0.71
ENE086-001573,2025-06-08,B1,20.6,11,80.91,600,0.71
ENE086-001574,2025-06-08,B2,22.2,10,135.23,1200,0.71
ENE086-001575,2025-06-08,B3,22.1,17,214.28,1800,0.71
ENE086-001576,2025-06-09,B1,22.0,44,142.05,600,0.71
ENE086-001577,2025-06-09,B2,20.2,67,232.27,1200,0.71
ENE086-001578,2025-06-09,B3,20.7,106,,1800,0.71
ENE086-001579,2025-06-10,B1,24.4,22,140.13,600,0.71
ENE086-001580,2025-06-10,B2,21.0,81,249.39,1200,0.71
ENE086-001581,2025-06-10,B3,22.0,101,332.69,1800,0.71
ENE086-001582,2025-06-11,B1,22.9,31,120.85,600,0.71
ENE086-001583,2025-06-11,B2,20.3,79,227.4,1200,0.71
ENE086-001584,2025-06-11,B3,21.9,121,367.45,1800,0.71
ENE086-001585,2025-06-12,B1,22.5,37,137.4,600,0.71
ENE086-001586,2025-06-12,B2,21.4,90,240.15,1200,0.71
ENE086-001587,2025-06-12,B3,24.9,100,418.64,1800,0.71
ENE086-001588,2025-06-13,B1,21.7,35,121.9,600,0.71
ENE086-001589,2025-06-13,B2,19.1,70,209.03,1200,0.71
ENE086-001590,2025-06-13,B3,22.6,110,365.43,1800,0.71
ENE086-001591,2025-06-14,B1,21.6,11,72.48,600,0.71
ENE086-001592,2025-06-14,B2,21.0,16,131.36,1200,0.71
ENE086-001593,2025-06-14,B3,20.1,19,192.83,1800,0.71
ENE086-001594,2025-06-15,B1,21.9,11,86.68,600,0.71
ENE086-001595,2025-06-15,B2,21.9,14,143.81,1200,0.71
ENE086-001596,2025-06-15,B3,19.6,20,188.86,1800,0.71
ENE086-001597,2025-06-16,B1,20.0,50,128.11,600,0.71
ENE086-001598,2025-06-16,B2,20.3,94,255.25,1200,0.71
ENE086-001599,2025-06-16,B3,23.1,94,353.22,1800,0.71
ENE086-001600,2025-06-17,B1,20.6,82,193.2,600,0.71
ENE086-001601,2025-06-17,B2,19.8,79,221.78,1200,0.71
ENE086-001602,2025-06-17,B3,21.1,95,305.3,1800,0.71
ENE086-001603,2025-06-18,B1,22.7,69,162.35,600,0.71
ENE086-001604,2025-06-18,B2,21.5,76,237.5,1200,0.71
ENE086-001605,2025-06-18,B3,22.1,100,326.49,1800,0.71
ENE086-001606,2025-06-19,B1,22.8,37,133.1,600,0.71
ENE086-001607,2025-06-19,B2,18.9,67,220.5,1200,0.71
ENE086-001609,2025-06-20,B1,20.3,37,113.95,600,0.71
ENE086-001610,2025-06-20,B2,18.9,86,229.42,1200,0.71
ENE086-001611,2025-06-20,B3,22.9,98,356.54,1800,0.71
ENE086-001612,2025-06-21,B1,22.1,10,83.37,600,0.71
ENE086-001613,2025-06-21,B2,19.2,10,108.43,1200,0.71
ENE086-001614,2025-06-21,B3,22.9,24,248.14,1800,0.71
ENE086-001615,2025-06-22,B1,19.0,8,75.93,600,0.71
ENE086-001616,2025-06-22,B2,18.3,16,137.54,1200,0.71
ENE086-001617,2025-06-22,B3,20.1,24,195.3,1800,0.71
ENE086-001618,2025-06-23,B1,17.4,47,124.98,600,0.71
ENE086-001619,2025-06-23,B2,19.7,59,170.34,1200,0.71
ENE086-001620,2025-06-23,B3,19.5,114,315.5,1800,0.71
ENE086-001621,2025-06-24,B1,22.9,35,130.53,600,0.71
ENE086-001622,2025-06-24,B2,20.8,68,223.71,1200,0.71
ENE086-001623,2025-06-24,B3,21.6,101,328.96,1800,0.71
ENE086-001624,2025-06-25,B1,19.7,48,130.1,600,0.71
ENE086-001625,2025-06-25,B2,21.0,84,240.85,1200,0.71
ENE086-001626,2025-06-25,B3,20.1,109,329.46,1800,0.71
ENE086-001627,2025-06-26,B1,20.0,77,178.86,600,0.71
ENE086-001628,2025-06-26,B2,20.0,79,207.69,1200,0.71
ENE086-001629,2025-06-26,B3,21.0,110,311.61,1800,0.71
ENE086-001630,2025-06-27,B1,20.0,46,135.48,600,0.71
ENE086-001631,2025-06-27,B2,21.2,50,195.11,1200,0.71
ENE086-001632,2025-06-27,B3,19.5,93,291.66,1800,0.71
ENE086-001633,2025-06-28,B1,19.7,13,81.07,600,0.71
ENE086-001634,2025-06-28,B2,19.6,13,124.91,1200,0.71
ENE086-001635,2025-06-28,B3,20.6,24,174.63,1800,0.71
ENE086-001636,2025-06-29,B1,19.8,7,68.36,600,0.71
ENE086-001637,2025-06-29,B2,18.0,14,133.42,1200,0.71
ENE086-001638,2025-06-29,B3,18.0,21,199.8,1800,0.71
ENE086-001639,2025-06-30,B1,14.7,47,148.08,600,0.71
ENE086-001640,2025-06-30,B2,20.4,82,231.77,1200,0.71
ENE086-001641,2025-06-30,B3,20.0,102,317.62,1800,0.71
