registro_id,fecha,sede,espera_min,atencion_min,estado,prioridad
TUR089-003392,2025-07-04,S2,14.3,17.7,atendido,ordinaria
TUR089-003393,2025-07-05,S3,15.4,16.0,atendido,preferente
TUR089-003394,2025-07-05,S1,4.1,12.9,atendido,preferente
TUR089-003395,2025-07-05,S2,14.4,,abandono,preferente
TUR089-003396,2025-07-05,S3,10.0,15.1, ATENDIDO ,ordinaria
TUR089-003397,2025-07-05,S1,6.1,15.9,atendido,ordinaria
TUR089-003398,2025-07-05,S2,5.7,9.6,atendido,preferente
TUR089-003399,2025-07-05,S3,23.7,,abandono,ordinaria
TUR089-003400,2025-07-06,S1,16.8,10.0,atendido,ordinaria
TUR089-003401,2025-07-06,S2,23.7,,abandono,ordinaria
TUR089-003402,2025-07-06,S3,4.2,8.7,atendido,preferente
TUR089-003403,2025-07-06,S1,4.0,17.0,atendido,ordinaria
TUR089-003404,2025-07-06,S2,,15.1,atendido,ordinaria
TUR089-003405,2025-07-06,S3,11.4,13.3,atendido,preferente
TUR089-003406,2025-07-07,S1,4.8,15.3,atendido,ordinaria
TUR089-003407,2025-07-07,S2,29.2,17.9,atendido,ordinaria
TUR089-003408,2025-07-07,S3,16.5,16.0,atendido,ordinaria
TUR089-003409,2025-07-07,S1,10.0,9.4,atendido,ordinaria
TUR089-003410,2025-07-07,S2,12.7,13.8,atendido,ordinaria
TUR089-003411,2025-07-07,S3,12.5,16.2,atendido,preferente
TUR089-003412,2025-07-08,S1,5.9,15.8,atendido,ordinaria
TUR089-003413,2025-07-08,S2,20.6,,abandono,ordinaria
TUR089-003414,2025-07-08,S3,12.5,3.1,atendido,preferente
TUR089-003415,2025-07-08,S1,33.2,16.2,atendido,ordinaria
TUR089-003416,2025-07-08,S2,10.2,17.1,atendido,ordinaria
TUR089-003417,2025-07-08,S3,10.7,14.3,atendido,ordinaria
TUR089-003418,2025-07-09,S1,6.5,10.7,atendido,preferente
TUR089-003419,2025-07-09,S2,10.1,6.8,atendido,ordinaria
TUR089-003420,2025-07-09,S3,19.5,16.0,atendido,ordinaria
TUR089-003421,2025-07-09,S1,6.4,10.1,atendido,preferente
TUR089-003422,2025-07-09,S2,13.6,12.6,atendido,ordinaria
TUR089-003423,2025-07-09,S3,5.3,13.5,atendido,preferente
TUR089-003424,2025-07-10,S1,7.8,13.7,atendido,preferente
TUR089-003425,2025-07-10,S2,5.8,17.6,atendido,preferente
TUR089-003426,2025-07-10,S3,4.0,6.9,atendido,ordinaria
TUR089-003427,2025-07-10,S1,9.8,4.5,atendido,ordinaria
TUR089-003428,2025-07-10,S2,4.2,16.6,atendido,preferente
TUR089-003429,2025-07-10,S3,5.8,8.9,atendido,ordinaria
TUR089-003430,2025-07-11,S1,5.0,10.3,atendido,ordinaria
TUR089-003431,2025-07-11,S2,16.4,4.1,atendido,ordinaria
TUR089-003432,2025-07-11,S3,29.8,12.2,atendido,ordinaria
TUR089-003433,2025-07-11,S1,22.8,3.7,atendido,ordinaria
TUR089-003434,2025-07-11,S2,7.6,12.2,atendido,preferente
TUR089-003435,2025-07-11,S3,17.2,12.3,atendido,ordinaria
TUR089-003436,2025-07-11,S1,12.1,6.7,atendido,preferente
TUR089-003437,2025-07-12,S2,20.4,12.9,atendido,preferente
TUR089-003438,2025-07-12,S3,16.5,14.7,atendido,ordinaria
TUR089-003439,2025-07-12,S1,11.0,4.1,atendido,ordinaria
TUR089-003440,2025-07-12,S2,3.2,3.8,atendido,ordinaria
TUR089-003441,2025-07-12,S3,24.1,5.2,atendido,ordinaria
TUR089-003442,2025-07-12,S1,11.5,10.7,atendido,ordinaria
TUR089-003443,2025-07-13,S2,9.1,15.2,atendido,ordinaria
TUR089-003444,2025-07-13,S3,16.1,3.2,atendido,ordinaria
TUR089-003445,2025-07-13,S1,9.9,13.0,atendido,ordinaria
TUR089-003446,2025-07-13,S2,9.7,5.1,atendido,preferente
TUR089-003447,2025-07-13,S3,5.6,10.0,atendido,preferente
TUR089-003448,2025-07-13,S1,9.1,16.7,atendido,ordinaria
TUR089-003449,2025-07-14,S2,4.9,5.6,atendido,preferente
TUR089-003450,2025-07-14,S3,22.0,12.5,atendido,ordinaria
TUR089-003451,2025-07-14,S1,2.0,5.7,atendido,preferente
TUR089-003452,2025-07-14,S2,6.6,14.3,atendido,preferente
TUR089-003453,2025-07-14,S3,26.1,16.0,atendido,ordinaria
TUR089-003454,2025-07-14,S1,12.8,13.1,atendido,ordinaria
TUR089-003455,2025-07-15,S2,3.9,13.1,atendido,preferente
TUR089-003456,2025-07-15,S3,28.0,7.2,atendido,preferente
TUR089-003457,2025-07-15,S1,11.0,8.5,atendido,ordinaria
TUR089-003458,2025-07-15,S2,9.8,16.6,atendido,ordinaria
TUR089-003459,2025-07-15,S3,6.7,6.0,atendido,ordinaria
TUR089-003460,2025-07-15,S1,17.5,5.4,atendido,ordinaria
TUR089-003461,2025-07-16,S2,1.8,16.7,atendido,preferente
TUR089-003462,2025-07-16,S3,6.4,16.4,atendido,ordinaria
TUR089-003463,2025-07-16,S1,16.5,8.3,atendido,ordinaria
TUR089-003464,2025-07-16,S2,4.6,9.4,atendido,ordinaria
TUR089-003465,2025-07-16,S3,15.4,10.4,atendido,ordinaria
TUR089-003466,2025-07-16,S1,21.1,13.4,atendido,preferente
TUR089-003467,2025-07-17,S2,10.0,11.6,atendido,ordinaria
TUR089-003468,2025-07-17,S3,16.3,17.4,atendido,ordinaria
TUR089-003469,2025-07-17,S1,3.9,7.1,atendido,ordinaria
TUR089-003470,2025-07-17,S2,11.3,,abandono,ordinaria
TUR089-003471,2025-07-17,S3,8.0,5.7,atendido,ordinaria
TUR089-003472,2025-07-17,S1,6.5,9.0,atendido,ordinaria
TUR089-003473,2025-07-18,S2,10.7,15.5,atendido,ordinaria
TUR089-003474,2025-07-18,S3,3.1,13.0,atendido,ordinaria
TUR089-003475,2025-07-18,S1,21.7,12.9,atendido,ordinaria
TUR089-003476,2025-07-18,S2,20.3,16.2,atendido,preferente
TUR089-003477,2025-07-18,S3,16.8,9.6,atendido,ordinaria
TUR089-003478,2025-07-18,S1,1.5,13.4,atendido,preferente
TUR089-003479,2025-07-18,S2,6.0,17.6,atendido,ordinaria
TUR089-003480,2025-07-19,S3,10.8,11.4,atendido,ordinaria
TUR089-003481,2025-07-19,S1,8.5,7.7,atendido,ordinaria
TUR089-003482,2025-07-19,S2,6.2,13.4,atendido,ordinaria
TUR089-003483,2025-07-19,S3,6.6,9.5,atendido,ordinaria
TUR089-003484,2025-07-19,S1,6.5,4.9,atendido,ordinaria
TUR089-003485,2025-07-19,S2,6.8,4.2,atendido,ordinaria
TUR089-003486,2025-07-20,S3,12.4,17.4,atendido,preferente
TUR089-003487,2025-07-20,S1,,11.4,atendido,preferente
TUR089-003488,2025-07-20,S2,5.6,18.0,atendido,ordinaria
TUR089-003489,2025-07-20,S3,2.5,17.2,atendido,preferente
TUR089-003490,2025-07-20,S1,6.1,17.6,atendido,ordinaria
TUR089-003491,2025-07-20,S2,37.1,12.7,atendido,ordinaria
TUR089-003492,2025-07-21,S3,13.7,17.8,atendido,preferente
TUR089-003493,2025-07-21,S1,2.1,7.6, ATENDIDO ,ordinaria
TUR089-003494,2025-07-21,S2,8.0,8.1,atendido,preferente
TUR089-003495,2025-07-21,S3,4.7,6.7,atendido,preferente
TUR089-003496,2025-07-21,S1,4.8,7.0,atendido,preferente
TUR089-003497,2025-07-21,S2,15.8,4.3,atendido,ordinaria
TUR089-003498,2025-07-22,S3,21.8,,abandono,ordinaria
TUR089-003499,2025-07-22,S1,5.0,16.8,atendido,ordinaria
TUR089-003500,2025-07-22,S2,23.9,17.1,atendido,ordinaria
TUR089-003501,2025-07-22,S3,3.2,15.7,atendido,preferente
TUR089-003502,2025-07-22,S1,6.4,8.8,atendido,ordinaria
TUR089-003503,2025-07-22,S2,10.7,4.7,atendido,preferente
TUR089-003504,2025-07-23,S3,11.7,,abandono,ordinaria
TUR089-003505,2025-07-23,S1,4.4,11.4,atendido,ordinaria
TUR089-003506,2025-07-23,S2,12.9,15.4,atendido,preferente
TUR089-003507,2025-07-23,S3,8.8,3.9,atendido,ordinaria
TUR089-003508,2025-07-23,S1,3.2,17.0,atendido,ordinaria
TUR089-003509,2025-07-23,S2,7.4,14.1,atendido,preferente
TUR089-003510,2025-07-24,S3,24.0,7.4,atendido,ordinaria
TUR089-003511,2025-07-24,S1,10.1,10.4,atendido,ordinaria
TUR089-003512,2025-07-24,S2,9.3,6.9,atendido,ordinaria
TUR089-003513,2025-07-24,S3,7.5,6.2,atendido,ordinaria
TUR089-003514,2025-07-24,S1,5.3,6.7,atendido,ordinaria
TUR089-003515,2025-07-24,S2,22.4,14.0,atendido,ordinaria
TUR089-003516,2025-07-24,S3,14.8,11.3,atendido,ordinaria
TUR089-003517,2025-07-25,S1,7.1,16.3,atendido,ordinaria
TUR089-003518,2025-07-25,S2,9.5,14.4,atendido,preferente
TUR089-003519,2025-07-25,S3,17.0,7.6,atendido,ordinaria
TUR089-003520,2025-07-25,S1,11.3,,abandono,preferente
TUR089-003521,2025-07-25,S2,7.9,14.8,atendido,ordinaria
TUR089-003522,2025-07-25,S3,10.1,3.2,atendido,ordinaria
TUR089-003523,2025-07-26,S1,1.8,14.5,atendido,ordinaria
TUR089-003524,2025-07-26,S2,4.7,5.9,atendido,ordinaria
TUR089-003525,2025-07-26,S3,10.1,9.6,atendido,preferente
TUR089-003526,2025-07-26,S1,4.0,13.3,atendido,ordinaria
TUR089-003527,2025-07-26,S2,13.0,17.1,atendido,preferente
TUR089-003528,2025-07-26,S3,14.3,16.0,atendido,ordinaria
TUR089-003529,2025-07-27,S1,7.8,14.9,atendido,preferente
TUR089-003530,2025-07-27,S2,4.0,16.5,atendido,ordinaria
TUR089-003531,2025-07-27,S3,13.3,11.0,atendido,preferente
TUR089-003532,2025-07-27,S1,6.3,6.5,atendido,ordinaria
TUR089-003533,2025-07-27,S2,3.7,8.6,atendido,ordinaria
TUR089-003534,2025-07-27,S3,21.5,4.7,atendido,ordinaria
TUR089-003535,2025-07-28,S1,2.4,9.9,atendido,ordinaria
TUR089-003536,2025-07-28,S2,4.2,17.0,atendido,preferente
TUR089-003537,2025-07-28,S3,17.2,,abandono,ordinaria
TUR089-003538,2025-07-28,S1,7.6,16.8,atendido,ordinaria
TUR089-003539,2025-07-28,S2,4.4,16.0,atendido,ordinaria
TUR089-003540,2025-07-28,S3,12.8,6.5,atendido,ordinaria
TUR089-003541,2025-07-29,S1,10.2,17.5,atendido,ordinaria
TUR089-003542,2025-07-29,S2,4.3,7.3,atendido,preferente
TUR089-003543,2025-07-29,S3,13.3,16.6,atendido,preferente
TUR089-003544,2025-07-29,S1,15.0,9.8,atendido,ordinaria
TUR089-003545,2025-07-29,S2,3.5,15.9,atendido,preferente
TUR089-003546,2025-07-29,S3,36.7,17.4,atendido,ordinaria
TUR089-003547,2025-07-30,S1,11.5,9.8,atendido,ordinaria
TUR089-003548,2025-07-30,S2,8.4,12.5,atendido,ordinaria
TUR089-003549,2025-07-30,S3,17.5,15.2,atendido,ordinaria
TUR089-003550,2025-07-30,S1,1.9,3.6,atendido,preferente
TUR089-003551,2025-07-30,S2,5.9,15.3,atendido,ordinaria
TUR089-003552,2025-07-30,S3,6.3,10.9,atendido,preferente
TUR089-003553,2025-07-31,S1,6.3,9.3,atendido,preferente
TUR089-003554,2025-07-31,S2,7.9,7.6,atendido,ordinaria
TUR089-003555,2025-07-31,S3,3.8,16.8,atendido,ordinaria
TUR089-003556,2025-07-31,S1,10.8,6.1,atendido,ordinaria
TUR089-003557,2025-07-31,S2,27.1,,abandono,ordinaria
TUR089-003558,2025-07-31,S3,22.5,17.5,atendido,ordinaria
TUR089-003559,2025-07-31,S1,8.5,8.6,atendido,ordinaria
TUR089-003560,2025-08-01,S2,16.2,,abandono,preferente
TUR089-003561,2025-08-01,S3,11.2,3.9,atendido,ordinaria
TUR089-003562,2025-08-01,S1,6.9,18.0,atendido,ordinaria
TUR089-003563,2025-08-01,S2,11.1,14.6,atendido,ordinaria
TUR089-003564,2025-08-01,S3,38.6,,abandono,ordinaria
TUR089-003565,2025-08-01,S1,6.0,5.1,atendido,preferente
TUR089-003566,2025-08-02,S2,4.9,6.8,atendido,preferente
TUR089-003567,2025-08-02,S3,12.7,11.5,atendido,ordinaria
TUR089-003568,2025-08-02,S1,10.0,17.5,atendido,ordinaria
TUR089-003569,2025-08-02,S2,23.3,8.7,atendido,ordinaria
TUR089-003570,2025-08-02,S3,,9.0,atendido,preferente
TUR089-003571,2025-08-02,S1,4.6,3.4,atendido,ordinaria
TUR089-003572,2025-08-03,S2,10.9,10.5,atendido,ordinaria
TUR089-003573,2025-08-03,S3,36.2,7.9,atendido,ordinaria
TUR089-003574,2025-08-03,S1,27.2,,abandono,ordinaria
TUR089-003575,2025-08-03,S2,1.6,16.1,atendido,preferente
TUR089-003576,2025-08-03,S3,7.7,8.5,atendido,preferente
TUR089-003577,2025-08-03,S1,13.6,10.6,atendido,ordinaria
TUR089-003578,2025-08-04,S2,3.6,3.3,atendido,preferente
TUR089-003579,2025-08-04,S3,22.5,12.6,atendido,ordinaria
TUR089-003580,2025-08-04,S1,7.2,5.4,atendido,ordinaria
TUR089-003581,2025-08-04,S2,3.7,11.4,atendido,preferente
TUR089-003582,2025-08-04,S3,7.4,8.2,atendido,ordinaria
TUR089-003583,2025-08-04,S1,23.3,6.9,atendido,ordinaria
TUR089-003584,2025-08-05,S2,17.2,9.9,atendido,ordinaria
TUR089-003585,2025-08-05,S3,13.0,7.3,atendido,ordinaria
TUR089-003586,2025-08-05,S1,1.5,11.5,atendido,preferente
TUR089-003587,2025-08-05,S2,4.5,14.3,atendido,ordinaria
TUR089-003588,2025-08-05,S3,"16,6",9.3,atendido,ordinaria
TUR089-003589,2025-08-05,S1,3.6,14.9,atendido,ordinaria
TUR089-003590,2025-08-06,S2,22.6,9.5, ATENDIDO ,ordinaria
TUR089-003591,2025-08-06,S3,9.0,6.3,atendido,preferente
TUR089-003592,2025-08-06,S1,5.5,4.4,atendido,ordinaria
TUR089-003593,2025-08-06,S2,6.8,8.5,atendido,ordinaria
TUR089-003594,2025-08-06,S3,6.3,7.4,atendido,preferente
TUR089-003595,2025-08-06,S1,6.1,11.0,atendido,ordinaria
TUR089-003596,2025-08-06,S2,6.0,6.5,atendido,preferente
TUR089-003597,2025-08-07,S3,11.4,14.7,atendido,preferente
TUR089-003598,2025-08-07,S1,5.3,10.8,atendido,ordinaria
TUR089-003599,2025-08-07,S2,7.6,8.6,atendido,preferente
TUR089-003600,2025-08-07,S3,14.2,5.2,atendido,ordinaria
TUR089-003601,2025-08-07,S1,6.9,5.1,atendido,ordinaria
TUR089-003602,2025-08-07,S2,4.7,17.7,atendido,ordinaria
TUR089-003603,2025-08-08,S3,35.0,,abandono,ordinaria
TUR089-003604,2025-08-08,S1,16.9,4.1,atendido,ordinaria
TUR089-003605,2025-08-08,S2,11.5,15.3,atendido,ordinaria
TUR089-003606,2025-08-08,S3,2.6,14.5,atendido,preferente
TUR089-003607,2025-08-08,S1,4.9,5.4,atendido,preferente
TUR089-003608,2025-08-08,S2,9.8,8.1,atendido,ordinaria
TUR089-003609,2025-08-09,S3,29.2,6.9,atendido,ordinaria
TUR089-003610,2025-08-09,S1,8.9,12.4,atendido,preferente
TUR089-003611,2025-08-09,S2,9.9,15.7,atendido,preferente
TUR089-003612,2025-08-09,S3,18.1,17.7,atendido,preferente
TUR089-003613,2025-08-09,S1,6.7,15.2,atendido,ordinaria
TUR089-003614,2025-08-09,S2,18.0,12.4,atendido,ordinaria
TUR089-003615,2025-08-10,S3,15.0,,abandono,ordinaria
TUR089-003616,2025-08-10,S1,18.6,10.0,atendido,ordinaria
TUR089-003617,2025-08-10,S2,14.0,16.9,atendido,ordinaria
TUR089-003618,2025-08-10,S3,16.8,5.8,atendido,ordinaria
TUR089-003619,2025-08-10,S1,16.7,3.1,atendido,ordinaria
TUR089-003620,2025-08-10,S2,5.3,10.6,atendido,ordinaria
TUR089-003621,2025-08-11,S3,18.3,8.3,atendido,ordinaria
TUR089-003622,2025-08-11,S1,3.6,5.8,atendido,preferente
TUR089-003623,2025-08-11,S2,10.9,17.7,atendido,ordinaria
TUR089-003624,2025-08-11,S3,35.4,16.5,atendido,ordinaria
TUR089-003625,2025-08-11,S1,7.8,9.0,atendido,ordinaria
TUR089-003626,2025-08-11,S2,4.3,12.5,atendido,preferente
TUR089-003627,2025-08-12,S3,21.6,6.5,atendido,preferente
TUR089-003628,2025-08-12,S1,9.1,6.6,atendido,preferente
TUR089-003629,2025-08-12,S2,11.1,6.9,atendido,ordinaria
TUR089-003630,2025-08-12,S3,6.0,9.5,atendido,ordinaria
TUR089-003631,2025-08-12,S1,3.8,10.6,atendido,preferente
TUR089-003632,2025-08-12,S2,5.3,3.7,atendido,ordinaria
TUR089-003633,2025-08-12,S3,30.8,8.0,atendido,ordinaria
TUR089-003634,2025-08-13,S1,4.0,7.4,atendido,preferente
TUR089-003635,2025-08-13,S2,7.3,10.4,atendido,ordinaria
TUR089-003636,2025-08-13,S3,27.9,8.0,atendido,ordinaria
TUR089-003637,2025-08-13,S1,16.8,8.9,atendido,ordinaria
TUR089-003638,2025-08-13,S2,7.5,7.0,atendido,preferente
TUR089-003639,2025-08-13,S3,5.8,5.3,atendido,ordinaria
TUR089-003640,2025-08-14,S1,9.1,11.1,atendido,preferente
TUR089-003641,2025-08-14,S2,9.4,9.2,atendido,ordinaria
TUR089-003642,2025-08-14,S3,3.7,12.2,atendido,preferente
TUR089-003643,2025-08-14,S1,7.6,13.3,atendido,preferente
TUR089-003644,2025-08-14,S2,4.5,7.0,atendido,ordinaria
TUR089-003645,2025-08-14,S3,15.1,17.5,atendido,ordinaria
TUR089-003646,2025-08-15,S1,8.6,6.3,atendido,ordinaria
TUR089-003647,2025-08-15,S2,3.6,11.4,atendido,ordinaria
TUR089-003648,2025-08-15,S3,5.6,7.7,atendido,ordinaria
TUR089-003649,2025-08-15,S1,27.8,,abandono,preferente
TUR089-003650,2025-08-15,S2,14.8,9.9,atendido,ordinaria
TUR089-003651,2025-08-15,S3,5.3,10.1,atendido,ordinaria
TUR089-003652,2025-08-16,S1,7.9,4.7,atendido,ordinaria
TUR089-003653,2025-08-16,S2,,12.9,atendido,ordinaria
TUR089-003654,2025-08-16,S3,12.4,,abandono,ordinaria
TUR089-003655,2025-08-16,S1,2.4,16.4,atendido,ordinaria
TUR089-003656,2025-08-16,S2,4.5,3.8,atendido,ordinaria
TUR089-003657,2025-08-16,S3,1.5,16.7,atendido,preferente
TUR089-003658,2025-08-17,S1,8.1,7.1,atendido,ordinaria
TUR089-003659,2025-08-17,S2,3.7,16.3,atendido,preferente
TUR089-003660,2025-08-17,S3,4.3,6.5,atendido,preferente
TUR089-003661,2025-08-17,S1,9.9,10.7,atendido,ordinaria
TUR089-003662,2025-08-17,S2,8.0,4.8,atendido,preferente
TUR089-003663,2025-08-17,S3,20.4,3.5,atendido,ordinaria
TUR089-003664,2025-08-18,S1,18.6,4.9,atendido,ordinaria
TUR089-003665,2025-08-18,S2,8.3,5.1,atendido,preferente
TUR089-003666,2025-08-18,S3,12.6,4.1,atendido,preferente
TUR089-003667,2025-08-18,S1,9.6,9.1,atendido,preferente
TUR089-003668,2025-08-18,S2,5.4,14.8,atendido,preferente
TUR089-003669,2025-08-18,S3,12.5,16.6,atendido,ordinaria
TUR089-003670,2025-08-19,S1,4.7,17.0,atendido,ordinaria
TUR089-003671,2025-08-19,S2,12.1,11.6,atendido,ordinaria
TUR089-003672,2025-08-19,S3,23.1,16.2,atendido,ordinaria
TUR089-003673,2025-08-19,S1,3.0,6.4,atendido,ordinaria
TUR089-003674,2025-08-19,S2,15.9,10.6,atendido,ordinaria
TUR089-003675,2025-08-19,S3,51.9,4.1,atendido,ordinaria
TUR089-003676,2025-08-19,S1,6.3,8.4,atendido,ordinaria
TUR089-003677,2025-08-20,S2,6.1,11.1,atendido,ordinaria
TUR089-003678,2025-08-20,S3,5.0,16.1,atendido,preferente
TUR089-003679,2025-08-20,S1,1.2,17.4,atendido,preferente
TUR089-003680,2025-08-20,S2,21.7,10.8,atendido,ordinaria
TUR089-003681,2025-08-20,S3,8.1,10.1,atendido,preferente
TUR089-003682,2025-08-20,S1,8.6,9.4,atendido,preferente
TUR089-003683,2025-08-21,S2,6.9,4.7,atendido,ordinaria
TUR089-003684,2025-08-21,S3,33.7,10.4,atendido,ordinaria
TUR089-003685,2025-08-21,S1,8.4,12.0,atendido,ordinaria
TUR089-003686,2025-08-21,S2,3.8,16.5,atendido,ordinaria
TUR089-003687,2025-08-21,S3,14.2,9.7, ATENDIDO ,preferente
TUR089-003688,2025-08-21,S1,28.3,4.4,atendido,ordinaria
TUR089-003689,2025-08-22,S2,3.5,11.1,atendido,ordinaria
TUR089-003690,2025-08-22,S3,11.9,9.9,atendido,ordinaria
TUR089-003691,2025-08-22,S1,7.5,4.4,atendido,ordinaria
TUR089-003692,2025-08-22,S2,17.6,3.9,atendido,ordinaria
TUR089-003693,2025-08-22,S3,5.1,16.9,atendido,ordinaria
TUR089-003694,2025-08-22,S1,7.2,4.1,atendido,ordinaria
TUR089-003695,2025-08-23,S2,13.6,4.1,atendido,preferente
TUR089-003696,2025-08-23,S3,5.5,5.2,atendido,ordinaria
TUR089-003697,2025-08-23,S1,23.6,8.6,atendido,ordinaria
TUR089-003698,2025-08-23,S2,5.8,4.2,atendido,preferente
TUR089-003699,2025-08-23,S3,18.5,13.7,atendido,ordinaria
TUR089-003700,2025-08-23,S1,8.9,13.3,atendido,ordinaria
TUR089-003701,2025-08-24,S2,11.4,8.8,atendido,ordinaria
TUR089-003702,2025-08-24,S3,5.8,3.6,atendido,preferente
TUR089-003703,2025-08-24,S1,2.1,9.9,atendido,ordinaria
TUR089-003704,2025-08-24,S2,2.4,15.6,atendido,preferente
TUR089-003705,2025-08-24,S3,5.5,11.2,atendido,ordinaria
TUR089-003706,2025-08-24,S1,6.3,16.7,atendido,ordinaria
TUR089-003707,2025-08-25,S2,7.9,13.5,atendido,preferente
TUR089-003708,2025-08-25,S3,18.5,13.4,atendido,preferente
TUR089-003709,2025-08-25,S1,7.2,8.4,atendido,ordinaria
TUR089-003710,2025-08-25,S2,2.8,7.1,atendido,ordinaria
TUR089-003711,2025-08-25,S3,14.1,11.0,atendido,ordinaria
TUR089-003712,2025-08-25,S1,16.1,8.3,atendido,ordinaria
TUR089-003713,2025-08-25,S2,14.3,5.7,atendido,preferente
TUR089-003714,2025-08-26,S3,8.4,10.4,atendido,ordinaria
TUR089-003715,2025-08-26,S1,9.4,16.5,atendido,ordinaria
TUR089-003716,2025-08-26,S2,9.0,9.9,atendido,ordinaria
TUR089-003717,2025-08-26,S3,10.1,14.4,atendido,ordinaria
TUR089-003718,2025-08-26,S1,24.6,,abandono,preferente
TUR089-003719,2025-08-26,S2,5.3,17.0,atendido,ordinaria
TUR089-003720,2025-08-27,S3,10.4,13.6,atendido,ordinaria
TUR089-003721,2025-08-27,S1,2.3,4.3,atendido,preferente
TUR089-003722,2025-08-27,S2,11.5,7.3,atendido,ordinaria
TUR089-003723,2025-08-27,S3,7.9,17.6,atendido,preferente
TUR089-003724,2025-08-27,S1,10.6,6.3,atendido,preferente
TUR089-003725,2025-08-27,S2,9.8,3.8,atendido,ordinaria
TUR089-003726,2025-08-28,S3,9.0,,abandono,preferente
TUR089-003727,2025-08-28,S1,17.8,,abandono,preferente
TUR089-003728,2025-08-28,S2,10.9,16.3,atendido,ordinaria
TUR089-003729,2025-08-28,S3,6.1,13.2,atendido,ordinaria
TUR089-003730,2025-08-28,S1,7.9,4.7,atendido,ordinaria
TUR089-003731,2025-08-28,S2,6.6,4.7,atendido,preferente
TUR089-003732,2025-08-29,S3,2.1,5.1,atendido,preferente
TUR089-003733,2025-08-29,S1,5.2,17.1,atendido,ordinaria
TUR089-003734,2025-08-29,S2,11.3,16.1,atendido,preferente
TUR089-003735,2025-08-29,S3,38.5,,abandono,ordinaria
TUR089-003736,2025-08-29,S1,,6.2,atendido,ordinaria
TUR089-003737,2025-08-29,S2,3.6,13.5,atendido,preferente
TUR089-003738,2025-08-30,S3,7.2,12.2,atendido,preferente
TUR089-003739,2025-08-30,S1,9.3,11.8,atendido,preferente
TUR089-003740,2025-08-30,S2,3.2,16.5,atendido,preferente
TUR089-003741,2025-08-30,S3,15.2,7.9,atendido,preferente
TUR089-003742,2025-08-30,S1,12.8,10.2,atendido,ordinaria
TUR089-003743,2025-08-30,S2,10.5,11.3,atendido,preferente
TUR089-003744,2025-08-31,S3,3.4,7.9,atendido,preferente
TUR089-003745,2025-08-31,S1,6.5,13.7,atendido,ordinaria
TUR089-003746,2025-08-31,S2,5.0,17.0,atendido,ordinaria
TUR089-003747,2025-08-31,S3,4.4,16.0,atendido,ordinaria
TUR089-003748,2025-08-31,S1,8.4,9.4,atendido,ordinaria
TUR089-003749,2025-08-31,S2,11.6,,abandono,ordinaria
TUR089-003750,2025-09-01,S3,11.2,10.6,atendido,preferente
TUR089-003751,2025-09-01,S1,1.9,7.2,atendido,preferente
TUR089-003752,2025-09-01,S2,5.2,4.0,atendido,ordinaria
TUR089-003753,2025-09-01,S3,7.1,13.4,atendido,ordinaria
TUR089-003754,2025-09-01,S1,7.7,14.8,atendido,preferente
TUR089-003755,2025-09-01,S2,12.3,8.7,atendido,ordinaria
TUR089-003756,2025-09-01,S3,7.1,5.7,atendido,preferente
TUR089-003757,2025-09-02,S1,3.5,16.0,atendido,ordinaria
TUR089-003758,2025-09-02,S2,6.2,3.3,atendido,ordinaria
TUR089-003759,2025-09-02,S3,9.6,14.3,atendido,preferente
TUR089-003760,2025-09-02,S1,6.3,5.5,atendido,preferente
TUR089-003761,2025-09-02,S2,15.5,9.3,atendido,ordinaria
TUR089-003762,2025-09-02,S3,21.4,10.5,atendido,ordinaria
TUR089-003763,2025-09-03,S1,9.0,10.7,atendido,preferente
TUR089-003764,2025-09-03,S2,10.6,7.4,atendido,ordinaria
TUR089-003765,2025-09-03,S3,15.4,16.9,atendido,ordinaria
TUR089-003766,2025-09-03,S1,4.6,7.4,atendido,ordinaria
TUR089-003767,2025-09-03,S2,21.7,,abandono,ordinaria
TUR089-003768,2025-09-03,S3,10.6,3.7,atendido,ordinaria
TUR089-003769,2025-09-04,S1,14.1,,abandono,ordinaria
TUR089-003770,2025-09-04,S2,8.6,12.9,atendido,ordinaria
TUR089-003771,2025-09-04,S3,3.5,13.9,atendido,preferente
TUR089-003772,2025-09-04,S1,5.3,10.8,atendido,preferente
TUR089-003773,2025-09-04,S2,5.2,8.4,atendido,ordinaria
TUR089-003774,2025-09-04,S3,15.6,7.4,atendido,preferente
TUR089-003775,2025-09-05,S1,6.6,12.2,atendido,ordinaria
TUR089-003776,2025-09-05,S2,7.9,16.1,atendido,ordinaria
TUR089-003777,2025-09-05,S3,8.1,15.0,atendido,ordinaria
TUR089-003778,2025-09-05,S1,6.8,13.5,atendido,preferente
TUR089-003779,2025-09-05,S2,11.3,15.7,atendido,ordinaria
TUR089-003780,2025-09-05,S3,8.7,5.4,atendido,preferente
TUR089-003781,2025-09-06,S1,3.0,7.2,atendido,preferente
TUR089-003782,2025-09-06,S2,26.8,,abandono,ordinaria
TUR089-003783,2025-09-06,S3,9.5,7.7,atendido,preferente
TUR089-003784,2025-09-06,S1,10.9,8.3, ATENDIDO ,ordinaria
TUR089-003785,2025-09-06,S2,6.0,5.1,atendido,preferente
TUR089-003786,2025-09-06,S3,7.6,15.1,atendido,preferente
TUR089-003787,2025-09-07,S1,11.5,5.8,atendido,preferente
TUR089-003788,2025-09-07,S2,10.8,8.3,atendido,ordinaria
