registro_id,fecha,tienda,producto,unidades,precio,descuento,estado
CAJ090-003464,2025-07-16,T2,P04,9,21.26,0.2,completada
CAJ090-003465,2025-07-16,T3,P01,2,8.09,0.1,completada
CAJ090-003466,2025-07-16,T1,P01,7,9.31,0.15,completada
CAJ090-003467,2025-07-17,T2,P09,3,40.59,0.1,completada
CAJ090-003468,2025-07-17,T3,P03,7,16.96,0.2,completada
CAJ090-003469,2025-07-17,T1,P06,6,29.8,0.1,completada
CAJ090-003470,2025-07-17,T2,P12,4,52.41,0,completada
CAJ090-003471,2025-07-17,T3,P10,7,44.52,0.15,completada
CAJ090-003472,2025-07-17,T1,P11,8,48.91,0.2,completada
CAJ090-003473,2025-07-18,T2,P02,1,12.05,0.05,anulada
CAJ090-003474,2025-07-18,T3,P02,1,13.23,0.05,anulada
CAJ090-003475,2025-07-18,T1,P11,8,49.99,0.1,completada
CAJ090-003476,2025-07-18,T2,P02,5,12.8,0.15,completada
CAJ090-003477,2025-07-18,T3,P08,1,37.86,0.1,completada
CAJ090-003478,2025-07-18,T1,P04,6,21.0,0.2,completada
CAJ090-003479,2025-07-18,T2,P03,4,16.59,0.1,completada
CAJ090-003480,2025-07-19,T3,P05,5,25.9,0.1,anulada
CAJ090-003481,2025-07-19,T1,P06,4,29.85,0.1,completada
CAJ090-003482,2025-07-19,T2,P11,9,49.5,0.1,completada
CAJ090-003483,2025-07-19,T3,P01,6,9.01,0.1,completada
CAJ090-003484,2025-07-19,T1,P11,4,49.39,0.05,completada
CAJ090-003485,2025-07-19,T2,P09,2,40.11,0.05,completada
CAJ090-003486,2025-07-20,T3,P10,2,44.37,0,completada
CAJ090-003487,2025-07-20,T1,P07,5,,0.2,completada
CAJ090-003488,2025-07-20,T2,P03,9,16.95,0.1,completada
CAJ090-003489,2025-07-20,T3,P02,6,13.33,0.1,completada
CAJ090-003490,2025-07-20,T1,P02,7,13.84,0.1,completada
CAJ090-003491,2025-07-20,T2,P06,4,28.48,0,completada
CAJ090-003492,2025-07-21,T3,P06,1,28.77,0,completada
CAJ090-003493,2025-07-21, T1 ,P11,9,48.52,0.2,completada
CAJ090-003494,2025-07-21,T2,P12,4,52.54,0.05,completada
CAJ090-003495,2025-07-21,T3,P04,3,21.83,0,completada
CAJ090-003496,2025-07-21,T1,P10,4,44.02,0,completada
CAJ090-003497,2025-07-21,T2,P01,5,8.32,0.1,completada
CAJ090-003498,2025-07-22,T3,P05,9,25.13,0.15,completada
CAJ090-003499,2025-07-22,T1,P10,6,45.95,0.1,completada
CAJ090-003500,2025-07-22,T2,P03,2,17.97,0,completada
CAJ090-003501,2025-07-22,T3,P10,9,45.41,0.1,anulada
CAJ090-003502,2024-02-30,T1,P01,6,9.06,0.1,completada
CAJ090-003503,2025-07-22,T2,P05,3,24.62,0.05,anulada
CAJ090-003504,2025-07-23,T3,P06,7,28.57,0.1,completada
CAJ090-003505,2025-07-23,T1,P08,7,37.87,0.1,completada
CAJ090-003506,2025-07-23,T2,P07,8,32.66,0.1,completada
CAJ090-003507,2025-07-23,T3,P09,1,40.73,0.05,completada
CAJ090-003508,2025-07-23,T1,P10,2,44.98,0.05,completada
CAJ090-003509,2025-07-23,T2,P10,7,45.04,0.15,completada
CAJ090-003510,2025-07-24,T3,P10,8,45.23,0.1,completada
CAJ090-003511,2025-07-24,T1,P10,8,44.1,0.1,completada
CAJ090-003512,2025-07-24,T2,P03,7,16.12,0.15,anulada
CAJ090-003513,2025-07-24,T3,P02,7,12.75,0.1,completada
CAJ090-003514,2025-07-24,T1,P02,7,12.41,0.2,completada
CAJ090-003515,2025-07-24,T2,P04,7,21.49,0.1,completada
CAJ090-003516,2025-07-24,T3,P02,2,12.36,0.1,anulada
CAJ090-003517,2025-07-25,T1,P03,8,16.75,0.1,completada
CAJ090-003518,2025-07-25,T2,P08,8,37.7,0.2,completada
CAJ090-003519,2025-07-25,T3,P04,2,20.53,0,completada
CAJ090-003520,2025-07-25,T1,P10,1,44.91,0.1,completada
CAJ090-003521,2025-07-25,T2,P09,7,40.08,0.2,completada
CAJ090-003522,2025-07-25,T3,P10,8,44.81,0.15,completada
CAJ090-003523,2025-07-26,T1,P05,4,24.83,0.1,completada
CAJ090-003524,2025-07-26,T2,P05,1,24.48,0,completada
CAJ090-003525,2025-07-26,T3,P05,5,24.22,0.15,completada
CAJ090-003526,2025-07-26,T1,P04,7,20.95,0.1,completada
CAJ090-003527,2025-07-26,T2,P06,9,28.25,0.15,completada
CAJ090-003528,2025-07-26,T3,P07,6,33.94,0.1,completada
CAJ090-003529,2025-07-27,T1,P08,7,36.16,0.1,completada
CAJ090-003530,2025-07-27,T2,P12,8,53.36,0.15,completada
CAJ090-003531,2025-07-27,T3,P10,6,45.13,0.15,completada
CAJ090-003532,2025-07-27,T1,P03,6,17.9,0.2,completada
CAJ090-003533,2025-07-27,T2,P10,4,45.68,0.1,completada
CAJ090-003534,2025-07-27,T3,P10,2,44.48,0.05,completada
CAJ090-003535,2025-07-28,T1,P05,7,25.73,0.2,completada
CAJ090-003536,2025-07-28,T2,P04,2,21.66,0.1,completada
CAJ090-003537,2025-07-28,T3,P04,3,20.0,0.1,completada
CAJ090-003538,2025-07-28,T1,P05,7,24.12,0.1,completada
CAJ090-003539,2025-07-28,T2,P09,4,41.04,0.05,completada
CAJ090-003540,2025-07-28,T3,P02,9,12.1,0.2,completada
CAJ090-003541,2025-07-29,T1,P06,5,28.7,0.1,completada
CAJ090-003542,2025-07-29,T2,P01,1,8.84,0.1,completada
CAJ090-003543,2025-07-29,T3,P10,3,45.48,0,completada
CAJ090-003544,2025-07-29,T1,P10,7,44.25,0.2,completada
CAJ090-003545,2025-07-29,T2,P06,1,28.05,0.05,completada
CAJ090-003546,2025-07-29,T3,P11,5,49.72,0.15,completada
CAJ090-003547,2025-07-30,T1,P09,5,41.04,0.1,completada
CAJ090-003548,2025-07-30,T2,P04,4,20.88,0.1,completada
CAJ090-003549,2025-07-30,T3,P06,1,29.75,0.05,completada
CAJ090-003550,2025-07-30,T1,P08,3,36.41,0,completada
CAJ090-003551,2025-07-30,T2,P12,8,53.39,0.1,completada
CAJ090-003552,2025-07-30,T3,P01,7,8.31,0.15,completada
CAJ090-003553,2025-07-31,T1,P06,7,29.17,0.15,completada
CAJ090-003554,2025-07-31,T2,P06,8,29.94,0.15,completada
CAJ090-003555,2025-07-31,T3,P12,6,52.17,0.15,completada
CAJ090-003556,2025-07-31,T1,P05,5,24.31,0.1,completada
CAJ090-003557,2025-07-31,T2,P03,9,17.66,0.1,completada
CAJ090-003558,2025-07-31,T3,P01,2,9.98,0.1,completada
CAJ090-003559,2025-07-31,T1,P04,6,21.68,0.2,completada
CAJ090-003560,2025-08-01,T2,P01,3,9.51,0.05,completada
CAJ090-003561,2025-08-01,T3,P10,6,45.51,0.15,completada
CAJ090-003562,2025-08-01,T1,P01,2,8.5,0.1,completada
CAJ090-003563,2025-08-01,T2,P05,1,25.21,0.1,completada
CAJ090-003564,2025-08-01,T3,P11,7,49.1,0.2,completada
CAJ090-003565,2025-08-01,T1,P09,1,41.25,0,completada
CAJ090-003566,2025-08-02,T2,P02,1,13.61,0.05,anulada
CAJ090-003567,2025-08-02,T3,P09,3,40.26,0.1,completada
CAJ090-003568,2025-08-02,T1,P12,9,52.17,0.1,completada
CAJ090-003569,2025-08-02,T2,P11,2,49.61,0.05,completada
CAJ090-003570,2025-08-02,T3,P02,5,,0.1,completada
CAJ090-003571,2025-08-02,T1,P11,8,48.81,0.1,completada
CAJ090-003572,2025-08-03,T2,P06,9,29.33,0.1,completada
CAJ090-003573,2025-08-03,T3,P02,2,12.42,0.05,completada
CAJ090-003574,2025-08-03,T1,P01,3,9.11,0,completada
CAJ090-003575,2025-08-03,T2,P08,7,37.89,0.1,completada
CAJ090-003576,2025-08-03,T3,P12,4,53.82,0,completada
CAJ090-003577,2025-08-03,T1,P09,1,40.09,0.1,completada
CAJ090-003578,2025-08-04,T2,P12,2,52.27,0,completada
CAJ090-003579,2025-08-04,T3,P07,7,33.14,0.15,completada
CAJ090-003580,2025-08-04,T1,P12,3,53.83,0.05,completada
CAJ090-003581,2025-08-04,T2,P04,9,21.37,0.1,completada
CAJ090-003582,2025-08-04,T3,P05,2,24.76,0.1,completada
CAJ090-003583,2025-08-04,T1,P02,2,13.04,0.05,completada
CAJ090-003584,2025-08-05,T2,P05,2,25.72,0.1,completada
CAJ090-003585,2025-08-05,T3,P08,7,37.82,0.2,completada
CAJ090-003586,2025-08-05,T1,P02,6,12.51,0.15,completada
CAJ090-003587,2025-08-05,T2,P02,6,13.76,0.1,completada
CAJ090-003588,2025-08-05,T3,P11,1,"49,45",0.05,completada
CAJ090-003589,2025-08-05,T1,P04,5,21.39,0.2,completada
CAJ090-003590,2025-08-06, T2 ,P08,8,37.77,0.15,completada
CAJ090-003591,2025-08-06,T3,P07,2,32.95,0.05,completada
CAJ090-003592,2025-08-06,T1,P06,4,28.81,0.1,completada
CAJ090-003593,2025-08-06,T2,P04,9,21.8,0.2,completada
CAJ090-003594,2025-08-06,T3,P07,5,33.17,0.15,completada
CAJ090-003595,2025-08-06,T1,P10,2,44.33,0,completada
CAJ090-003596,2025-08-06,T2,P04,1,20.72,0.05,completada
CAJ090-003597,2025-08-07,T3,P04,2,21.38,0.05,completada
CAJ090-003598,2025-08-07,T1,P06,7,28.82,0.2,completada
CAJ090-003599,2025-08-07,T2,P08,7,37.53,0.1,completada
CAJ090-003600,2025-08-07,T3,P08,8,37.52,0.2,completada
CAJ090-003601,2025-08-07,T1,P03,6,16.77,0.1,completada
CAJ090-003602,2025-08-07,T2,P12,8,52.29,0.15,completada
CAJ090-003603,2025-08-08,T3,P10,5,45.44,0.2,completada
CAJ090-003604,2025-08-08,T1,P11,9,48.47,0.1,completada
CAJ090-003605,2025-08-08,T2,P01,4,9.85,0.05,completada
CAJ090-003606,2025-08-08,T3,P02,8,13.79,0.2,completada
CAJ090-003607,2025-08-08,T1,P07,3,33.86,0.05,completada
CAJ090-003608,2025-08-08,T2,P08,5,37.97,0.2,completada
CAJ090-003609,2025-08-09,T3,P01,2,9.55,0.05,completada
CAJ090-003610,2025-08-09,T1,P01,4,8.91,0.1,completada
CAJ090-003611,2025-08-09,T2,P08,8,37.98,0.2,completada
CAJ090-003612,2025-08-09,T3,P02,7,12.09,0.2,completada
CAJ090-003613,2025-08-09,T1,P06,7,29.16,0.2,completada
CAJ090-003614,2025-08-09,T2,P08,2,36.32,0.05,completada
CAJ090-003615,2025-08-10,T3,P07,7,33.64,0.1,completada
CAJ090-003616,2025-08-10,T1,P07,1,33.77,0.05,completada
CAJ090-003617,2025-08-10,T2,P02,9,12.26,0.15,completada
CAJ090-003618,2025-08-10,T3,P12,1,53.25,0.1,completada
CAJ090-003619,2025-08-10,T1,P05,8,25.06,0.15,completada
CAJ090-003620,2025-08-10,T2,P09,1,40.62,0.1,completada
CAJ090-003621,2025-08-11,T3,P05,8,25.71,0.15,completada
CAJ090-003622,2025-08-11,T1,P02,4,12.72,0.05,completada
CAJ090-003623,2025-08-11,T2,P09,6,41.58,0.15,completada
CAJ090-003624,2025-08-11,T3,P10,8,44.9,0.15,completada
CAJ090-003625,2025-08-11,T1,P06,6,29.75,0.15,completada
CAJ090-003626,2025-08-11,T2,P09,3,40.9,0.05,completada
CAJ090-003627,2025-08-12,T3,P11,3,49.79,0.05,completada
CAJ090-003628,2025-08-12,T1,P10,8,45.34,0.2,completada
CAJ090-003629,2025-08-12,T2,P06,1,29.91,0.05,completada
CAJ090-003630,2025-08-12,T3,P11,2,48.13,0.05,completada
CAJ090-003631,2025-08-12,T1,P11,5,48.33,0.1,completada
CAJ090-003632,2025-08-12,T2,P03,7,16.59,0.2,completada
CAJ090-003633,2025-08-12,T3,P12,7,52.15,0.1,completada
CAJ090-003634,2025-08-13,T1,P08,6,36.32,0.15,completada
CAJ090-003635,2025-08-13,T2,P03,2,16.46,0.05,completada
CAJ090-003636,2025-08-13,T3,P07,8,32.65,0.1,completada
CAJ090-003637,2025-08-13,T1,P10,6,45.15,0.15,completada
CAJ090-003638,2025-08-13,T2,P08,1,37.03,0.1,completada
CAJ090-003639,2025-08-13,T3,P08,6,37.45,0.2,completada
CAJ090-003640,2025-08-14,T1,P03,7,17.13,0.1,completada
CAJ090-003641,2025-08-14,T2,P11,8,48.44,0.2,completada
CAJ090-003642,2025-08-14,T3,P12,7,53.06,0.15,completada
CAJ090-003643,2025-08-14,T1,P11,5,48.15,0.1,completada
CAJ090-003644,2025-08-14,T2,P01,9,9.28,0.15,completada
CAJ090-003645,2025-08-14,T3,P10,1,44.8,0.1,completada
CAJ090-003646,2025-08-15,T1,P08,9,36.09,0.2,completada
CAJ090-003647,2025-08-15,T2,P06,7,28.8,0.15,completada
CAJ090-003648,2025-08-15,T3,P09,9,40.34,0.1,completada
CAJ090-003649,2025-08-15,T1,P10,5,45.87,0.15,completada
CAJ090-003650,2025-08-15,T2,P05,5,25.2,0.2,completada
CAJ090-003651,2025-08-15,T3,P08,8,36.56,0.1,completada
CAJ090-003652,2025-08-16,T1,P08,3,37.18,0.05,completada
CAJ090-003653,2025-08-16,T2,P01,6,,0.2,completada
CAJ090-003654,2025-08-16,T3,P04,2,21.87,0,completada
CAJ090-003655,2025-08-16,T1,P09,5,41.38,0.2,completada
CAJ090-003656,2025-08-16,T2,P02,1,12.23,0.05,completada
CAJ090-003657,2025-08-16,T3,P05,9,24.06,0.15,completada
CAJ090-003658,2025-08-17,T1,P04,6,20.56,0.15,completada
CAJ090-003659,2025-08-17,T2,P09,9,40.27,0.1,completada
CAJ090-003660,2025-08-17,T3,P01,6,9.1,0.1,anulada
CAJ090-003661,2025-08-17,T1,P11,6,49.07,0.1,completada
CAJ090-003662,2025-08-17,T2,P03,4,17.37,0.1,completada
CAJ090-003663,2025-08-17,T3,P06,4,28.01,0,completada
CAJ090-003664,2025-08-18,T1,P06,9,29.18,0.2,anulada
CAJ090-003665,2025-08-18,T2,P09,2,40.78,0,completada
CAJ090-003666,2025-08-18,T3,P08,7,37.15,0.1,completada
CAJ090-003667,2025-08-18,T1,P09,5,40.49,0.15,completada
CAJ090-003668,2025-08-18,T2,P06,4,29.99,0.1,completada
CAJ090-003669,2025-08-18,T3,P03,2,16.26,0.05,completada
CAJ090-003670,2025-08-19,T1,P02,5,13.39,0.1,completada
CAJ090-003671,2025-08-19,T2,P08,9,36.65,0.1,completada
CAJ090-003672,2025-08-19,T3,P04,9,20.68,0.15,completada
CAJ090-003673,2025-08-19,T1,P02,1,12.92,0.05,completada
CAJ090-003674,2025-08-19,T2,P07,9,33.78,0.15,completada
CAJ090-003675,2025-08-19,T3,P12,9,52.02,0.15,completada
CAJ090-003676,2025-08-19,T1,P06,9,29.84,0.1,completada
CAJ090-003677,2025-08-20,T2,P10,7,44.99,0.15,completada
CAJ090-003678,2025-08-20,T3,P02,6,13.64,0.2,completada
CAJ090-003679,2025-08-20,T1,P02,6,12.96,0.1,completada
CAJ090-003680,2025-08-20,T2,P04,3,20.68,0,completada
CAJ090-003681,2025-08-20,T3,P05,1,24.56,0.05,completada
CAJ090-003682,2025-08-20,T1,P07,8,32.29,0.15,completada
CAJ090-003683,2025-08-21,T2,P06,5,29.98,0.2,completada
CAJ090-003684,2025-08-21,T3,P11,2,48.12,0,completada
CAJ090-003685,2025-08-21,T1,P03,2,17.23,0.05,anulada
CAJ090-003686,2025-08-21,T2,P12,6,53.35,0.2,completada
CAJ090-003687,2025-08-21, T3 ,P06,8,29.72,0.15,completada
CAJ090-003688,2025-08-21,T1,P02,4,12.77,0.05,completada
CAJ090-003689,2025-08-22,T2,P09,9,41.12,0.2,completada
CAJ090-003690,2025-08-22,T3,P03,5,17.98,0.15,completada
CAJ090-003691,2025-08-22,T1,P02,8,13.46,0.1,completada
CAJ090-003692,2025-08-22,T2,P12,5,52.99,0.2,completada
CAJ090-003693,2025-08-22,T3,P03,1,16.93,0,completada
CAJ090-003694,2025-08-22,T1,P04,8,21.04,0.15,completada
CAJ090-003695,2025-08-23,T2,P05,8,25.89,0.2,completada
CAJ090-003696,2025-08-23,T3,P09,6,40.21,0.1,anulada
CAJ090-003697,2025-08-23,T1,P08,7,37.67,0.15,completada
CAJ090-003698,2025-08-23,T2,P04,8,21.37,0.2,completada
CAJ090-003699,2025-08-23,T3,P01,2,9.28,0,completada
CAJ090-003700,2025-08-23,T1,P11,3,49.33,0,completada
CAJ090-003701,2025-08-24,T2,P05,9,24.32,0.15,completada
CAJ090-003702,2025-08-24,T3,P11,4,48.24,0.05,completada
CAJ090-003703,2025-08-24,T1,P05,3,24.34,0.1,completada
CAJ090-003704,2025-08-24,T2,P11,5,48.08,0.15,completada
CAJ090-003705,2025-08-24,T3,P08,2,36.78,0.05,completada
CAJ090-003706,2025-08-24,T1,P09,9,41.34,0.1,completada
CAJ090-003707,2025-08-25,T2,P04,1,21.49,0.1,completada
CAJ090-003708,2025-08-25,T3,P11,8,48.22,0.1,completada
CAJ090-003709,2025-08-25,T1,P04,8,21.67,0.2,completada
CAJ090-003710,2025-08-25,T2,P12,7,52.68,0.2,completada
CAJ090-003711,2025-08-25,T3,P12,4,53.56,0.1,completada
CAJ090-003712,2025-08-25,T1,P03,5,17.8,0.1,completada
CAJ090-003713,2025-08-25,T2,P07,3,33.62,0.05,completada
CAJ090-003714,2025-08-26,T3,P12,6,53.88,0.15,completada
CAJ090-003715,2025-08-26,T1,P03,2,17.58,0.1,completada
CAJ090-003716,2025-08-26,T2,P01,3,9.18,0.1,completada
CAJ090-003717,2025-08-26,T3,P07,1,32.53,0,completada
CAJ090-003718,2025-08-26,T1,P01,8,9.65,0.2,completada
CAJ090-003719,2025-08-26,T2,P07,2,32.69,0.05,completada
CAJ090-003720,2025-08-27,T3,P12,2,53.21,0.1,completada
CAJ090-003721,2025-08-27,T1,P09,4,40.95,0.05,completada
CAJ090-003722,2025-08-27,T2,P09,3,41.09,0.05,completada
CAJ090-003723,2025-08-27,T3,P09,9,41.77,0.15,completada
CAJ090-003724,2025-08-27,T1,P12,9,52.57,0.2,anulada
CAJ090-003725,2025-08-27,T2,P08,1,37.54,0,completada
CAJ090-003726,2025-08-28,T3,P01,1,8.88,0.1,completada
CAJ090-003727,2025-08-28,T1,P04,7,21.97,0.1,completada
CAJ090-003728,2025-08-28,T2,P01,1,8.09,0.1,completada
CAJ090-003729,2025-08-28,T3,P09,2,40.25,0.05,completada
CAJ090-003730,2025-08-28,T1,P01,8,8.21,0.15,completada
CAJ090-003731,2025-08-28,T2,P04,2,21.16,0.05,completada
CAJ090-003732,2025-08-29,T3,P06,7,28.2,0.1,completada
CAJ090-003733,2025-08-29,T1,P04,9,21.55,0.15,completada
CAJ090-003734,2025-08-29,T2,P12,4,52.46,0,completada
CAJ090-003735,2025-08-29,T3,P09,9,41.93,0.1,completada
CAJ090-003736,2025-08-29,T1,P06,2,,0,completada
CAJ090-003737,2025-08-29,T2,P09,3,41.17,0.05,completada
CAJ090-003738,2025-08-30,T3,P10,2,44.41,0.05,completada
CAJ090-003739,2025-08-30,T1,P01,8,8.98,0.1,completada
CAJ090-003740,2025-08-30,T2,P12,3,52.16,0.1,completada
CAJ090-003741,2025-08-30,T3,P05,1,25.52,0,completada
CAJ090-003742,2025-08-30,T1,P09,5,41.79,0.1,completada
CAJ090-003743,2025-08-30,T2,P03,1,16.96,0.1,completada
CAJ090-003744,2025-08-31,T3,P09,7,41.79,0.2,completada
CAJ090-003745,2025-08-31,T1,P01,1,9.37,0,completada
CAJ090-003746,2025-08-31,T2,P05,9,24.63,0.2,completada
CAJ090-003747,2025-08-31,T3,P11,2,48.8,0.05,completada
CAJ090-003748,2025-08-31,T1,P07,7,32.78,0.2,completada
CAJ090-003749,2025-08-31,T2,P03,3,17.84,0.1,completada
CAJ090-003750,2025-09-01,T3,P02,3,12.28,0,completada
CAJ090-003751,2025-09-01,T1,P07,5,32.83,0.1,completada
CAJ090-003752,2025-09-01,T2,P11,9,49.87,0.15,completada
CAJ090-003753,2025-09-01,T3,P12,1,52.26,0,completada
CAJ090-003754,2025-09-01,T1,P04,9,20.43,0.15,completada
CAJ090-003755,2025-09-01,T2,P06,1,29.65,0,completada
CAJ090-003756,2025-09-01,T3,P10,1,44.08,0.1,completada
CAJ090-003757,2025-09-02,T1,P06,8,29.4,0.2,completada
CAJ090-003758,2025-09-02,T2,P11,3,49.97,0,completada
CAJ090-003759,2025-09-02,T3,P10,3,45.37,0.05,completada
CAJ090-003760,2025-09-02,T1,P11,3,49.04,0,completada
CAJ090-003761,2025-09-02,T2,P04,4,20.89,0.05,completada
CAJ090-003762,2025-09-02,T3,P10,4,45.28,0.05,completada
CAJ090-003763,2025-09-03,T1,P07,2,33.01,0.05,completada
CAJ090-003764,2025-09-03,T2,P02,9,13.32,0.1,completada
CAJ090-003765,2025-09-03,T3,P09,8,41.49,0.2,completada
CAJ090-003766,2025-09-03,T1,P04,5,21.82,0.15,completada
CAJ090-003767,2025-09-03,T2,P07,9,32.25,0.15,completada
CAJ090-003768,2025-09-03,T3,P05,6,24.94,0.2,completada
CAJ090-003769,2025-09-04,T1,P11,4,49.23,0.05,completada
CAJ090-003770,2025-09-04,T2,P04,2,21.29,0.1,completada
CAJ090-003771,2025-09-04,T3,P01,5,9.74,0.2,completada
CAJ090-003772,2025-09-04,T1,P12,4,53.41,0.05,completada
CAJ090-003773,2025-09-04,T2,P12,7,52.51,0.2,anulada
CAJ090-003774,2025-09-04,T3,P11,2,48.17,0.1,completada
CAJ090-003775,2025-09-05,T1,P02,1,13.91,0.1,completada
CAJ090-003776,2025-09-05,T2,P10,9,44.59,0.15,completada
CAJ090-003777,2025-09-05,T3,P06,2,28.42,0,completada
CAJ090-003778,2025-09-05,T1,P10,8,45.53,0.1,completada
CAJ090-003779,2025-09-05,T2,P02,2,13.55,0.1,completada
CAJ090-003780,2025-09-05,T3,P10,4,45.51,0,completada
CAJ090-003781,2025-09-06,T1,P01,4,8.35,0.1,completada
CAJ090-003782,2025-09-06,T2,P03,9,17.81,0.2,completada
CAJ090-003783,2025-09-06,T3,P10,8,44.05,0.2,completada
CAJ090-003784,2025-09-06, T1 ,P12,5,52.7,0.15,completada
CAJ090-003785,2025-09-06,T2,P07,8,32.5,0.2,completada
CAJ090-003786,2025-09-06,T3,P04,4,20.04,0,completada
CAJ090-003787,2025-09-07,T1,P10,9,44.4,0.2,completada
CAJ090-003788,2025-09-07,T2,P10,5,45.27,0.1,completada
CAJ090-003789,2025-09-07,T3,P05,4,24.13,0,completada
CAJ090-003790,2025-09-07,T1,P12,5,52.21,0.1,completada
CAJ090-003791,2025-09-07,T2,P09,7,40.57,0.1,completada
CAJ090-003792,2025-09-07,T3,P05,1,24.76,0.05,completada
CAJ090-003793,2025-09-07,T1,P11,6,48.69,0.1,completada
CAJ090-003794,2025-09-08,T2,P06,7,29.84,0.2,completada
CAJ090-003795,2025-09-08,T3,P09,8,40.09,0.15,completada
CAJ090-003796,2025-09-08,T1,P03,8,16.22,0.2,completada
CAJ090-003797,2025-09-08,T2,P02,5,13.61,0.1,completada
CAJ090-003798,2025-09-08,T3,P02,5,13.89,0.1,completada
CAJ090-003799,2025-09-08,T1,P05,3,"25,23",0.05,completada
CAJ090-003800,2025-09-09,T2,P09,6,40.34,0.15,completada
CAJ090-003801,2025-09-09,T3,P11,8,49.66,0.2,completada
CAJ090-003802,2025-09-09,T1,P04,5,20.99,0.2,completada
CAJ090-003803,2025-09-09,T2,P12,8,52.65,0.1,completada
CAJ090-003804,2025-09-09,T3,P02,3,13.5,0.05,completada
CAJ090-003805,2025-09-09,T1,P12,2,53.43,0.1,completada
CAJ090-003806,2025-09-10,T2,P02,9,13.45,0.15,completada
CAJ090-003807,2025-09-10,T3,P04,7,20.11,0.15,completada
CAJ090-003808,2025-09-10,T1,P03,6,16.44,0.15,completada
CAJ090-003809,2025-09-10,T2,P08,9,36.78,0.1,anulada
CAJ090-003810,2025-09-10,T3,P04,4,20.33,0.05,completada
CAJ090-003811,2025-09-10,T1,P06,1,29.78,0.1,completada
CAJ090-003812,2025-09-11,T2,P07,1,32.8,0.1,completada
CAJ090-003813,2025-09-11,T3,P07,6,33.23,0.1,completada
CAJ090-003814,2025-09-11,T1,P07,1,33.84,0.05,anulada
CAJ090-003815,2025-09-11,T2,P03,9,16.59,0.2,completada
CAJ090-003816,2025-09-11,T3,P09,5,40.84,0.15,completada
CAJ090-003817,2025-09-11,T1,P03,3,17.31,0,completada
CAJ090-003818,2025-09-12,T2,P09,2,40.18,0,completada
CAJ090-003819,2025-09-12,T3,P07,1,,0,completada
CAJ090-003820,2025-09-12,T1,P07,9,32.14,0.1,completada
CAJ090-003821,2025-09-12,T2,P04,3,21.86,0.1,anulada
CAJ090-003822,2025-09-12,T3,P11,5,48.95,0.2,completada
CAJ090-003823,2025-09-12,T1,P04,9,21.17,0.15,completada
CAJ090-003824,2025-09-13,T2,P03,9,17.93,0.2,completada
CAJ090-003825,2025-09-13,T3,P08,5,37.78,0.2,anulada
CAJ090-003826,2025-09-13,T1,P04,7,21.22,0.2,completada
CAJ090-003827,2025-09-13,T2,P04,7,21.86,0.1,completada
CAJ090-003828,2025-09-13,T3,P01,7,9.19,0.2,completada
CAJ090-003829,2025-09-13,T1,P11,6,49.43,0.2,completada
CAJ090-003830,2025-09-13,T2,P01,9,8.74,0.1,completada
CAJ090-003831,2025-09-14,T3,P08,1,37.25,0.1,completada
CAJ090-003832,2025-09-14,T1,P09,8,40.15,0.1,completada
CAJ090-003833,2025-09-14,T2,P02,7,12.0,0.2,completada
CAJ090-003834,2025-09-14,T3,P08,5,37.35,0.2,completada
CAJ090-003835,2025-09-14,T1,P03,1,16.94,0.05,completada
CAJ090-003836,2025-09-14,T2,P03,9,17.28,0.15,completada
CAJ090-003837,2025-09-15,T3,P12,2,52.36,0,completada
CAJ090-003838,2025-09-15,T1,P07,9,32.1,0.1,completada
CAJ090-003839,2025-09-15,T2,P11,7,48.36,0.1,completada
CAJ090-003840,2025-09-15,T3,P08,7,36.65,0.15,completada
CAJ090-003841,2025-09-15,T1,P02,1,12.41,0,completada
CAJ090-003842,2025-09-15,T2,P02,8,12.34,0.1,completada
CAJ090-003843,2025-09-16,T3,P05,9,24.69,0.2,completada
CAJ090-003844,2025-09-16,T1,P03,9,16.32,0.2,completada
CAJ090-003845,2025-09-16,T2,P06,6,29.26,0.15,completada
CAJ090-003846,2025-09-16,T3,P04,1,20.75,0,completada
CAJ090-003847,2025-09-16,T1,P04,2,20.7,0,completada
CAJ090-003848,2025-09-16,T2,P09,5,40.38,0.15,completada
CAJ090-003849,2025-09-17,T3,P11,9,48.24,0.2,completada
CAJ090-003850,2025-09-17,T1,P11,6,49.03,0.1,completada
CAJ090-003851,2025-09-17,T2,P04,1,20.27,0,completada
CAJ090-003852,2025-09-17,T3,P12,4,53.05,0.05,completada
CAJ090-003853,2025-09-17,T1,P09,6,40.83,0.2,completada
CAJ090-003854,2025-09-17,T2,P05,9,25.43,0.1,anulada
CAJ090-003855,2025-09-18,T3,P01,5,8.35,0.2,completada
CAJ090-003856,2025-09-18,T1,P07,2,32.52,0,completada
CAJ090-003857,2025-09-18,T2,P04,8,20.27,0.2,completada
CAJ090-003858,2025-09-18,T3,P05,2,24.24,0.1,completada
CAJ090-003859,2025-09-18,T1,P08,5,37.88,0.2,completada
CAJ090-003860,2025-09-18,T2,P10,9,44.24,0.2,completada
CAJ090-003861,2025-09-19,T3,P03,7,16.95,0.2,completada
CAJ090-003862,2025-09-19,T1,P10,8,45.8,0.15,completada
CAJ090-003863,2025-09-19,T2,P08,9,37.03,0.1,completada
CAJ090-003864,2025-09-19,T3,P02,6,12.69,0.15,completada
