registro_id,fecha,edificio,temperatura_c,ocupacion,kwh,superficie_m2,tarifa
ENE066-001231,2025-02-14,B1,25.1,50,182.26,600,0.71
ENE066-001232,2025-02-14,B2,26.1,100,385.07,1200,0.71
ENE066-001233,2025-02-14,B3,27.1,85,514.11,1800,0.71
ENE066-001234,2025-02-15,B1,24.9,8,106.53,600,0.71
ENE066-001235,2025-02-15,B2,24.9,14,198.82,1200,0.71
ENE066-001236,2025-02-15,B3,23.1,23,252.67,1800,0.71
ENE066-001238,2025-02-16,B2,25.3,18,225.49,1200,0.71
ENE066-001239,2025-02-16,B3,25.1,22,334.58,1800,0.71
ENE066-001240,2025-02-17,B1,22.1,71,176.05,600,0.71
ENE066-001241,2025-02-17,B2,27.9,104,443.82,1200,0.71
ENE066-001242,2025-02-17,B3,25.4,96,437.82,1800,0.71
ENE066-001243,2025-02-18,B1,27.1,46,195.31,600,0.71
ENE066-001244,2025-02-18,B2,28.1,70,407.18,1200,0.71
ENE066-001245,2025-02-18,B3,25.4,102,444.52,1800,0.71
ENE066-001246,2025-02-19,B1,26.0,73,,600,0.71
ENE066-001247,2025-02-19,B2,24.9,87,313.36,1200,0.71
ENE066-001248,2025-02-19,B3,27.7,108,594.72,1800,0.71
ENE066-001249,2025-02-20,B1,26.5,47,192.8,600,0.71
ENE066-001250,2025-02-20,B2,24.2,66,275.56,1200,0.71
ENE066-001251,2025-02-20,B3,25.6,92,457.18,1800,0.71
ENE066-001252,2025-02-21,B1,27.3,68,236.54,600,0.71
ENE066-001253,2025-02-21,B2,24.3,66,271.32,1200,0.71
ENE066-001254,2025-02-21,B3,25.1,108,457.88,1800,0.71
ENE066-001255,2025-02-22,B1,27.6,8,170.22,600,0.71
ENE066-001256,2025-02-22,B2,26.1,11,244.68,1200,0.71
ENE066-001257,2025-02-22,B3,29.6,22,578.28,1800,0.71
ENE066-001258,2025-02-23,B1,26.9,14,153.54,600,0.71
ENE066-001259,2025-02-23,B2,28.4,17,345.71,1200,0.71
ENE066-001260,2025-02-23,B3,25.2,20,314.03,1800,0.71
ENE066-001261,2025-02-24,B1,28.4,47,235.51,600,0.71
ENE066-001262,2025-02-24,B2,26.5,71,351.23,1200,0.71
ENE066-001263,2025-02-24,B3,27.0,123,552.68,1800,0.71
ENE066-001264,2025-02-25,B1,26.1,59,198.62,600,0.71
ENE066-001265,2025-02-25,B2,27.3,81,391.16,1200,0.71
ENE066-001266,2025-02-25,B3,27.6,114,594.2,1800,0.71
ENE066-001267,2025-02-26,B1,24.7,44,"146,03",600,0.71
ENE066-001268,2025-02-26,B2,28.4,92,439.01,1200,0.71
ENE066-001269,2025-02-26,B3,28.0,92,587.67,1800,0.71
ENE066-001270,2025-02-27,B1,24.6,28,141.72,600,0.71
ENE066-001271,2025-02-27,B2,27.2,68,374.21,1200,0.71
ENE066-001272,2025-02-27,B3,26.9,95,523.85,1800,0.71
ENE066-001273,2025-02-28,B1,28.9,52,258.54,600,0.71
ENE066-001274,2025-02-28,B2,26.3,49,309.63,1200,0.71
ENE066-001275,2025-02-28,B3,28.0,113,612.91,1800,0.71
ENE066-001276,2025-03-01,B1,26.7,9,154.44,600,0.71
ENE066-001277,2025-03-01,B2,27.3,20,295.1,1200,0.71
ENE066-001278,2025-03-01,B3,27.4,23,448.2,1800,0.71
ENE066-001279,2025-03-02,B1,27.3,12,165.68,600,0.71
ENE066-001280,2025-03-02,B2,27.5,16,300.93,1200,0.71
ENE066-001281,2025-03-02,B3,26.7,26,396.8,1800,0.71
ENE066-001282,2025-03-03,B1,28.1,57,242.17,600,0.71
ENE066-001283,2025-03-03,B2,23.6,63,229.45,1200,0.71
ENE066-001284,2025-03-03,B3,31.3,124,890.76,1800,0.71
ENE066-001285,2025-03-04,B1,25.2,31,154.49,600,0.71
ENE066-001286,2025-03-04,B2,25.6,60,304.36,1200,0.71
ENE066-001287,2025-03-04,B3,27.2,126,570.33,1800,0.71
ENE066-001288,2025-03-05,B1,25.3,35,145.71,600,0.71
ENE066-001289,2025-03-05,B2,26.3,88,362.75,1200,0.71
ENE066-001291,2025-03-06,B1,25.7,44,177.41,600,0.71
ENE066-001292,2025-03-06,B2,25.9,52,298.97,1200,0.71
ENE066-001293,2025-03-06,B3,26.1,99,470.93,1800,0.71
ENE066-001294,2025-03-07,B1,27.3,54,222.06,600,0.71
ENE066-001295,2025-03-07,B2,27.4,112,427.93,1200,0.71
ENE066-001296,2025-03-07,B3,28.9,126,681.98,1800,0.71
ENE066-001297,2025-03-08,B1,29.6,10,211.91,600,0.71
ENE066-001298,2025-03-08,B2,25.5,10,215.73,1200,0.71
ENE066-001299,2025-03-08,B3,27.5,23,439.91,1800,0.71
ENE066-001300,2025-03-09,B1,30.3,13,231.1,600,0.71
ENE066-001301,2025-03-09,B2,27.3,13,302.33,1200,0.71
ENE066-001302,2025-03-09,B3,26.0,21,377.85,1800,0.71
ENE066-001303,2025-03-10,B1,28.5,33,218.81,600,0.71
ENE066-001304,2025-03-10,B2,24.5,92,316.18,1200,0.71
ENE066-001305,2025-03-10,B3,26.9,125,567.31,1800,0.71
ENE066-001306,2025-03-11,B1,24.6,59,177.41,600,0.71
ENE066-001307,2025-03-11,B2,26.9,81,378.68,1200,0.71
ENE066-001308,2025-03-11,B3,25.6,105,453.55,1800,0.71
ENE066-001309,2025-03-12,B1,25.5,32,161.52,600,0.71
ENE066-001310,2025-03-12,B2,25.5,99,368.3,1200,0.71
ENE066-001311,2025-03-12,B3,27.5,93,558.46,1800,0.71
ENE066-001312,2025-03-13,B1,26.6,48,202.21,600,0.71
ENE066-001313,2025-03-13,B2,26.9,69,354.54,1200,0.71
ENE066-001314,2025-03-13,B3,27.8,109,581.07,1800,0.71
ENE066-001315,2025-03-14,B1,27.6,53,219.34,600,0.71
ENE066-001316,2025-03-14,B2,26.3,108,389.18,1200,0.71
ENE066-001317,2025-03-14,B3,27.8,107,582.23,1800,0.71
ENE066-001318,2025-03-15,B1,28.5,11,186.61,600,0.71
ENE066-001319,2025-03-15,B2,28.7,14,345.85,1200,0.71
ENE066-001320,2025-03-15,B3,28.3,20,493.66,1800,0.71
ENE066-001321,2025-03-16,B1,26.4,7,131.07,600,0.71
ENE066-001322,2025-03-16,B2,28.0,18,334.4,1200,0.71
ENE066-001323,2025-03-16,B3,28.4,20,504.8,1800,0.71
ENE066-001324,2025-03-17,B1,26.6,38,178.69,600,0.71
ENE066-001325,2025-03-17,B2,29.0,59,427.43,1200,0.71
ENE066-001326,2025-03-17,B3,26.8,108,525.81,1800,0.71
ENE066-001327,2025-03-18,B1,26.5,49,203.24,600,0.71
ENE066-001328,2025-03-18,B2,26.1,67,317.61,1200,0.71
ENE066-001329,2025-03-18,B3,30.0,98,,1800,0.71
ENE066-001330,2025-03-19,B1,26.0,47,180.79,600,0.71
ENE066-001331,2025-03-19,B2,27.6,81,401.46,1200,0.71
ENE066-001332,2025-03-19,B3,28.1,112,632.4,1800,0.71
ENE066-001333,2025-03-20,B1,28.5,41,234.99,600,0.71
ENE066-001334,2025-03-20,B2,30.8,80,559.16,1200,0.71
ENE066-001335,2025-03-20,B3,29.6,134,744.8,1800,0.71
ENE066-001336,2025-03-21,B1,27.0,32,191.92,600,0.71
ENE066-001337,2025-03-21,B2,28.2,75,412.05,1200,0.71
ENE066-001338,2025-03-21,B3,28.1,106,613.64,1800,0.71
ENE066-001339,2025-03-22,B1,28.8,10,185.44,600,0.71
ENE066-001340,2025-03-22,B2,28.6,16,357.56,1200,0.71
ENE066-001341,2025-03-22,B3,28.1,24,486.62,1800,0.71
ENE066-001342,2025-03-23,B1,27.4,9,154.95,600,0.71
ENE066-001344,2025-03-23,B3,27.1,21,415.5,1800,0.71
ENE066-001345,2025-03-24,B1,26.6,33,175.31,600,0.71
ENE066-001346,2025-03-24,B2,25.7,70,310.01,1200,0.71
ENE066-001347,2025-03-24,B3,25.5,101,456.96,1800,0.71
ENE066-001348,2025-03-25,B1,26.7,55,205.2,600,0.71
ENE066-001349,2025-03-25,B2,27.2,55,337.37,1200,0.71
ENE066-001350,2025-03-25,B3,27.4,110,573.37,1800,0.71
ENE066-001351,2025-03-26,B1,27.1,61,236.58,600,0.71
ENE066-001352,2025-03-26,B2,28.4,63,399.83,1200,0.71
ENE066-001353,2025-03-26,B3,26.3,105,507.29,1800,0.71
ENE066-001354,2025-03-27,B1,26.6,31,189.67,600,0.71
ENE066-001355,2025-03-27,B2,26.3,84,347.94,1200,0.71
ENE066-001356,2025-03-27,B3,26.1,95,478.22,1800,0.71
ENE066-001357,2025-03-28,B1,26.1,51,194.89,600,0.71
ENE066-001358,2025-03-28,B2,27.3,89,401.58,1200,0.71
ENE066-001359,2025-03-28,B3,28.1,122,634.49,1800,0.71
ENE066-001360,2025-03-29,B1,26.1,11,140.56,600,0.71
ENE066-001361,2025-03-29,B2,29.0,15,371.57,1200,0.71
ENE066-001362,2025-03-29,B3,27.3,19,437.23,1800,0.71
ENE066-001363,2025-03-30,B1,26.8,9,159.37,600,0.71
ENE066-001364,2025-03-30,B2,25.8,15,220.95,1200,0.71
ENE066-001365,2025-03-30,B3,29.7,21,612.26,1800,0.71
ENE066-001366,2025-03-31,B1,29.4,57,277.43,600,0.71
ENE066-001367,2025-03-31,B2,26.2,56,322.07,1200,0.71
ENE066-001368,2025-03-31,B3,27.7,116,575.07,1800,0.71
ENE066-001369,2025-04-01,B1,30.5,30,251.49,600,0.71
ENE066-001370,2025-04-01,B2,29.0,71,455.93,1200,0.71
ENE066-001371,2025-04-01,B3,26.3,119,519.3,1800,0.71
ENE066-001372,2025-04-02,B1,29.5,38,248.36,600,0.71
ENE066-001373,2025-04-02,B2,29.2,53,443.85,1200,0.71
ENE066-001374,2025-04-02,B3,30.1,125,775.25,1800,0.71
ENE066-001375,2025-04-03,B1,25.7,51,192.16,600,0.71
ENE066-001376,2025-04-03,B2,26.6,86,381.21,1200,0.71
ENE066-001377,2025-04-03,B3,30.4,103,771.14,1800,0.71
ENE066-001378,2025-04-04,B1,27.2,25,172.41,600,0.71
ENE066-001379,2025-04-04,B2,26.9,76,383.6,1200,0.71
ENE066-001380,2025-04-04,B3,28.0,102,600.44,1800,0.71
ENE066-001381,2025-04-05,B1,28.5,7,184.22,600,0.71
ENE066-001382,2025-04-05,B2,28.9,16,366.48,1200,0.71
ENE066-001383,2025-04-05,B3,28.0,21,463.43,1800,0.71
ENE066-001384,2025-04-06,B1,28.0,8,156.64,600,0.71
ENE066-001385,2025-04-06,B2,27.4,15,310.48,1200,0.71
ENE066-001386,2025-04-06,B3,27.9,16,457.02,1800,0.71
ENE066-001387,2025-04-07,B1,28.7,44,229.64,600,0.71
ENE066-001388,2025-04-07,B2,28.3,52,392.47,1200,0.71
ENE066-001389,2025-04-07,B3,26.7,102,534.94,1800,0.71
ENE066-001390,2025-04-08,B1,28.2,53,241.7,600,0.71
ENE066-001391,2025-04-08,B2,27.7,74,387.35,1200,0.71
ENE066-001392,2025-04-08,B3,26.8,96,521.62,1800,0.71
ENE066-001393,2025-04-09,B1,31.5,44,301.86,600,0.71
ENE066-001394,2025-04-09,B2,28.4,59,402.98,1200,0.71
ENE066-001395,2025-04-09,B3,27.8,97,584.27,1800,0.71
ENE066-001397,2025-04-10,B2,26.2,79,341.25,1200,0.71
ENE066-001398,2025-04-10,B3,30.6,88,775.97,1800,0.71
ENE066-001399,2025-04-11,B1,25.8,51,193.34,600,0.71
ENE066-001400,2025-04-11,B2,28.8,88,467.13,1200,0.71
ENE066-001401,2025-04-11,B3,26.8,110,534.52,1800,0.71
ENE066-001402,2025-04-12,B1,25.8,10,126.69,600,0.71
ENE066-001403,2025-04-12,B2,27.4,15,303.97,1200,0.71
ENE066-001404,2025-04-12,B3,27.7,20,462.21,1800,0.71
ENE066-001405,2025-04-13,B1,27.8,11,153.55,600,0.71
ENE066-001406,2025-04-13,B2,30.3,12,425.58,1200,0.71
ENE066-001407,2025-04-13,B3,27.4,21,446.34,1800,0.71
ENE066-001408,2025-04-14,B1,26.8,57,224.71,600,0.71
ENE066-001409,2025-04-14,B2,27.5,83,395.87,1200,0.71
ENE066-001410,2025-04-14,B3,26.5,103,515.18,1800,0.71
ENE066-001411,2025-04-15,B1,26.4,48,209.88,600,0.71
ENE066-001412,2025-04-15,B2,27.0,77,,1200,0.71
ENE066-001413,2025-04-15,B3,29.5,89,684.01,1800,0.71
ENE066-001414,2025-04-16,B1,26.3,46,193.8,600,0.71
ENE066-001415,2025-04-16,B2,25.5,89,332.47,1200,0.71
ENE066-001416,2025-04-16,B3,26.5,121,535.45,1800,0.71
ENE066-001417,2025-04-17,B1,27.0,55,213.79,600,0.71
ENE066-001418,2025-04-17,B2,25.8,82,346.83,1200,0.71
ENE066-001419,2025-04-17,B3,27.6,127,612.33,1800,0.71
ENE066-001420,2025-04-18,B1,26.2,36,173.91,600,0.71
ENE066-001421,2025-04-18,B2,26.4,70,331.03,1200,0.71
ENE066-001422,2025-04-18,B3,28.6,112,652.98,1800,0.71
ENE066-001423,2025-04-19,B1,25.4,12,127.63,600,0.71
ENE066-001424,2025-04-19,B2,28.8,16,351.81,1200,0.71
ENE066-001425,2025-04-19,B3,28.2,17,491.28,1800,0.71
ENE066-001426,2025-04-20,B1,27.2,13,163.07,600,0.71
ENE066-001427,2025-04-20,B2,27.1,16,296.18,1200,0.71
ENE066-001428,2025-04-20,B3,29.7,18,585.89,1800,0.71
ENE066-001429,2025-04-21,B1,26.4,42,186.92,600,0.71
ENE066-001430,2025-04-21,B2,28.9,68,434.29,1200,0.71
ENE066-001431,2025-04-21,B3,27.9,97,593.67,1800,0.71
ENE066-001432,2025-04-22,B1,26.8,23,167.66,600,0.71
ENE066-001433,2025-04-22,B2,27.9,79,419.74,1200,0.71
ENE066-001434,2025-04-22,B3,25.1,98,443.86,1800,0.71
ENE066-001435,2025-04-23,B1,27.2,58,229.79,600,0.71
ENE066-001436,2025-04-23,B2,28.5,70,442.05,1200,0.71
ENE066-001437,2025-04-23,B3,27.4,91,545.05,1800,0.71
ENE066-001438,2025-04-24,B1,26.8,39,200.17,600,0.71
ENE066-001439,2025-04-24,B2,29.9,77,521.18,1200,0.71
ENE066-001440,2025-04-24,B3,27.7,101,585.13,1800,0.71
ENE066-001441,2025-04-25,B1,27.0,49,194.49,600,0.71
ENE066-001442,2025-04-25,B2,28.4,72,422.5,1200,0.71
ENE066-001443,2025-04-25,B3,27.6,89,559.86,1800,0.71
ENE066-001444,2025-04-26,B1,26.5,5,141.61,600,0.71
ENE066-001445,2025-04-26,B2,26.1,13,248.77,1200,0.71
ENE066-001446,2025-04-26,B3,25.9,24,362.48,1800,0.71
ENE066-001447,2025-04-27,B1,26.7,12,153.52,600,0.71
ENE066-001448,2025-04-27,B2,28.4,19,352.45,1200,0.71
ENE066-001450,2025-04-28,B1,27.6,32,185.72,600,0.71
ENE066-001451,2025-04-28,B2,28.1,89,444.37,1200,0.71
ENE066-001452,2025-04-28,B3,24.7,123,439.59,1800,0.71
ENE066-001453,2025-04-29,B1,27.6,42,198.26,600,0.71
ENE066-001454,2025-04-29,B2,25.3,94,326.08,1200,0.71
ENE066-001455,2025-04-29,B3,29.5,123,741.69,1800,0.71
ENE066-001456,2025-04-30,B1,26.9,51,215.77,600,0.71
ENE066-001457,2025-04-30,B2,27.0,59,345.41,1200,0.71
ENE066-001458,2025-04-30,B3,28.6,108,648.21,1800,0.71
ENE066-001459,2025-05-01,B1,26.2,39,181.67,600,0.71
ENE066-001460,2025-05-01,B2,24.6,68,281.91,1200,0.71
ENE066-001461,2025-05-01,B3,24.4,113,434.92,1800,0.71
ENE066-001462,2025-05-02,B1,26.3,44,199.95,600,0.71
ENE066-001463,2025-05-02,B2,29.2,61,468.34,1200,0.71
ENE066-001464,2025-05-02,B3,25.1,109,449.63,1800,0.71
ENE066-001465,2025-05-03,B1,27.8,11,159.48,600,0.71
ENE066-001466,2025-05-03,B2,23.6,16,186.37,1200,0.71
ENE066-001467,2025-05-03,B3,27.4,22,419.49,1800,0.71
ENE066-001468,2025-05-04,B1,27.2,10,146.59,600,0.71
ENE066-001469,2025-05-04,B2,26.6,16,255.46,1200,0.71
ENE066-001470,2025-05-04,B3,27.5,17,442.45,1800,0.71
ENE066-001471,2025-05-05,B1,27.5,27,181.28,600,0.71
ENE066-001472,2025-05-05,B2,26.9,77,370.59,1200,0.71
ENE066-001473,2025-05-05,B3,28.1,99,589.42,1800,0.71
ENE066-001474,2025-05-06,B1,25.4,40,169.94,600,0.71
ENE066-001475,2025-05-06,B2,27.1,101,409.12,1200,0.71
ENE066-001476,2025-05-06,B3,26.8,102,514.85,1800,0.71
ENE066-001477,2025-05-07,B1,26.1,52,178.6,600,0.71
ENE066-001478,2025-05-07,B2,25.7,86,"339,29",1200,0.71
ENE066-001479,2025-05-07,B3,26.8,85,485.93,1800,0.71
ENE066-001480,2025-05-08,B1,28.4,37,227.74,600,0.71
ENE066-001481,2025-05-08,B2,25.1,77,311.85,1200,0.71
ENE066-001482,2025-05-08,B3,26.6,114,531.1,1800,0.71
ENE066-001483,2025-05-09,B1,25.6,45,178.61,600,0.71
ENE066-001484,2025-05-09,B2,24.6,72,291.14,1200,0.71
ENE066-001485,2025-05-09,B3,24.3,106,411.07,1800,0.71
ENE066-001486,2025-05-10,B1,24.4,10,104.38,600,0.71
ENE066-001487,2025-05-10,B2,27.3,18,306.54,1200,0.71
ENE066-001488,2025-05-10,B3,25.3,20,338.84,1800,0.71
ENE066-001489,2025-05-11,B1,25.3,8,115.86,600,0.71
ENE066-001490,2025-05-11,B2,25.7,14,235.62,1200,0.71
ENE066-001491,2025-05-11,B3,27.6,20,452.94,1800,0.71
ENE066-001492,2025-05-12,B1,24.9,40,153.16,600,0.71
ENE066-001493,2025-05-12,B2,25.2,62,283.7,1200,0.71
ENE066-001494,2025-05-12,B3,25.4,105,452.77,1800,0.71
ENE066-001495,2025-05-13,B1,25.5,50,,600,0.71
ENE066-001496,2025-05-13,B2,25.9,63,310.6,1200,0.71
ENE066-001497,2025-05-13,B3,25.2,88,414.85,1800,0.71
ENE066-001498,2025-05-14,B1,24.3,63,196.18,600,0.71
ENE066-001499,2025-05-14,B2,25.0,37,253.57,1200,0.71
ENE066-001500,2025-05-14,B3,27.4,95,540.2,1800,0.71
ENE066-001501,2025-05-15,B1,23.8,47,154.09,600,0.71
ENE066-001503,2025-05-15,B3,23.1,82,339.0,1800,0.71
ENE066-001504,2025-05-16,B1,23.3,48,142.75,600,0.71
ENE066-001505,2025-05-16,B2,24.1,67,254.52,1200,0.71
ENE066-001506,2025-05-16,B3,28.5,106,647.76,1800,0.71
ENE066-001507,2025-05-17,B1,27.0,15,149.73,600,0.71
ENE066-001508,2025-05-17,B2,25.7,19,235.46,1200,0.71
ENE066-001509,2025-05-17,B3,22.8,24,231.61,1800,0.71
ENE066-001510,2025-05-18,B1,23.9,10,103.03,600,0.71
ENE066-001511,2025-05-18,B2,24.4,12,196.03,1200,0.71
ENE066-001512,2025-05-18,B3,24.4,16,269.93,1800,0.71
ENE066-001513,2025-05-19,B1,25.8,52,177.42,600,0.71
ENE066-001514,2025-05-19,B2,25.9,101,362.15,1200,0.71
ENE066-001515,2025-05-19,B3,23.8,97,385.85,1800,0.71
ENE066-001516,2025-05-20,B1,23.4,59,173.66,600,0.71
ENE066-001517,2025-05-20,B2,23.8,59,226.5,1200,0.71
ENE066-001518,2025-05-20,B3,27.5,120,577.77,1800,0.71
ENE066-001519,2025-05-21,B1,25.4,56,177.22,600,0.71
ENE066-001520,2025-05-21,B2,25.6,78,323.81,1200,0.71
ENE066-001521,2025-05-21,B3,22.3,101,348.74,1800,0.71
ENE066-001522,2025-05-22,B1,25.8,59,216.95,600,0.71
ENE066-001523,2025-05-22,B2,21.8,82,254.49,1200,0.71
ENE066-001524,2025-05-22,B3,23.2,109,390.31,1800,0.71
ENE066-001525,2025-05-23,B1,25.5,38,155.35,600,0.71
ENE066-001526,2025-05-23,B2,23.3,73,262.88,1200,0.71
ENE066-001527,2025-05-23,B3,24.7,92,401.12,1800,0.71
ENE066-001528,2025-05-24,B1,23.5,9,107.89,600,0.71
ENE066-001529,2025-05-24,B2,24.4,11,201.53,1200,0.71
ENE066-001530,2025-05-24,B3,24.2,21,277.34,1800,0.71
ENE066-001531,2025-05-25,B1,24.5,10,92.02,600,0.71
ENE066-001532,2025-05-25,B2,24.3,13,192.36,1200,0.71
ENE066-001533,2025-05-25,B3,25.6,22,340.84,1800,0.71
ENE066-001534,2025-05-26,B1,25.2,30,149.87,600,0.71
ENE066-001535,2025-05-26,B2,24.8,88,314.0,1200,0.71
ENE066-001536,2025-05-26,B3,23.2,83,351.79,1800,0.71
ENE066-001537,2025-05-27,B1,24.2,53,164.01,600,0.71
ENE066-001538,2025-05-27,B2,23.9,86,285.77,1200,0.71
ENE066-001539,2025-05-27,B3,24.2,116,419.96,1800,0.71
ENE066-001540,2025-05-28,B1,25.2,56,179.05,600,0.71
ENE066-001541,2025-05-28,B2,21.9,70,229.67,1200,0.71
ENE066-001542,2025-05-28,B3,24.3,94,380.69,1800,0.71
ENE066-001543,2025-05-29,B1,24.5,30,141.06,600,0.71
ENE066-001544,2025-05-29,B2,24.5,56,252.01,1200,0.71
ENE066-001545,2025-05-29,B3,21.1,121,355.83,1800,0.71
ENE066-001546,2025-05-30,B1,23.5,27,122.28,600,0.71
ENE066-001547,2025-05-30,B2,24.8,84,305.74,1200,0.71
ENE066-001548,2025-05-30,B3,22.7,114,369.88,1800,0.71
ENE066-001549,2025-05-31,B1,24.0,11,96.73,600,0.71
ENE066-001550,2025-05-31,B2,24.6,16,197.76,1200,0.71
ENE066-001551,2025-05-31,B3,24.0,17,270.71,1800,0.71
ENE066-001552,2025-06-01,B1,24.2,9,103.2,600,0.71
ENE066-001553,2025-06-01,B2,24.0,15,187.38,1200,0.71
ENE066-001554,2025-06-01,B3,21.5,20,216.02,1800,0.71
ENE066-001556,2025-06-02,B2,22.9,93,280.28,1200,0.71
ENE066-001557,2024-02-30,B3,24.2,102,408.9,1800,0.71
ENE066-001558,2025-06-03,B1,24.9,43,160.31,600,0.71
ENE066-001559,2025-06-03,B2,23.5,72,278.34,1200,0.71
ENE066-001560,2025-06-03,B3,22.7,118,378.79,1800,0.71
ENE066-001561,2025-06-04,B1,24.5,40,156.0,600,0.71
ENE066-001562,2025-06-04,B2,24.6,86,307.01,1200,0.71
ENE066-001563,2025-06-04,B3,22.4,104,354.24,1800,0.71
ENE066-001564,2025-06-05,B1,21.5,37,134.0,600,0.71
ENE066-001565,2025-06-05,B2,19.5,69,205.98,1200,0.71
ENE066-001566,2025-06-05,B3,22.4,101,344.77,1800,0.71
ENE066-001567,2025-06-06,B1,25.8,20,152.48,600,0.71
ENE066-001568,2025-06-06,B2,23.6,63,267.54,1200,0.71
ENE066-001569,2025-06-06,B3,22.7,111,379.79,1800,0.71
ENE066-001570,2025-06-07,B1,22.4,8,83.1,600,0.71
ENE066-001571,2025-06-07,B2,23.3,14,181.08,1200,0.71
ENE066-001572,2025-06-07,B3,23.7,21,262.88,1800,0.71
ENE066-001573,2025-06-08,B1,23.7,9,103.15,600,0.71
ENE066-001574,2025-06-08,B2,23.1,16,171.6,1200,0.71
ENE066-001575,2025-06-08,B3,23.5,24,261.06,1800,0.71
ENE066-001576,2025-06-09,B1,22.9,53,151.42,600,0.71
ENE066-001577,2025-06-09,B2,21.5,75,230.65,1200,0.71
ENE066-001578,2025-06-09,B3,23.3,114,,1800,0.71
ENE066-001579,2025-06-10,B1,21.9,38,132.05,600,0.71
ENE066-001580,2025-06-10,B2,22.0,99,280.53,1200,0.71
ENE066-001581,2025-06-10,B3,24.3,124,428.53,1800,0.71
ENE066-001582,2025-06-11,B1,23.9,60,167.18,600,0.71
ENE066-001583,2025-06-11,B2,18.4,63,203.91,1200,0.71
ENE066-001584,2025-06-11,B3,23.0,114,380.08,1800,0.71
ENE066-001585,2025-06-12,B1,19.2,44,128.89,600,0.71
ENE066-001586,2025-06-12,B2,22.4,80,260.14,1200,0.71
ENE066-001587,2025-06-12,B3,21.8,101,331.45,1800,0.71
ENE066-001588,2025-06-13,B1,24.9,28,148.93,600,0.71
ENE066-001589,2025-06-13,B2,20.1,66,201.69,1200,0.71
ENE066-001590,2025-06-13,B3,23.2,115,393.55,1800,0.71
ENE066-001591,2025-06-14,B1,20.7,8,71.81,600,0.71
ENE066-001592,2025-06-14,B2,22.2,7,125.4,1200,0.71
ENE066-001593,2025-06-14,B3,22.6,19,232.85,1800,0.71
ENE066-001594,2025-06-15,B1,21.6,3,76.45,600,0.71
ENE066-001595,2025-06-15,B2,21.8,14,134.23,1200,0.71
ENE066-001596,2025-06-15,B3,22.6,19,239.56,1800,0.71
ENE066-001597,2025-06-16,B1,21.2,37,119.85,600,0.71
ENE066-001598,2025-06-16,B2,20.2,71,211.21,1200,0.71
ENE066-001599,2025-06-16,B3,20.5,79,273.45,1800,0.71
ENE066-001600,2025-06-17,B1,19.6,59,144.06,600,0.71
ENE066-001601,2025-06-17,B2,17.9,54,191.09,1200,0.71
ENE066-001602,2025-06-17,B3,20.1,94,287.59,1800,0.71
ENE066-001603,2025-06-18,B1,18.8,65,146.81,600,0.71
ENE066-001604,2025-06-18,B2,22.2,76,237.46,1200,0.71
ENE066-001605,2025-06-18,B3,20.5,89,299.25,1800,0.71
ENE066-001606,2025-06-19,B1,20.5,44,132.64,600,0.71
ENE066-001607,2025-06-19,B2,19.4,65,210.22,1200,0.71
ENE066-001609,2025-06-20,B1,23.5,35,132.8,600,0.71
ENE066-001610,2025-06-20,B2,18.7,47,180.37,1200,0.71
ENE066-001611,2025-06-20,B3,19.5,125,353.38,1800,0.71
ENE066-001612,2025-06-21,B1,20.1,6,53.92,600,0.71
ENE066-001613,2025-06-21,B2,18.0,15,113.84,1200,0.71
ENE066-001614,2025-06-21,B3,20.8,20,186.01,1800,0.71
ENE066-001615,2025-06-22,B1,20.2,6,72.96,600,0.71
ENE066-001616,2025-06-22,B2,22.2,15,153.9,1200,0.71
ENE066-001617,2025-06-22,B3,20.4,21,201.53,1800,0.71
ENE066-001618,2025-06-23,B1,20.3,44,121.99,600,0.71
ENE066-001619,2025-06-23,B2,18.7,76,224.48,1200,0.71
ENE066-001620,2025-06-23,B3,19.9,101,298.87,1800,0.71
ENE066-001621,2025-06-24,B1,21.2,26,101.74,600,0.71
ENE066-001622,2025-06-24,B2,17.0,75,238.19,1200,0.71
ENE066-001623,2025-06-24,B3,17.9,104,314.45,1800,0.71
ENE066-001624,2025-06-25,B1,20.1,48,131.72,600,0.71
ENE066-001625,2025-06-25,B2,20.9,63,208.11,1200,0.71
ENE066-001626,2025-06-25,B3,22.0,108,340.68,1800,0.71
ENE066-001627,2025-06-26,B1,22.0,45,149.59,600,0.71
ENE066-001628,2025-06-26,B2,21.6,57,207.47,1200,0.71
ENE066-001629,2025-06-26,B3,19.3,132,343.11,1800,0.71
ENE066-001630,2025-06-27,B1,19.8,30,110.91,600,0.71
ENE066-001631,2025-06-27,B2,19.6,69,213.73,1200,0.71
ENE066-001632,2025-06-27,B3,22.7,90,347.26,1800,0.71
ENE066-001633,2025-06-28,B1,18.4,13,87.94,600,0.71
ENE066-001634,2025-06-28,B2,16.1,12,137.32,1200,0.71
ENE066-001635,2025-06-28,B3,20.3,24,186.25,1800,0.71
ENE066-001636,2025-06-29,B1,24.3,7,103.77,600,0.71
ENE066-001637,2025-06-29,B2,18.1,15,113.7,1200,0.71
ENE066-001638,2025-06-29,B3,19.9,19,187.18,1800,0.71
ENE066-001639,2025-06-30,B1,20.4,35,114.36,600,0.71
ENE066-001640,2025-06-30,B2,18.7,73,215.26,1200,0.71
ENE066-001641,2025-06-30,B3,19.0,124,349.4,1800,0.71
