registro_id,fecha_reserva,fecha_llegada,hotel,canal,noches,tarifa,cancelada,pais
TUR068-001047,2024-12-30,2025-04-05,H3,agencia,12,192.12,0,ES
TUR068-001048,2024-12-30,2025-01-25,H1,directo,9,108.82,0,CO
TUR068-001049,2024-12-30,2025-03-26,H2,directo,10,159.54,1,PE
TUR068-001050,2024-12-31,2025-03-26,H3,agencia,7,195.54,1,CO
TUR068-001051,2024-12-31,2025-03-10,H1,agencia,12,106.2,0,CO
TUR068-001052,2024-12-31,2025-03-08,H2,plataforma,6,143.08,0,PE
TUR068-001053,2025-01-01,2025-04-09,H3,plataforma,6,189.2,0,CL
TUR068-001054,2025-01-01,2025-03-22,H1,directo,11,96.37,0,ES
TUR068-001055,2025-01-01,2025-01-30,H2,agencia,5,160.89,0,CL
TUR068-001056,2025-01-02,2025-01-12,H3,plataforma,9,"206,58",0,CL
TUR068-001057,2025-01-02,2025-05-03,H1,agencia,11,106.87,0,PE
TUR068-001058,2025-01-02,2025-04-20,H2,plataforma,11,164.86,0,ES
TUR068-001059,2025-01-03,2025-03-04,H3,plataforma,12,202.54,1,ES
TUR068-001060,2025-01-03,2025-04-16,H1,agencia,10,120.41,1,PE
TUR068-001061,2025-01-03,2025-01-10,H2,agencia,8,162.74,0,ES
TUR068-001062,2025-01-04,2025-01-22,H3,agencia,12,210.6,0,ES
TUR068-001063,2025-01-04,2025-05-17,H1,plataforma,1,112.08,1,CO
TUR068-001064,2025-01-05,2025-05-05,H2,directo,6,160.06,1,CL
TUR068-001065,2025-01-05,2025-03-10,H3,directo,5,208.18,0,CL
TUR068-001066,2025-01-05,2025-02-04,H1,agencia,9,100.8,0,ES
TUR068-001067,2025-01-06,2025-04-27,H2,agencia,7,150.24,0,ES
TUR068-001068,2025-01-06,2025-01-21,H3, DIRECTO ,5,205.95,0,CO
TUR068-001069,2025-01-06,2025-03-19,H1,agencia,9,110.69,0,ES
TUR068-001070,2025-01-07,2025-02-21,H2,plataforma,10,165.61,1,CO
TUR068-001071,2025-01-07,2025-02-09,H3,agencia,10,197.73,0,PE
TUR068-001072,2025-01-07,2025-03-29,H1,plataforma,9,98.67,1,ES
TUR068-001073,2025-01-08,2025-02-01,H2,directo,9,146.39,0,CL
TUR068-001074,2025-01-08,2025-03-02,H3,agencia,8,198.06,0,PE
TUR068-001075,2025-01-08,2025-05-21,H1,plataforma,2,105.32,1,ES
TUR068-001076,2025-01-09,2025-04-28,H2,directo,11,147.06,0,CL
TUR068-001077,2025-01-09,2025-02-08,H3,agencia,7,212.79,1,CL
TUR068-001078,2025-01-09,2025-04-19,H1,plataforma,8,104.27,0,CL
TUR068-001079,2025-01-10,2025-06-04,H2,directo,3,165.76,0,CL
TUR068-001080,2025-01-10,2025-03-31,H3,directo,6,,0,PE
TUR068-001081,2025-01-10,2025-02-11,H1,plataforma,9,105.43,0,PE
TUR068-001082,2025-01-11,2025-01-17,H2,directo,9,156.88,0,CL
TUR068-001083,2025-01-11,2025-04-18,H3,plataforma,7,212.17,0,ES
TUR068-001084,2025-01-11,2025-04-19,H1,plataforma,4,109.3,0,PE
TUR068-001085,2025-01-12,2025-03-02,H2,directo,1,148.43,0,ES
TUR068-001086,2025-01-12,2025-05-25,H3,directo,10,204.86,0,CL
TUR068-001087,2025-01-13,2025-03-11,H1,plataforma,8,124.67,0,CL
TUR068-001088,2025-01-13,2025-03-15,H2,agencia,5,151.19,0,ES
TUR068-001089,2025-01-13,2025-06-12,H3,plataforma,4,198.21,1,CO
TUR068-001090,2025-01-14,2025-05-02,H1,directo,7,117.02,0,CL
TUR068-001091,2025-01-14,2025-04-03,H2,directo,4,169.46,0,CL
TUR068-001092,2025-01-14,2025-04-28,H3,directo,10,208.59,0,CL
TUR068-001093,2025-01-15,2025-02-06,H1,directo,2,113.32,0,ES
TUR068-001094,2025-01-15,2025-02-06,H2,directo,6,170.91,0,CO
TUR068-001095,2025-01-15,2025-01-20,H3,directo,4,194.53,0,CO
TUR068-001096,2025-01-16,2025-01-18,H1,directo,3,105.32,0,ES
TUR068-001097,2025-01-16,2025-02-12,H2,directo,11,172.32,0,PE
TUR068-001098,2025-01-16,2025-04-02,H3,directo,8,206.7,0,CL
TUR068-001099,2025-01-17,2025-03-28,H1,directo,2,118.87,0,PE
TUR068-001100,2025-01-17,2025-05-08,H2,directo,11,169.06,0,CL
TUR068-001101,2025-01-17,2025-03-06,H3,directo,9,199.76,0,PE
TUR068-001102,2025-01-18,2025-05-01,H1,directo,12,122.68,0,ES
TUR068-001103,2025-01-18,2025-05-11,H2,agencia,7,156.29,0,ES
TUR068-001104,2025-01-18,2025-03-20,H3,plataforma,10,208.61,0,CL
TUR068-001105,2025-01-19,2025-04-05,H1,directo,7,112.93,0,PE
TUR068-001106,2025-01-19,2025-05-01,H2,plataforma,3,158.63,0,ES
TUR068-001107,2025-01-19,2025-01-31,H3,agencia,10,203.14,0,PE
TUR068-001108,2025-01-20,2025-04-06,H1,agencia,1,117.05,0,CO
TUR068-001109,2025-01-20,2025-04-16,H2,directo,5,164.58,0,CO
TUR068-001110,2025-01-21,2025-05-18,H3,directo,7,211.54,1,PE
TUR068-001111,2025-01-21,2025-05-08,H1,directo,12,119.17,0,PE
TUR068-001112,2025-01-21,2025-05-23,H2,agencia,11,159.11,0,CL
TUR068-001113,2025-01-22,2025-05-30,H3,agencia,9,211.01,1,ES
TUR068-001114,2025-01-22,2025-01-28,H1,plataforma,8,113.27,1,ES
TUR068-001115,2025-01-22,2025-03-30,H2,directo,8,174.78,1,PE
TUR068-001116,2025-01-23,2025-01-26,H3,plataforma,10,215.8,0,CL
TUR068-001117,2025-01-23,2025-03-05,H1,agencia,11,127.94,0,PE
TUR068-001118,2025-01-23,2025-04-03,H2,directo,11,164.22,0,CO
TUR068-001119,2025-01-24,2025-06-10,H3,plataforma,7,213.83,0,ES
TUR068-001120,2025-01-24,2025-06-11,H1,plataforma,6,121.47,0,CL
TUR068-001121,2025-01-24,2025-04-20,H2,directo,4,156.97,0,ES
TUR068-001122,2025-01-25,2025-04-26,H3,directo,3,202.17,0,PE
TUR068-001123,2025-01-25,2025-03-28,H1,plataforma,8,119.15,0,PE
TUR068-001124,2025-01-25,2025-06-20,H2,agencia,3,172.28,1,PE
TUR068-001125,2025-01-26,2025-04-20,H3,plataforma,12,207.3,0,PE
TUR068-001126,2025-01-26,2025-02-21,H1,plataforma,6,117.31,1,PE
TUR068-001127,2025-01-26,2025-06-02,H2,agencia,9,159.44,0,CL
TUR068-001128,2025-01-27,2025-03-29,H3,directo,7,221.27,0,CO
TUR068-001129,2025-01-27,2025-03-06,H1,agencia,1,113.26,0,CL
TUR068-001130,2025-01-27,2025-05-17,H2,agencia,12,170.97,1,CO
TUR068-001131,2025-01-28,2025-02-02,H3,plataforma,12,203.09,0,PE
TUR068-001132,2025-01-28,2025-06-02,H1,agencia,2,119.66,0,CL
TUR068-001133,2025-01-29,2025-06-06,H2,directo,6,174.33,1,CL
TUR068-001134,2025-01-29,2025-01-30,H3,directo,1,218.2,0,ES
TUR068-001135,2025-01-29,2025-03-28,H1,directo,1,130.89,1,CO
TUR068-001136,2025-01-30,2025-02-26,H2,plataforma,8,169.01,0,CO
TUR068-001137,2025-01-30,2025-04-29,H3,plataforma,9,200.26,1,CO
TUR068-001138,2025-01-30,2025-06-09,H1,directo,1,120.39,0,CL
TUR068-001139,2025-01-31,2025-06-13,H2,directo,4,157.1,0,CO
TUR068-001140,2025-01-31,2025-02-16,H3,plataforma,6,223.83,0,ES
TUR068-001141,2025-01-31,2025-05-04,H1,plataforma,12,124.82,0,PE
TUR068-001142,2025-02-01,2025-04-29,H2,agencia,6,165.09,0,CO
TUR068-001143,2025-02-01,2025-06-11,H3,plataforma,5,223.73,1,ES
TUR068-001144,2025-02-01,2025-04-22,H1,directo,3,126.29,0,CO
TUR068-001145,2025-02-02,2025-04-06,H2,plataforma,4,157.72,0,CO
TUR068-001146,2025-02-02,2025-04-19,H3,plataforma,1,207.95,0,PE
TUR068-001147,2025-02-02,2025-06-30,H1,agencia,4,131.58,1,PE
TUR068-001148,2025-02-03,2025-06-07,H2,plataforma,10,160.13,0,CL
TUR068-001149,2025-02-03,2025-02-16,H3,plataforma,3,210.8,0,CO
TUR068-001150,2025-02-03,2025-06-24,H1,directo,9,135.31,0,ES
TUR068-001151,2025-02-04,2025-03-09,H2,plataforma,12,162.35,0,PE
TUR068-001152,2025-02-04,2025-06-10,H3,plataforma,10,220.03,0,CL
TUR068-001153,2025-02-05,2025-06-05,H1,agencia,10,134.4,0,ES
TUR068-001154,2025-02-05,2025-05-02,H2,plataforma,5,177.3,0,CL
TUR068-001155,2025-02-05,2025-05-10,H3,plataforma,7,208.78,1,CO
TUR068-001156,2025-02-06,2025-06-30,H1,directo,8,135.38,1,CL
TUR068-001157,2025-02-06,2025-02-24,H2,directo,10,166.57,0,CO
TUR068-001158,2025-02-06,2025-04-03,H3,directo,2,203.97,0,CO
TUR068-001159,2025-02-07,2025-02-22,H1,plataforma,3,121.04,0,PE
TUR068-001160,2025-02-07,2025-05-27,H2,agencia,4,170.25,0,CO
TUR068-001161,2025-02-07,2025-07-03,H3,agencia,12,226.38,0,CL
TUR068-001162,2025-02-08,2025-03-25,H1,plataforma,7,117.2,0,ES
TUR068-001163,2025-02-08,2025-05-25,H2,plataforma,2,,0,CO
TUR068-001164,2025-02-08,2025-06-10,H3,plataforma,5,208.0,0,ES
TUR068-001165,2025-02-09,2025-03-13,H1, AGENCIA ,8,130.48,0,PE
TUR068-001166,2025-02-09,2025-03-09,H2,agencia,6,173.75,0,CO
TUR068-001167,2025-02-09,2025-06-27,H3,agencia,3,225.04,0,PE
TUR068-001168,2025-02-10,2025-05-25,H1,plataforma,9,122.51,0,ES
TUR068-001169,2025-02-10,2025-05-31,H2,plataforma,10,172.78,0,PE
TUR068-001170,2025-02-10,2025-04-22,H3,plataforma,3,227.38,0,PE
TUR068-001171,2025-02-11,2025-07-06,H1,directo,11,136.53,0,CL
TUR068-001172,2025-02-11,2025-02-25,H2,agencia,10,166.54,0,CO
TUR068-001173,2025-02-11,2025-04-26,H3,directo,4,208.21,1,ES
TUR068-001174,2025-02-12,2025-05-13,H1,agencia,5,122.47,0,CL
TUR068-001175,2025-02-12,2025-06-04,H2,agencia,1,178.18,1,CL
TUR068-001176,2025-02-13,2025-02-24,H3,directo,2,221.82,0,CL
TUR068-001177,2025-02-13,2025-02-27,H1,agencia,1,136.76,0,PE
TUR068-001178,2025-02-13,2025-06-08,H2,agencia,10,175.38,0,ES
TUR068-001179,2025-02-14,2025-06-16,H3,directo,12,216.06,0,PE
TUR068-001180,2025-02-14,2025-04-01,H1,agencia,12,126.46,0,ES
TUR068-001181,2025-02-14,2025-06-04,H2,plataforma,9,166.73,1,CO
TUR068-001182,2025-02-15,2025-03-15,H3,agencia,1,229.56,0,PE
TUR068-001183,2025-02-15,2025-03-04,H1,directo,11,126.57,0,CL
TUR068-001184,2025-02-15,2025-06-21,H2,agencia,12,163.36,0,CO
TUR068-001185,2025-02-16,2025-02-27,H3,plataforma,7,231.66,1,CO
TUR068-001186,2025-02-16,2025-06-17,H1,plataforma,8,123.92,1,CO
TUR068-001187,2025-02-16,2025-07-12,H2,plataforma,9,181.14,0,PE
TUR068-001188,2025-02-17,2025-05-10,H3,directo,9,210.14,0,CL
TUR068-001189,2025-02-17,2025-04-12,H1,agencia,1,128.67,0,PE
TUR068-001190,2025-02-17,2025-04-19,H2,agencia,3,177.34,1,PE
TUR068-001191,2025-02-18,2025-04-28,H3,directo,2,225.93,0,CL
TUR068-001192,2025-02-18,2025-06-25,H1,directo,1,118.97,0,CL
TUR068-001193,2025-02-18,2025-06-20,H2,plataforma,4,167.07,0,CL
TUR068-001194,2025-02-19,2025-05-30,H3,agencia,3,214.77,0,CO
TUR068-001195,2025-02-19,2025-03-15,H1,agencia,9,124.02,0,CO
TUR068-001196,2025-02-19,2025-06-29,H2,agencia,1,176.59,1,CO
TUR068-001197,2025-02-20,2025-03-30,H3,agencia,5,218.56,0,CO
TUR068-001198,2025-02-20,2025-06-28,H1,directo,10,127.86,0,ES
TUR068-001199,2025-02-21,2025-04-09,H2,directo,9,187.2,0,CL
TUR068-001200,2025-02-21,2025-06-08,H3,plataforma,5,211.26,1,CL
TUR068-001201,2025-02-21,2025-04-06,H1,agencia,8,119.12,0,CL
TUR068-001202,2025-02-22,2025-05-07,H2,agencia,8,168.77,0,PE
TUR068-001203,2025-02-22,2025-06-18,H3,plataforma,6,214.29,1,ES
TUR068-001204,2025-02-22,2025-05-12,H1,directo,7,140.34,0,PE
TUR068-001205,2025-02-23,2025-06-08,H2,plataforma,5,187.29,0,CL
TUR068-001206,2025-02-23,2025-03-03,H3,directo,12,219.7,0,CO
TUR068-001207,2025-02-23,2025-04-07,H1,agencia,4,138.15,0,CL
TUR068-001208,2025-02-24,2025-04-06,H2,directo,11,184.87,1,ES
TUR068-001209,2025-02-24,2025-05-20,H3,directo,5,216.5,0,CO
TUR068-001210,2025-02-24,2025-06-03,H1,directo,10,144.19,0,CL
TUR068-001211,2025-02-25,2025-06-03,H2,directo,6,177.34,0,CO
TUR068-001212,2025-02-25,2025-05-24,H3,agencia,10,234.41,0,PE
TUR068-001213,2025-02-25,2025-05-04,H1,plataforma,5,133.53,0,CL
TUR068-001214,2025-02-26,2025-06-20,H2,directo,11,174.23,0,ES
TUR068-001215,2025-02-26,2025-03-08,H3,agencia,2,213.24,0,ES
TUR068-001216,2025-02-26,2025-04-07,H1,directo,4,120.25,0,CL
TUR068-001217,2025-02-27,2025-03-12,H2,directo,12,190.11,0,PE
TUR068-001218,2025-02-27,2025-07-15,H3,agencia,3,211.9,0,CO
TUR068-001219,2025-02-27,2025-06-19,H1,directo,10,140.82,1,PE
TUR068-001220,2025-02-28,2025-05-17,H2,agencia,6,176.91,0,ES
TUR068-001221,2025-02-28,2025-05-04,H3,plataforma,11,230.39,0,ES
TUR068-001222,2025-03-01,2025-04-01,H1,plataforma,5,139.58,1,CO
TUR068-001223,2025-03-01,2025-04-04,H2,plataforma,12,183.09,0,PE
TUR068-001224,2025-03-01,2025-05-24,H3,agencia,10,221.1,0,PE
TUR068-001225,2025-03-02,2025-05-20,H1,directo,4,130.24,0,PE
TUR068-001226,2025-03-02,2025-05-01,H2,plataforma,5,167.35,0,ES
TUR068-001227,2025-03-02,2025-06-20,H3,plataforma,6,235.94,0,PE
TUR068-001228,2025-03-03,2025-05-19,H1,agencia,7,138.08,0,ES
TUR068-001229,2025-03-03,2025-07-07,H2,plataforma,11,166.77,0,ES
TUR068-001230,2025-03-03,2025-03-06,H3,directo,6,230.37,0,CL
TUR068-001231,2025-03-04,2025-03-11,H1,agencia,8,146.03,0,CL
TUR068-001232,2025-03-04,2025-04-03,H2,directo,7,180.4,0,CL
TUR068-001233,2025-03-04,2025-06-02,H3,directo,8,215.88,0,ES
TUR068-001234,2025-03-05,2025-08-01,H1,directo,12,144.59,0,CL
TUR068-001235,2025-03-05,2025-06-15,H2,agencia,12,181.44,0,PE
TUR068-001236,2025-03-05,2025-04-05,H3,directo,4,226.6,0,CL
TUR068-001237,2025-03-06,2025-04-21,H1,plataforma,12,144.54,0,PE
TUR068-001238,2025-03-06,2025-06-30,H2,agencia,12,187.3,0,PE
TUR068-001239,2025-03-06,2025-05-12,H3,directo,6,236.96,0,CO
TUR068-001240,2025-03-07,2025-03-08,H1,directo,2,147.12,0,ES
TUR068-001241,2025-03-07,2025-05-14,H2,agencia,8,192.17,0,ES
TUR068-001242,2025-03-07,2025-05-12,H3,agencia,3,233.06,1,ES
TUR068-001243,2025-03-08,2025-04-27,H1,plataforma,11,146.56,0,ES
TUR068-001244,2025-03-08,2025-03-23,H2,agencia,9,189.96,0,CO
TUR068-001245,2025-03-09,2025-06-10,H3,plataforma,8,237.53,0,CO
TUR068-001246,2025-03-09,2025-06-04,H1,plataforma,1,,0,CO
TUR068-001247,2025-03-09,2025-06-01,H2,agencia,12,190.76,1,CL
TUR068-001248,2025-03-10,2025-05-29,H3,plataforma,8,231.52,0,ES
TUR068-001249,2025-03-10,2025-06-23,H1,agencia,8,123.27,0,ES
TUR068-001250,2025-03-10,2025-06-06,H2,directo,6,180.18,0,PE
TUR068-001251,2025-03-11,2025-07-15,H3,directo,4,232.53,0,CL
TUR068-001252,2025-03-11,2025-07-20,H1,directo,8,131.99,1,ES
TUR068-001253,2025-03-11,2025-03-25,H2,agencia,4,184.49,0,CO
TUR068-001254,2025-03-12,2025-05-26,H3,plataforma,5,234.33,0,PE
TUR068-001255,2025-03-12,2025-03-24,H1,plataforma,8,141.76,0,ES
TUR068-001256,2025-03-12,2025-05-14,H2,plataforma,5,175.42,0,CO
TUR068-001257,2025-03-13,2025-07-29,H3,plataforma,7,235.34,0,PE
TUR068-001258,2025-03-13,2025-05-11,H1,agencia,10,137.77,0,ES
TUR068-001259,2025-03-13,2025-07-30,H2,agencia,3,187.73,0,CO
TUR068-001260,2025-03-14,2025-04-11,H3,agencia,12,231.52,0,CO
TUR068-001261,2025-03-14,2025-05-06,H1,directo,10,137.94,0,ES
TUR068-001262,2025-03-14,2025-07-05,H2, DIRECTO ,8,184.8,0,PE
TUR068-001263,2025-03-15,2025-07-04,H3,directo,4,235.56,0,CL
TUR068-001264,2025-03-15,2025-04-07,H1,directo,4,143.31,0,CL
TUR068-001265,2025-03-15,2025-08-11,H2,agencia,11,177.38,0,ES
TUR068-001266,2025-03-16,2025-07-11,H3,plataforma,1,236.53,0,ES
TUR068-001267,2025-03-16,2025-08-12,H1,agencia,8,"144,37",0,ES
TUR068-001268,2025-03-17,2025-04-14,H2,plataforma,2,179.49,0,ES
TUR068-001269,2025-03-17,2025-06-25,H3,plataforma,1,235.99,0,ES
TUR068-001270,2025-03-17,2025-04-11,H1,agencia,4,124.99,0,PE
TUR068-001271,2025-03-18,2025-05-11,H2,plataforma,7,183.36,1,CL
TUR068-001272,2025-03-18,2025-04-15,H3,directo,3,217.21,0,CO
TUR068-001273,2025-03-18,2025-08-06,H1,plataforma,4,133.09,1,PE
TUR068-001274,2025-03-19,2025-06-02,H2,directo,9,183.54,0,ES
TUR068-001275,2025-03-19,2025-07-04,H3,agencia,3,230.73,0,PE
TUR068-001276,2025-03-19,2025-03-31,H1,agencia,12,136.2,0,CL
TUR068-001277,2025-03-20,2025-07-12,H2,agencia,5,190.58,0,CL
TUR068-001278,2025-03-20,2025-04-10,H3,agencia,4,234.97,0,CL
TUR068-001279,2025-03-20,2025-08-02,H1,plataforma,10,145.36,0,CO
TUR068-001280,2025-03-21,2025-04-27,H2,plataforma,1,180.34,0,ES
TUR068-001281,2025-03-21,2025-04-11,H3,agencia,9,231.95,0,PE
TUR068-001282,2025-03-21,2025-06-19,H1,agencia,11,135.5,0,CO
TUR068-001283,2025-03-22,2025-07-24,H2,plataforma,2,190.19,0,ES
TUR068-001284,2025-03-22,2025-06-21,H3,agencia,12,230.41,0,CL
TUR068-001285,2025-03-22,2025-03-27,H1,agencia,6,144.7,1,PE
TUR068-001286,2025-03-23,2025-08-19,H2,directo,1,182.19,1,ES
TUR068-001287,2025-03-23,2025-05-25,H3,directo,11,231.12,0,CO
TUR068-001288,2025-03-23,2025-06-06,H1,directo,7,128.08,0,PE
TUR068-001289,2025-03-24,2025-08-14,H2,plataforma,6,182.33,0,CO
TUR068-001290,2025-03-24,2025-04-27,H3,directo,3,218.22,1,CL
TUR068-001291,2025-03-25,2025-04-19,H1,agencia,4,130.73,0,ES
TUR068-001292,2025-03-25,2025-05-06,H2,plataforma,5,186.87,0,CL
TUR068-001293,2025-03-25,2025-07-04,H3,directo,4,235.5,0,CO
TUR068-001294,2025-03-26,2025-04-19,H1,agencia,8,-999,0,PE
TUR068-001295,2025-03-26,2025-07-10,H2,agencia,4,183.79,0,PE
TUR068-001296,2025-03-26,2025-08-21,H3,plataforma,8,233.55,0,ES
TUR068-001297,2025-03-27,2025-07-12,H1,plataforma,10,126.24,0,CL
TUR068-001298,2025-03-27,2025-05-26,H2,agencia,6,172.3,0,PE
TUR068-001299,2025-03-27,2025-07-15,H3,agencia,10,239.47,0,PE
TUR068-001300,2025-03-28,2025-06-28,H1,plataforma,5,143.62,0,ES
TUR068-001301,2025-03-28,2025-07-07,H2,directo,1,178.11,0,CO
TUR068-001302,2025-03-28,2025-08-10,H3,directo,2,220.18,0,CO
TUR068-001303,2025-03-29,2025-05-19,H1,plataforma,9,132.93,0,PE
TUR068-001304,2025-03-29,2025-06-07,H2,directo,11,178.57,0,CO
TUR068-001305,2025-03-29,2025-05-24,H3,plataforma,2,231.96,1,PE
TUR068-001306,2025-03-30,2025-05-29,H1,directo,2,148.64,0,ES
TUR068-001307,2025-03-30,2025-08-06,H2,directo,9,173.21,0,ES
TUR068-001308,2025-03-30,2025-07-19,H3,plataforma,9,232.08,1,ES
TUR068-001309,2025-03-31,2025-04-19,H1,directo,8,131.28,0,PE
TUR068-001310,2025-03-31,2025-05-22,H2,directo,2,180.97,0,CL
TUR068-001311,2025-04-01,2025-04-23,H3,directo,9,225.79,1,PE
TUR068-001312,2025-04-01,2025-06-12,H1,plataforma,5,144.72,0,PE
TUR068-001313,2025-04-01,2025-08-27,H2,agencia,5,192.38,1,CL
TUR068-001314,2025-04-02,2025-04-28,H3,directo,8,215.32,0,ES
TUR068-001315,2025-04-02,2025-07-07,H1,directo,8,147.63,0,CL
TUR068-001316,2025-04-02,2025-07-03,H2,agencia,7,192.28,0,CL
TUR068-001317,2025-04-03,2025-05-07,H3,directo,8,223.21,1,ES
TUR068-001318,2025-04-03,2025-08-07,H1,directo,6,147.67,0,CO
TUR068-001319,2025-04-03,2025-08-01,H2,plataforma,2,177.37,0,PE
TUR068-001320,2025-04-04,2025-05-04,H3,agencia,5,236.15,0,CL
TUR068-001321,2025-04-04,2025-08-25,H1,agencia,1,141.91,0,ES
TUR068-001322,2025-04-04,2025-06-25,H2,agencia,3,176.52,0,PE
TUR068-001323,2025-04-05,2025-04-20,H3,directo,4,229.81,0,PE
TUR068-001324,2025-04-05,2025-05-14,H1,agencia,9,144.94,0,CO
TUR068-001325,2025-04-05,2025-08-17,H2,agencia,2,171.65,1,PE
TUR068-001326,2025-04-06,2025-08-06,H3,plataforma,3,233.52,0,ES
TUR068-001327,2025-04-06,2025-08-26,H1,plataforma,4,131.7,0,CO
TUR068-001328,2025-04-06,2025-05-02,H2,directo,12,184.88,0,CO
TUR068-001329,2025-04-07,2025-07-19,H3,directo,3,,0,PE
TUR068-001330,2025-04-07,2025-06-18,H1,plataforma,11,148.63,0,ES
TUR068-001331,2025-04-07,2025-04-20,H2,directo,6,191.9,0,CL
TUR068-001332,2025-04-08,2025-05-18,H3,agencia,5,223.64,0,CL
TUR068-001333,2025-04-08,2025-08-05,H1,plataforma,6,144.94,0,PE
TUR068-001334,2025-04-09,2025-05-08,H2,directo,8,173.27,0,PE
TUR068-001335,2025-04-09,2025-04-28,H3,agencia,1,230.76,0,PE
TUR068-001336,2025-04-09,2025-05-03,H1,directo,1,141.86,0,PE
TUR068-001337,2025-04-10,2025-05-30,H2,plataforma,6,173.56,0,ES
TUR068-001338,2025-04-10,2025-06-27,H3,directo,6,218.01,0,ES
TUR068-001339,2025-04-10,2025-08-21,H1,directo,5,125.28,0,CO
TUR068-001340,2025-04-11,2025-07-22,H2,plataforma,9,181.0,1,ES
TUR068-001341,2025-04-11,2025-04-28,H3,plataforma,11,219.47,0,PE
TUR068-001342,2025-04-11,2025-04-28,H1,agencia,5,129.28,0,ES
TUR068-001343,2025-04-12,2025-05-21,H2,directo,9,193.07,0,CL
TUR068-001344,2025-04-12,2025-08-06,H3,directo,2,236.92,0,CO
TUR068-001345,2025-04-12,2025-07-17,H1,agencia,11,126.67,1,CL
TUR068-001346,2025-04-13,2025-07-16,H2,plataforma,4,186.46,1,CO
TUR068-001347,2025-04-13,2025-05-02,H3,agencia,8,236.36,0,PE
TUR068-001348,2025-04-13,2025-07-19,H1,plataforma,6,142.59,1,ES
TUR068-001349,2025-04-14,2025-04-26,H2,plataforma,12,181.59,0,ES
TUR068-001350,2025-04-14,2025-04-15,H3,plataforma,12,226.34,0,ES
TUR068-001351,2025-04-14,2025-06-25,H1,plataforma,3,128.34,0,CL
TUR068-001352,2025-04-15,2025-08-01,H2,plataforma,4,174.61,1,CL
TUR068-001353,2025-04-15,2025-08-01,H3,agencia,1,216.7,0,PE
TUR068-001354,2025-04-15,2025-06-05,H1,plataforma,7,132.79,0,CO
TUR068-001355,2025-04-16,2025-08-01,H2,directo,9,186.16,0,CL
TUR068-001356,2025-04-16,2025-04-27,H3,directo,3,232.95,0,PE
TUR068-001357,2025-04-17,2025-06-14,H1,agencia,10,147.58,1,CO
TUR068-001358,2025-04-17,2025-07-12,H2,directo,1,187.57,0,CO
TUR068-001359,2025-04-17,2025-04-28,H3, DIRECTO ,8,222.13,0,CL
TUR068-001360,2025-04-18,2025-08-08,H1,agencia,11,135.76,0,PE
TUR068-001361,2025-04-18,2025-08-20,H2,plataforma,12,173.51,1,ES
TUR068-001362,2025-04-18,2025-07-15,H3,directo,11,236.45,1,CO
TUR068-001363,2025-04-19,2025-04-28,H1,plataforma,12,139.27,0,CO
TUR068-001364,2025-04-19,2025-08-19,H2,agencia,6,184.65,1,CO
TUR068-001365,2025-04-19,2025-07-08,H3,directo,7,230.31,0,ES
TUR068-001366,2025-04-20,2025-06-19,H1,agencia,7,124.58,0,PE
TUR068-001367,2025-04-20,2025-06-15,H2,plataforma,4,184.9,0,ES
TUR068-001368,2025-04-20,2025-04-28,H3,directo,9,216.6,0,CO
TUR068-001369,2025-04-21,2025-09-13,H1,directo,12,148.25,1,ES
TUR068-001370,2025-04-21,2025-07-18,H2,plataforma,11,192.73,1,CL
TUR068-001371,2025-04-21,2025-09-04,H3,directo,10,220.78,0,CO
TUR068-001372,2025-04-22,2025-07-12,H1,agencia,1,127.93,0,ES
TUR068-001373,2025-04-22,2025-09-17,H2,agencia,6,186.14,0,CO
TUR068-001374,2025-04-22,2025-05-26,H3,agencia,9,233.17,0,CO
TUR068-001375,2025-04-23,2025-08-21,H1,directo,4,125.24,0,CL
TUR068-001376,2025-04-23,2025-07-04,H2,directo,11,181.85,0,ES
TUR068-001377,2025-04-23,2025-06-11,H3,plataforma,2,224.87,0,ES
TUR068-001378,2025-04-24,2025-06-03,H1,plataforma,12,140.58,0,CL
TUR068-001379,2025-04-24,2025-09-07,H2,agencia,12,179.05,0,CO
TUR068-001380,2025-04-25,2025-06-22,H3,plataforma,1,227.41,0,CL
TUR068-001381,2025-04-25,2025-09-03,H1,plataforma,7,137.14,1,CL
TUR068-001382,2025-04-25,2025-08-19,H2,plataforma,2,171.58,0,PE
TUR068-001383,2025-04-26,2025-08-28,H3,agencia,4,235.64,1,CL
TUR068-001384,2025-04-26,2025-09-16,H1,plataforma,4,131.58,1,PE
TUR068-001385,2025-04-26,2025-07-17,H2,directo,3,186.3,0,ES
TUR068-001386,2025-04-27,2025-04-29,H3,plataforma,12,232.05,0,CO
TUR068-001387,2025-04-27,2025-05-12,H1,agencia,6,124.7,0,CO
TUR068-001388,2025-04-27,2025-07-18,H2,directo,8,190.4,0,PE
TUR068-001389,2025-04-28,2025-08-19,H3,directo,9,222.41,0,CO
TUR068-001390,2025-04-28,2025-08-22,H1,plataforma,2,145.34,0,ES
TUR068-001391,2025-04-28,2025-07-13,H2,agencia,3,182.51,0,ES
TUR068-001392,2025-04-29,2025-09-02,H3,agencia,11,227.51,0,CL
TUR068-001393,2025-04-29,2025-07-06,H1,directo,12,122.1,0,PE
TUR068-001394,2025-04-29,2025-09-12,H2,directo,10,178.66,0,CL
TUR068-001395,2025-04-30,2025-08-18,H3,directo,8,220.69,1,CL
