registro_id,fecha,proveedor,producto,solicitado,recibido,prometido_dias,plazo_dias,estado
COM059-001331,2025-11-30,P11,P03,27,27,9,7,completo
COM059-001332,2025-11-30,P12,P03,92,92,10,15,completo
COM059-001333,2025-12-01,P01,P04,132,132,7,9,completo
COM059-001334,2025-12-02,P02,P04,150,109,8,9,parcial
COM059-001335,2025-12-02,P03,P04,160,160,9,12,completo
COM059-001336,2025-12-03,P04,P04,187,187,10,8,completo
COM059-001337,2025-12-03,P05,P04,188,188,7,9,completo
COM059-001338,2025-12-04,P06,P04,84,84,8,11,completo
COM059-001339,2025-12-04,P07,P04,191,71,9,15,parcial
COM059-001340,2025-12-05,P08,P04,184,184,10,14,completo
COM059-001341,2025-12-05,P09,P04,42,42,7,15,completo
COM059-001342,2025-12-06,P10,P04,16,16,8,8,completo
COM059-001343,2025-12-06,P11,P04,168,0,9,25,pendiente
COM059-001344,2025-12-07,P12,P04,179,179,10,14,completo
COM059-001345,2025-12-07,P01,P05,167,167,7,6,completo
COM059-001346,2025-12-08,P02,P05,31,31,8,9,completo
COM059-001347,2025-12-08,P03,P05,23,23,9,6,completo
COM059-001348,2025-12-09,P04,P05,187,187,10,1,completo
COM059-001349,2025-12-09,P05,P05,173,0,7,22,pendiente
COM059-001350,2025-12-10,P06,P05,142,80,8,6,parcial
COM059-001351,2025-12-10,P07,P05,61,21,9,12,parcial
COM059-001352,2025-12-11,P08,P05,113,113,10,12,completo
COM059-001353,2025-12-12,P09,P05,36,18,7,11,parcial
COM059-001354,2025-12-12,P10,P05,163,163,8,7,completo
COM059-001355,2025-12-13,P11,P05,194,85,9,9,parcial
COM059-001356,2025-12-13,P12,P05,142,142,10,15,completo
COM059-001357,2025-12-14,P01,P06,182,182,7,2,completo
COM059-001358,2025-12-14,P02,P06,16,16,8,5,completo
COM059-001359,2025-12-15,P03,P06,191,191,9,12, COMPLETO 
COM059-001360,2025-12-15,P04,P06,108,108,10,6,completo
COM059-001361,2025-12-16,P05,P06,189,189,7,9,completo
COM059-001362,2025-12-16,P06,P06,139,139,8,11,completo
COM059-001363,2025-12-17,P07,P06,148,148,9,8,completo
COM059-001364,2025-12-17,P08,P06,156,1,10,10,parcial
COM059-001365,2025-12-18,P09,P06,136,136,7,9,completo
COM059-001366,2025-12-18,P10,P06,186,180,8,8,parcial
COM059-001367,2025-12-19,P11,P06,90,90,9,10,completo
COM059-001368,2025-12-19,P12,P06,89,0,10,12,pendiente
COM059-001369,2025-12-20,P01,P07,53,53,7,1,completo
COM059-001370,2025-12-20,P02,P07,127,127,8,5,completo
COM059-001371,2025-12-21,P03,P07,197,197,9,10,completo
COM059-001372,2025-12-22,P04,P07,189,189,10,2,completo
COM059-001373,2025-12-22,P05,P07,157,0,7,9,pendiente
COM059-001374,2025-12-23,P06,P07,182,70,8,7,parcial
COM059-001375,2025-12-23,P07,P07,68,68,9,6,completo
COM059-001376,2025-12-24,P08,P07,117,0,10,7,pendiente
COM059-001377,2025-12-24,P09,P07,190,0,7,7,pendiente
COM059-001378,2025-12-25,P10,P07,86,0,8,6,pendiente
COM059-001379,2025-12-25,P11,P07,29,0,9,6,pendiente
COM059-001380,2025-12-26,P12,P07,16,0,10,5,pendiente
COM059-001381,2025-12-26,P01,P08,155,0,7,5,pendiente
COM059-001382,2025-12-27,P02,P08,165,0,8,4,pendiente
COM059-001383,2025-12-27,P03,P08,48,0,9,4,pendiente
COM059-001384,2025-12-28,P04,P08,75,0,10,3,pendiente
COM059-001385,2025-12-28,P05,P08,157,0,7,3,pendiente
COM059-001386,2025-12-29,P06,P08,172,0,8,2,pendiente
COM059-001387,2025-12-29,P07,P08,108,0,9,2,pendiente
COM059-001388,2025-12-30,P08,P08,79,0,10,1,pendiente
COM059-001389,2025-12-30,P09,P08,40,0,7,1,pendiente
COM059-001390,2025-12-31,P10,P08,191,0,8,0,pendiente
COM059-000438,2024-08-17,P06,P01,55,55,8,6,completo
COM059-001364,2025-12-17,P08,P06,156,1,10,10,parcial
COM059-000411,2024-08-03,P03,P11,97,97,9,5,completo
COM059-001212,2025-09-28,P12,P05,81,11,10,14,parcial
