registro_id,fecha,almacen,producto,saldo,demanda,reposicion,plazo_dias,coste_unitario
STO093-003481,2025-07-19,A1,P09,65,11,0,4,21.6
STO093-003482,2025-07-19,A2,P09,57,18,0,4,21.6
STO093-003483,2025-07-19,A3,P09,8,21,12,4,21.6
STO093-003484,2025-07-19,A1,P10,8,26,12,5,23.8
STO093-003485,2025-07-19,A2,P10,12,23,24,5,23.8
STO093-003486,2025-07-20,A3,P10,23,9,0,5,23.8
STO093-003487,2025-07-20,A1,P11,,29,12,6,26.0
STO093-003488,2025-07-20,A2,P11,8,24,0,6,26.0
STO093-003489,2025-07-20,A3,P11,9,24,12,6,26.0
STO093-003490,2025-07-20,A1,P12,51,27,24,7,28.2
STO093-003491,2025-07-20,A2,P12,44,26,0,7,28.2
STO093-003492,2025-07-21,A3,P12,51,20,12,7,28.2
STO093-003493,2025-07-21, A1 ,P01,8,23,0,3,4.0
STO093-003494,2025-07-21,A2,P01,26,13,0,3,4.0
STO093-003495,2025-07-21,A3,P01,65,14,12,3,4.0
STO093-003496,2025-07-21,A1,P02,7,11,24,4,6.2
STO093-003497,2025-07-21,A2,P02,49,11,0,4,6.2
STO093-003498,2025-07-22,A3,P02,13,29,0,4,6.2
STO093-003499,2025-07-22,A1,P03,24,7,12,5,8.4
STO093-003500,2025-07-22,A2,P03,33,10,0,5,8.4
STO093-003501,2025-07-22,A3,P03,58,22,24,5,8.4
STO093-003502,2024-02-30,A1,P04,7,0,0,6,10.6
STO093-003503,2025-07-22,A2,P04,61,22,12,6,10.6
STO093-003504,2025-07-23,A3,P04,1,25,0,6,10.6
STO093-003505,2025-07-23,A1,P05,48,14,0,7,12.8
STO093-003506,2025-07-23,A2,P05,5,4,0,7,12.8
STO093-003507,2025-07-23,A3,P05,45,12,0,7,12.8
STO093-003508,2025-07-23,A1,P06,6,12,0,8,15.0
STO093-003509,2025-07-23,A2,P06,46,27,0,8,15.0
STO093-003510,2025-07-24,A3,P06,54,16,12,8,15.0
STO093-003511,2025-07-24,A1,P07,67,43,0,9,17.2
STO093-003512,2025-07-24,A2,P07,43,23,0,9,17.2
STO093-003513,2025-07-24,A3,P07,64,19,24,9,17.2
STO093-003514,2025-07-24,A1,P08,31,19,0,3,19.4
STO093-003515,2025-07-24,A2,P08,14,23,24,3,19.4
STO093-003516,2025-07-24,A3,P08,40,16,24,3,19.4
STO093-003517,2025-07-25,A1,P09,45,24,12,4,21.6
STO093-003518,2025-07-25,A2,P09,33,31,12,4,21.6
STO093-003519,2025-07-25,A3,P09,43,35,0,4,21.6
STO093-003520,2025-07-25,A1,P10,11,26,0,5,23.8
STO093-003521,2025-07-25,A2,P10,46,33,0,5,23.8
STO093-003522,2025-07-25,A3,P10,20,36,0,5,23.8
STO093-003523,2025-07-26,A1,P11,53,23,0,6,26.0
STO093-003524,2025-07-26,A2,P11,31,37,24,6,26.0
STO093-003525,2025-07-26,A3,P11,61,36,0,6,26.0
STO093-003526,2025-07-26,A1,P12,30,39,0,7,28.2
STO093-003527,2025-07-26,A2,P12,1,32,0,7,28.2
STO093-003528,2025-07-26,A3,P12,5,24,0,7,28.2
STO093-003529,2025-07-27,A1,P01,62,19,0,3,4.0
STO093-003530,2025-07-27,A2,P01,37,8,0,3,4.0
STO093-003531,2025-07-27,A3,P01,22,19,0,3,4.0
STO093-003532,2025-07-27,A1,P02,70,4,0,4,6.2
STO093-003533,2025-07-27,A2,P02,67,7,0,4,6.2
STO093-003534,2025-07-27,A3,P02,10,7,12,4,6.2
STO093-003535,2025-07-28,A1,P03,15,27,0,5,8.4
STO093-003536,2025-07-28,A2,P03,51,13,24,5,8.4
STO093-003537,2025-07-28,A3,P03,8,23,0,5,8.4
STO093-003538,2025-07-28,A1,P04,7,17,12,6,10.6
STO093-003539,2025-07-28,A2,P04,65,26,12,6,10.6
STO093-003540,2025-07-28,A3,P04,46,21,24,6,10.6
STO093-003541,2025-07-29,A1,P05,18,15,0,7,12.8
STO093-003542,2025-07-29,A2,P05,58,24,12,7,12.8
STO093-003543,2025-07-29,A3,P05,57,24,0,7,12.8
STO093-003544,2025-07-29,A1,P06,42,14,0,8,15.0
STO093-003545,2025-07-29,A2,P06,34,23,12,8,15.0
STO093-003546,2025-07-29,A3,P06,28,19,0,8,15.0
STO093-003547,2025-07-30,A1,P07,41,32,0,9,17.2
STO093-003548,2025-07-30,A2,P07,7,29,0,9,17.2
STO093-003549,2025-07-30,A3,P07,62,23,0,9,17.2
STO093-003550,2025-07-30,A1,P08,52,16,0,3,19.4
STO093-003551,2025-07-30,A2,P08,34,18,0,3,19.4
STO093-003552,2025-07-30,A3,P08,30,21,24,3,19.4
STO093-003553,2025-07-31,A1,P09,16,22,24,4,21.6
STO093-003554,2025-07-31,A2,P09,21,16,24,4,21.6
STO093-003555,2025-07-31,A3,P09,0,30,0,4,21.6
STO093-003556,2025-07-31,A1,P10,30,16,12,5,23.8
STO093-003557,2025-07-31,A2,P10,62,19,12,5,23.8
STO093-003558,2025-07-31,A3,P10,66,21,0,5,23.8
STO093-003559,2025-07-31,A1,P11,10,15,0,6,26.0
STO093-003560,2025-08-01,A2,P11,21,22,24,6,26.0
STO093-003561,2025-08-01,A3,P11,55,14,24,6,26.0
STO093-003562,2025-08-01,A1,P12,52,12,24,7,28.2
STO093-003563,2025-08-01,A2,P12,58,21,24,7,28.2
STO093-003564,2025-08-01,A3,P12,52,26,24,7,28.2
STO093-003565,2025-08-01,A1,P01,36,16,24,3,4.0
STO093-003566,2025-08-02,A2,P01,47,14,0,3,4.0
STO093-003567,2025-08-02,A3,P01,63,28,24,3,4.0
STO093-003568,2025-08-02,A1,P02,40,4,24,4,6.2
STO093-003569,2025-08-02,A2,P02,64,27,12,4,6.2
STO093-003570,2025-08-02,A3,P02,,12,0,4,6.2
STO093-003571,2025-08-02,A1,P03,55,35,0,5,8.4
STO093-003572,2025-08-03,A2,P03,59,20,24,5,8.4
STO093-003573,2025-08-03,A3,P03,51,20,0,5,8.4
STO093-003574,2025-08-03,A1,P04,21,39,24,6,10.6
STO093-003575,2025-08-03,A2,P04,68,33,0,6,10.6
STO093-003576,2025-08-03,A3,P04,7,18,0,6,10.6
STO093-003577,2025-08-03,A1,P05,0,18,0,7,12.8
STO093-003578,2025-08-04,A2,P05,42,25,12,7,12.8
STO093-003579,2025-08-04,A3,P05,0,15,24,7,12.8
STO093-003580,2025-08-04,A1,P06,7,13,24,8,15.0
STO093-003581,2025-08-04,A2,P06,13,19,12,8,15.0
STO093-003582,2025-08-04,A3,P06,22,13,0,8,15.0
STO093-003583,2025-08-04,A1,P07,25,17,12,9,17.2
STO093-003584,2025-08-05,A2,P07,69,23,0,9,17.2
STO093-003585,2025-08-05,A3,P07,19,20,24,9,17.2
STO093-003586,2025-08-05,A1,P08,50,19,0,3,19.4
STO093-003587,2025-08-05,A2,P08,52,30,24,3,19.4
STO093-003588,2025-08-05,A3,P08,54,30,0,3,19.4
STO093-003589,2025-08-05,A1,P09,29,9,0,4,21.6
STO093-003590,2025-08-06, A2 ,P09,45,25,0,4,21.6
STO093-003591,2025-08-06,A3,P09,53,29,24,4,21.6
STO093-003592,2025-08-06,A1,P10,69,30,24,5,23.8
STO093-003593,2025-08-06,A2,P10,47,31,0,5,23.8
STO093-003594,2025-08-06,A3,P10,24,22,12,5,23.8
STO093-003595,2025-08-06,A1,P11,22,23,24,6,26.0
STO093-003596,2025-08-06,A2,P11,40,22,12,6,26.0
STO093-003597,2025-08-07,A3,P11,0,27,12,6,26.0
STO093-003598,2025-08-07,A1,P12,45,31,24,7,28.2
STO093-003599,2025-08-07,A2,P12,9,15,12,7,28.2
STO093-003600,2025-08-07,A3,P12,66,26,24,7,28.2
STO093-003601,2025-08-07,A1,P01,3,12,24,3,4.0
STO093-003602,2025-08-07,A2,P01,14,38,0,3,4.0
STO093-003603,2025-08-08,A3,P01,44,29,12,3,4.0
STO093-003604,2025-08-08,A1,P02,26,14,24,4,6.2
STO093-003605,2025-08-08,A2,P02,25,19,12,4,6.2
STO093-003606,2025-08-08,A3,P02,26,5,0,4,6.2
STO093-003607,2025-08-08,A1,P03,69,16,0,5,8.4
STO093-003608,2025-08-08,A2,P03,23,11,24,5,8.4
STO093-003609,2025-08-09,A3,P03,33,7,0,5,8.4
STO093-003610,2025-08-09,A1,P04,51,17,12,6,10.6
STO093-003611,2025-08-09,A2,P04,16,14,0,6,10.6
STO093-003612,2025-08-09,A3,P04,46,23,24,6,10.6
STO093-003613,2025-08-09,A1,P05,42,18,24,7,12.8
STO093-003614,2025-08-09,A2,P05,14,25,0,7,12.8
STO093-003615,2025-08-10,A3,P05,9,28,0,7,12.8
STO093-003616,2025-08-10,A1,P06,1,20,12,8,15.0
STO093-003617,2025-08-10,A2,P06,10,3,0,8,15.0
STO093-003618,2025-08-10,A3,P06,50,23,0,8,15.0
STO093-003619,2025-08-10,A1,P07,16,30,0,9,17.2
STO093-003620,2025-08-10,A2,P07,57,16,0,9,17.2
STO093-003621,2025-08-11,A3,P07,68,18,12,9,17.2
STO093-003622,2025-08-11,A1,P08,59,14,12,3,19.4
STO093-003623,2025-08-11,A2,P08,0,13,0,3,19.4
STO093-003624,2025-08-11,A3,P08,46,21,0,3,19.4
STO093-003625,2025-08-11,A1,P09,16,15,24,4,21.6
STO093-003626,2025-08-11,A2,P09,20,31,12,4,21.6
STO093-003627,2025-08-12,A3,P09,7,28,12,4,21.6
STO093-003628,2025-08-12,A1,P10,0,24,0,5,23.8
STO093-003629,2025-08-12,A2,P10,38,39,12,5,23.8
STO093-003630,2025-08-12,A3,P10,8,35,24,5,23.8
STO093-003631,2025-08-12,A1,P11,54,32,0,6,26.0
STO093-003632,2025-08-12,A2,P11,51,10,24,6,26.0
STO093-003633,2025-08-12,A3,P11,29,27,0,6,26.0
STO093-003634,2025-08-13,A1,P12,55,26,12,7,28.2
STO093-003635,2025-08-13,A2,P12,48,31,0,7,28.2
STO093-003636,2025-08-13,A3,P12,23,44,24,7,28.2
STO093-003637,2025-08-13,A1,P01,55,7,12,3,4.0
STO093-003638,2025-08-13,A2,P01,66,7,12,3,4.0
STO093-003639,2025-08-13,A3,P01,42,11,0,3,4.0
STO093-003640,2025-08-14,A1,P02,61,13,0,4,6.2
STO093-003641,2025-08-14,A2,P02,9,22,0,4,6.2
STO093-003642,2025-08-14,A3,P02,36,14,24,4,6.2
STO093-003643,2025-08-14,A1,P03,4,18,24,5,8.4
STO093-003644,2025-08-14,A2,P03,9,12,12,5,8.4
STO093-003645,2025-08-14,A3,P03,70,16,0,5,8.4
STO093-003646,2025-08-15,A1,P04,54,18,0,6,10.6
STO093-003647,2025-08-15,A2,P04,22,11,24,6,10.6
STO093-003648,2025-08-15,A3,P04,52,26,12,6,10.6
STO093-003649,2025-08-15,A1,P05,56,31,0,7,12.8
STO093-003650,2025-08-15,A2,P05,42,16,0,7,12.8
STO093-003651,2025-08-15,A3,P05,57,21,0,7,12.8
STO093-003652,2025-08-16,A1,P06,37,19,0,8,15.0
STO093-003653,2025-08-16,A2,P06,,21,12,8,15.0
STO093-003654,2025-08-16,A3,P06,40,27,24,8,15.0
STO093-003655,2025-08-16,A1,P07,34,14,12,9,17.2
STO093-003656,2025-08-16,A2,P07,20,11,0,9,17.2
STO093-003657,2025-08-16,A3,P07,57,22,0,9,17.2
STO093-003658,2025-08-17,A1,P08,14,12,0,3,19.4
STO093-003659,2025-08-17,A2,P08,44,15,0,3,19.4
STO093-003660,2025-08-17,A3,P08,24,14,24,3,19.4
STO093-003661,2025-08-17,A1,P09,24,31,0,4,21.6
STO093-003662,2025-08-17,A2,P09,64,29,0,4,21.6
STO093-003663,2025-08-17,A3,P09,38,22,0,4,21.6
STO093-003664,2025-08-18,A1,P10,59,22,0,5,23.8
STO093-003665,2025-08-18,A2,P10,48,15,12,5,23.8
STO093-003666,2025-08-18,A3,P10,38,33,0,5,23.8
STO093-003667,2025-08-18,A1,P11,6,23,0,6,26.0
STO093-003668,2025-08-18,A2,P11,60,29,0,6,26.0
STO093-003669,2025-08-18,A3,P11,24,29,12,6,26.0
STO093-003670,2025-08-19,A1,P12,42,25,12,7,28.2
STO093-003671,2025-08-19,A2,P12,43,19,24,7,28.2
STO093-003672,2025-08-19,A3,P12,55,12,0,7,28.2
STO093-003673,2025-08-19,A1,P01,41,23,0,3,4.0
STO093-003674,2025-08-19,A2,P01,26,20,24,3,4.0
STO093-003675,2025-08-19,A3,P01,11,13,0,3,4.0
STO093-003676,2025-08-19,A1,P02,42,14,24,4,6.2
STO093-003677,2025-08-20,A2,P02,47,17,0,4,6.2
STO093-003678,2025-08-20,A3,P02,58,23,0,4,6.2
STO093-003679,2025-08-20,A1,P03,17,22,0,5,8.4
STO093-003680,2025-08-20,A2,P03,24,19,12,5,8.4
STO093-003681,2025-08-20,A3,P03,43,13,12,5,8.4
STO093-003682,2025-08-20,A1,P04,65,11,0,6,10.6
STO093-003683,2025-08-21,A2,P04,45,5,0,6,10.6
STO093-003684,2025-08-21,A3,P04,13,25,0,6,10.6
STO093-003685,2025-08-21,A1,P05,21,24,0,7,12.8
STO093-003686,2025-08-21,A2,P05,59,18,24,7,12.8
STO093-003687,2025-08-21, A3 ,P05,65,9,24,7,12.8
STO093-003688,2025-08-21,A1,P06,27,25,24,8,15.0
STO093-003689,2025-08-22,A2,P06,57,9,24,8,15.0
STO093-003690,2025-08-22,A3,P06,3,13,0,8,15.0
STO093-003691,2025-08-22,A1,P07,56,21,0,9,17.2
STO093-003692,2025-08-22,A2,P07,15,16,0,9,17.2
STO093-003693,2025-08-22,A3,P07,59,16,0,9,17.2
STO093-003694,2025-08-22,A1,P08,9,11,0,3,19.4
STO093-003695,2025-08-23,A2,P08,32,25,24,3,19.4
STO093-003696,2025-08-23,A3,P08,26,35,12,3,19.4
STO093-003697,2025-08-23,A1,P09,7,36,12,4,21.6
STO093-003698,2025-08-23,A2,P09,43,14,12,4,21.6
STO093-003699,2025-08-23,A3,P09,9,25,12,4,21.6
STO093-003700,2025-08-23,A1,P10,26,31,12,5,23.8
STO093-003701,2025-08-24,A2,P10,58,29,0,5,23.8
STO093-003702,2025-08-24,A3,P10,67,19,12,5,23.8
STO093-003703,2025-08-24,A1,P11,35,18,0,6,26.0
STO093-003704,2025-08-24,A2,P11,25,28,0,6,26.0
STO093-003705,2025-08-24,A3,P11,36,6,12,6,26.0
STO093-003706,2025-08-24,A1,P12,11,21,0,7,28.2
STO093-003707,2025-08-25,A2,P12,45,15,24,7,28.2
STO093-003708,2025-08-25,A3,P12,63,22,24,7,28.2
STO093-003709,2025-08-25,A1,P01,5,0,24,3,4.0
STO093-003710,2025-08-25,A2,P01,14,12,24,3,4.0
STO093-003711,2025-08-25,A3,P01,11,18,0,3,4.0
STO093-003712,2025-08-25,A1,P02,28,21,12,4,6.2
STO093-003713,2025-08-25,A2,P02,7,19,0,4,6.2
STO093-003714,2025-08-26,A3,P02,69,15,24,4,6.2
STO093-003715,2025-08-26,A1,P03,49,23,0,5,8.4
STO093-003716,2025-08-26,A2,P03,32,17,0,5,8.4
STO093-003717,2025-08-26,A3,P03,2,24,12,5,8.4
STO093-003718,2025-08-26,A1,P04,46,25,0,6,10.6
STO093-003719,2025-08-26,A2,P04,17,18,0,6,10.6
STO093-003720,2025-08-27,A3,P04,40,20,12,6,10.6
STO093-003721,2025-08-27,A1,P05,48,31,0,7,12.8
STO093-003722,2025-08-27,A2,P05,45,23,0,7,12.8
STO093-003723,2025-08-27,A3,P05,17,27,0,7,12.8
STO093-003724,2025-08-27,A1,P06,13,11,0,8,15.0
STO093-003725,2025-08-27,A2,P06,59,15,24,8,15.0
STO093-003726,2025-08-28,A3,P06,19,16,0,8,15.0
STO093-003727,2025-08-28,A1,P07,53,28,0,9,17.2
STO093-003728,2025-08-28,A2,P07,46,29,0,9,17.2
STO093-003729,2025-08-28,A3,P07,18,30,0,9,17.2
STO093-003730,2025-08-28,A1,P08,0,32,12,3,19.4
STO093-003731,2025-08-28,A2,P08,4,12,0,3,19.4
STO093-003732,2025-08-29,A3,P08,41,32,12,3,19.4
STO093-003733,2025-08-29,A1,P09,34,23,24,4,21.6
STO093-003734,2025-08-29,A2,P09,41,22,0,4,21.6
STO093-003735,2025-08-29,A3,P09,36,25,24,4,21.6
STO093-003736,2025-08-29,A1,P10,,37,12,5,23.8
STO093-003737,2025-08-29,A2,P10,26,35,0,5,23.8
STO093-003738,2025-08-30,A3,P10,48,22,24,5,23.8
STO093-003739,2025-08-30,A1,P11,22,25,0,6,26.0
STO093-003740,2025-08-30,A2,P11,66,18,24,6,26.0
STO093-003741,2025-08-30,A3,P11,42,12,0,6,26.0
STO093-003742,2025-08-30,A1,P12,29,22,12,7,28.2
STO093-003743,2025-08-30,A2,P12,41,24,0,7,28.2
STO093-003744,2025-08-31,A3,P12,9,23,12,7,28.2
STO093-003745,2025-08-31,A1,P01,17,17,0,3,4.0
STO093-003746,2025-08-31,A2,P01,12,13,24,3,4.0
STO093-003747,2025-08-31,A3,P01,62,14,0,3,4.0
STO093-003748,2025-08-31,A1,P02,6,6,24,4,6.2
STO093-003749,2025-08-31,A2,P02,38,7,12,4,6.2
STO093-003750,2025-09-01,A3,P02,6,13,12,4,6.2
STO093-003751,2025-09-01,A1,P03,50,20,0,5,8.4
STO093-003752,2025-09-01,A2,P03,10,24,12,5,8.4
STO093-003753,2025-09-01,A3,P03,55,7,0,5,8.4
STO093-003754,2025-09-01,A1,P04,47,22,0,6,10.6
STO093-003755,2025-09-01,A2,P04,66,7,0,6,10.6
STO093-003756,2025-09-01,A3,P04,66,28,12,6,10.6
STO093-003757,2025-09-02,A1,P05,37,19,0,7,12.8
STO093-003758,2025-09-02,A2,P05,25,8,0,7,12.8
STO093-003759,2025-09-02,A3,P05,52,35,0,7,12.8
STO093-003760,2025-09-02,A1,P06,20,13,24,8,15.0
STO093-003761,2025-09-02,A2,P06,8,16,24,8,15.0
STO093-003762,2025-09-02,A3,P06,22,27,0,8,15.0
STO093-003763,2025-09-03,A1,P07,35,29,0,9,17.2
STO093-003764,2025-09-03,A2,P07,20,6,0,9,17.2
STO093-003765,2025-09-03,A3,P07,65,19,24,9,17.2
STO093-003766,2025-09-03,A1,P08,29,32,0,3,19.4
STO093-003767,2025-09-03,A2,P08,45,29,24,3,19.4
STO093-003768,2025-09-03,A3,P08,44,18,0,3,19.4
STO093-003769,2025-09-04,A1,P09,64,21,0,4,21.6
STO093-003770,2025-09-04,A2,P09,30,9,0,4,21.6
STO093-003771,2025-09-04,A3,P09,65,17,12,4,21.6
STO093-003772,2025-09-04,A1,P10,58,19,12,5,23.8
STO093-003773,2025-09-04,A2,P10,18,41,0,5,23.8
STO093-003774,2025-09-04,A3,P10,69,27,24,5,23.8
STO093-003775,2025-09-05,A1,P11,25,25,0,6,26.0
STO093-003776,2025-09-05,A2,P11,68,23,0,6,26.0
STO093-003777,2025-09-05,A3,P11,51,14,0,6,26.0
STO093-003778,2025-09-05,A1,P12,32,32,0,7,28.2
STO093-003779,2025-09-05,A2,P12,63,30,24,7,28.2
STO093-003780,2025-09-05,A3,P12,38,27,0,7,28.2
STO093-003781,2025-09-06,A1,P01,30,19,0,3,4.0
STO093-003782,2025-09-06,A2,P01,59,15,0,3,4.0
STO093-003783,2025-09-06,A3,P01,43,2,0,3,4.0
STO093-003784,2025-09-06, A1 ,P02,1,25,12,4,6.2
STO093-003785,2025-09-06,A2,P02,22,13,24,4,6.2
STO093-003786,2025-09-06,A3,P02,38,15,0,4,6.2
STO093-003787,2025-09-07,A1,P03,42,13,24,5,8.4
STO093-003788,2025-09-07,A2,P03,52,22,24,5,8.4
STO093-003789,2025-09-07,A3,P03,13,16,24,5,8.4
STO093-003790,2025-09-07,A1,P04,14,3,0,6,10.6
STO093-003791,2025-09-07,A2,P04,4,16,0,6,10.6
STO093-003792,2025-09-07,A3,P04,43,19,0,6,10.6
STO093-003793,2025-09-07,A1,P05,45,7,12,7,12.8
STO093-003794,2025-09-08,A2,P05,63,30,24,7,12.8
STO093-003795,2025-09-08,A3,P05,69,13,0,7,12.8
STO093-003796,2025-09-08,A1,P06,47,19,24,8,15.0
STO093-003797,2025-09-08,A2,P06,58,2,12,8,15.0
STO093-003798,2025-09-08,A3,P06,65,18,24,8,15.0
STO093-003799,2025-09-08,A1,P07,46,10,0,9,17.2
STO093-003800,2025-09-09,A2,P07,38,33,0,9,17.2
STO093-003801,2025-09-09,A3,P07,31,23,0,9,17.2
STO093-003802,2025-09-09,A1,P08,53,17,12,3,19.4
STO093-003803,2025-09-09,A2,P08,20,19,0,3,19.4
STO093-003804,2025-09-09,A3,P08,5,18,12,3,19.4
STO093-003805,2025-09-09,A1,P09,65,32,12,4,21.6
STO093-003806,2025-09-10,A2,P09,54,21,0,4,21.6
STO093-003807,2025-09-10,A3,P09,2,33,0,4,21.6
STO093-003808,2025-09-10,A1,P10,37,28,0,5,23.8
STO093-003809,2025-09-10,A2,P10,2,19,24,5,23.8
STO093-003810,2025-09-10,A3,P10,62,20,12,5,23.8
STO093-003811,2025-09-10,A1,P11,61,21,24,6,26.0
STO093-003812,2025-09-11,A2,P11,24,25,12,6,26.0
STO093-003813,2025-09-11,A3,P11,49,25,12,6,26.0
STO093-003814,2025-09-11,A1,P12,30,32,12,7,28.2
STO093-003815,2025-09-11,A2,P12,4,40,0,7,28.2
STO093-003816,2025-09-11,A3,P12,68,21,0,7,28.2
STO093-003817,2025-09-11,A1,P01,10,0,0,3,4.0
STO093-003818,2025-09-12,A2,P01,19,9,12,3,4.0
STO093-003819,2025-09-12,A3,P01,,25,0,3,4.0
STO093-003820,2025-09-12,A1,P02,17,4,12,4,6.2
STO093-003821,2025-09-12,A2,P02,70,8,0,4,6.2
STO093-003822,2025-09-12,A3,P02,37,11,24,4,6.2
STO093-003823,2025-09-12,A1,P03,56,7,24,5,8.4
STO093-003824,2025-09-13,A2,P03,27,24,24,5,8.4
STO093-003825,2025-09-13,A3,P03,53,13,24,5,8.4
STO093-003826,2025-09-13,A1,P04,23,23,0,6,10.6
STO093-003827,2025-09-13,A2,P04,8,11,0,6,10.6
STO093-003828,2025-09-13,A3,P04,4,17,0,6,10.6
STO093-003829,2025-09-13,A1,P05,34,11,0,7,12.8
STO093-003830,2025-09-13,A2,P05,19,19,0,7,12.8
STO093-003831,2025-09-14,A3,P05,70,19,12,7,12.8
STO093-003832,2025-09-14,A1,P06,30,32,24,8,15.0
STO093-003833,2025-09-14,A2,P06,12,21,0,8,15.0
STO093-003834,2025-09-14,A3,P06,58,19,0,8,15.0
STO093-003835,2025-09-14,A1,P07,56,22,12,9,17.2
STO093-003836,2025-09-14,A2,P07,53,8,0,9,17.2
STO093-003837,2025-09-15,A3,P07,22,17,0,9,17.2
STO093-003838,2025-09-15,A1,P08,53,16,0,3,19.4
STO093-003839,2025-09-15,A2,P08,59,26,12,3,19.4
STO093-003840,2025-09-15,A3,P08,52,19,12,3,19.4
STO093-003841,2025-09-15,A1,P09,64,5,0,4,21.6
STO093-003842,2025-09-15,A2,P09,48,27,24,4,21.6
STO093-003843,2025-09-16,A3,P09,51,36,12,4,21.6
STO093-003844,2025-09-16,A1,P10,10,40,0,5,23.8
STO093-003845,2025-09-16,A2,P10,49,21,0,5,23.8
STO093-003846,2025-09-16,A3,P10,1,25,0,5,23.8
STO093-003847,2025-09-16,A1,P11,17,34,24,6,26.0
STO093-003848,2025-09-16,A2,P11,35,23,24,6,26.0
STO093-003849,2025-09-17,A3,P11,5,27,0,6,26.0
STO093-003850,2025-09-17,A1,P12,20,31,24,7,28.2
STO093-003851,2025-09-17,A2,P12,25,14,24,7,28.2
STO093-003852,2025-09-17,A3,P12,9,34,12,7,28.2
STO093-003853,2025-09-17,A1,P01,41,13,0,3,4.0
STO093-003854,2025-09-17,A2,P01,5,12,0,3,4.0
STO093-003855,2025-09-18,A3,P01,48,8,24,3,4.0
STO093-003856,2025-09-18,A1,P02,59,22,24,4,6.2
STO093-003857,2025-09-18,A2,P02,67,30,0,4,6.2
STO093-003858,2025-09-18,A3,P02,17,18,12,4,6.2
STO093-003859,2025-09-18,A1,P03,30,25,0,5,8.4
STO093-003860,2025-09-18,A2,P03,18,3,24,5,8.4
STO093-003861,2025-09-19,A3,P03,7,18,0,5,8.4
STO093-003862,2025-09-19,A1,P04,50,34,24,6,10.6
STO093-003863,2025-09-19,A2,P04,25,15,24,6,10.6
STO093-003864,2025-09-19,A3,P04,62,12,0,6,10.6
STO093-003865,2025-09-19,A1,P05,39,26,0,7,12.8
STO093-003866,2025-09-19,A2,P05,70,8,12,7,12.8
STO093-003867,2025-09-20,A3,P05,66,30,0,7,12.8
STO093-003868,2025-09-20,A1,P06,19,11,12,8,15.0
STO093-003869,2025-09-20,A2,P06,0,36,24,8,15.0
STO093-003870,2025-09-20,A3,P06,16,21,12,8,15.0
STO093-003871,2025-09-20,A1,P07,4,10,24,9,17.2
STO093-003872,2025-09-20,A2,P07,47,12,12,9,17.2
STO093-003873,2025-09-20,A3,P07,51,29,12,9,17.2
STO093-003874,2025-09-21,A1,P08,20,11,0,3,19.4
STO093-003875,2025-09-21,A2,P08,32,32,0,3,19.4
STO093-003876,2025-09-21,A3,P08,23,32,24,3,19.4
STO093-003877,2025-09-21,A1,P09,61,28,0,4,21.6
STO093-003878,2025-09-21,A2,P09,57,25,0,4,21.6
STO093-003879,2025-09-21,A3,P09,28,17,24,4,21.6
STO093-003880,2025-09-22,A1,P10,62,28,24,5,23.8
STO093-003881,2025-09-22, A2 ,P10,41,20,0,5,23.8
STO093-003882,2025-09-22,A3,P10,52,5,12,5,23.8
STO093-003883,2025-09-22,A1,P11,61,26,0,6,26.0
STO093-003884,2025-09-22,A2,P11,68,20,0,6,26.0
STO093-003885,2025-09-22,A3,P11,43,27,12,6,26.0
STO093-003886,2025-09-23,A1,P12,1,27,24,7,28.2
STO093-003887,2025-09-23,A2,P12,47,40,12,7,28.2
STO093-003888,2025-09-23,A3,P12,57,25,12,7,28.2
STO093-003889,2025-09-23,A1,P01,36,14,12,3,4.0
STO093-003890,2025-09-23,A2,P01,61,20,12,3,4.0
STO093-003891,2024-02-30,A3,P01,1,16,24,3,4.0
STO093-003892,2025-09-24,A1,P02,49,15,24,4,6.2
STO093-003893,2025-09-24,A2,P02,6,28,24,4,6.2
STO093-003894,2025-09-24,A3,P02,53,14,12,4,6.2
STO093-003895,2025-09-24,A1,P03,18,9,24,5,8.4
STO093-003896,2025-09-24,A2,P03,57,15,12,5,8.4
STO093-003897,2025-09-24,A3,P03,24,10,24,5,8.4
STO093-003898,2025-09-25,A1,P04,49,17,12,6,10.6
STO093-003899,2025-09-25,A2,P04,41,11,12,6,10.6
STO093-003900,2025-09-25,A3,P04,67,18,12,6,10.6
STO093-003901,2025-09-25,A1,P05,21,15,24,7,12.8
STO093-003902,2025-09-25,A2,P05,,12,0,7,12.8
STO093-003903,2025-09-25,A3,P05,63,31,24,7,12.8
STO093-003904,2025-09-26,A1,P06,22,31,12,8,15.0
STO093-003905,2025-09-26,A2,P06,59,23,0,8,15.0
STO093-003906,2025-09-26,A3,P06,68,20,0,8,15.0
STO093-003907,2025-09-26,A1,P07,3,22,0,9,17.2
STO093-003908,2025-09-26,A2,P07,11,17,12,9,17.2
STO093-003909,2025-09-26,A3,P07,3,22,24,9,17.2
STO093-003910,2025-09-26,A1,P08,16,15,0,3,19.4
STO093-003911,2025-09-27,A2,P08,35,21,12,3,19.4
STO093-003912,2025-09-27,A3,P08,66,28,0,3,19.4
STO093-003913,2025-09-27,A1,P09,54,19,0,4,21.6
STO093-003914,2025-09-27,A2,P09,56,28,24,4,21.6
STO093-003915,2025-09-27,A3,P09,43,21,0,4,21.6
STO093-003916,2025-09-27,A1,P10,51,31,12,5,23.8
