registro_id,fecha,sede,modalidad,asistencia_pct,nota_inicial,nota_final,horas_estudio,tutorias
NOT044-001049,2025-09-09,S2,presencial,58.2,13.6,13.3,5.5,3
NOT044-001050,2025-09-10,S3,presencial,100,15.7,13.7,2.4,0
NOT044-001051,2025-09-10,S1,presencial,85.4,14.8,11.3,6.0,0
NOT044-001052,2025-09-11,S2,presencial,65.4,10.8,9.7,1.6,3
NOT044-001053,2025-09-12,S3,virtual,81.0,12.4,16.5,9.9,2
NOT044-001054,2025-09-12,S1,presencial,64.8,16.3,14.4,9.9,1
NOT044-001055,2025-09-13,S2,presencial,100,12.4,12.5,0.6,3
NOT044-001056,2025-09-13,S3,presencial,100,13.5,"14,0",4.5,3
NOT044-001057,2025-09-14,S1,presencial,73.2,18.5,18.5,6.9,3
NOT044-001058,2025-09-15,S2,presencial,72.5,16.5,18.2,10.2,3
NOT044-001059,2025-09-15,S3,presencial,87.5,10.4,10.3,6.2,3
NOT044-001060,2025-09-16,S1,presencial,100,11.6,8.9,0.3,3
NOT044-001061,2025-09-16,S2,presencial,59.8,15.2,13.3,0.2,1
NOT044-001062,2025-09-17,S3,presencial,61.3,11.3,10.9,8.6,1
NOT044-001063,2025-09-18,S1,virtual,71.3,11.8,11.3,7.6,0
NOT044-001064,2025-09-18,S2,virtual,75.5,13.6,11.0,4.3,2
NOT044-001065,2025-09-19,S3,virtual,74.8,11.9,10.9,9.8,1
NOT044-001066,2025-09-19,S1,presencial,80.5,9.5,9.9,10.1,2
NOT044-001067,2025-09-20,S2,virtual,89.1,16.2,14.7,2.8,3
NOT044-001068,2025-09-21,S3, VIRTUAL ,81.2,6.3,14.1,11.0,8
NOT044-001069,2025-09-21,S1,virtual,88.9,7.3,5.6,2.5,2
NOT044-001070,2025-09-22,S2,virtual,91.0,15.7,16.8,0.2,0
NOT044-001071,2025-09-22,S3,virtual,58.8,7.4,6.6,1.1,6
NOT044-001072,2025-09-23,S1,virtual,81.4,15.1,14.5,5.3,3
NOT044-001073,2025-09-23,S2,virtual,64.0,13.8,10.6,6.2,0
NOT044-001074,2025-09-24,S3,virtual,52.1,13.2,12.0,5.3,2
NOT044-001075,2025-09-25,S1,virtual,100,10.7,14.0,0.6,0
NOT044-001076,2025-09-25,S2,presencial,58.1,7.7,7.9,5.9,3
NOT044-001077,2025-09-26,S3,presencial,65.1,8.0,9.4,9.4,10
NOT044-001078,2025-09-26,S1,virtual,89.6,6.3,8.6,4.3,4
NOT044-001079,2025-09-27,S2,virtual,72.5,13.7,11.0,7.9,3
NOT044-001080,2025-09-28,S3,presencial,69.2,12.2,,2.1,3
NOT044-001081,2025-09-28,S1,presencial,100,8.6,10.4,3.1,9
NOT044-001082,2025-09-29,S2,presencial,74.5,12.8,9.7,1.8,0
NOT044-001083,2025-09-29,S3,presencial,100,9.6,10.7,3.8,6
NOT044-001084,2025-09-30,S1,virtual,96.2,10.2,11.7,3.9,0
NOT044-001085,2025-10-01,S2,virtual,55.0,12.0,9.8,2.7,0
NOT044-001086,2025-10-01,S3,virtual,97.9,16.7,16.7,4.8,3
NOT044-001087,2025-10-02,S1,presencial,80.3,11.9,13.5,6.2,2
NOT044-001088,2025-10-02,S2,virtual,75.4,7.9,10.2,10.8,2
NOT044-001089,2025-10-03,S3,virtual,100,8.7,10.6,9.1,7
NOT044-001090,2025-10-03,S1,presencial,63.8,15.8,13.8,1.9,0
NOT044-001091,2025-10-04,S2,virtual,100,11.7,9.8,5.5,0
NOT044-001092,2025-10-05,S3,presencial,100,10.4,9.9,4.7,1
NOT044-001093,2025-10-05,S1,virtual,91.3,10.0,9.8,5.5,3
NOT044-001094,2025-10-06,S2,presencial,66.4,13.1,12.8,1.9,2
NOT044-001095,2025-10-06,S3,virtual,86.3,10.2,10.8,3.3,0
NOT044-001096,2025-10-07,S1,virtual,75.1,12.4,11.8,2.1,2
NOT044-001097,2025-10-08,S2,presencial,95.8,6.7,10.8,6.6,6
NOT044-001098,2025-10-08,S3,presencial,73.8,13.7,14.6,8.7,0
NOT044-001099,2025-10-09,S1,virtual,80.3,11.5,14.6,8.3,0
NOT044-001100,2025-10-09,S2,virtual,47.1,12.5,13.4,4.9,1
NOT044-001101,2025-10-10,S3,virtual,85.6,7.1,6.5,3.5,2
NOT044-001102,2025-10-11,S1,presencial,83.5,8.7,6.9,1.6,9
NOT044-001103,2025-10-11,S2,virtual,71.4,9.7,12.2,8.8,10
NOT044-001104,2025-10-12,S3,presencial,86.4,11.4,10.2,3.4,2
NOT044-001105,2025-10-12,S1,virtual,68.5,7.3,4.2,1.1,5
NOT044-001106,2025-10-13,S2,virtual,85.1,13.6,14.3,9.0,1
NOT044-001107,2025-10-14,S3,virtual,80.5,14.0,12.7,10.3,1
NOT044-001108,2025-10-14,S1,virtual,73.8,7.4,11.3,7.4,5
NOT044-001109,2025-10-15,S2,presencial,80.7,13.8,18.6,9.7,2
NOT044-001110,2025-10-15,S3,virtual,82.3,11.4,11.0,11.2,3
NOT044-001111,2025-10-16,S1,presencial,65.9,7.2,7.1,1.7,3
NOT044-001112,2025-10-16,S2,presencial,80.5,7.1,12.0,8.7,7
NOT044-001113,2025-10-17,S3,presencial,68.3,20,17.5,7.1,1
NOT044-001114,2025-10-18,S1,presencial,99.3,6.5,10.0,6.0,7
NOT044-001115,2025-10-18,S2,virtual,56.8,9.6,8.0,4.6,8
NOT044-001116,2025-10-19,S3,virtual,78.5,7.6,10.9,6.8,4
NOT044-001117,2025-10-19,S1,presencial,77.8,11.7,11.9,2.6,3
NOT044-001118,2025-10-20,S2,presencial,83.7,16.8,18.1,11.8,3
NOT044-001119,2025-10-21,S3,virtual,99.6,11.1,12.1,9.9,1
NOT044-001120,2025-10-21,S1,presencial,39.2,15.6,12.4,6.9,3
NOT044-001121,2025-10-22,S2,presencial,90.5,14.6,17.3,10.1,1
NOT044-001122,2025-10-22,S3,virtual,73.8,16.3,18.3,3.6,1
NOT044-001123,2025-10-23,S1,presencial,80.0,7.1,10.7,10.7,6
NOT044-001124,2025-10-24,S2,virtual,76.2,11.0,13.9,10.2,2
NOT044-001125,2025-10-24,S3,presencial,60.5,7.2,11.1,10.8,8
NOT044-001126,2025-10-25,S1,virtual,95.4,14.3,14.5,3.6,3
NOT044-001127,2025-10-25,S2,presencial,92.4,8.6,11.3,7.4,10
NOT044-001128,2025-10-26,S3,presencial,83.3,15.3,15.6,4.6,0
NOT044-001129,2025-10-26,S1,presencial,71.0,12.6,14.5,3.4,1
NOT044-001130,2025-10-27,S2,presencial,40.0,11.0,9.2,4.6,0
NOT044-001131,2025-10-28,S3,presencial,97.0,11.3,15.1,5.1,0
NOT044-001132,2025-10-28,S1,virtual,72.4,11.3,11.2,3.1,2
NOT044-001133,2025-10-29,S2,presencial,100,12.2,7.9,9.0,3
NOT044-001134,2025-10-29,S3,presencial,67.5,8.2,8.2,5.9,9
NOT044-001135,2025-10-30,S1,virtual,78.3,11.7,12.4,1.0,2
NOT044-001136,2025-10-31,S2,virtual,42.4,8.5,9.8,8.6,5
NOT044-001137,2025-10-31,S3,presencial,83.8,8.8,9.1,1.8,5
NOT044-001138,2025-11-01,S1,presencial,50.7,13.1,15.9,8.3,2
NOT044-001139,2025-11-01,S2,presencial,62.7,8.1,9.7,11.6,8
NOT044-001140,2025-11-02,S3,virtual,100,13.2,12.5,4.6,3
NOT044-001141,2025-11-03,S1,presencial,90.0,9.4,13.7,10.6,5
NOT044-001142,2025-11-03,S2,presencial,100,11.0,15.1,11.7,2
NOT044-001143,2025-11-04,S3,presencial,60.3,11.3,10.7,1.9,0
NOT044-001144,2025-11-04,S1,presencial,83.5,16.0,15.8,2.8,1
NOT044-001145,2025-11-05,S2,virtual,84.6,9.5,9.9,10.3,8
NOT044-001146,2025-11-05,S3,virtual,75.7,15.8,11.7,5.9,1
NOT044-001147,2025-11-06,S1,presencial,63.9,13.4,10.5,2.2,2
NOT044-001148,2025-11-07,S2,virtual,93.2,8.6,9.5,0.0,7
NOT044-001149,2025-11-07,S3,presencial,64.1,6.9,8.2,1.6,5
NOT044-001150,2025-11-08,S1,virtual,100,10.2,10.0,8.6,2
NOT044-001151,2025-11-08,S2,presencial,86.2,7.8,13.8,4.3,4
NOT044-001152,2025-11-09,S3,presencial,93.2,10.9,12.6,4.5,2
NOT044-001153,2025-11-10,S1,presencial,82.2,15.2,14.5,10.1,0
NOT044-001154,2025-11-10,S2,virtual,100,10.6,12.0,8.1,1
NOT044-001155,2025-11-11,S3,virtual,100,10.6,8.5,4.2,0
NOT044-001156,2025-11-11,S1,virtual,71.7,11.8,12.1,10.9,0
NOT044-001157,2025-11-12,S2,virtual,70.5,11.6,11.4,5.8,3
NOT044-001158,2025-11-13,S3,virtual,96.3,12.0,16.1,7.7,0
NOT044-001159,2025-11-13,S1,virtual,70.2,11.8,9.9,1.1,1
NOT044-001160,2025-11-14,S2,presencial,91.7,10.1,12.0,4.7,2
NOT044-001161,2025-11-14,S3,presencial,75.7,11.0,13.9,6.0,1
NOT044-001162,2025-11-15,S1,presencial,53.0,12.0,11.7,10.0,1
NOT044-001163,2025-11-16,S2,virtual,52.8,8.6,,1.6,4
NOT044-001164,2025-11-16,S3,virtual,90.5,4.7,9.8,7.0,4
NOT044-001165,2025-11-17,S1, VIRTUAL ,63.4,8.9,9.8,4.0,5
NOT044-001166,2025-11-17,S2,presencial,62.4,11.9,10.1,2.2,0
NOT044-001167,2025-11-18,S3,virtual,80.3,13.4,16.0,0.1,2
NOT044-001168,2025-11-18,S1,virtual,100,9.2,8.8,6.3,3
NOT044-001169,2025-11-19,S2,presencial,93.5,10.1,13.2,10.9,2
NOT044-001170,2025-11-20,S3,presencial,100,13.9,14.0,9.9,3
NOT044-001171,2025-11-20,S1,virtual,90.1,12.8,13.9,9.6,2
NOT044-001172,2025-11-21,S2,virtual,61.1,10.2,12.0,9.6,1
NOT044-001173,2025-11-21,S3,virtual,64.2,9.0,11.2,8.7,2
NOT044-001174,2025-11-22,S1,virtual,76.3,10.9,10.8,5.1,0
NOT044-001175,2025-11-23,S2,presencial,60.9,8.3,8.2,5.7,10
NOT044-001176,2025-11-23,S3,virtual,92.9,9.9,7.7,1.1,2
NOT044-001177,2025-11-24,S1,presencial,83.0,15.3,13.2,7.8,1
NOT044-001178,2025-11-24,S2,presencial,83.8,14.1,13.9,10.4,2
NOT044-001179,2025-11-25,S3,virtual,80.2,11.2,11.1,10.9,2
NOT044-001180,2025-11-26,S1,presencial,92.2,12.1,9.5,6.2,1
NOT044-001181,2025-11-26,S2,virtual,71.3,6.8,9.8,10.8,8
NOT044-001182,2025-11-27,S3,presencial,86.9,10.1,12.7,1.6,2
NOT044-001183,2025-11-27,S1,virtual,71.4,13.8,13.3,4.3,2
NOT044-001184,2025-11-28,S2,presencial,64.2,13.4,11.4,9.7,0
NOT044-001185,2025-11-28,S3,presencial,48.9,11.1,9.0,10.0,2
NOT044-001186,2025-11-29,S1,presencial,69.4,10.1,8.0,5.2,2
NOT044-001187,2025-11-30,S2,virtual,62.3,12.1,10.6,6.1,0
NOT044-001188,2025-11-30,S3,presencial,65.4,7.1,7.3,8.2,3
NOT044-001189,2025-12-01,S1,virtual,73.4,11.1,11.3,4.5,0
NOT044-001190,2025-12-01,S2,presencial,72.7,9.0,11.1,6.8,9
NOT044-001191,2025-12-02,S3,presencial,67.0,12.2,11.3,5.2,3
NOT044-001192,2025-12-03,S1,virtual,83.6,12.6,13.6,3.3,1
NOT044-001193,2025-12-03,S2,virtual,82.4,11.2,8.4,10.9,0
NOT044-001194,2025-12-04,S3,virtual,56.0,12.4,12.1,3.2,2
NOT044-001195,2025-12-04,S1,virtual,81.0,19.3,15.5,2.3,1
NOT044-001196,2025-12-05,S2,presencial,54.8,12.7,9.5,8.3,3
NOT044-001197,2025-12-06,S3,virtual,74.3,7.7,6.4,0.3,4
NOT044-001198,2025-12-06,S1,virtual,80.2,12.1,12.8,1.8,2
NOT044-001199,2025-12-07,S2,virtual,84.6,10.0,11.3,0.8,0
NOT044-001200,2025-12-07,S3,presencial,81.5,13.0,15.5,10.1,3
NOT044-001201,2025-12-08,S1,virtual,90.8,8.5,7.5,11.8,2
NOT044-001202,2025-12-09,S2,virtual,99.5,11.3,16.0,10.7,2
NOT044-001203,2025-12-09,S3,virtual,93.3,11.6,13.9,3.0,3
NOT044-001204,2025-12-10,S1,presencial,78.5,12.7,12.2,3.8,2
NOT044-001205,2025-12-10,S2,presencial,61.1,11.6,9.6,9.9,2
NOT044-001206,2025-12-11,S3,virtual,85.5,7.4,11.9,3.2,3
NOT044-001207,2025-12-11,S1,virtual,70.3,9.2,12.9,4.7,7
NOT044-001208,2025-12-12,S2,presencial,55.0,14.0,13.2,3.7,1
NOT044-001209,2025-12-13,S3,virtual,65.3,8.6,8.0,2.9,5
NOT044-001210,2025-12-13,S1,presencial,100,10.7,12.6,3.0,3
NOT044-001211,2025-12-14,S2,virtual,52.9,11.1,9.3,6.1,2
NOT044-001212,2025-12-14,S3,virtual,48.0,4.6,6.5,9.8,10
NOT044-001213,2025-12-15,S1,virtual,75.7,13.5,15.0,6.8,2
NOT044-001214,2025-12-16,S2,presencial,100,4.1,2.9,7.7,8
NOT044-001215,2025-12-16,S3,virtual,95.4,9.7,14.2,7.9,7
NOT044-001216,2025-12-17,S1,presencial,47.9,16.2,13.1,0.7,0
NOT044-001217,2025-12-17,S2,virtual,49.2,6.1,8.9,11.8,2
NOT044-001218,2025-12-18,S3,virtual,94.0,13.4,9.3,10.6,1
NOT044-001219,2025-12-19,S1,presencial,35.8,8.8,8.8,7.7,8
NOT044-001220,2025-12-19,S2,virtual,69.1,13.0,12.2,7.6,0
NOT044-001221,2025-12-20,S3,presencial,92.3,11.7,11.9,11.7,3
NOT044-001222,2025-12-20,S1,virtual,100,11.0,12.9,8.3,0
NOT044-001223,2025-12-21,S2,presencial,87.5,10.8,9.2,4.0,3
NOT044-001224,2025-12-21,S3,virtual,69.0,9.3,9.4,5.0,7
NOT044-001225,2025-12-22,S1,presencial,79.5,11.0,9.3,11.6,3
NOT044-001226,2025-12-23,S2,virtual,66.1,11.8,9.4,7.6,1
NOT044-001227,2025-12-23,S3,virtual,63.2,9.7,10.5,4.6,5
NOT044-001228,2025-12-24,S1,virtual,57.4,12.6,10.6,4.3,3
NOT044-001229,2025-12-24,S2,virtual,91.9,14.4,15.4,4.0,3
NOT044-001230,2025-12-25,S3,virtual,71.2,12.7,13.1,9.7,1
NOT044-001231,2025-12-26,S1,presencial,89.7,13.6,15.9,10.9,2
NOT044-001232,2025-12-26,S2,presencial,50.9,12.2,13.1,6.9,3
NOT044-001233,2025-12-27,S3,virtual,91.8,11.1,11.1,3.9,3
NOT044-001234,2025-12-27,S1,virtual,82.3,9.3,15.4,6.7,3
NOT044-001235,2025-12-28,S2,virtual,77.8,8.6,7.7,0.5,4
NOT044-001236,2025-12-29,S3,virtual,80.9,9.7,12.0,4.9,7
NOT044-001237,2025-12-29,S1,presencial,82.9,6.1,11.7,3.5,10
NOT044-001238,2025-12-30,S2,virtual,56.4,12.3,11.5,1.3,2
NOT044-001239,2025-12-30,S3,presencial,100,8.4,9.6,6.3,8
NOT044-001240,2025-12-31,S1,presencial,82.6,9.8,8.1,3.6,3
NOT044-000400,2024-08-23,S1,virtual,58.7,13.3,13.4,0.7,0
NOT044-000301,2024-06-25,S1,virtual,71.1,10.8,10.9,1.9,0
NOT044-000675,2025-02-01,S3,presencial,74.6,10.3,10.5,9.7,3
NOT044-000079,2024-02-15,S1,presencial,84.8,7.5,8.0,4.4,5
