registro_id,fecha,distrito,kg,reciclable_kg,habitantes,km,cobertura_pct
RES057-001248,2025-02-19,sur,329.6,81.4,3600,9.0,60
RES057-001249,2025-02-20,norte,255.9,60.4,2400,24.9,60
RES057-001250,2025-02-20,centro,639.5,134.0,6000,19.5,60
RES057-001251,2025-02-20,sur,594.4,156.5,3600,29.0,100
RES057-001252,2025-02-21,norte,381.2,85.3,2400,20.9,100
RES057-001253,2025-02-21,centro,1093.5,275.8,6000,19.4,100
RES057-001254,2025-02-21,sur,379.1,95.5,3600,25.1,60
RES057-001255,2025-02-22,norte,448.2,98.6,2400,26.0,100
RES057-001256,2025-02-22,centro,1018.6,236.1,6000,30.0,100
RES057-001257,2025-02-22,sur,647.0,141.4,3600,27.7,100
RES057-001258,2025-02-23,norte,404.6,98.4,2400,15.6,100
RES057-001259,2025-02-23,centro,887.8,223.7,6000,29.8,80
RES057-001260,2025-02-23,sur,584.8,140.2,3600,23.6,100
RES057-001261,2025-02-24,norte,547.4,133.9,2400,20.0,100
RES057-001262,2025-02-24,centro,1037.3,231.1,6000,17.1,80
RES057-001263,2025-02-24,sur,376.2,97.8,3600,26.5,60
RES057-001264,2025-02-25,norte,512.1,124.6,2400,15.1,100
RES057-001265,2025-02-25,centro,1025.1,197.3,6000,24.5,100
RES057-001266,2025-02-25,sur,674.6,145.5,3600,9.4,100
RES057-001267,2025-02-26,norte,"389,3",75.5,2400,25.1,100
RES057-001268,2025-02-26,centro,1138.3,222.1,6000,28.7,100
RES057-001269,2025-02-26,sur,641.8,151.7,3600,9.9,100
RES057-001270,2025-02-27,norte,366.7,80.1,2400,23.2,80
RES057-001271,2025-02-27,centro,1138.4,216.2,6000,13.8,100
RES057-001272,2025-02-27,sur,600.3,169.2,3600,22.7,100
RES057-001273,2025-02-28,norte,466.3,117.0,2400,14.9,100
RES057-001274,2025-02-28,centro,912.9,197.3,6000,29.9,80
RES057-001275,2025-02-28,sur,412.7,82.2,3600,16.0,80
RES057-001276,2025-03-01,norte,366.1,82.3,2400,25.4,100
RES057-001277,2025-03-01,centro,1073.1,266.6,6000,27.1,100
RES057-001278,2025-03-01,sur,627.2,133.5,3600,15.5,100
RES057-001279,2025-03-02,norte,351.3,84.5,2400,8.3,100
RES057-001280,2025-03-02,centro,1061.1,217.3,6000,27.7,100
RES057-001281,2025-03-02,sur,618.4,111.8,3600,15.5,100
RES057-001282,2025-03-03,norte,384.7,86.0,2400,11.9,80
RES057-001283,2025-03-03,centro,794.2,176.4,6000,17.0,60
RES057-001284,2025-03-03,sur,489.3,121.4,3600,29.3,60
RES057-001285,2025-03-04,norte,442.6,99.6,2400,26.5,100
RES057-001286,2025-03-04,centro,626.2,146.9,6000,28.1,60
RES057-001287,2025-03-04,sur,588.4,128.5,3600,22.8,100
RES057-001288,2025-03-05,norte,365.4,86.6,2400,14.1,80
RES057-001289,2025-03-05,centro,846.3,219.3,6000,22.0,80
RES057-001291,2025-03-06,norte,307.3,80.2,2400,25.0,60
RES057-001292,2025-03-06,centro,860.5,133.4,6000,16.5,80
RES057-001293,2025-03-06,sur,645.4,126.8,3600,29.5,100
RES057-001294,2025-03-07,norte,361.1,67.8,2400,28.8,80
RES057-001295,2025-03-07,centro,709.1,147.2,6000,19.8,60
RES057-001296,2025-03-07,sur,588.2,135.9,3600,26.6,100
RES057-001297,2025-03-08,norte,481.2,127.8,2400,9.1,100
RES057-001298,2025-03-08,centro,733.7,153.1,6000,15.4,60
RES057-001299,2025-03-08,sur,615.1,163.1,3600,29.7,100
RES057-001300,2025-03-09,norte,412.4,111.9,2400,25.8,100
RES057-001301,2025-03-09,centro,669.0,154.6,6000,19.0,60
RES057-001302,2025-03-09,sur,572.0,120.5,3600,20.7,100
RES057-001303,2025-03-10,norte,464.8,104.0,2400,16.2,100
RES057-001304,2025-03-10,centro,1052.1,220.4,6000,15.7,80
RES057-001305,2025-03-10,sur,750.1,178.7,3600,13.3,100
RES057-001306,2025-03-11,norte,410.9,76.2,2400,22.0,100
RES057-001307,2025-03-11,centro,1069.8,244.0,6000,25.7,100
RES057-001308,2025-03-11,sur,542.6,126.8,3600,15.6,80
RES057-001309,2025-03-12,norte,478.1,92.2,2400,18.2,100
RES057-001310,2025-03-12,centro,1064.0,207.2,6000,18.6,100
RES057-001311,2025-03-12,sur,600.5,121.8,3600,19.9,100
RES057-001312,2025-03-13,norte,439.1,87.2,2400,25.7,100
RES057-001313,2025-03-13,centro,1049.1,208.3,6000,10.8,100
RES057-001314,2025-03-13,sur,678.9,165.5,3600,20.3,100
RES057-001315,2025-03-14,norte,380.3,97.7,2400,21.3,80
RES057-001316,2025-03-14,centro,1077.8,249.0,6000,14.8,100
RES057-001317,2025-03-14,sur,595.4,129.7,3600,15.6,100
RES057-001318,2025-03-15,norte,301.4,77.0,2400,20.1,80
RES057-001319,2025-03-15,centro,1155.0,237.4,6000,25.5,100
RES057-001320,2025-03-15,sur,653.0,128.5,3600,15.4,100
RES057-001321,2025-03-16,norte,465.6,88.8,2400,14.5,100
RES057-001322,2025-03-16,centro,1108.2,229.3,6000,28.8,100
RES057-001323,2025-03-16,sur,693.2,163.4,3600,23.1,100
RES057-001324,2025-03-17,norte,574.2,118.7,2400,13.3,100
RES057-001325,2025-03-17,centro,776.4,138.0,6000,20.6,60
RES057-001326,2025-03-17,sur,769.5,182.6,3600,20.4,100
RES057-001327,2025-03-18,norte,377.0,89.4,2400,28.7,100
RES057-001328,2025-03-18,centro,1116.1,172.3,6000,19.9,100
RES057-001329,2025-03-18,sur,,128.2,3600,17.9,100
RES057-001330,2025-03-19,norte,426.7,84.2,2400,18.6,100
RES057-001331,2025-03-19,centro,979.5,231.2,6000,13.7,100
RES057-001332,2025-03-19,sur,637.4,136.1,3600,15.8,100
RES057-001333,2025-03-20,norte,468.7,117.9,2400,24.6,100
RES057-001334,2025-03-20,centro,1144.9,202.6,6000,24.6,100
RES057-001335,2025-03-20,sur,563.1,132.6,3600,25.8,100
RES057-001336,2025-03-21,norte,410.3,98.4,2400,19.2,100
RES057-001337,2025-03-21,centro,1111.1,212.0,6000,11.7,100
RES057-001338,2025-03-21,sur,452.9,103.8,3600,16.2,60
RES057-001339,2025-03-22,norte,424.7,117.8,2400,15.6,100
RES057-001340,2025-03-22,centro,757.9,144.2,6000,11.7,60
RES057-001341,2025-03-22,sur,376.3,87.4,3600,27.7,60
RES057-001342,2025-03-23,norte,500.4,105.6,2400,16.1,100
RES057-001344,2025-03-23,sur,689.0,144.8,3600,22.5,100
RES057-001345,2025-03-24,norte,326.3,84.4,2400,29.5,60
RES057-001346,2025-03-24,centro,1318.8,293.7,6000,16.2,100
RES057-001347,2025-03-24,sur,581.9,131.0,3600,21.2,80
RES057-001348,2025-03-25,norte,366.7,89.9,2400,24.2,80
RES057-001349,2025-03-25,centro,628.7,127.1,6000,17.1,60
RES057-001350,2025-03-25,sur,636.9,142.1,3600,11.8,100
RES057-001351,2025-03-26,norte,354.9,78.4,2400,19.4,80
RES057-001352,2025-03-26,centro,1028.7,249.2,6000,24.1,100
RES057-001353,2025-03-26,sur,374.9,76.2,3600,13.2,60
RES057-001354,2025-03-27,norte,259.6,55.4,2400,17.2,60
RES057-001355,2025-03-27,centro,1063.1,249.8,6000,13.3,100
RES057-001356,2025-03-27,sur,674.0,188.3,3600,19.6,100
RES057-001357,2025-03-28,norte,382.5,76.2,2400,29.4,100
RES057-001358,2025-03-28,centro,892.0,168.5,6000,29.3,80
RES057-001359,2025-03-28,sur,678.6,153.1,3600,19.6,100
RES057-001360,2025-03-29,norte,329.1,66.1,2400,25.3,80
RES057-001361,2025-03-29,centro,1053.7,230.5,6000,19.9,100
RES057-001362,2025-03-29,sur,572.0,141.4,3600,11.2,100
RES057-001363,2025-03-30,norte,264.4,61.6,2400,17.1,60
RES057-001364,2025-03-30,centro,811.6,159.9,6000,19.6,80
RES057-001365,2025-03-30,sur,584.7,118.3,3600,10.8,100
RES057-001366,2025-03-31,norte,448.3,104.3,2400,22.6,100
RES057-001367,2025-03-31,centro,1003.3,208.9,6000,19.5,80
RES057-001368,2025-03-31,sur,428.8,99.7,3600,8.8,60
RES057-001369,2025-04-01,norte,382.7,83.3,2400,10.7,100
RES057-001370,2025-04-01,centro,1099.5,255.7,6000,27.3,100
RES057-001371,2025-04-01,sur,541.4,121.3,3600,22.8,80
RES057-001372,2025-04-02,norte,262.3,58.8,2400,29.4,60
RES057-001373,2025-04-02,centro,869.5,151.8,6000,10.8,80
RES057-001374,2025-04-02,sur,414.4,83.6,3600,12.6,60
RES057-001375,2025-04-03,norte,343.3,87.4,2400,21.8,80
RES057-001376,2025-04-03,centro,1118.5,195.8,6000,14.8,100
RES057-001377,2025-04-03,sur,579.6,110.7,3600,17.4,80
RES057-001378,2025-04-04,norte,347.0,88.0,2400,27.1,100
RES057-001379,2025-04-04,centro,1029.6,205.7,6000,22.9,100
RES057-001380,2025-04-04,sur,537.5,136.3,3600,23.3,100
RES057-001381,2025-04-05,norte,350.6,90.1,2400,25.3,80
RES057-001382,2025-04-05,centro,1083.5,269.6,6000,28.0,100
RES057-001383,2025-04-05,sur,629.1,115.6,3600,18.0,100
RES057-001384,2025-04-06,norte,466.3,101.3,2400,19.4,100
RES057-001385,2025-04-06,centro,1133.8,219.9,6000,24.9,100
RES057-001386,2025-04-06,sur,370.1,76.4,3600,9.0,60
RES057-001387,2025-04-07,norte,430.5,79.6,2400,27.3,100
RES057-001388,2025-04-07,centro,783.4,158.1,6000,28.1,60
RES057-001389,2025-04-07,sur,788.4,204.4,3600,23.5,100
RES057-001390,2025-04-08,norte,527.3,126.9,2400,20.8,100
RES057-001391,2025-04-08,centro,1137.4,248.0,6000,22.4,100
RES057-001392,2025-04-08,sur,508.0,120.5,3600,28.2,80
RES057-001393,2025-04-09,norte,319.9,70.6,2400,13.0,80
RES057-001394,2025-04-09,centro,1192.7,240.4,6000,10.5,100
RES057-001395,2025-04-09,sur,334.5,64.9,3600,27.2,60
RES057-001397,2025-04-10,centro,1076.5,258.3,6000,28.2,100
RES057-001398,2025-04-10,sur,535.0,132.3,3600,24.0,80
RES057-001399,2025-04-11,norte,377.3,92.4,2400,23.7,100
RES057-001400,2025-04-11,centro,1053.5,230.5,6000,19.5,100
RES057-001401,2025-04-11,sur,420.3,88.2,3600,14.6,60
RES057-001402,2025-04-12,norte,495.6,91.5,2400,26.4,100
RES057-001403,2025-04-12,centro,1159.3,213.5,6000,21.4,100
RES057-001404,2025-04-12,sur,619.0,138.8,3600,19.4,100
RES057-001405,2025-04-13,norte,447.0,115.5,2400,21.0,100
RES057-001406,2025-04-13,centro,896.1,159.3,6000,26.5,80
RES057-001407,2025-04-13,sur,728.4,163.8,3600,8.4,100
RES057-001408,2025-04-14,norte,401.1,94.2,2400,18.4,80
RES057-001409,2025-04-14,centro,1300.6,274.7,6000,26.0,100
RES057-001410,2025-04-14,sur,612.1,111.6,3600,26.6,80
RES057-001411,2025-04-15,norte,506.0,122.4,2400,11.2,100
RES057-001412,2025-04-15,centro,,271.5,6000,14.8,100
RES057-001413,2025-04-15,sur,624.9,167.7,3600,12.9,100
RES057-001414,2025-04-16,norte,419.9,73.7,2400,29.8,100
RES057-001415,2025-04-16,centro,863.6,160.7,6000,13.4,80
RES057-001416,2025-04-16,sur,623.0,141.7,3600,11.0,100
RES057-001417,2025-04-17,norte,282.1,50.9,2400,25.2,60
RES057-001418,2025-04-17,centro,820.0,146.4,6000,15.4,80
RES057-001419,2025-04-17,sur,641.0,134.3,3600,24.2,100
RES057-001420,2025-04-18,norte,382.0,96.4,2400,13.7,80
RES057-001421,2025-04-18,centro,621.6,128.0,6000,8.4,60
RES057-001422,2025-04-18,sur,588.8,133.7,3600,21.4,100
RES057-001423,2025-04-19,norte,173.1,45.5,2400,26.8,60
RES057-001424,2025-04-19,centro,872.1,218.9,6000,14.6,80
RES057-001425,2025-04-19,sur,443.9,96.9,3600,24.6,80
RES057-001426,2025-04-20,norte,430.7,77.6,2400,17.1,100
RES057-001427,2025-04-20,centro,984.6,227.8,6000,20.0,100
RES057-001428,2025-04-20,sur,725.3,155.8,3600,29.9,100
RES057-001429,2025-04-21,norte,463.4,103.1,2400,12.7,100
RES057-001430,2025-04-21,centro,1130.4,264.7,6000,20.5,80
RES057-001431,2025-04-21,sur,608.8,146.8,3600,12.7,80
RES057-001432,2025-04-22,norte,426.8,97.0,2400,21.5,100
RES057-001433,2025-04-22,centro,1130.4,292.6,6000,27.5,100
RES057-001434,2025-04-22,sur,625.7,139.7,3600,15.7,100
RES057-001435,2025-04-23,norte,456.1,98.9,2400,26.3,100
RES057-001436,2025-04-23,centro,891.7,218.2,6000,12.2,80
RES057-001437,2025-04-23,sur,378.0,68.9,3600,23.6,60
RES057-001438,2025-04-24,norte,350.4,84.1,2400,10.7,80
RES057-001439,2025-04-24,centro,1063.0,225.2,6000,14.5,100
RES057-001440,2025-04-24,sur,587.7,151.4,3600,29.1,100
RES057-001441,2025-04-25,norte,510.0,120.7,2400,22.4,100
RES057-001442,2025-04-25,centro,1102.6,231.5,6000,15.8,100
RES057-001443,2025-04-25,sur,593.1,119.1,3600,21.1,80
RES057-001444,2025-04-26,norte,504.6,121.7,2400,23.6,100
RES057-001445,2025-04-26,centro,1106.8,266.8,6000,26.4,100
RES057-001446,2025-04-26,sur,686.5,136.8,3600,26.6,100
RES057-001447,2025-04-27,norte,362.9,77.5,2400,10.1,80
RES057-001448,2025-04-27,centro,1074.5,272.9,6000,26.7,100
RES057-001450,2025-04-28,norte,267.5,63.2,2400,26.3,60
RES057-001451,2025-04-28,centro,1204.2,263.3,6000,28.2,100
RES057-001452,2025-04-28,sur,484.0,113.3,3600,11.9,60
RES057-001453,2025-04-29,norte,438.0,97.9,2400,11.1,100
RES057-001454,2025-04-29,centro,1097.4,231.0,6000,16.4,100
RES057-001455,2025-04-29,sur,647.1,149.8,3600,15.8,100
RES057-001456,2025-04-30,norte,191.1,36.5,2400,24.4,60
RES057-001457,2025-04-30,centro,614.1,139.3,6000,25.7,60
RES057-001458,2025-04-30,sur,702.3,169.3,3600,12.4,100
RES057-001459,2025-05-01,norte,394.7,92.2,2400,23.5,80
RES057-001460,2025-05-01,centro,1121.3,210.1,6000,22.7,100
RES057-001461,2025-05-01,sur,686.9,164.6,3600,25.0,100
RES057-001462,2025-05-02,norte,460.3,111.7,2400,11.0,100
RES057-001463,2025-05-02,centro,555.7,125.1,6000,8.9,60
RES057-001464,2025-05-02,sur,527.0,118.8,3600,13.5,100
RES057-001465,2025-05-03,norte,289.3,69.2,2400,29.3,60
RES057-001466,2025-05-03,centro,1073.2,208.8,6000,9.5,100
RES057-001467,2025-05-03,sur,317.7,77.7,3600,12.7,60
RES057-001468,2025-05-04,norte,390.2,90.7,2400,20.3,100
RES057-001469,2025-05-04,centro,1100.9,215.0,6000,27.0,100
RES057-001470,2025-05-04,sur,691.9,156.9,3600,19.3,100
RES057-001471,2025-05-05,norte,418.7,102.0,2400,21.9,80
RES057-001472,2025-05-05,centro,778.4,190.1,6000,16.4,60
RES057-001473,2025-05-05,sur,767.5,197.5,3600,24.8,100
RES057-001474,2025-05-06,norte,290.7,70.0,2400,15.4,60
RES057-001475,2025-05-06,centro,819.6,183.3,6000,26.7,80
RES057-001476,2025-05-06,sur,273.1,57.0,3600,20.9,60
RES057-001477,2025-05-07,norte,305.3,78.8,2400,16.9,60
RES057-001478,2025-05-07,centro,"1011,1",235.6,6000,11.2,100
RES057-001479,2025-05-07,sur,668.9,178.2,3600,20.4,100
RES057-001480,2025-05-08,norte,322.8,53.2,2400,23.2,60
RES057-001481,2025-05-08,centro,648.0,111.1,6000,25.7,60
RES057-001482,2025-05-08,sur,666.4,148.0,3600,10.3,100
RES057-001483,2025-05-09,norte,475.2,104.8,2400,20.5,100
RES057-001484,2025-05-09,centro,1088.5,247.9,6000,27.0,100
RES057-001485,2025-05-09,sur,642.3,126.5,3600,18.3,100
RES057-001486,2025-05-10,norte,379.0,71.3,2400,16.9,100
RES057-001487,2025-05-10,centro,891.8,203.9,6000,21.3,80
RES057-001488,2025-05-10,sur,617.0,156.4,3600,14.8,100
RES057-001489,2025-05-11,norte,347.8,72.2,2400,21.2,80
RES057-001490,2025-05-11,centro,637.9,136.2,6000,11.1,60
RES057-001491,2025-05-11,sur,508.9,110.6,3600,26.2,80
RES057-001492,2025-05-12,norte,440.3,106.4,2400,15.6,80
RES057-001493,2025-05-12,centro,994.2,187.4,6000,15.2,80
RES057-001494,2025-05-12,sur,798.9,183.0,3600,15.5,100
RES057-001495,2025-05-13,norte,,79.7,2400,8.7,80
RES057-001496,2025-05-13,centro,1156.2,249.1,6000,19.5,100
RES057-001497,2025-05-13,sur,586.4,136.3,3600,8.6,100
RES057-001498,2025-05-14,norte,425.0,95.4,2400,23.9,100
RES057-001499,2025-05-14,centro,1082.1,250.7,6000,10.8,100
RES057-001500,2025-05-14,sur,616.1,131.7,3600,13.2,100
RES057-001501,2025-05-15,norte,502.1,97.6,2400,8.7,100
RES057-001503,2025-05-15,sur,706.4,179.8,3600,13.2,100
RES057-001504,2025-05-16,norte,312.5,73.3,2400,12.0,60
RES057-001505,2025-05-16,centro,1072.3,198.9,6000,20.8,100
RES057-001506,2025-05-16,sur,679.8,140.1,3600,9.7,100
RES057-001507,2025-05-17,norte,442.8,99.7,2400,21.6,100
RES057-001508,2025-05-17,centro,836.6,180.8,6000,18.4,80
RES057-001509,2025-05-17,sur,490.8,117.3,3600,24.6,80
RES057-001510,2025-05-18,norte,444.3,97.3,2400,25.4,100
RES057-001511,2025-05-18,centro,1057.4,242.7,6000,18.0,100
RES057-001512,2025-05-18,sur,435.6,102.1,3600,25.4,60
RES057-001513,2025-05-19,norte,290.9,67.5,2400,18.2,60
RES057-001514,2025-05-19,centro,1261.9,297.8,6000,15.4,100
RES057-001515,2025-05-19,sur,794.3,196.1,3600,23.8,100
RES057-001516,2025-05-20,norte,244.9,57.7,2400,19.8,60
RES057-001517,2025-05-20,centro,661.6,143.2,6000,16.6,60
RES057-001518,2025-05-20,sur,689.6,163.3,3600,20.0,100
RES057-001519,2025-05-21,norte,420.9,92.7,2400,17.3,100
RES057-001520,2025-05-21,centro,1110.8,249.7,6000,9.9,100
RES057-001521,2025-05-21,sur,470.0,98.1,3600,24.4,80
RES057-001522,2025-05-22,norte,490.7,126.8,2400,25.3,100
RES057-001523,2025-05-22,centro,1074.5,246.6,6000,20.2,100
RES057-001524,2025-05-22,sur,385.3,90.9,3600,26.3,60
RES057-001525,2025-05-23,norte,319.5,69.7,2400,29.0,80
RES057-001526,2025-05-23,centro,1028.0,207.5,6000,8.4,100
RES057-001527,2025-05-23,sur,666.5,152.2,3600,19.3,100
RES057-001528,2025-05-24,norte,424.4,91.4,2400,26.1,100
RES057-001529,2025-05-24,centro,1056.4,226.8,6000,20.5,100
RES057-001530,2025-05-24,sur,663.2,136.7,3600,15.9,100
RES057-001531,2025-05-25,norte,262.3,53.5,2400,29.7,80
RES057-001532,2025-05-25,centro,1063.3,205.1,6000,9.5,100
RES057-001533,2025-05-25,sur,617.8,156.6,3600,26.7,100
RES057-001534,2025-05-26,norte,367.4,91.2,2400,17.6,80
RES057-001535,2025-05-26,centro,1252.4,258.5,6000,11.7,100
RES057-001536,2025-05-26,sur,675.5,188.4,3600,17.4,100
RES057-001537,2025-05-27,norte,489.2,107.1,2400,11.4,100
RES057-001538,2025-05-27,centro,654.3,130.7,6000,12.3,60
RES057-001539,2025-05-27,sur,727.6,158.8,3600,22.1,100
RES057-001540,2025-05-28,norte,443.7,108.0,2400,8.4,100
RES057-001541,2025-05-28,centro,845.8,164.7,6000,16.5,80
RES057-001542,2025-05-28,sur,478.8,90.8,3600,9.2,80
RES057-001543,2025-05-29,norte,405.2,77.0,2400,28.9,100
RES057-001544,2025-05-29,centro,1076.9,221.9,6000,18.0,100
RES057-001545,2025-05-29,sur,538.7,118.4,3600,28.0,80
RES057-001546,2025-05-30,norte,431.9,100.8,2400,23.3,100
RES057-001547,2025-05-30,centro,1108.9,246.2,6000,17.8,100
RES057-001548,2025-05-30,sur,733.9,145.0,3600,23.2,100
RES057-001549,2025-05-31,norte,252.0,69.0,2400,21.0,60
RES057-001550,2025-05-31,centro,596.4,108.8,6000,21.4,60
RES057-001551,2025-05-31,sur,722.7,182.5,3600,17.9,100
RES057-001552,2025-06-01,norte,392.8,86.6,2400,9.9,100
RES057-001553,2025-06-01,centro,978.5,190.4,6000,22.3,100
RES057-001554,2025-06-01,sur,667.9,163.3,3600,24.8,100
RES057-001556,2025-06-02,centro,1188.7,266.0,6000,11.2,100
RES057-001557,2024-02-30,sur,396.6,106.8,3600,10.1,60
RES057-001558,2025-06-03,norte,398.2,92.7,2400,14.8,100
RES057-001559,2025-06-03,centro,671.8,152.4,6000,21.9,60
RES057-001560,2025-06-03,sur,681.7,154.3,3600,16.6,100
RES057-001561,2025-06-04,norte,420.1,101.3,2400,26.6,100
RES057-001562,2025-06-04,centro,841.8,174.5,6000,27.8,80
RES057-001563,2025-06-04,sur,355.5,76.1,3600,12.0,60
RES057-001564,2025-06-05,norte,346.0,84.6,2400,27.0,80
RES057-001565,2025-06-05,centro,1104.3,250.3,6000,29.0,100
RES057-001566,2025-06-05,sur,497.4,132.9,3600,13.0,80
RES057-001567,2025-06-06,norte,361.8,98.7,2400,9.7,100
RES057-001568,2025-06-06,centro,1136.6,279.2,6000,23.5,100
RES057-001569,2025-06-06,sur,427.7,100.5,3600,26.1,60
RES057-001570,2025-06-07,norte,511.3,115.9,2400,8.6,100
RES057-001571,2025-06-07,centro,632.8,147.1,6000,29.4,60
RES057-001572,2025-06-07,sur,296.9,69.2,3600,23.2,60
RES057-001573,2025-06-08,norte,404.3,79.2,2400,16.9,80
RES057-001574,2025-06-08,centro,614.8,128.6,6000,11.9,60
RES057-001575,2025-06-08,sur,549.9,133.7,3600,19.0,80
RES057-001576,2025-06-09,norte,417.0,106.3,2400,8.2,80
RES057-001577,2025-06-09,centro,1244.4,199.9,6000,28.7,100
RES057-001578,2025-06-09,sur,,120.8,3600,15.0,80
RES057-001579,2025-06-10,norte,418.2,97.7,2400,22.9,80
RES057-001580,2025-06-10,centro,1139.0,270.2,6000,19.9,100
RES057-001581,2025-06-10,sur,726.8,159.5,3600,24.2,100
RES057-001582,2025-06-11,norte,382.0,83.3,2400,18.7,100
RES057-001583,2025-06-11,centro,1070.8,203.7,6000,12.8,100
RES057-001584,2025-06-11,sur,591.8,136.1,3600,15.3,80
RES057-001585,2025-06-12,norte,370.2,79.2,2400,13.9,80
RES057-001586,2025-06-12,centro,1008.5,200.4,6000,16.2,100
RES057-001587,2025-06-12,sur,457.0,131.2,3600,22.5,60
RES057-001588,2025-06-13,norte,453.7,105.0,2400,20.0,100
RES057-001589,2025-06-13,centro,1012.1,223.6,6000,26.0,100
RES057-001590,2025-06-13,sur,589.1,170.6,3600,26.8,80
RES057-001591,2025-06-14,norte,430.0,94.9,2400,10.8,100
RES057-001592,2025-06-14,centro,1083.5,209.6,6000,14.3,100
RES057-001593,2025-06-14,sur,595.6,144.0,3600,9.2,100
RES057-001594,2025-06-15,norte,387.1,92.1,2400,19.1,100
RES057-001595,2025-06-15,centro,1130.2,229.9,6000,14.3,100
RES057-001596,2025-06-15,sur,541.8,111.8,3600,17.3,80
RES057-001597,2025-06-16,norte,478.1,102.4,2400,15.1,100
RES057-001598,2025-06-16,centro,1249.8,250.2,6000,24.9,100
RES057-001599,2025-06-16,sur,412.8,103.2,3600,27.6,60
RES057-001600,2025-06-17,norte,396.9,91.3,2400,17.5,100
RES057-001601,2025-06-17,centro,1112.0,181.1,6000,18.5,100
RES057-001602,2025-06-17,sur,726.4,161.1,3600,12.7,100
RES057-001603,2025-06-18,norte,412.1,79.4,2400,10.7,100
RES057-001604,2025-06-18,centro,1056.5,193.3,6000,29.7,100
RES057-001605,2025-06-18,sur,414.7,108.9,3600,25.9,60
RES057-001606,2025-06-19,norte,193.6,55.5,2400,15.4,60
RES057-001607,2025-06-19,centro,1132.8,210.1,6000,20.4,100
RES057-001609,2025-06-20,norte,248.8,64.6,2400,20.7,60
RES057-001610,2025-06-20,centro,1033.9,207.4,6000,24.0,100
RES057-001611,2025-06-20,sur,681.7,164.7,3600,13.5,100
RES057-001612,2025-06-21,norte,456.5,108.9,2400,27.2,100
RES057-001613,2025-06-21,centro,1145.6,189.9,6000,28.7,100
RES057-001614,2025-06-21,sur,651.8,133.8,3600,16.6,100
RES057-001615,2025-06-22,norte,268.3,68.8,2400,29.0,60
RES057-001616,2025-06-22,centro,590.9,121.4,6000,15.3,60
RES057-001617,2025-06-22,sur,728.0,185.6,3600,10.8,100
RES057-001618,2025-06-23,norte,410.3,95.8,2400,24.5,80
RES057-001619,2025-06-23,centro,1243.8,218.1,6000,18.5,100
RES057-001620,2025-06-23,sur,814.0,190.4,3600,14.1,100
RES057-001621,2025-06-24,norte,426.9,97.9,2400,17.5,100
RES057-001622,2025-06-24,centro,1069.5,208.0,6000,18.3,100
RES057-001623,2025-06-24,sur,388.5,83.3,3600,15.8,60
RES057-001624,2025-06-25,norte,382.0,79.9,2400,25.0,80
RES057-001625,2025-06-25,centro,1042.9,208.4,6000,9.0,100
RES057-001626,2025-06-25,sur,675.2,146.3,3600,11.2,100
RES057-001627,2025-06-26,norte,207.0,53.2,2400,24.5,60
RES057-001628,2025-06-26,centro,651.9,117.4,6000,16.1,60
RES057-001629,2025-06-26,sur,570.4,139.7,3600,22.5,100
RES057-001630,2025-06-27,norte,332.3,75.3,2400,24.6,80
RES057-001631,2025-06-27,centro,1089.0,187.0,6000,13.0,100
RES057-001632,2025-06-27,sur,618.5,161.6,3600,17.4,100
RES057-001633,2025-06-28,norte,373.2,110.8,2400,9.7,100
RES057-001634,2025-06-28,centro,1079.3,213.9,6000,27.6,100
RES057-001635,2025-06-28,sur,619.5,169.4,3600,16.9,100
RES057-001636,2025-06-29,norte,218.4,53.6,2400,29.5,60
RES057-001637,2025-06-29,centro,801.9,183.3,6000,14.6,80
RES057-001638,2025-06-29,sur,621.9,148.0,3600,23.9,100
RES057-001639,2025-06-30,norte,533.5,117.1,2400,20.2,100
RES057-001640,2025-06-30,centro,965.6,202.2,6000,10.3,80
RES057-001641,2025-06-30,sur,491.6,131.9,3600,18.1,60
RES057-001642,2025-07-01,norte,466.9,82.3,2400,10.6,100
RES057-001643,2025-07-01,centro,933.1,198.0,6000,23.6,80
RES057-001644,2025-07-01,sur,651.7,164.1,3600,10.3,100
RES057-001645,2025-07-02,norte,366.1,80.3,2400,28.7,100
RES057-001646,2025-07-02,centro,1073.7,248.4,6000,24.0,100
RES057-001647,2025-07-02,sur,605.4,134.2,3600,8.6,100
RES057-001648,2025-07-03,norte,419.2,98.8,2400,22.6,100
RES057-001649,2025-07-03,centro,1060.6,204.9,6000,16.6,100
RES057-001650,2025-07-03,sur,472.6,101.9,3600,26.8,80
RES057-001651,2025-07-04,norte,505.5,113.1,2400,23.0,100
RES057-001652,2025-07-04,centro,1044.4,222.2,6000,12.0,100
RES057-001653,2025-07-04,sur,683.2,180.3,3600,27.7,100
RES057-001654,2025-07-05,norte,368.2,91.7,2400,23.0,100
RES057-001655,2025-07-05,centro,1047.7,224.4,6000,10.0,100
RES057-001656,2025-07-05,sur,568.1,151.2,3600,29.7,80
RES057-001657,2025-07-06,norte,457.2,117.9,2400,15.5,100
RES057-001658,2025-07-06,centro,877.5,207.8,6000,27.1,80
RES057-001659,2025-07-06,sur,638.2,136.4,3600,15.0,100
RES057-001660,2025-07-07,norte,425.3,91.8,2400,8.7,80
RES057-001662,2025-07-07,sur,761.8,181.3,3600,18.0,100
RES057-001663,2025-07-08,norte,243.6,42.6,2400,17.0,60
