evento_id,registro_id,fecha_evento,estado_evento
EV007174,SOP091-003484,2025-07-19,abierto
EV007175,SOP091-003484,2025-07-20,cerrado
EV007176,SOP091-003485,2025-07-19,abierto
EV007177,SOP091-003486,2025-07-20,abierto
EV007178,SOP091-003486,2025-07-21,cerrado
EV007179,SOP091-003487,2025-07-20,abierto
EV007180,SOP091-003487,2025-07-21,cerrado
EV007181,SOP091-003488,2025-07-20,abierto
EV007182,SOP091-003488,2025-07-21,cerrado
EV007183,SOP091-003489,2025-07-20,abierto
EV007184,SOP091-003489,2025-07-21,cerrado
EV007185,SOP091-003490,2025-07-20,abierto
EV007186,SOP091-003490,2025-07-21,cerrado
EV007187,SOP091-003491,2025-07-20,abierto
EV007188,SOP091-003491,2025-07-21,cerrado
EV007189,SOP091-003492,2025-07-21,abierto
EV007190,SOP091-003492,2025-07-22,cerrado
EV007191,SOP091-003493,2025-07-21,abierto
EV007192,SOP091-003493,2025-07-23,cerrado
EV007193,SOP091-003494,2025-07-21,abierto
EV007194,SOP091-003494,2025-07-22,cerrado
EV007195,SOP091-003495,2025-07-21,abierto
EV007196,SOP091-003496,2025-07-21,abierto
EV007197,SOP091-003496,2025-07-22,cerrado
EV007198,SOP091-003497,2025-07-21,abierto
EV007199,SOP091-003497,2025-07-22,cerrado
EV007200,SOP091-003497,2025-07-23,abierto
EV007201,SOP091-003497,2025-07-25,cerrado
EV007202,SOP091-003498,2025-07-22,abierto
EV007203,SOP091-003499,2025-07-22,abierto
EV007204,SOP091-003499,2025-07-23,cerrado
EV007205,SOP091-003500,2025-07-22,abierto
EV007206,SOP091-003500,2025-07-23,cerrado
EV007207,SOP091-003501,2025-07-22,abierto
EV007208,SOP091-003502,2025-07-22,abierto
EV007209,SOP091-003502,2025-07-23,cerrado
EV007210,SOP091-003502,2025-07-24,abierto
EV007211,SOP091-003502,2025-07-26,cerrado
EV007212,SOP091-003503,2025-07-22,abierto
EV007213,SOP091-003504,2025-07-23,abierto
EV007214,SOP091-003505,2025-07-23,abierto
EV007215,SOP091-003506,2025-07-23,abierto
EV007216,SOP091-003506,2025-07-24,cerrado
EV007217,SOP091-003507,2025-07-23,abierto
EV007218,SOP091-003508,2025-07-23,abierto
EV007219,SOP091-003509,2025-07-23,abierto
EV007220,SOP091-003509,2025-07-24,cerrado
EV007221,SOP091-003510,2025-07-24,abierto
EV007222,SOP091-003510,2025-07-25,cerrado
EV007223,SOP091-003511,2025-07-24,abierto
EV007224,SOP091-003511,2025-07-25,cerrado
EV007225,SOP091-003512,2025-07-24,abierto
EV007226,SOP091-003513,2025-07-24,abierto
EV007227,SOP091-003513,2025-07-26,cerrado
EV007228,SOP091-003514,2025-07-24,abierto
EV007229,SOP091-003514,2025-07-25,cerrado
EV007230,SOP091-003515,2025-07-24,abierto
EV007231,SOP091-003515,2025-07-25,cerrado
EV007232,SOP091-003516,2025-07-24,abierto
EV007233,SOP091-003516,2025-07-25,cerrado
EV007234,SOP091-003517,2025-07-25,abierto
EV007235,SOP091-003517,2025-07-26,cerrado
EV007236,SOP091-003518,2025-07-25,abierto
EV007237,SOP091-003518,2025-07-26,cerrado
EV007238,SOP091-003519,2025-07-25,abierto
EV007239,SOP091-003519,2025-07-26,cerrado
EV007240,SOP091-003520,2025-07-25,abierto
EV007241,SOP091-003520,2025-07-26,cerrado
EV007242,SOP091-003521,2025-07-25,abierto
EV007243,SOP091-003521,2025-07-27,cerrado
EV007244,SOP091-003522,2025-07-25,abierto
EV007245,SOP091-003522,2025-07-26,cerrado
EV007246,SOP091-003523,2025-07-26,abierto
EV007247,SOP091-003523,2025-07-27,cerrado
EV007248,SOP091-003524,2025-07-26,abierto
EV007249,SOP091-003524,2025-07-27,cerrado
EV007250,SOP091-003525,2025-07-26,abierto
EV007251,SOP091-003525,2025-07-27,cerrado
EV007252,SOP091-003526,2025-07-26,abierto
EV007253,SOP091-003526,2025-07-27,cerrado
EV007254,SOP091-003527,2025-07-26,abierto
EV007255,SOP091-003527,2025-07-27,cerrado
EV007256,SOP091-003528,2025-07-26,abierto
EV007257,SOP091-003528,2025-07-27,cerrado
EV007258,SOP091-003529,2025-07-27,abierto
EV007259,SOP091-003529,2025-07-28,cerrado
EV007260,SOP091-003530,2025-07-27,abierto
EV007261,SOP091-003530,2025-07-28,cerrado
EV007262,SOP091-003531,2025-07-27,abierto
EV007263,SOP091-003531,2025-07-31,cerrado
EV007264,SOP091-003532,2025-07-27,abierto
EV007265,SOP091-003532,2025-07-28,cerrado
EV007266,SOP091-003533,2025-07-27,abierto
EV007267,SOP091-003533,2025-07-28,cerrado
EV007268,SOP091-003534,2025-07-27,abierto
EV007269,SOP091-003534,2025-07-28,cerrado
EV007270,SOP091-003535,2025-07-28,abierto
EV007271,SOP091-003535,2025-07-29,cerrado
EV007272,SOP091-003536,2025-07-28,abierto
EV007273,SOP091-003536,2025-07-29,cerrado
EV007274,SOP091-003536,2025-07-30,abierto
EV007275,SOP091-003536,2025-08-01,cerrado
EV007276,SOP091-003537,2025-07-28,abierto
EV007277,SOP091-003537,2025-07-29,cerrado
EV007278,SOP091-003538,2025-07-28,abierto
EV007279,SOP091-003538,2025-07-29,cerrado
EV007280,SOP091-003539,2025-07-28,abierto
EV007281,SOP091-003539,2025-07-29,cerrado
EV007282,SOP091-003540,2025-07-28,abierto
EV007283,SOP091-003540,2025-07-29,cerrado
EV007284,SOP091-003541,2025-07-29,abierto
EV007285,SOP091-003541,2025-07-30,cerrado
EV007286,SOP091-003542,2025-07-29,abierto
EV007287,SOP091-003542,2025-07-30,cerrado
EV007288,SOP091-003543,2025-07-29,abierto
EV007289,SOP091-003543,2025-07-30,cerrado
EV007290,SOP091-003544,2025-07-29,abierto
EV007291,SOP091-003544,2025-07-30,cerrado
EV007292,SOP091-003545,2025-07-29,abierto
EV007293,SOP091-003545,2025-07-30,cerrado
EV007294,SOP091-003546,2025-07-29,abierto
EV007295,SOP091-003546,2025-08-02,cerrado
EV007296,SOP091-003547,2025-07-30,abierto
EV007297,SOP091-003547,2025-07-31,cerrado
EV007298,SOP091-003548,2025-07-30,abierto
EV007299,SOP091-003548,2025-07-31,cerrado
EV007300,SOP091-003549,2025-07-30,abierto
EV007301,SOP091-003549,2025-07-31,cerrado
EV007302,SOP091-003550,2025-07-30,abierto
EV007303,SOP091-003550,2025-07-31,cerrado
EV007304,SOP091-003551,2025-07-30,abierto
EV007305,SOP091-003551,2025-07-31,cerrado
EV007306,SOP091-003552,2025-07-30,abierto
EV007307,SOP091-003552,2025-08-01,cerrado
EV007308,SOP091-003553,2025-07-31,abierto
EV007309,SOP091-003554,2025-07-31,abierto
EV007310,SOP091-003554,2025-08-01,cerrado
EV007311,SOP091-003555,2025-07-31,abierto
EV007312,SOP091-003555,2025-08-01,cerrado
EV007313,SOP091-003556,2025-07-31,abierto
EV007314,SOP091-003556,2025-08-02,cerrado
EV007315,SOP091-003557,2025-07-31,abierto
EV007316,SOP091-003557,2025-08-01,cerrado
EV007317,SOP091-003558,2025-07-31,abierto
EV007318,SOP091-003558,2025-08-01,cerrado
EV007319,SOP091-003559,2025-07-31,abierto
EV007320,SOP091-003559,2025-08-01,cerrado
EV007321,SOP091-003560,2025-08-01,abierto
EV007322,SOP091-003560,2025-08-03,cerrado
EV007323,SOP091-003561,2025-08-01,abierto
EV007324,SOP091-003561,2025-08-02,cerrado
EV007325,SOP091-003562,2025-08-01,abierto
EV007326,SOP091-003562,2025-08-02,cerrado
EV007327,SOP091-003563,2025-08-01,abierto
EV007328,SOP091-003563,2025-08-02,cerrado
EV007329,SOP091-003564,2025-08-01,abierto
EV007330,SOP091-003565,2025-08-01,abierto
EV007331,SOP091-003565,2025-08-02,cerrado
EV007332,SOP091-003566,2025-08-02,abierto
EV007333,SOP091-003566,2025-08-03,cerrado
EV007334,SOP091-003567,2025-08-02,abierto
EV007335,SOP091-003567,2025-08-03,cerrado
EV007336,SOP091-003568,2025-08-02,abierto
EV007337,SOP091-003569,2025-08-02,abierto
EV007338,SOP091-003569,2025-08-03,cerrado
EV007339,SOP091-003569,2025-08-04,abierto
EV007340,SOP091-003569,2025-08-06,cerrado
EV007341,SOP091-003570,2025-08-02,abierto
EV007342,SOP091-003570,2025-08-03,cerrado
EV007343,SOP091-003571,2025-08-02,abierto
EV007344,SOP091-003571,2025-08-03,cerrado
EV007345,SOP091-003572,2025-08-03,abierto
EV007346,SOP091-003572,2025-08-04,cerrado
EV007347,SOP091-003573,2025-08-03,abierto
EV007348,SOP091-003573,2025-08-05,cerrado
EV007349,SOP091-003574,2025-08-03,abierto
EV007350,SOP091-003574,2025-08-04,cerrado
EV007351,SOP091-003575,2025-08-03,abierto
EV007352,SOP091-003576,2025-08-03,abierto
EV007353,SOP091-003577,2025-08-03,abierto
EV007354,SOP091-003577,2025-08-04,cerrado
EV007355,SOP091-003578,2025-08-04,abierto
EV007356,SOP091-003578,2025-08-05,cerrado
EV007357,SOP091-003579,2025-08-04,abierto
EV007358,SOP091-003579,2025-08-05,cerrado
EV007359,SOP091-003580,2025-08-04,abierto
EV007360,SOP091-003580,2025-08-05,cerrado
EV007361,SOP091-003581,2025-08-04,abierto
EV007362,SOP091-003581,2025-08-09,cerrado
EV007363,SOP091-003582,2025-08-04,abierto
EV007364,SOP091-003582,2025-08-05,cerrado
EV007365,SOP091-003583,2025-08-04,abierto
EV007366,SOP091-003583,2025-08-05,cerrado
EV007367,SOP091-003584,2025-08-05,abierto
EV007368,SOP091-003584,2025-08-06,cerrado
EV007369,SOP091-003585,2025-08-05,abierto
EV007370,SOP091-003585,2025-08-06,cerrado
EV007371,SOP091-003586,2025-08-05,abierto
EV007372,SOP091-003586,2025-08-06,cerrado
EV007373,SOP091-003587,2025-08-05,abierto
EV007374,SOP091-003587,2025-08-06,cerrado
EV007375,SOP091-003588,2025-08-05,abierto
EV007376,SOP091-003588,2025-08-06,cerrado
EV007377,SOP091-003589,2025-08-05,abierto
EV007378,SOP091-003589,2025-08-06,cerrado
EV007379,SOP091-003590,2025-08-06,abierto
EV007380,SOP091-003590,2025-08-07,cerrado
EV007381,SOP091-003590,2025-08-08,abierto
EV007382,SOP091-003590,2025-08-10,cerrado
EV007383,SOP091-003591,2025-08-06,abierto
EV007384,SOP091-003591,2025-08-07,cerrado
EV007385,SOP091-003592,2025-08-06,abierto
EV007386,SOP091-003593,2025-08-06,abierto
EV007387,SOP091-003593,2025-08-08,cerrado
EV007388,SOP091-003594,2025-08-06,abierto
EV007389,SOP091-003594,2025-08-07,cerrado
EV007390,SOP091-003594,2025-08-08,abierto
EV007391,SOP091-003594,2025-08-10,cerrado
EV007392,SOP091-003595,2025-08-06,abierto
EV007393,SOP091-003595,2025-08-07,cerrado
EV007394,SOP091-003596,2025-08-06,abierto
EV007395,SOP091-003596,2025-08-07,cerrado
EV007396,SOP091-003596,2025-08-08,abierto
EV007397,SOP091-003596,2025-08-10,cerrado
EV007398,SOP091-003597,2025-08-07,abierto
EV007399,SOP091-003597,2025-08-10,cerrado
EV007400,SOP091-003598,2025-08-07,abierto
EV007401,SOP091-003598,2025-08-08,cerrado
EV007402,SOP091-003599,2025-08-07,abierto
EV007403,SOP091-003599,2025-08-08,cerrado
EV007404,SOP091-003600,2025-08-07,abierto
EV007405,SOP091-003600,2025-08-08,cerrado
EV007406,SOP091-003601,2025-08-07,abierto
EV007407,SOP091-003602,2025-08-07,abierto
EV007408,SOP091-003602,2025-08-08,cerrado
EV007409,SOP091-003602,2025-08-09,abierto
EV007410,SOP091-003602,2025-08-11,cerrado
EV007411,SOP091-003603,2025-08-08,abierto
EV007412,SOP091-003603,2025-08-09,cerrado
EV007413,SOP091-003604,2025-08-08,abierto
EV007414,SOP091-003604,2025-08-10,cerrado
EV007415,SOP091-003605,2025-08-08,abierto
EV007416,SOP091-003605,2025-08-09,cerrado
EV007417,SOP091-003606,2025-08-08,abierto
EV007418,SOP091-003606,2025-08-09,cerrado
EV007419,SOP091-003607,2025-08-08,abierto
EV007420,SOP091-003607,2025-08-11,cerrado
EV007421,SOP091-003608,2025-08-08,abierto
EV007422,SOP091-003608,2025-08-09,cerrado
EV007423,SOP091-003609,2025-08-09,abierto
EV007424,SOP091-003609,2025-08-10,cerrado
EV007425,SOP091-003610,2025-08-09,abierto
EV007426,SOP091-003610,2025-08-11,cerrado
EV007427,SOP091-003611,2025-08-09,abierto
EV007428,SOP091-003611,2025-08-10,cerrado
EV007429,SOP091-003612,2025-08-09,abierto
EV007430,SOP091-003612,2025-08-10,cerrado
EV007431,SOP091-003613,2025-08-09,abierto
EV007432,SOP091-003613,2025-08-10,cerrado
EV007433,SOP091-003614,2025-08-09,abierto
EV007434,SOP091-003614,2025-08-10,cerrado
EV007435,SOP091-003615,2025-08-10,abierto
EV007436,SOP091-003615,2025-08-14,cerrado
EV007437,SOP091-003616,2025-08-10,abierto
EV007438,SOP091-003616,2025-08-11,cerrado
EV007439,SOP091-003617,2025-08-10,abierto
EV007440,SOP091-003617,2025-08-11,cerrado
EV007441,SOP091-003618,2025-08-10,abierto
EV007442,SOP091-003618,2025-08-11,cerrado
EV007443,SOP091-003619,2025-08-10,abierto
EV007444,SOP091-003619,2025-08-12,cerrado
EV007445,SOP091-003620,2025-08-10,abierto
EV007446,SOP091-003621,2025-08-11,abierto
EV007447,SOP091-003621,2025-08-12,cerrado
EV007448,SOP091-003621,2025-08-13,abierto
EV007449,SOP091-003621,2025-08-16,cerrado
EV007450,SOP091-003622,2025-08-11,abierto
EV007451,SOP091-003622,2025-08-12,cerrado
EV007452,SOP091-003623,2025-08-11,abierto
EV007453,SOP091-003624,2025-08-11,abierto
EV007454,SOP091-003625,2025-08-11,abierto
EV007455,SOP091-003625,2025-08-12,cerrado
EV007456,SOP091-003626,2025-08-11,abierto
EV007457,SOP091-003626,2025-08-12,cerrado
EV007458,SOP091-003627,2025-08-12,abierto
EV007459,SOP091-003628,2025-08-12,abierto
EV007460,SOP091-003628,2025-08-13,cerrado
EV007461,SOP091-003629,2025-08-12,abierto
EV007462,SOP091-003629,2025-08-13,cerrado
EV007463,SOP091-003630,2025-08-12,abierto
EV007464,SOP091-003630,2025-08-15,cerrado
EV007465,SOP091-003631,2025-08-12,abierto
EV007466,SOP091-003631,2025-08-14,cerrado
EV007467,SOP091-003632,2025-08-12,abierto
EV007468,SOP091-003633,2025-08-12,abierto
EV007469,SOP091-003634,2025-08-13,abierto
EV007470,SOP091-003635,2025-08-13,abierto
EV007471,SOP091-003635,2025-08-14,cerrado
EV007472,SOP091-003636,2025-08-13,abierto
EV007473,SOP091-003636,2025-08-15,cerrado
EV007474,SOP091-003637,2025-08-13,abierto
EV007475,SOP091-003637,2025-08-14,cerrado
EV007476,SOP091-003638,2025-08-13,abierto
EV007477,SOP091-003638,2025-08-14,cerrado
EV007478,SOP091-003639,2025-08-13,abierto
EV007479,SOP091-003640,2025-08-14,abierto
EV007480,SOP091-003641,2025-08-14,abierto
EV007481,SOP091-003642,2025-08-14,abierto
EV007482,SOP091-003642,2025-08-15,cerrado
EV007483,SOP091-003643,2025-08-14,abierto
EV007484,SOP091-003643,2025-08-16,cerrado
EV007485,SOP091-003644,2025-08-14,abierto
EV007486,SOP091-003645,2025-08-14,abierto
EV007487,SOP091-003645,2025-08-15,cerrado
EV007488,SOP091-003646,2025-08-15,abierto
EV007489,SOP091-003646,2025-08-16,cerrado
EV007490,SOP091-003647,2025-08-15,abierto
EV007491,SOP091-003648,2025-08-15,abierto
EV007492,SOP091-003649,2025-08-15,abierto
EV007493,SOP091-003649,2025-08-16,cerrado
EV007494,SOP091-003650,2025-08-15,abierto
EV007495,SOP091-003650,2025-08-16,cerrado
EV007496,SOP091-003651,2025-08-15,abierto
EV007497,SOP091-003652,2025-08-16,abierto
EV007498,SOP091-003652,2025-08-17,cerrado
EV007499,SOP091-003652,2025-08-18,abierto
EV007500,SOP091-003652,2025-08-20,cerrado
EV007501,SOP091-003653,2025-08-16,abierto
EV007502,SOP091-003653,2025-08-17,cerrado
EV007503,SOP091-003654,2025-08-16,abierto
EV007504,SOP091-003654,2025-08-17,cerrado
EV007505,SOP091-003655,2025-08-16,abierto
EV007506,SOP091-003655,2025-08-17,cerrado
EV007507,SOP091-003655,2025-08-18,abierto
EV007508,SOP091-003655,2025-08-20,cerrado
EV007509,SOP091-003656,2025-08-16,abierto
EV007510,SOP091-003656,2025-08-17,cerrado
EV007511,SOP091-003657,2025-08-16,abierto
EV007512,SOP091-003657,2025-08-17,cerrado
EV007513,SOP091-003658,2025-08-17,abierto
EV007514,SOP091-003659,2025-08-17,abierto
EV007515,SOP091-003660,2025-08-17,abierto
EV007516,SOP091-003661,2025-08-17,abierto
EV007517,SOP091-003661,2025-08-18,cerrado
EV007518,SOP091-003662,2025-08-17,abierto
EV007519,SOP091-003662,2025-08-18,cerrado
EV007520,SOP091-003663,2025-08-17,abierto
EV007521,SOP091-003663,2025-08-18,cerrado
EV007522,SOP091-003664,2025-08-18,abierto
EV007523,SOP091-003664,2025-08-19,cerrado
EV007524,SOP091-003664,2025-08-20,abierto
EV007525,SOP091-003664,2025-08-22,cerrado
EV007526,SOP091-003665,2025-08-18,abierto
EV007527,SOP091-003665,2025-08-19,cerrado
EV007528,SOP091-003666,2025-08-18,abierto
EV007529,SOP091-003666,2025-08-19,cerrado
EV007530,SOP091-003667,2025-08-18,abierto
EV007531,SOP091-003667,2025-08-19,cerrado
EV007532,SOP091-003668,2025-08-18,abierto
EV007533,SOP091-003668,2025-08-19,cerrado
EV007534,SOP091-003669,2025-08-18,abierto
EV007535,SOP091-003669,2025-08-19,cerrado
EV007536,SOP091-003670,2025-08-19,abierto
EV007537,SOP091-003670,2025-08-20,cerrado
EV007538,SOP091-003670,2025-08-21,abierto
EV007539,SOP091-003670,2025-08-23,cerrado
EV007540,SOP091-003671,2025-08-19,abierto
EV007541,SOP091-003671,2025-08-20,cerrado
EV007542,SOP091-003672,2025-08-19,abierto
EV007543,SOP091-003672,2025-08-20,cerrado
EV007544,SOP091-003673,2025-08-19,abierto
EV007545,SOP091-003673,2025-08-20,cerrado
EV007546,SOP091-003674,2025-08-19,abierto
EV007547,SOP091-003674,2025-08-20,cerrado
EV007548,SOP091-003675,2025-08-19,abierto
EV007549,SOP091-003675,2025-08-21,cerrado
EV007550,SOP091-003676,2025-08-19,abierto
EV007551,SOP091-003676,2025-08-20,cerrado
EV007552,SOP091-003677,2025-08-20,abierto
EV007553,SOP091-003677,2025-08-21,cerrado
EV007554,SOP091-003678,2025-08-20,abierto
EV007555,SOP091-003678,2025-08-21,cerrado
EV007556,SOP091-003678,2025-08-22,abierto
EV007557,SOP091-003678,2025-08-24,cerrado
EV007558,SOP091-003679,2025-08-20,abierto
EV007559,SOP091-003679,2025-08-21,cerrado
EV007560,SOP091-003680,2025-08-20,abierto
EV007561,SOP091-003681,2025-08-20,abierto
EV007562,SOP091-003682,2025-08-20,abierto
EV007563,SOP091-003682,2025-08-22,cerrado
EV007564,SOP091-003683,2025-08-21,abierto
EV007565,SOP091-003683,2025-08-22,cerrado
EV007566,SOP091-003684,2025-08-21,abierto
EV007567,SOP091-003684,2025-08-22,cerrado
EV007568,SOP091-003685,2025-08-21,abierto
EV007569,SOP091-003685,2025-08-22,cerrado
EV007570,SOP091-003686,2025-08-21,abierto
EV007571,SOP091-003686,2025-08-22,cerrado
EV007572,SOP091-003687,2025-08-21,abierto
EV007573,SOP091-003687,2025-08-22,cerrado
EV007574,SOP091-003688,2025-08-21,abierto
EV007575,SOP091-003688,2025-08-22,cerrado
EV007576,SOP091-003689,2025-08-22,abierto
EV007577,SOP091-003690,2025-08-22,abierto
EV007578,SOP091-003690,2025-08-23,cerrado
EV007579,SOP091-003691,2025-08-22,abierto
EV007580,SOP091-003692,2025-08-22,abierto
EV007581,SOP091-003692,2025-08-24,cerrado
EV007582,SOP091-003693,2025-08-22,abierto
EV007583,SOP091-003693,2025-08-23,cerrado
EV007584,SOP091-003694,2025-08-22,abierto
EV007585,SOP091-003694,2025-08-23,cerrado
EV007586,SOP091-003695,2025-08-23,abierto
EV007587,SOP091-003695,2025-08-24,cerrado
EV007588,SOP091-003696,2025-08-23,abierto
EV007589,SOP091-003696,2025-08-24,cerrado
EV007590,SOP091-003697,2025-08-23,abierto
EV007591,SOP091-003698,2025-08-23,abierto
EV007592,SOP091-003699,2025-08-23,abierto
EV007593,SOP091-003699,2025-08-24,cerrado
EV007594,SOP091-003700,2025-08-23,abierto
EV007595,SOP091-003700,2025-08-24,cerrado
EV007596,SOP091-003701,2025-08-24,abierto
EV007597,SOP091-003702,2025-08-24,abierto
EV007598,SOP091-003702,2025-08-26,cerrado
EV007599,SOP091-003703,2025-08-24,abierto
EV007600,SOP091-003703,2025-08-25,cerrado
EV007601,SOP091-003704,2025-08-24,abierto
EV007602,SOP091-003704,2025-08-25,cerrado
EV007603,SOP091-003705,2025-08-24,abierto
EV007604,SOP091-003706,2025-08-24,abierto
EV007605,SOP091-003706,2025-08-25,cerrado
EV007606,SOP091-003707,2025-08-25,abierto
EV007607,SOP091-003708,2025-08-25,abierto
EV007608,SOP091-003708,2025-08-26,cerrado
EV007609,SOP091-003709,2025-08-25,abierto
EV007610,SOP091-003709,2025-08-26,cerrado
EV007611,SOP091-003710,2025-08-25,abierto
EV007612,SOP091-003710,2025-08-26,cerrado
EV007613,SOP091-003711,2025-08-25,abierto
EV007614,SOP091-003711,2025-08-26,cerrado
EV007615,SOP091-003712,2025-08-25,abierto
EV007616,SOP091-003712,2025-08-26,cerrado
EV007617,SOP091-003713,2025-08-25,abierto
EV007618,SOP091-003713,2025-08-26,cerrado
EV007619,SOP091-003713,2025-08-27,abierto
EV007620,SOP091-003713,2025-08-29,cerrado
EV007621,SOP091-003714,2025-08-26,abierto
EV007622,SOP091-003714,2025-08-27,cerrado
EV007623,SOP091-003715,2025-08-26,abierto
EV007624,SOP091-003715,2025-08-27,cerrado
EV007625,SOP091-003716,2025-08-26,abierto
EV007626,SOP091-003716,2025-08-28,cerrado
EV007627,SOP091-003717,2025-08-26,abierto
EV007628,SOP091-003718,2025-08-26,abierto
EV007629,SOP091-003718,2025-08-27,cerrado
EV007630,SOP091-003719,2025-08-26,abierto
EV007631,SOP091-003719,2025-08-27,cerrado
EV007632,SOP091-003720,2025-08-27,abierto
EV007633,SOP091-003721,2025-08-27,abierto
EV007634,SOP091-003721,2025-08-28,cerrado
EV007635,SOP091-003722,2025-08-27,abierto
EV007636,SOP091-003722,2025-08-28,cerrado
EV007637,SOP091-003723,2025-08-27,abierto
EV007638,SOP091-003723,2025-08-28,cerrado
EV007639,SOP091-003724,2025-08-27,abierto
EV007640,SOP091-003724,2025-08-28,cerrado
EV007641,SOP091-003725,2025-08-27,abierto
EV007642,SOP091-003726,2025-08-28,abierto
EV007643,SOP091-003726,2025-08-29,cerrado
EV007644,SOP091-003727,2025-08-28,abierto
EV007645,SOP091-003727,2025-08-29,cerrado
EV007646,SOP091-003728,2025-08-28,abierto
EV007647,SOP091-003729,2025-08-28,abierto
EV007648,SOP091-003729,2025-08-29,cerrado
EV007649,SOP091-003729,2025-08-30,abierto
EV007650,SOP091-003729,2025-09-02,cerrado
EV007651,SOP091-003730,2025-08-28,abierto
EV007652,SOP091-003730,2025-08-29,cerrado
EV007653,SOP091-003731,2025-08-28,abierto
EV007654,SOP091-003731,2025-08-30,cerrado
EV007655,SOP091-003732,2025-08-29,abierto
EV007656,SOP091-003732,2025-08-30,cerrado
EV007657,SOP091-003733,2025-08-29,abierto
EV007658,SOP091-003733,2025-08-30,cerrado
EV007659,SOP091-003733,2025-08-31,abierto
EV007660,SOP091-003733,2025-09-02,cerrado
EV007661,SOP091-003734,2025-08-29,abierto
EV007662,SOP091-003735,2025-08-29,abierto
EV007663,SOP091-003735,2025-08-30,cerrado
EV007664,SOP091-003736,2025-08-29,abierto
EV007665,SOP091-003736,2025-08-30,cerrado
EV007666,SOP091-003737,2025-08-29,abierto
EV007667,SOP091-003737,2025-08-30,cerrado
EV007668,SOP091-003738,2025-08-30,abierto
EV007669,SOP091-003738,2025-08-31,cerrado
EV007670,SOP091-003739,2025-08-30,abierto
EV007671,SOP091-003739,2025-08-31,cerrado
EV007672,SOP091-003739,2025-09-01,abierto
EV007673,SOP091-003739,2025-09-03,cerrado
EV007674,SOP091-003740,2025-08-30,abierto
EV007675,SOP091-003740,2025-08-31,cerrado
EV007676,SOP091-003741,2025-08-30,abierto
EV007677,SOP091-003741,2025-08-31,cerrado
EV007678,SOP091-003742,2025-08-30,abierto
EV007679,SOP091-003742,2025-08-31,cerrado
EV007680,SOP091-003743,2025-08-30,abierto
EV007681,SOP091-003743,2025-08-31,cerrado
EV007682,SOP091-003743,2025-09-01,abierto
EV007683,SOP091-003743,2025-09-03,cerrado
EV007684,SOP091-003744,2025-08-31,abierto
EV007685,SOP091-003744,2025-09-01,cerrado
EV007686,SOP091-003745,2025-08-31,abierto
EV007687,SOP091-003745,2025-09-01,cerrado
EV007688,SOP091-003745,2025-09-02,abierto
EV007689,SOP091-003745,2025-09-04,cerrado
EV007690,SOP091-003746,2025-08-31,abierto
EV007691,SOP091-003746,2025-09-01,cerrado
EV007692,SOP091-003747,2025-08-31,abierto
EV007693,SOP091-003748,2025-08-31,abierto
EV007694,SOP091-003748,2025-09-01,cerrado
EV007695,SOP091-003749,2025-08-31,abierto
EV007696,SOP091-003749,2025-09-01,cerrado
EV007697,SOP091-003750,2025-09-01,abierto
EV007698,SOP091-003750,2025-09-02,cerrado
EV007699,SOP091-003751,2025-09-01,abierto
EV007700,SOP091-003752,2025-09-01,abierto
EV007701,SOP091-003752,2025-09-02,cerrado
EV007702,SOP091-003753,2025-09-01,abierto
EV007703,SOP091-003753,2025-09-02,cerrado
EV007704,SOP091-003754,2025-09-01,abierto
EV007705,SOP091-003755,2025-09-01,abierto
EV007706,SOP091-003755,2025-09-02,cerrado
EV007707,SOP091-003756,2025-09-01,abierto
EV007708,SOP091-003756,2025-09-02,cerrado
EV007709,SOP091-003757,2025-09-02,abierto
EV007710,SOP091-003757,2025-09-03,cerrado
EV007711,SOP091-003758,2025-09-02,abierto
EV007712,SOP091-003758,2025-09-04,cerrado
EV007713,SOP091-003759,2025-09-02,abierto
EV007714,SOP091-003759,2025-09-03,cerrado
EV007715,SOP091-003760,2025-09-02,abierto
EV007716,SOP091-003760,2025-09-03,cerrado
EV007717,SOP091-003761,2025-09-02,abierto
EV007718,SOP091-003761,2025-09-03,cerrado
EV007719,SOP091-003762,2025-09-02,abierto
EV007720,SOP091-003762,2025-09-03,cerrado
EV007721,SOP091-003762,2025-09-04,abierto
EV007722,SOP091-003762,2025-09-06,cerrado
EV007723,SOP091-003763,2025-09-03,abierto
EV007724,SOP091-003764,2025-09-03,abierto
EV007725,SOP091-003764,2025-09-04,cerrado
EV007726,SOP091-003764,2025-09-05,abierto
EV007727,SOP091-003764,2025-09-07,cerrado
EV007728,SOP091-003765,2025-09-03,abierto
EV007729,SOP091-003765,2025-09-04,cerrado
EV007730,SOP091-003766,2025-09-03,abierto
EV007731,SOP091-003766,2025-09-04,cerrado
EV007732,SOP091-003767,2025-09-03,abierto
EV007733,SOP091-003767,2025-09-04,cerrado
EV007734,SOP091-003768,2025-09-03,abierto
EV007735,SOP091-003768,2025-09-04,cerrado
EV007736,SOP091-003769,2025-09-04,abierto
EV007737,SOP091-003769,2025-09-05,cerrado
EV007738,SOP091-003770,2025-09-04,abierto
EV007739,SOP091-003770,2025-09-07,cerrado
EV007740,SOP091-003771,2025-09-04,abierto
EV007741,SOP091-003771,2025-09-05,cerrado
EV007742,SOP091-003772,2025-09-04,abierto
EV007743,SOP091-003772,2025-09-05,cerrado
EV007744,SOP091-003772,2025-09-06,abierto
