registro_id,fecha,sede,espera_min,atencion_min,estado,prioridad
TUR041-001191,2025-12-19,S3,14.8,4.6,atendido,preferente
TUR041-001192,2025-12-20,S1,3.0,17.9,atendido,ordinaria
TUR041-001193,2025-12-21,S2,10.6,6.8,atendido,preferente
TUR041-001194,2025-12-21,S3,5.4,12.9,atendido,preferente
TUR041-001195,2025-12-22,S1,4.2,12.3,atendido,preferente
TUR041-001196,2025-12-22,S2,6.4,7.8,atendido,preferente
TUR041-001197,2025-12-23,S3,30.1,16.1,atendido,ordinaria
TUR041-001198,2025-12-24,S1,6.7,15.7,atendido,preferente
TUR041-001199,2025-12-24,S2,12.6,13.2,atendido,ordinaria
TUR041-001200,2025-12-25,S3,11.6,14.4,atendido,preferente
TUR041-001201,2025-12-25,S1,3.7,15.1,atendido,ordinaria
TUR041-001202,2025-12-26,S2,11.6,8.4,atendido,ordinaria
TUR041-001203,2025-12-27,S3,12.3,17.9,atendido,ordinaria
TUR041-001204,2025-12-27,S1,9.7,14.4,atendido,ordinaria
TUR041-001205,2025-12-28,S2,8.4,9.0,atendido,preferente
TUR041-001206,2025-12-28,S3,15.5,12.5,atendido,ordinaria
TUR041-001207,2025-12-29,S1,9.4,4.0,atendido,ordinaria
TUR041-001208,2025-12-30,S2,19.8,16.2,atendido,ordinaria
TUR041-001209,2025-12-30,S3,5.1,5.8,atendido,preferente
TUR041-001210,2025-12-31,S1,9.9,16.0,atendido,ordinaria
TUR041-000353,2024-07-31,S2,5.2,7.9,atendido,ordinaria
TUR041-000213,2024-05-08,S3,25.2,6.4,atendido,preferente
TUR041-001170,2025-12-07,S3,8.6,11.7,atendido,ordinaria
TUR041-000730,2025-03-16,S1,5.1,4.5,atendido,ordinaria
