registro_id,fecha_reserva,fecha_llegada,hotel,canal,noches,tarifa,cancelada,pais
TUR051-001045,2025-08-05,2025-11-01,H1,directo,4,79.38,1,CL
TUR051-001046,2025-08-06,2025-10-05,H2,directo,3,145.04,0,PE
TUR051-001047,2025-08-06,2025-09-14,H3,plataforma,3,183.29,0,CO
TUR051-001048,2025-08-07,2025-12-23,H1,agencia,7,92.46,0,CO
TUR051-001049,2025-08-07,2025-11-19,H2,plataforma,4,128.67,0,PE
TUR051-001050,2025-08-08,2025-11-15,H3,agencia,2,172.41,0,ES
TUR051-001051,2025-08-08,2025-11-20,H1,agencia,5,84.77,1,PE
TUR051-001052,2025-08-09,2025-11-29,H2,plataforma,9,135.28,0,ES
TUR051-001053,2025-08-10,2025-12-22,H3,plataforma,11,188.41,1,CL
TUR051-001054,2025-08-10,2025-10-24,H1,agencia,10,84.77,0,ES
TUR051-001055,2025-08-11,2025-11-20,H2,agencia,10,135.24,0,ES
TUR051-001056,2025-08-11,2025-12-07,H3,directo,10,"190,05",0,CL
TUR051-001057,2025-08-12,2025-11-21,H1,agencia,12,84.79,0,ES
TUR051-001058,2025-08-12,2025-09-29,H2,directo,5,140.71,0,ES
TUR051-001059,2025-08-13,2025-09-28,H3,agencia,6,184.78,0,ES
TUR051-001060,2025-08-13,2025-09-06,H1,plataforma,5,83.66,0,CO
TUR051-001061,2025-08-14,2025-08-25,H2,agencia,2,132.94,0,ES
TUR051-001062,2025-08-15,2025-12-02,H3,directo,8,168.18,1,ES
TUR051-001063,2025-08-15,2025-09-11,H1,agencia,4,76.62,0,ES
TUR051-001064,2025-08-16,2025-11-03,H2,agencia,12,123.68,0,CL
TUR051-001065,2025-08-16,2025-12-20,H3,plataforma,1,174.41,0,CL
TUR051-001066,2025-08-17,2026-01-11,H1,agencia,8,84.65,0,CL
TUR051-001067,2025-08-17,2025-09-18,H2,agencia,2,136.12,0,CL
TUR051-001068,2025-08-18,2025-10-31,H3, AGENCIA ,10,169.2,1,PE
TUR051-001069,2025-08-18,2025-12-02,H1,directo,7,73.34,0,CO
TUR051-001070,2025-08-19,2025-10-09,H2,agencia,12,120.23,0,ES
TUR051-001071,2025-08-20,2025-09-07,H3,agencia,12,176.14,0,CO
TUR051-001072,2025-08-20,2025-12-04,H1,plataforma,10,86.81,1,PE
TUR051-001073,2025-08-21,2025-09-14,H2,directo,8,132.56,0,ES
TUR051-001074,2025-08-21,2025-11-06,H3,agencia,9,171.2,0,CO
TUR051-001075,2025-08-22,2025-12-19,H1,plataforma,10,95.24,1,CO
TUR051-001076,2025-08-22,2025-08-24,H2,agencia,2,126.96,0,CL
TUR051-001077,2025-08-23,2025-10-12,H3,agencia,4,184.83,0,CL
TUR051-001078,2025-08-23,2026-01-07,H1,agencia,10,71.48,0,PE
TUR051-001079,2025-08-24,2025-12-30,H2,directo,7,116.25,0,CO
TUR051-001080,2025-08-25,2025-10-18,H3,plataforma,7,,0,CO
TUR051-001081,2025-08-25,2025-12-29,H1,directo,2,71.91,1,CO
TUR051-001082,2025-08-26,2026-01-08,H2,plataforma,6,135.4,1,CL
TUR051-001083,2025-08-26,2025-09-02,H3,plataforma,4,178.35,1,CO
TUR051-001084,2025-08-27,2026-01-07,H1,plataforma,11,79.53,0,ES
TUR051-001085,2025-08-27,2025-09-09,H2,directo,2,130.13,0,CL
TUR051-001086,2025-08-28,2025-10-29,H3,plataforma,11,162.74,1,ES
TUR051-001087,2025-08-29,2025-10-12,H1,plataforma,9,88.65,0,PE
TUR051-001088,2025-08-29,2025-10-18,H2,plataforma,9,117.21,1,ES
TUR051-001089,2025-08-30,2025-09-19,H3,plataforma,5,170.79,0,ES
TUR051-001090,2025-08-30,2026-01-05,H1,directo,12,80.36,0,ES
TUR051-001091,2025-08-31,2025-12-29,H2,plataforma,5,120.3,0,CO
TUR051-001092,2025-08-31,2025-10-29,H3,agencia,3,170.54,1,ES
TUR051-001093,2025-09-01,2025-10-19,H1,plataforma,7,76.31,0,CL
TUR051-001094,2025-09-01,2025-10-01,H2,agencia,2,120.4,0,CL
TUR051-001095,2025-09-02,2025-12-25,H3,agencia,5,170.6,1,ES
TUR051-001096,2025-09-03,2025-11-27,H1,plataforma,10,71.65,0,CO
TUR051-001097,2025-09-03,2026-01-02,H2,agencia,10,115.43,0,CO
TUR051-001098,2025-09-04,2025-12-18,H3,plataforma,11,166.24,0,CO
TUR051-001099,2025-09-04,2025-09-15,H1,directo,4,76.15,0,CO
TUR051-001100,2025-09-05,2025-11-21,H2,agencia,9,128.16,1,CL
TUR051-001101,2025-09-05,2025-10-31,H3,plataforma,5,171.31,0,PE
TUR051-001102,2025-09-06,2025-12-04,H1,directo,6,86.2,0,CL
TUR051-001103,2025-09-06,2026-01-06,H2,plataforma,5,115.48,0,ES
TUR051-001104,2025-09-07,2025-10-14,H3,plataforma,2,174.84,1,CO
TUR051-001105,2025-09-08,2026-01-12,H1,directo,10,79.21,0,CO
TUR051-001106,2025-09-08,2026-01-12,H2,directo,6,132.39,0,PE
TUR051-001107,2025-09-09,2025-11-27,H3,directo,2,170.9,0,PE
TUR051-001108,2025-09-09,2025-11-21,H1,directo,2,79.04,0,PE
TUR051-001109,2025-09-10,2026-01-24,H2,plataforma,5,118.13,1,ES
TUR051-001110,2025-09-10,2025-12-27,H3,plataforma,6,181.48,0,CL
TUR051-001111,2025-09-11,2025-12-10,H1,agencia,3,67.75,1,PE
TUR051-001112,2025-09-11,2025-11-23,H2,plataforma,11,120.96,0,CO
TUR051-001113,2025-09-12,2025-09-23,H3,directo,8,164.3,0,PE
TUR051-001114,2025-09-13,2025-12-09,H1,agencia,10,79.47,0,CO
TUR051-001115,2025-09-13,2025-11-16,H2,agencia,2,131.72,1,PE
TUR051-001116,2025-09-14,2025-12-16,H3,agencia,9,173.74,0,CL
TUR051-001117,2025-09-14,2026-01-26,H1,directo,5,86.74,0,CO
TUR051-001118,2025-09-15,2025-10-30,H2,directo,12,128.97,0,PE
TUR051-001119,2025-09-15,2025-10-11,H3,directo,3,168.96,0,PE
TUR051-001120,2025-09-16,2026-02-09,H1,plataforma,3,86.13,1,CO
TUR051-001121,2025-09-16,2026-01-11,H2,directo,11,125.43,0,CL
TUR051-001122,2025-09-17,2026-01-30,H3,directo,7,164.55,1,PE
TUR051-001123,2025-09-18,2025-09-23,H1,agencia,10,71.84,0,CL
TUR051-001124,2025-09-18,2025-12-16,H2,plataforma,8,113.3,0,ES
TUR051-001125,2025-09-19,2025-11-17,H3,agencia,6,157.01,0,CL
TUR051-001126,2025-09-19,2025-12-29,H1,plataforma,11,71.0,1,CO
TUR051-001127,2025-09-20,2025-10-17,H2,plataforma,4,120.53,0,PE
TUR051-001128,2025-09-20,2026-01-03,H3,directo,2,175.77,0,CL
TUR051-001129,2025-09-21,2025-11-18,H1,plataforma,10,71.51,0,CL
TUR051-001130,2025-09-21,2026-01-17,H2,agencia,10,129.36,0,PE
TUR051-001131,2025-09-22,2025-11-10,H3,plataforma,7,175.63,0,CO
TUR051-001132,2025-09-23,2026-02-17,H1,plataforma,2,85.61,0,PE
TUR051-001133,2025-09-23,2026-02-16,H2,directo,4,126.11,0,CL
TUR051-001134,2025-09-24,2025-12-19,H3,directo,5,167.81,0,CL
TUR051-001135,2025-09-24,2025-12-16,H1,plataforma,11,73.63,1,CO
TUR051-001136,2025-09-25,2025-11-05,H2,plataforma,1,129.71,0,PE
TUR051-001137,2025-09-25,2026-01-27,H3,plataforma,5,167.64,1,CL
TUR051-001138,2025-09-26,2025-12-03,H1,agencia,9,83.55,0,CL
TUR051-001139,2025-09-27,2025-10-22,H2,agencia,4,110.34,0,PE
TUR051-001140,2025-09-27,2025-10-09,H3,directo,8,167.89,0,CL
TUR051-001141,2025-09-28,2025-11-05,H1,agencia,2,84.37,0,ES
TUR051-001142,2025-09-28,2025-10-15,H2,agencia,5,132.19,0,CO
TUR051-001143,2025-09-29,2026-02-26,H3,agencia,4,160.42,0,PE
TUR051-001144,2025-09-29,2025-11-30,H1,agencia,6,77.42,0,CO
TUR051-001145,2025-09-30,2025-11-26,H2,agencia,9,133.4,0,ES
TUR051-001146,2025-09-30,2025-12-04,H3,directo,11,166.12,0,PE
TUR051-001147,2025-10-01,2025-10-24,H1,agencia,6,88.2,0,CO
TUR051-001148,2025-10-02,2025-10-13,H2,agencia,3,115.49,0,PE
TUR051-001149,2025-10-02,2025-12-02,H3,plataforma,7,155.48,0,PE
TUR051-001150,2025-10-03,2026-02-08,H1,plataforma,8,85.72,0,ES
TUR051-001151,2025-10-03,2025-12-10,H2,directo,3,114.55,1,CO
TUR051-001152,2025-10-04,2025-11-30,H3,plataforma,5,155.28,0,CL
TUR051-001153,2025-10-04,2025-11-13,H1,plataforma,9,65.4,1,ES
TUR051-001154,2025-10-05,2026-02-15,H2,plataforma,9,132.27,0,ES
TUR051-001155,2025-10-05,2026-01-20,H3,plataforma,5,169.67,1,PE
TUR051-001156,2025-10-06,2025-12-23,H1,directo,11,89.15,0,CL
TUR051-001157,2025-10-07,2026-02-07,H2,plataforma,2,134.65,0,CO
TUR051-001158,2025-10-07,2026-01-07,H3,plataforma,8,157.61,0,PE
TUR051-001159,2025-10-08,2026-01-03,H1,agencia,8,86.03,0,ES
TUR051-001160,2025-10-08,2026-01-25,H2,agencia,4,120.37,0,ES
TUR051-001161,2025-10-09,2026-03-07,H3,directo,4,164.24,0,CL
TUR051-001162,2025-10-09,2026-01-30,H1,directo,11,67.45,1,CO
TUR051-001163,2025-10-10,2025-11-27,H2,directo,6,,0,CL
TUR051-001164,2025-10-10,2026-01-03,H3,plataforma,6,163.18,1,CO
TUR051-001165,2025-10-11,2025-11-10,H1, AGENCIA ,11,79.13,0,PE
TUR051-001166,2025-10-12,2026-02-19,H2,agencia,8,112.14,1,PE
TUR051-001167,2025-10-12,2025-10-23,H3,agencia,8,170.37,0,CO
TUR051-001168,2024-02-30,2026-01-19,H1,agencia,6,90.17,0,CL
TUR051-001169,2025-10-13,2025-11-19,H2,plataforma,4,127.69,0,PE
TUR051-001170,2025-10-14,2025-12-03,H3,directo,10,160.03,0,ES
TUR051-001171,2025-10-14,2025-11-26,H1,agencia,3,86.77,0,CO
TUR051-001172,2025-10-15,2026-02-28,H2,agencia,3,118.37,0,CL
TUR051-001173,2025-10-15,2026-01-22,H3,agencia,4,160.37,0,ES
TUR051-001174,2025-10-16,2026-02-13,H1,agencia,7,67.32,0,CL
TUR051-001175,2025-10-17,2025-12-25,H2,directo,10,132.93,0,CL
TUR051-001176,2025-10-17,2026-02-03,H3,directo,6,168.09,0,CL
TUR051-001177,2025-10-18,2026-02-18,H1,agencia,2,74.41,0,PE
TUR051-001178,2025-10-18,2026-02-24,H2,plataforma,12,116.54,1,CL
TUR051-001179,2025-10-19,2025-12-17,H3,plataforma,7,158.29,0,ES
TUR051-001180,2025-10-19,2025-11-09,H1,plataforma,11,72.22,0,CO
TUR051-001181,2025-10-20,2025-12-22,H2,plataforma,9,128.7,1,CL
TUR051-001182,2025-10-21,2026-01-26,H3,agencia,3,177.21,0,ES
TUR051-001183,2025-10-21,2026-03-02,H1,agencia,3,81.09,0,ES
TUR051-001184,2025-10-22,2026-03-16,H2,directo,10,120.51,1,CO
TUR051-001185,2025-10-22,2026-03-09,H3,directo,1,157.74,0,CO
TUR051-001186,2025-10-23,2026-02-10,H1,agencia,6,67.68,0,CO
TUR051-001187,2025-10-23,2026-02-02,H2,directo,3,126.65,1,ES
TUR051-001188,2025-10-24,2025-11-30,H3,plataforma,4,181.94,0,ES
TUR051-001189,2025-10-24,2026-03-19,H1,directo,10,82.47,0,CL
TUR051-001190,2025-10-25,2025-12-19,H2,plataforma,8,113.3,1,CL
TUR051-001191,2025-10-26,2025-12-02,H3,directo,5,169.63,0,ES
TUR051-001192,2025-10-26,2026-03-04,H1,directo,10,89.76,1,CL
TUR051-001193,2025-10-27,2025-11-13,H2,agencia,2,137.43,0,PE
TUR051-001194,2025-10-27,2026-03-04,H3,plataforma,2,158.68,0,ES
TUR051-001195,2025-10-28,2026-02-26,H1,plataforma,6,79.79,0,ES
TUR051-001196,2025-10-28,2026-01-01,H2,agencia,8,131.47,1,PE
TUR051-001197,2025-10-29,2026-03-09,H3,agencia,8,171.6,0,ES
TUR051-001198,2025-10-29,2026-01-13,H1,agencia,12,88.66,0,CL
TUR051-001199,2025-10-30,2025-11-29,H2,plataforma,11,130.4,0,CL
TUR051-001200,2025-10-31,2026-01-05,H3,plataforma,8,177.0,0,PE
TUR051-001201,2025-10-31,2025-12-29,H1,plataforma,11,90.25,0,ES
TUR051-001202,2025-11-01,2026-03-27,H2,directo,3,139.02,0,CL
TUR051-001203,2025-11-01,2026-01-06,H3,plataforma,11,161.53,0,CL
TUR051-001204,2025-11-02,2026-03-03,H1,directo,11,79.87,0,PE
TUR051-001205,2025-11-02,2026-01-29,H2,directo,1,136.97,0,CL
TUR051-001206,2025-11-03,2026-01-18,H3,agencia,4,164.3,0,ES
TUR051-001207,2025-11-03,2026-02-23,H1,agencia,11,73.66,0,ES
TUR051-001208,2025-11-04,2025-12-07,H2,directo,11,133.79,0,CO
TUR051-001209,2025-11-05,2026-03-27,H3,directo,12,163.33,0,PE
TUR051-001210,2025-11-05,2025-11-21,H1,plataforma,5,76.68,0,CO
TUR051-001211,2025-11-06,2025-12-13,H2,directo,11,123.84,0,CL
TUR051-001212,2025-11-06,2026-03-08,H3,agencia,1,171.15,1,PE
TUR051-001213,2025-11-07,2025-12-09,H1,plataforma,2,87.66,0,CO
TUR051-001214,2025-11-07,2026-02-27,H2,directo,5,137.75,0,CO
TUR051-001215,2025-11-08,2025-11-11,H3,directo,1,161.61,0,PE
TUR051-001216,2025-11-08,2025-11-11,H1,plataforma,3,82.39,0,PE
TUR051-001217,2025-11-09,2025-12-28,H2,directo,9,139.15,0,ES
TUR051-001218,2025-11-10,2026-01-20,H3,plataforma,9,179.18,1,PE
TUR051-001219,2025-11-10,2025-11-19,H1,agencia,6,75.02,0,ES
TUR051-001220,2025-11-11,2026-02-12,H2,plataforma,4,121.05,0,PE
TUR051-001221,2025-11-11,2026-02-25,H3,directo,3,162.48,0,CO
TUR051-001222,2025-11-12,2026-03-20,H1,agencia,10,93.63,0,CL
TUR051-001223,2025-11-12,2026-03-27,H2,plataforma,2,128.17,0,ES
TUR051-001224,2025-11-13,2026-01-27,H3,directo,1,179.05,0,ES
TUR051-001225,2025-11-14,2026-01-12,H1,directo,10,86.09,0,CL
TUR051-001226,2025-11-14,2026-02-24,H2,agencia,7,122.76,0,CL
TUR051-001227,2025-11-15,2025-12-28,H3,directo,4,175.71,0,PE
TUR051-001228,2025-11-15,2026-01-06,H1,directo,1,86.55,0,CL
TUR051-001229,2025-11-16,2026-03-06,H2,agencia,5,130.09,0,PE
TUR051-001230,2025-11-16,2026-03-24,H3,directo,3,184.28,0,CO
TUR051-001231,2025-11-17,2026-03-26,H1,plataforma,2,85.09,0,PE
TUR051-001232,2025-11-17,2026-04-11,H2,directo,5,134.73,0,CL
TUR051-001233,2025-11-18,2026-01-19,H3,agencia,12,184.58,0,PE
TUR051-001234,2025-11-19,2026-03-08,H1,directo,10,85.31,0,CO
TUR051-001235,2025-11-19,2026-03-08,H2,agencia,3,139.39,0,ES
TUR051-001236,2025-11-20,2026-03-31,H3,directo,1,167.08,1,ES
TUR051-001237,2025-11-20,2025-12-04,H1,directo,11,95.52,0,CO
TUR051-001238,2025-11-21,2026-02-15,H2,plataforma,5,136.96,0,CO
TUR051-001239,2025-11-21,2026-03-17,H3,plataforma,4,187.0,0,CO
TUR051-001240,2025-11-22,2025-12-27,H1,plataforma,3,95.24,0,PE
TUR051-001241,2025-11-22,2026-04-13,H2,agencia,10,128.93,0,CL
TUR051-001242,2025-11-23,2025-12-03,H3,plataforma,4,176.33,0,CL
TUR051-001243,2025-11-24,2026-01-18,H1,agencia,12,99.21,0,ES
TUR051-001244,2025-11-24,2026-01-20,H2,plataforma,8,130.07,1,ES
TUR051-001245,2025-11-25,2026-03-04,H3,agencia,10,178.2,0,CO
TUR051-001246,2025-11-25,2026-02-24,H1,directo,8,,0,CO
TUR051-001247,2025-11-26,2026-01-02,H2,directo,1,143.82,0,CL
TUR051-001248,2025-11-26,2025-12-22,H3,agencia,8,169.87,1,CO
TUR051-001249,2025-11-27,2026-01-10,H1,plataforma,6,99.41,0,PE
TUR051-001250,2025-11-27,2026-03-31,H2,directo,11,142.26,0,ES
TUR051-001251,2025-11-28,2026-03-16,H3,agencia,8,192.14,0,ES
TUR051-001252,2025-11-29,2026-01-04,H1,agencia,4,93.49,0,ES
TUR051-001253,2025-11-29,2026-04-23,H2,directo,6,148.97,0,ES
TUR051-001254,2025-11-30,2026-03-16,H3,plataforma,11,174.8,0,ES
TUR051-001255,2025-11-30,2026-02-04,H1,directo,11,92.68,0,PE
TUR051-001256,2025-12-01,2026-02-11,H2,plataforma,8,148.64,1,CO
TUR051-001257,2025-12-01,2026-02-04,H3,plataforma,12,183.68,0,CL
TUR051-001258,2025-12-02,2025-12-13,H1,agencia,5,83.85,0,CO
TUR051-001259,2025-12-02,2026-03-20,H2,plataforma,8,142.81,1,ES
TUR051-001260,2025-12-03,2026-03-12,H3,plataforma,2,187.5,0,ES
TUR051-001261,2025-12-04,2025-12-16,H1,agencia,12,102.87,0,CO
TUR051-001262,2025-12-04,2025-12-07,H2, PLATAFORMA ,6,139.0,0,CO
TUR051-001263,2025-12-05,2026-01-24,H3,directo,12,179.24,0,PE
TUR051-001264,2025-12-05,2026-03-25,H1,directo,12,97.25,1,PE
TUR051-001265,2025-12-06,2025-12-27,H2,agencia,11,150.68,0,CO
TUR051-001266,2025-12-06,2026-04-12,H3,directo,5,183.65,0,CO
TUR051-001267,2025-12-07,2025-12-22,H1,plataforma,8,"99,31",0,CO
TUR051-001268,2025-12-08,2026-04-15,H2,plataforma,7,145.94,0,ES
TUR051-001269,2025-12-08,2026-02-26,H3,plataforma,12,179.21,1,CL
TUR051-001270,2025-12-09,2026-05-05,H1,directo,6,86.22,1,CO
TUR051-001271,2025-12-09,2026-01-03,H2,plataforma,5,136.81,1,CO
TUR051-001272,2025-12-10,2026-03-20,H3,agencia,9,187.69,0,ES
TUR051-001273,2025-12-10,2026-01-14,H1,agencia,7,100.4,0,ES
TUR051-001274,2025-12-11,2026-01-18,H2,plataforma,11,133.94,0,CL
TUR051-001275,2025-12-11,2025-12-23,H3,directo,12,182.13,0,ES
TUR051-001276,2025-12-12,2026-02-01,H1,plataforma,10,89.63,0,PE
TUR051-001277,2025-12-13,2025-12-15,H2,directo,10,134.89,0,CL
TUR051-001278,2025-12-13,2026-03-31,H3,agencia,2,200.39,1,CL
TUR051-001279,2025-12-14,2026-02-10,H1,directo,12,101.97,0,PE
TUR051-001280,2025-12-14,2026-04-05,H2,directo,12,132.29,0,CO
TUR051-001281,2025-12-15,2026-01-24,H3,directo,9,182.19,0,PE
TUR051-001282,2025-12-15,2026-01-13,H1,plataforma,8,108.92,0,ES
TUR051-001283,2025-12-16,2026-02-01,H2,agencia,10,152.82,0,PE
TUR051-001284,2025-12-16,2026-01-26,H3,directo,8,185.31,1,PE
TUR051-001285,2025-12-17,2026-01-09,H1,agencia,3,89.18,0,CO
TUR051-001286,2025-12-18,2026-04-15,H2,agencia,11,144.64,0,PE
TUR051-001287,2025-12-18,2026-03-09,H3,agencia,6,190.78,0,ES
TUR051-001288,2025-12-19,2026-01-06,H1,plataforma,7,100.16,0,ES
TUR051-001289,2025-12-19,2026-05-14,H2,plataforma,2,155.33,0,ES
TUR051-001290,2025-12-20,2026-04-08,H3,plataforma,12,190.78,1,CL
TUR051-001291,2025-12-20,2026-03-04,H1,directo,2,107.61,0,PE
TUR051-001292,2025-12-21,2026-04-30,H2,agencia,2,144.45,0,CL
TUR051-001293,2025-12-21,2026-01-25,H3,plataforma,3,199.95,0,CO
TUR051-001294,2025-12-22,2026-03-04,H1,directo,12,100.97,0,CO
TUR051-001295,2025-12-23,2026-04-15,H2,agencia,4,158.78,1,ES
TUR051-001296,2025-12-23,2026-04-05,H3,directo,8,196.84,0,CL
TUR051-001297,2025-12-24,2026-01-17,H1,plataforma,9,103.2,0,PE
TUR051-001298,2025-12-24,2026-03-19,H2,directo,4,153.87,0,CL
TUR051-001299,2025-12-25,2026-01-20,H3,plataforma,9,197.06,1,ES
TUR051-001300,2025-12-25,2026-01-10,H1,plataforma,11,110.69,0,CO
TUR051-001301,2025-12-26,2026-02-06,H2,plataforma,5,156.28,0,PE
TUR051-001302,2025-12-26,2026-03-12,H3,agencia,10,200.68,1,PE
TUR051-001303,2025-12-27,2026-05-10,H1,agencia,4,114.67,0,CO
TUR051-001304,2025-12-28,2026-05-21,H2,plataforma,12,148.33,0,CO
TUR051-001305,2025-12-28,2026-01-25,H3,directo,5,187.11,0,CO
TUR051-001306,2025-12-29,2026-04-26,H1,directo,11,112.94,0,CL
TUR051-001307,2025-12-29,2026-05-12,H2,directo,2,163.78,0,ES
TUR051-001308,2025-12-30,2026-04-03,H3,plataforma,12,188.3,1,CO
TUR051-001309,2025-12-30,2026-05-17,H1,directo,3,112.26,1,PE
TUR051-001310,2025-12-31,2026-02-08,H2,agencia,9,157.02,0,CO
TUR051-000348,2024-07-12,2024-09-15,H3,directo,7,180.74,0,CL
TUR051-000685,2025-01-16,2025-04-15,H1,plataforma,8,106.64,0,CO
TUR051-001223,2025-11-12,2026-03-27,H2,plataforma,2,128.17,0,ES
TUR051-000046,2024-01-26,2024-06-11,H1,plataforma,10,131.38,1,ES
