registro_id,fecha,distrito,kg,reciclable_kg,habitantes,km,cobertura_pct
RES072-001248,2025-02-19,sur,720.1,125.6,3600,29.2,100
RES072-001249,2025-02-20,norte,447.2,108.0,2400,26.4,100
RES072-001250,2025-02-20,centro,1064.3,231.5,6000,23.7,100
RES072-001251,2025-02-20,sur,407.4,100.6,3600,26.8,60
RES072-001252,2025-02-21,norte,314.9,64.5,2400,20.8,80
RES072-001253,2025-02-21,centro,856.3,221.2,6000,17.1,80
RES072-001254,2025-02-21,sur,617.6,117.3,3600,30.0,100
RES072-001255,2025-02-22,norte,383.3,95.5,2400,14.2,80
RES072-001256,2025-02-22,centro,1051.5,213.0,6000,29.2,100
RES072-001257,2025-02-22,sur,674.5,142.5,3600,23.9,100
RES072-001258,2025-02-23,norte,504.1,98.8,2400,20.2,100
RES072-001259,2025-02-23,centro,580.2,97.7,6000,28.0,60
RES072-001260,2025-02-23,sur,691.7,153.9,3600,16.4,100
RES072-001261,2025-02-24,norte,359.5,85.1,2400,21.8,80
RES072-001262,2025-02-24,centro,784.0,165.9,6000,10.8,60
RES072-001263,2025-02-24,sur,479.6,111.4,3600,19.6,60
RES072-001264,2025-02-25,norte,362.0,86.9,2400,15.0,100
RES072-001265,2025-02-25,centro,702.9,160.6,6000,25.9,60
RES072-001266,2025-02-25,sur,582.6,130.1,3600,19.9,100
RES072-001267,2025-02-26,norte,"438,3",119.4,2400,26.1,100
RES072-001268,2025-02-26,centro,882.3,212.0,6000,27.1,80
RES072-001269,2025-02-26,sur,570.7,110.6,3600,9.4,100
RES072-001270,2025-02-27,norte,443.1,110.4,2400,24.6,100
RES072-001271,2025-02-27,centro,686.3,142.6,6000,25.2,60
RES072-001272,2025-02-27,sur,646.3,148.9,3600,23.1,100
RES072-001273,2025-02-28,norte,453.3,111.4,2400,19.6,100
RES072-001274,2025-02-28,centro,1091.3,226.8,6000,10.4,100
RES072-001275,2025-02-28,sur,444.4,104.5,3600,8.6,60
RES072-001276,2025-03-01,norte,291.8,61.5,2400,21.8,60
RES072-001277,2025-03-01,centro,1061.7,257.5,6000,19.3,100
RES072-001278,2025-03-01,sur,523.4,135.5,3600,15.9,80
RES072-001279,2025-03-02,norte,421.1,101.1,2400,10.7,100
RES072-001280,2025-03-02,centro,1110.7,242.0,6000,17.1,100
RES072-001281,2025-03-02,sur,536.4,105.4,3600,29.9,80
RES072-001282,2025-03-03,norte,224.0,49.3,2400,24.4,60
RES072-001283,2025-03-03,centro,1298.6,222.0,6000,21.7,100
RES072-001284,2025-03-03,sur,686.8,180.2,3600,21.6,100
RES072-001285,2025-03-04,norte,242.6,60.2,2400,9.0,60
RES072-001286,2025-03-04,centro,1083.3,215.4,6000,21.6,100
RES072-001287,2025-03-04,sur,579.0,139.1,3600,26.8,100
RES072-001288,2025-03-05,norte,407.0,96.6,2400,9.5,80
RES072-001289,2025-03-05,centro,832.6,188.7,6000,14.0,80
RES072-001291,2025-03-06,norte,478.7,102.2,2400,28.3,100
RES072-001292,2025-03-06,centro,674.3,132.9,6000,26.5,60
RES072-001293,2025-03-06,sur,645.2,111.4,3600,25.0,100
RES072-001294,2025-03-07,norte,-999,89.3,2400,8.4,80
RES072-001295,2025-03-07,centro,1095.7,247.2,6000,26.7,100
RES072-001296,2025-03-07,sur,741.9,184.3,3600,22.3,100
RES072-001297,2025-03-08,norte,327.6,77.5,2400,27.1,80
RES072-001298,2025-03-08,centro,612.8,108.9,6000,12.1,60
RES072-001299,2025-03-08,sur,598.2,134.8,3600,21.1,100
RES072-001300,2025-03-09,norte,313.7,69.6,2400,16.4,80
RES072-001301,2025-03-09,centro,1110.7,202.5,6000,30.0,100
RES072-001302,2025-03-09,sur,479.1,116.4,3600,29.4,80
RES072-001303,2025-03-10,norte,402.9,81.9,2400,26.4,80
RES072-001304,2025-03-10,centro,981.7,207.1,6000,9.4,80
RES072-001305,2025-03-10,sur,744.9,191.8,3600,19.0,100
RES072-001306,2025-03-11,norte,416.9,62.5,2400,25.1,100
RES072-001307,2025-03-11,centro,650.6,143.9,6000,16.8,60
RES072-001308,2025-03-11,sur,428.5,91.8,3600,29.6,60
RES072-001309,2025-03-12,norte,251.5,58.6,2400,23.0,60
RES072-001310,2025-03-12,centro,923.5,194.1,6000,23.1,80
RES072-001311,2025-03-12,sur,691.6,194.4,3600,13.6,100
RES072-001312,2025-03-13,norte,454.4,105.8,2400,13.5,100
RES072-001313,2025-03-13,centro,791.2,187.9,6000,27.6,80
RES072-001314,2025-03-13,sur,668.5,157.2,3600,14.7,100
RES072-001315,2025-03-14,norte,418.5,97.5,2400,11.6,100
RES072-001316,2025-03-14,centro,750.9,147.2,6000,25.2,60
RES072-001317,2025-03-14,sur,601.1,154.7,3600,18.5,100
RES072-001318,2025-03-15,norte,275.0,59.7,2400,10.7,60
RES072-001319,2025-03-15,centro,588.9,137.1,6000,11.3,60
RES072-001320,2025-03-15,sur,670.5,120.8,3600,20.4,100
RES072-001321,2025-03-16,norte,360.0,95.1,2400,28.8,100
RES072-001322,2025-03-16,centro,884.8,203.3,6000,24.8,80
RES072-001323,2025-03-16,sur,723.2,173.5,3600,20.9,100
RES072-001324,2025-03-17,norte,491.3,114.4,2400,22.6,100
RES072-001325,2025-03-17,centro,1246.8,275.7,6000,25.6,100
RES072-001326,2025-03-17,sur,796.5,174.7,3600,26.9,100
RES072-001327,2025-03-18,norte,228.1,56.4,2400,18.8,60
RES072-001328,2025-03-18,centro,1109.0,239.3,6000,13.7,100
RES072-001329,2025-03-18,sur,,126.4,3600,18.4,100
RES072-001330,2025-03-19,norte,324.6,79.6,2400,27.7,60
RES072-001331,2025-03-19,centro,1010.8,192.4,6000,9.3,100
RES072-001332,2025-03-19,sur,493.5,106.5,3600,22.6,80
RES072-001333,2025-03-20,norte,441.8,91.8,2400,26.4,100
RES072-001334,2025-03-20,centro,620.7,130.8,6000,23.5,60
RES072-001335,2025-03-20,sur,643.4,126.2,3600,24.9,100
RES072-001336,2025-03-21,norte,487.3,123.4,2400,28.2,100
RES072-001337,2025-03-21,centro,1016.7,182.5,6000,11.5,100
RES072-001338,2025-03-21,sur,443.5,105.1,3600,24.9,80
RES072-001339,2025-03-22,norte,215.2,55.9,2400,24.5,60
RES072-001340,2025-03-22,centro,1024.9,201.6,6000,14.1,100
RES072-001341,2025-03-22,sur,651.0,141.9,3600,23.0,100
RES072-001342,2025-03-23,norte,397.4,77.9,2400,11.0,100
RES072-001344,2025-03-23,sur,433.9,114.1,3600,29.7,80
RES072-001345,2025-03-24,norte,395.5,79.3,2400,22.8,80
RES072-001346,2025-03-24,centro,759.8,143.8,6000,18.9,60
RES072-001347,2025-03-24,sur,751.0,182.3,3600,19.4,100
RES072-001348,2025-03-25,norte,447.6,87.4,2400,14.5,100
RES072-001349,2025-03-25,centro,1148.8,249.9,6000,15.5,100
RES072-001350,2025-03-25,sur,434.7,97.7,3600,14.1,60
RES072-001351,2025-03-26,norte,383.4,83.0,2400,9.9,100
RES072-001352,2025-03-26,centro,1020.1,200.7,6000,17.8,100
RES072-001353,2025-03-26,sur,683.6,140.8,3600,18.2,100
RES072-001354,2025-03-27,norte,243.7,40.9,2400,28.6,60
RES072-001355,2025-03-27,centro,806.7,184.9,6000,25.7,80
RES072-001356,2025-03-27,sur,332.7,85.6,3600,19.0,60
RES072-001357,2025-03-28,norte,561.7,123.1,2400,11.3,100
RES072-001358,2025-03-28,centro,831.0,158.6,6000,26.0,80
RES072-001359,2025-03-28,sur,712.8,131.0,3600,26.1,100
RES072-001360,2025-03-29,norte,336.2,59.2,2400,9.9,80
RES072-001361,2025-03-29,centro,780.7,143.1,6000,17.0,80
RES072-001362,2025-03-29,sur,602.2,124.7,3600,22.8,100
RES072-001363,2025-03-30,norte,369.8,69.1,2400,24.1,100
RES072-001364,2025-03-30,centro,653.4,137.1,6000,20.9,60
RES072-001365,2025-03-30,sur,704.7,140.0,3600,24.4,100
RES072-001366,2025-03-31,norte,336.0,94.9,2400,27.6,60
RES072-001367,2025-03-31,centro,941.5,190.1,6000,24.2,80
RES072-001368,2025-03-31,sur,776.3,195.2,3600,13.7,100
RES072-001369,2025-04-01,norte,416.8,102.4,2400,20.1,100
RES072-001370,2025-04-01,centro,1090.2,243.2,6000,16.8,100
RES072-001371,2025-04-01,sur,594.1,133.1,3600,16.3,100
RES072-001372,2025-04-02,norte,359.4,87.4,2400,18.5,100
RES072-001373,2025-04-02,centro,1117.2,232.9,6000,9.5,100
RES072-001374,2025-04-02,sur,684.3,143.0,3600,26.0,100
RES072-001375,2025-04-03,norte,463.4,98.8,2400,27.2,100
RES072-001376,2025-04-03,centro,624.3,134.0,6000,20.0,60
RES072-001377,2025-04-03,sur,355.3,75.3,3600,9.3,60
RES072-001378,2025-04-04,norte,338.9,75.4,2400,8.5,80
RES072-001379,2025-04-04,centro,1133.4,239.6,6000,15.3,100
RES072-001380,2025-04-04,sur,385.2,92.5,3600,21.1,60
RES072-001381,2025-04-05,norte,277.9,69.9,2400,12.1,60
RES072-001382,2025-04-05,centro,1129.8,216.5,6000,27.6,100
RES072-001383,2025-04-05,sur,638.7,150.9,3600,29.5,100
RES072-001384,2025-04-06,norte,211.8,50.0,2400,13.6,60
RES072-001385,2025-04-06,centro,578.9,120.3,6000,26.8,60
RES072-001386,2025-04-06,sur,696.6,154.7,3600,15.1,100
RES072-001387,2025-04-07,norte,506.6,146.3,2400,8.3,100
RES072-001388,2025-04-07,centro,1332.6,320.2,6000,22.2,100
RES072-001389,2025-04-07,sur,646.1,142.3,3600,22.0,80
RES072-001390,2025-04-08,norte,244.9,55.7,2400,14.9,60
RES072-001391,2025-04-08,centro,844.9,182.0,6000,29.2,80
RES072-001392,2025-04-08,sur,632.3,135.8,3600,13.9,100
RES072-001393,2025-04-09,norte,311.5,64.2,2400,12.4,60
RES072-001394,2025-04-09,centro,1094.0,195.2,6000,13.8,100
RES072-001395,2025-04-09,sur,559.1,127.0,3600,24.4,80
RES072-001397,2025-04-10,centro,939.3,225.6,6000,9.9,80
RES072-001398,2025-04-10,sur,637.2,101.4,3600,23.8,100
RES072-001399,2025-04-11,norte,428.9,102.6,2400,16.7,100
RES072-001400,2025-04-11,centro,1064.6,210.2,6000,10.4,100
RES072-001401,2025-04-11,sur,568.6,122.1,3600,29.5,80
RES072-001402,2025-04-12,norte,339.5,82.2,2400,26.3,100
RES072-001403,2025-04-12,centro,1004.3,180.7,6000,19.1,100
RES072-001404,2025-04-12,sur,662.0,133.9,3600,23.5,100
RES072-001405,2025-04-13,norte,375.0,103.2,2400,22.7,80
RES072-001406,2025-04-13,centro,1122.8,222.7,6000,25.7,100
RES072-001407,2025-04-13,sur,507.1,138.0,3600,27.9,80
RES072-001408,2025-04-14,norte,309.7,63.2,2400,24.1,60
RES072-001409,2025-04-14,centro,1221.5,263.7,6000,16.0,100
RES072-001410,2025-04-14,sur,409.9,104.9,3600,8.9,60
RES072-001411,2025-04-15,norte,302.7,63.8,2400,29.7,60
RES072-001412,2025-04-15,centro,,111.6,6000,28.0,60
RES072-001413,2025-04-15,sur,608.0,181.6,3600,19.7,100
RES072-001414,2025-04-16,norte,429.4,115.4,2400,24.8,100
RES072-001415,2025-04-16,centro,653.0,136.2,6000,19.0,60
RES072-001416,2025-04-16,sur,664.9,152.2,3600,20.3,100
RES072-001417,2025-04-17,norte,256.7,61.6,2400,27.1,60
RES072-001418,2025-04-17,centro,1078.6,258.9,6000,27.5,100
RES072-001419,2025-04-17,sur,715.7,180.4,3600,13.8,100
RES072-001420,2025-04-18,norte,453.5,113.7,2400,19.5,100
RES072-001421,2025-04-18,centro,1156.9,276.8,6000,25.6,100
RES072-001422,2025-04-18,sur,378.8,88.4,3600,10.4,60
RES072-001423,2025-04-19,norte,326.3,79.6,2400,10.2,80
RES072-001424,2025-04-19,centro,1059.5,207.8,6000,8.5,100
RES072-001425,2025-04-19,sur,688.9,158.7,3600,8.8,100
RES072-001426,2025-04-20,norte,456.8,96.9,2400,9.3,100
RES072-001427,2025-04-20,centro,1098.8,221.9,6000,20.6,100
RES072-001428,2025-04-20,sur,653.6,160.1,3600,21.4,100
RES072-001429,2025-04-21,norte,582.0,132.1,2400,17.2,100
RES072-001430,2025-04-21,centro,739.6,148.3,6000,28.6,60
RES072-001431,2025-04-21,sur,732.4,168.5,3600,26.6,100
RES072-001432,2025-04-22,norte,437.8,93.0,2400,24.8,100
RES072-001433,2025-04-22,centro,1136.9,224.7,6000,9.7,100
RES072-001434,2025-04-22,sur,601.3,131.8,3600,25.8,100
RES072-001435,2025-04-23,norte,460.1,117.0,2400,10.7,100
RES072-001436,2025-04-23,centro,997.1,186.4,6000,24.2,100
RES072-001437,2025-04-23,sur,621.6,131.0,3600,18.5,100
RES072-001438,2025-04-24,norte,350.6,74.1,2400,28.2,80
RES072-001439,2025-04-24,centro,1066.8,166.9,6000,24.6,100
RES072-001440,2025-04-24,sur,368.8,65.2,3600,22.3,60
RES072-001441,2025-04-25,norte,409.5,114.2,2400,17.0,100
RES072-001442,2025-04-25,centro,1060.0,231.3,6000,28.5,100
RES072-001443,2025-04-25,sur,521.6,124.1,3600,21.4,80
RES072-001444,2025-04-26,norte,379.5,95.3,2400,29.6,100
RES072-001445,2025-04-26,centro,867.4,190.5,6000,24.8,80
RES072-001446,2025-04-26,sur,503.8,106.2,3600,21.3,80
RES072-001447,2025-04-27,norte,273.9,65.2,2400,9.6,60
RES072-001448,2025-04-27,centro,880.1,178.0,6000,25.7,80
RES072-001450,2025-04-28,norte,265.6,50.5,2400,10.3,60
RES072-001451,2025-04-28,centro,983.6,181.1,6000,22.8,80
RES072-001452,2025-04-28,sur,658.6,143.2,3600,20.7,80
RES072-001453,2025-04-29,norte,420.2,100.3,2400,18.7,100
RES072-001454,2025-04-29,centro,1045.0,219.5,6000,21.0,100
RES072-001455,2025-04-29,sur,678.1,138.6,3600,27.4,100
RES072-001456,2025-04-30,norte,415.8,93.5,2400,24.8,80
RES072-001457,2025-04-30,centro,1080.7,288.9,6000,14.9,100
RES072-001458,2025-04-30,sur,617.7,131.3,3600,26.3,100
RES072-001459,2025-05-01,norte,484.7,108.5,2400,21.9,100
RES072-001460,2025-05-01,centro,1047.5,206.8,6000,12.8,100
RES072-001461,2025-05-01,sur,620.6,129.2,3600,23.7,100
RES072-001462,2025-05-02,norte,487.7,103.0,2400,24.3,100
RES072-001463,2025-05-02,centro,1060.0,197.6,6000,28.4,100
RES072-001464,2025-05-02,sur,375.3,88.0,3600,13.4,60
RES072-001465,2025-05-03,norte,386.4,86.4,2400,27.1,100
RES072-001466,2025-05-03,centro,1074.2,251.4,6000,11.8,100
RES072-001467,2025-05-03,sur,623.0,147.3,3600,18.5,100
RES072-001468,2025-05-04,norte,376.4,101.2,2400,27.4,100
RES072-001469,2025-05-04,centro,1053.4,254.7,6000,29.3,100
RES072-001470,2025-05-04,sur,598.7,133.0,3600,16.9,100
RES072-001471,2025-05-05,norte,412.6,112.5,2400,26.1,80
RES072-001472,2025-05-05,centro,945.0,225.8,6000,25.0,80
RES072-001473,2025-05-05,sur,678.2,150.3,3600,11.3,100
RES072-001474,2025-05-06,norte,344.8,88.7,2400,15.2,80
RES072-001475,2025-05-06,centro,1103.3,283.5,6000,22.1,100
RES072-001476,2025-05-06,sur,585.1,115.4,3600,18.4,80
RES072-001477,2025-05-07,norte,499.1,110.2,2400,8.5,100
RES072-001478,2025-05-07,centro,"668,7",157.8,6000,20.0,60
RES072-001479,2025-05-07,sur,428.1,93.5,3600,29.4,60
RES072-001480,2025-05-08,norte,504.1,109.8,2400,19.2,100
RES072-001481,2025-05-08,centro,825.7,182.0,6000,8.3,80
RES072-001482,2025-05-08,sur,691.1,162.8,3600,12.7,100
RES072-001483,2025-05-09,norte,418.6,92.5,2400,16.4,100
RES072-001484,2025-05-09,centro,891.1,119.6,6000,14.6,80
RES072-001485,2025-05-09,sur,700.0,176.6,3600,26.5,100
RES072-001486,2025-05-10,norte,361.8,89.2,2400,21.4,100
RES072-001487,2025-05-10,centro,1091.6,237.6,6000,8.7,100
RES072-001488,2025-05-10,sur,596.1,148.7,3600,16.1,100
RES072-001489,2025-05-11,norte,391.8,99.8,2400,12.6,100
RES072-001490,2025-05-11,centro,894.6,203.1,6000,23.4,80
RES072-001491,2025-05-11,sur,633.6,150.8,3600,22.2,100
RES072-001492,2025-05-12,norte,513.6,117.9,2400,15.2,100
RES072-001493,2025-05-12,centro,1186.3,278.2,6000,13.7,100
RES072-001494,2025-05-12,sur,561.1,117.2,3600,19.8,80
RES072-001495,2025-05-13,norte,,100.6,2400,29.1,100
RES072-001496,2025-05-13,centro,615.5,127.0,6000,19.0,60
RES072-001497,2025-05-13,sur,617.9,134.3,3600,24.0,100
RES072-001498,2025-05-14,norte,359.8,78.2,2400,16.6,80
RES072-001499,2025-05-14,centro,1085.9,231.8,6000,25.5,100
RES072-001500,2025-05-14,sur,669.4,162.7,3600,29.0,100
RES072-001501,2025-05-15,norte,348.8,74.3,2400,10.7,80
RES072-001503,2025-05-15,sur,688.3,166.0,3600,8.1,100
RES072-001504,2025-05-16,norte,455.1,118.5,2400,10.9,100
RES072-001505,2025-05-16,centro,1041.3,199.0,6000,17.7,100
RES072-001506,2025-05-16,sur,422.8,91.1,3600,21.3,60
RES072-001507,2025-05-17,norte,561.6,124.5,2400,11.4,100
RES072-001508,2025-05-17,centro,1118.6,220.5,6000,16.6,100
RES072-001509,2025-05-17,sur,370.0,76.3,3600,28.4,60
RES072-001510,2025-05-18,norte,425.0,96.4,2400,23.1,100
RES072-001511,2025-05-18,centro,966.7,243.5,6000,23.0,100
RES072-001512,2025-05-18,sur,745.0,201.5,3600,10.4,100
RES072-001513,2025-05-19,norte,379.3,97.7,2400,8.0,60
RES072-001514,2025-05-19,centro,898.8,198.7,6000,22.1,80
RES072-001515,2025-05-19,sur,768.3,172.2,3600,10.3,100
RES072-001516,2025-05-20,norte,214.0,44.1,2400,16.2,60
RES072-001517,2025-05-20,centro,1087.1,219.1,6000,24.3,100
RES072-001518,2025-05-20,sur,651.8,125.2,3600,18.3,100
RES072-001519,2025-05-21,norte,430.5,94.8,2400,16.2,100
RES072-001520,2025-05-21,centro,937.1,186.3,6000,11.3,80
RES072-001521,2025-05-21,sur,604.5,158.4,3600,21.3,80
RES072-001522,2025-05-22,norte,402.6,109.9,2400,28.5,100
RES072-001523,2025-05-22,centro,1084.7,227.2,6000,14.1,100
RES072-001524,2025-05-22,sur,335.8,91.6,3600,24.0,60
RES072-001525,2025-05-23,norte,408.2,106.2,2400,20.3,100
RES072-001526,2025-05-23,centro,1137.1,225.8,6000,15.6,100
RES072-001527,2025-05-23,sur,514.4,127.4,3600,25.4,80
RES072-001528,2025-05-24,norte,302.2,62.1,2400,17.0,80
RES072-001529,2025-05-24,centro,1132.3,217.4,6000,29.3,100
RES072-001530,2025-05-24,sur,603.2,154.5,3600,14.8,100
RES072-001531,2025-05-25,norte,421.8,91.4,2400,14.9,100
RES072-001532,2025-05-25,centro,1074.4,209.5,6000,16.1,100
RES072-001533,2025-05-25,sur,631.3,122.9,3600,9.7,100
RES072-001534,2025-05-26,norte,564.4,112.2,2400,28.9,100
RES072-001535,2025-05-26,centro,737.4,174.4,6000,18.1,60
RES072-001536,2025-05-26,sur,629.4,156.6,3600,8.3,80
RES072-001537,2025-05-27,norte,441.0,107.4,2400,29.1,100
RES072-001538,2025-05-27,centro,676.1,165.9,6000,29.6,60
RES072-001539,2025-05-27,sur,614.2,128.6,3600,22.6,100
RES072-001540,2025-05-28,norte,429.7,85.0,2400,19.2,100
RES072-001541,2025-05-28,centro,1124.5,267.1,6000,17.8,100
RES072-001542,2025-05-28,sur,645.7,180.3,3600,23.6,100
RES072-001543,2025-05-29,norte,440.1,82.2,2400,21.5,100
RES072-001544,2025-05-29,centro,712.3,146.1,6000,14.9,60
RES072-001545,2025-05-29,sur,675.7,154.3,3600,19.3,100
RES072-001546,2025-05-30,norte,394.6,99.5,2400,27.9,80
RES072-001547,2025-05-30,centro,850.2,196.5,6000,24.6,80
RES072-001548,2025-05-30,sur,728.3,171.0,3600,28.1,100
RES072-001549,2025-05-31,norte,360.0,70.5,2400,12.5,80
RES072-001550,2025-05-31,centro,1150.7,197.8,6000,10.4,100
RES072-001551,2025-05-31,sur,519.7,120.4,3600,16.6,80
RES072-001552,2025-06-01,norte,459.7,104.5,2400,17.5,100
RES072-001553,2025-06-01,centro,1076.5,199.0,6000,25.3,100
RES072-001554,2025-06-01,sur,676.5,136.4,3600,22.9,100
RES072-001556,2025-06-02,centro,786.2,171.1,6000,12.8,60
RES072-001557,2024-02-30,sur,699.1,154.6,3600,10.8,100
RES072-001558,2025-06-03,norte,195.7,46.5,2400,24.6,60
RES072-001559,2025-06-03,centro,1135.1,249.6,6000,22.1,100
RES072-001560,2025-06-03,sur,619.1,152.0,3600,25.2,100
RES072-001561,2025-06-04,norte,470.6,113.6,2400,28.2,100
RES072-001562,2025-06-04,centro,1073.7,203.4,6000,25.6,100
RES072-001563,2025-06-04,sur,653.7,163.7,3600,9.2,100
RES072-001564,2025-06-05,norte,427.3,108.0,2400,24.8,100
RES072-001565,2025-06-05,centro,1094.6,237.4,6000,12.5,100
RES072-001566,2025-06-05,sur,405.0,115.6,3600,27.7,60
RES072-001567,2025-06-06,norte,370.4,90.5,2400,9.3,80
RES072-001568,2025-06-06,centro,1105.0,223.2,6000,18.5,100
RES072-001569,2025-06-06,sur,589.3,153.6,3600,19.8,80
RES072-001570,2025-06-07,norte,405.1,97.4,2400,13.8,100
RES072-001571,2025-06-07,centro,1139.5,268.2,6000,11.2,100
RES072-001572,2025-06-07,sur,612.3,131.4,3600,20.0,100
RES072-001573,2025-06-08,norte,433.7,98.3,2400,11.7,100
RES072-001574,2025-06-08,centro,1067.8,186.4,6000,27.4,100
RES072-001575,2025-06-08,sur,607.0,156.1,3600,20.4,100
RES072-001576,2025-06-09,norte,488.1,117.3,2400,25.0,100
RES072-001577,2025-06-09,centro,1043.0,188.0,6000,14.2,80
RES072-001578,2025-06-09,sur,,105.6,3600,9.1,80
RES072-001579,2025-06-10,norte,242.8,54.0,2400,15.0,60
RES072-001580,2025-06-10,centro,833.5,171.7,6000,13.5,80
RES072-001581,2025-06-10,sur,387.4,87.2,3600,26.7,60
RES072-001582,2025-06-11,norte,463.6,136.0,2400,29.0,100
RES072-001583,2025-06-11,centro,940.0,223.6,6000,8.8,80
RES072-001584,2025-06-11,sur,633.8,125.1,3600,10.0,100
RES072-001585,2025-06-12,norte,476.9,116.9,2400,18.9,100
RES072-001586,2025-06-12,centro,1128.5,226.3,6000,12.8,100
RES072-001587,2025-06-12,sur,390.5,106.1,3600,11.9,60
RES072-001588,2025-06-13,norte,397.1,106.3,2400,25.3,80
RES072-001589,2025-06-13,centro,880.7,134.5,6000,18.0,80
RES072-001590,2025-06-13,sur,660.9,166.0,3600,16.6,100
RES072-001591,2025-06-14,norte,387.2,96.2,2400,10.2,100
RES072-001592,2025-06-14,centro,1060.6,202.0,6000,9.1,100
RES072-001593,2025-06-14,sur,639.8,150.5,3600,15.8,100
RES072-001594,2025-06-15,norte,297.1,65.5,2400,9.3,80
RES072-001595,2025-06-15,centro,1036.0,175.5,6000,8.7,100
RES072-001596,2025-06-15,sur,706.6,144.6,3600,29.2,100
RES072-001597,2025-06-16,norte,475.7,107.1,2400,20.0,80
RES072-001598,2025-06-16,centro,774.7,176.2,6000,23.8,60
RES072-001599,2025-06-16,sur,724.0,198.1,3600,18.4,100
RES072-001600,2025-06-17,norte,435.4,100.0,2400,25.1,100
RES072-001601,2025-06-17,centro,812.6,138.9,6000,10.8,80
RES072-001602,2025-06-17,sur,491.0,94.7,3600,23.5,80
RES072-001603,2025-06-18,norte,381.2,77.7,2400,14.9,100
RES072-001604,2025-06-18,centro,846.7,187.9,6000,21.3,80
RES072-001605,2025-06-18,sur,330.6,70.4,3600,11.4,60
RES072-001606,2025-06-19,norte,368.7,87.6,2400,21.6,80
RES072-001607,2025-06-19,centro,1118.9,216.6,6000,23.9,100
RES072-001609,2025-06-20,norte,446.6,92.8,2400,21.0,100
RES072-001610,2025-06-20,centro,1106.7,240.3,6000,22.8,100
RES072-001611,2025-06-20,sur,535.9,132.9,3600,21.4,80
RES072-001612,2025-06-21,norte,359.4,93.7,2400,14.4,100
RES072-001613,2025-06-21,centro,1032.7,212.1,6000,8.0,100
RES072-001614,2025-06-21,sur,641.2,142.1,3600,21.0,100
RES072-001615,2025-06-22,norte,437.9,105.1,2400,21.0,100
RES072-001616,2025-06-22,centro,1125.0,195.9,6000,18.3,100
RES072-001617,2025-06-22,sur,476.6,96.0,3600,17.5,60
RES072-001618,2025-06-23,norte,439.4,86.9,2400,16.5,100
RES072-001619,2025-06-23,centro,1234.7,326.7,6000,14.8,100
RES072-001620,2025-06-23,sur,547.7,125.4,3600,23.4,80
RES072-001621,2025-06-24,norte,470.2,90.8,2400,16.6,100
RES072-001622,2025-06-24,centro,952.2,164.5,6000,22.1,80
RES072-001623,2025-06-24,sur,645.4,127.8,3600,14.6,100
RES072-001624,2025-06-25,norte,402.7,91.3,2400,24.7,100
RES072-001625,2025-06-25,centro,824.1,171.5,6000,29.0,80
RES072-001626,2025-06-25,sur,682.0,174.7,3600,29.5,100
RES072-001627,2025-06-26,norte,407.7,92.3,2400,23.9,100
RES072-001628,2025-06-26,centro,895.2,165.6,6000,11.2,80
RES072-001629,2025-06-26,sur,518.9,124.4,3600,15.1,80
RES072-001630,2025-06-27,norte,420.7,105.5,2400,10.8,100
RES072-001631,2025-06-27,centro,1045.6,212.9,6000,11.0,100
RES072-001632,2025-06-27,sur,580.3,131.9,3600,25.4,100
RES072-001633,2025-06-28,norte,308.5,69.1,2400,9.4,60
RES072-001634,2025-06-28,centro,872.0,177.3,6000,26.9,80
RES072-001635,2025-06-28,sur,677.5,159.9,3600,18.0,100
RES072-001636,2025-06-29,norte,432.7,102.1,2400,16.7,100
RES072-001637,2025-06-29,centro,777.7,164.6,6000,26.6,80
RES072-001638,2025-06-29,sur,539.6,111.7,3600,11.1,80
RES072-001639,2025-06-30,norte,290.1,82.8,2400,21.0,60
RES072-001640,2025-06-30,centro,827.9,163.6,6000,13.5,60
RES072-001641,2025-06-30,sur,663.7,182.0,3600,10.1,80
RES072-001642,2025-07-01,norte,467.6,122.8,2400,17.2,100
RES072-001643,2025-07-01,centro,1095.0,220.3,6000,14.6,100
RES072-001644,2025-07-01,sur,472.2,138.3,3600,12.3,80
RES072-001645,2025-07-02,norte,340.2,73.4,2400,16.4,60
RES072-001646,2025-07-02,centro,649.2,108.4,6000,27.7,60
RES072-001647,2025-07-02,sur,583.2,139.5,3600,13.2,100
RES072-001648,2025-07-03,norte,379.4,86.7,2400,9.0,100
RES072-001649,2025-07-03,centro,920.3,172.6,6000,26.4,80
RES072-001650,2025-07-03,sur,655.8,137.6,3600,15.9,100
RES072-001651,2025-07-04,norte,329.4,89.1,2400,21.9,80
RES072-001652,2025-07-04,centro,856.6,203.2,6000,27.5,80
RES072-001653,2025-07-04,sur,454.2,96.6,3600,26.1,80
RES072-001654,2025-07-05,norte,422.8,95.3,2400,13.7,100
RES072-001655,2025-07-05,centro,1044.0,237.1,6000,12.7,100
RES072-001656,2025-07-05,sur,668.1,139.6,3600,24.5,100
RES072-001657,2025-07-06,norte,400.6,106.8,2400,23.8,80
RES072-001658,2025-07-06,centro,952.7,198.9,6000,18.6,80
RES072-001659,2025-07-06,sur,511.8,119.0,3600,21.9,80
RES072-001660,2025-07-07,norte,417.1,98.5,2400,9.3,80
RES072-001662,2025-07-07,sur,401.8,96.7,3600,10.9,60
RES072-001663,2025-07-08,norte,437.3,102.9,2400,19.6,100
