registro_id,fecha,zona,canal,invitado,responde,satisfaccion,peso
ENC097-003477,2025-07-18,sur,telefono,1,1,3,2.4
ENC097-003478,2025-07-18,norte,telefono,1,0,,1.6
ENC097-003479,2025-07-18,centro,web,1,0,,4.0
ENC097-003480,2025-07-19,sur,web,1,1,3,2.4
ENC097-003481,2025-07-19,norte,web,1,1,4,1.6
ENC097-003482,2025-07-19,centro,web,1,1,5,4.0
ENC097-003483,2025-07-19,sur,web,1,1,2,2.4
ENC097-003484,2025-07-19,norte,web,1,1,5,1.6
ENC097-003485,2025-07-19,centro,telefono,1,1,3,4.0
ENC097-003486,2025-07-20,sur,web,1,1,5,2.4
ENC097-003487,2025-07-20,norte,web,1,1,,1.6
ENC097-003488,2025-07-20,centro,telefono,1,0,,4.0
ENC097-003489,2025-07-20,sur,telefono,1,1,5,2.4
ENC097-003490,2025-07-20,norte,web,1,1,5,1.6
ENC097-003491,2025-07-20,centro,web,1,1,4,4.0
ENC097-003492,2025-07-21,sur,web,1,1,1,2.4
ENC097-003493,2025-07-21, NORTE ,telefono,1,1,4,1.6
ENC097-003494,2025-07-21,centro,web,1,1,1,4.0
ENC097-003495,2025-07-21,sur,telefono,1,0,,2.4
ENC097-003496,2025-07-21,norte,telefono,1,1,1,1.6
ENC097-003497,2025-07-21,centro,web,1,1,4,4.0
ENC097-003498,2025-07-22,sur,web,1,1,5,2.4
ENC097-003499,2025-07-22,norte,web,1,1,3,1.6
ENC097-003500,2025-07-22,centro,telefono,1,1,5,4.0
ENC097-003501,2025-07-22,sur,web,1,1,4,2.4
ENC097-003502,2025-07-22,norte,web,1,1,5,1.6
ENC097-003503,2025-07-22,centro,web,1,1,3,4.0
ENC097-003504,2025-07-23,sur,telefono,1,0,,2.4
ENC097-003505,2025-07-23,norte,telefono,1,1,3,1.6
ENC097-003506,2025-07-23,centro,web,1,1,3,4.0
ENC097-003507,2025-07-23,sur,telefono,1,0,,2.4
ENC097-003508,2025-07-23,norte,web,1,0,,1.6
ENC097-003509,2025-07-23,centro,telefono,1,0,,4.0
ENC097-003510,2025-07-24,sur,web,1,1,3,2.4
ENC097-003511,2025-07-24,norte,telefono,1,1,2,1.6
ENC097-003512,2025-07-24,centro,telefono,1,1,2,4.0
ENC097-003513,2025-07-24,sur,web,1,1,5,2.4
ENC097-003514,2025-07-24,norte,telefono,1,1,5,1.6
ENC097-003515,2025-07-24,centro,telefono,1,0,,4.0
ENC097-003516,2025-07-24,sur,web,1,0,,2.4
ENC097-003517,2025-07-25,norte,web,1,0,,1.6
ENC097-003518,2025-07-25,centro,telefono,1,0,,4.0
ENC097-003519,2025-07-25,sur,web,1,1,5,2.4
ENC097-003520,2025-07-25,norte,web,1,1,4,1.6
ENC097-003521,2025-07-25,centro,telefono,1,1,1,4.0
ENC097-003522,2025-07-25,sur,telefono,1,0,,2.4
ENC097-003523,2025-07-26,norte,web,1,1,5,1.6
ENC097-003524,2025-07-26,centro,telefono,1,0,,4.0
ENC097-003525,2025-07-26,sur,web,1,0,,2.4
ENC097-003526,2025-07-26,norte,telefono,1,0,,1.6
ENC097-003527,2025-07-26,centro,telefono,1,0,,4.0
ENC097-003528,2025-07-26,sur,telefono,1,0,,2.4
ENC097-003529,2025-07-27,norte,telefono,1,1,5,1.6
ENC097-003530,2025-07-27,centro,telefono,1,0,,4.0
ENC097-003531,2025-07-27,sur,web,1,1,3,2.4
ENC097-003532,2025-07-27,norte,web,1,1,4,1.6
ENC097-003533,2025-07-27,centro,web,1,1,2,4.0
ENC097-003534,2025-07-27,sur,telefono,1,1,4,2.4
ENC097-003535,2025-07-28,norte,telefono,1,1,2,1.6
ENC097-003536,2025-07-28,centro,web,1,0,,4.0
ENC097-003537,2025-07-28,sur,telefono,1,0,,2.4
ENC097-003538,2025-07-28,norte,web,1,0,,1.6
ENC097-003539,2025-07-28,centro,telefono,1,1,2,4.0
ENC097-003540,2025-07-28,sur,telefono,1,0,,2.4
ENC097-003541,2025-07-29,norte,telefono,1,1,3,1.6
ENC097-003542,2025-07-29,centro,web,1,1,3,4.0
ENC097-003543,2025-07-29,sur,telefono,1,1,5,2.4
ENC097-003544,2025-07-29,norte,telefono,1,1,5,1.6
ENC097-003545,2025-07-29,centro,web,1,1,3,4.0
ENC097-003546,2025-07-29,sur,web,1,1,4,2.4
ENC097-003547,2025-07-30,norte,web,1,0,,1.6
ENC097-003548,2025-07-30,centro,telefono,1,0,,4.0
ENC097-003549,2025-07-30,sur,telefono,1,1,4,2.4
ENC097-003550,2025-07-30,norte,web,1,1,4,1.6
ENC097-003551,2025-07-30,centro,web,1,0,,4.0
ENC097-003552,2025-07-30,sur,telefono,1,1,2,2.4
ENC097-003553,2025-07-31,norte,web,1,1,4,1.6
ENC097-003554,2025-07-31,centro,web,1,1,3,4.0
ENC097-003555,2025-07-31,sur,web,1,1,5,2.4
ENC097-003556,2025-07-31,norte,telefono,1,1,4,1.6
ENC097-003557,2025-07-31,centro,web,1,0,,4.0
ENC097-003558,2025-07-31,sur,telefono,1,0,,2.4
ENC097-003559,2025-07-31,norte,web,1,1,3,1.6
ENC097-003560,2025-08-01,centro,web,1,1,3,4.0
ENC097-003561,2025-08-01,sur,web,1,0,,2.4
ENC097-003562,2025-08-01,norte,web,1,1,5,1.6
ENC097-003563,2025-08-01,centro,web,1,0,,4.0
ENC097-003564,2025-08-01,sur,telefono,1,1,4,2.4
ENC097-003565,2025-08-01,norte,web,1,1,4,1.6
ENC097-003566,2025-08-02,centro,telefono,1,1,4,4.0
ENC097-003567,2025-08-02,sur,web,1,1,3,2.4
ENC097-003568,2025-08-02,norte,web,1,1,5,1.6
ENC097-003569,2025-08-02,centro,web,1,0,,4.0
ENC097-003570,2025-08-02,sur,web,1,0,,2.4
ENC097-003571,2025-08-02,norte,web,1,1,4,1.6
ENC097-003572,2025-08-03,centro,web,1,0,,4.0
ENC097-003573,2025-08-03,sur,web,1,0,,2.4
ENC097-003574,2025-08-03,norte,web,1,0,,1.6
ENC097-003575,2025-08-03,centro,telefono,1,1,3,4.0
ENC097-003576,2025-08-03,sur,telefono,1,1,2,2.4
ENC097-003577,2025-08-03,norte,web,1,1,4,1.6
ENC097-003578,2025-08-04,centro,telefono,1,1,3,4.0
ENC097-003579,2025-08-04,sur,telefono,1,1,2,2.4
ENC097-003580,2025-08-04,norte,telefono,1,0,,1.6
ENC097-003581,2025-08-04,centro,web,1,0,,4.0
ENC097-003582,2025-08-04,sur,web,1,0,,2.4
ENC097-003583,2025-08-04,norte,telefono,1,0,,1.6
ENC097-003584,2025-08-05,centro,web,1,0,,4.0
ENC097-003585,2025-08-05,sur,web,1,1,4,2.4
ENC097-003586,2025-08-05,norte,telefono,1,0,,1.6
ENC097-003587,2025-08-05,centro,web,1,0,,4.0
ENC097-003588,2025-08-05,sur,telefono,1,1,3,2.4
ENC097-003589,2025-08-05,norte,web,1,1,4,1.6
ENC097-003590,2025-08-06, CENTRO ,telefono,1,0,,4.0
ENC097-003591,2025-08-06,sur,web,1,0,,2.4
ENC097-003592,2025-08-06,norte,web,1,1,4,1.6
ENC097-003593,2025-08-06,centro,web,1,1,3,4.0
ENC097-003594,2025-08-06,sur,web,1,1,3,2.4
ENC097-003595,2025-08-06,norte,telefono,1,1,1,1.6
ENC097-003596,2025-08-06,centro,telefono,1,1,1,4.0
ENC097-003597,2025-08-07,sur,telefono,1,1,3,2.4
ENC097-003598,2025-08-07,norte,telefono,1,1,3,1.6
ENC097-003599,2025-08-07,centro,web,1,0,,4.0
ENC097-003600,2025-08-07,sur,telefono,1,1,5,2.4
ENC097-003601,2025-08-07,norte,telefono,1,0,,1.6
ENC097-003602,2025-08-07,centro,web,1,0,,4.0
ENC097-003603,2025-08-08,sur,web,1,1,3,2.4
ENC097-003604,2025-08-08,norte,telefono,1,1,5,1.6
ENC097-003605,2025-08-08,centro,telefono,1,1,3,4.0
ENC097-003606,2025-08-08,sur,telefono,1,1,4,2.4
ENC097-003607,2025-08-08,norte,web,1,0,,1.6
ENC097-003608,2025-08-08,centro,web,1,0,,4.0
ENC097-003609,2025-08-09,sur,telefono,1,0,,2.4
ENC097-003610,2025-08-09,norte,web,1,1,4,1.6
ENC097-003611,2025-08-09,centro,telefono,1,1,2,4.0
ENC097-003612,2025-08-09,sur,web,1,0,,2.4
ENC097-003613,2025-08-09,norte,web,1,1,4,1.6
ENC097-003614,2025-08-09,centro,web,1,0,,4.0
ENC097-003615,2025-08-10,sur,web,1,1,2,2.4
ENC097-003616,2025-08-10,norte,web,1,1,4,1.6
ENC097-003617,2025-08-10,centro,telefono,1,0,,4.0
ENC097-003618,2025-08-10,sur,telefono,1,1,3,2.4
ENC097-003619,2025-08-10,norte,web,1,0,,1.6
ENC097-003620,2025-08-10,centro,telefono,1,1,4,4.0
ENC097-003621,2025-08-11,sur,web,1,0,,2.4
ENC097-003622,2025-08-11,norte,web,1,1,4,1.6
ENC097-003623,2025-08-11,centro,telefono,1,1,3,4.0
ENC097-003624,2025-08-11,sur,telefono,1,1,5,2.4
ENC097-003625,2025-08-11,norte,telefono,1,1,3,1.6
ENC097-003626,2025-08-11,centro,telefono,1,0,,4.0
ENC097-003627,2025-08-12,sur,web,1,1,4,2.4
ENC097-003628,2025-08-12,norte,telefono,1,1,4,1.6
ENC097-003629,2025-08-12,centro,web,1,0,,4.0
ENC097-003630,2025-08-12,sur,telefono,1,0,,2.4
ENC097-003631,2025-08-12,norte,telefono,1,0,,1.6
ENC097-003632,2025-08-12,centro,web,1,1,2,4.0
ENC097-003633,2025-08-12,sur,web,1,1,4,2.4
ENC097-003634,2025-08-13,norte,web,1,1,3,1.6
ENC097-003635,2025-08-13,centro,web,1,1,4,4.0
ENC097-003636,2025-08-13,sur,web,1,0,,2.4
ENC097-003637,2025-08-13,norte,web,1,0,,1.6
ENC097-003638,2025-08-13,centro,telefono,1,1,3,4.0
ENC097-003639,2025-08-13,sur,web,1,1,5,2.4
ENC097-003640,2025-08-14,norte,web,1,0,,1.6
ENC097-003641,2025-08-14,centro,web,1,0,,4.0
ENC097-003642,2025-08-14,sur,telefono,1,0,,2.4
ENC097-003643,2025-08-14,norte,telefono,1,1,2,1.6
ENC097-003644,2025-08-14,centro,telefono,1,1,2,4.0
ENC097-003645,2025-08-14,sur,telefono,1,1,4,2.4
ENC097-003646,2025-08-15,norte,web,1,1,4,1.6
ENC097-003647,2025-08-15,centro,telefono,1,1,3,4.0
ENC097-003648,2025-08-15,sur,telefono,1,0,,2.4
ENC097-003649,2025-08-15,norte,telefono,1,1,5,1.6
ENC097-003650,2025-08-15,centro,web,1,1,3,4.0
ENC097-003651,2025-08-15,sur,web,1,1,4,2.4
ENC097-003652,2025-08-16,norte,telefono,1,1,4,1.6
ENC097-003653,2025-08-16,centro,telefono,1,1,,4.0
ENC097-003654,2025-08-16,sur,web,1,1,3,2.4
ENC097-003655,2025-08-16,norte,telefono,1,1,4,1.6
ENC097-003656,2025-08-16,centro,telefono,1,0,,4.0
ENC097-003657,2025-08-16,sur,telefono,1,0,,2.4
ENC097-003658,2025-08-17,norte,web,1,0,,1.6
ENC097-003659,2025-08-17,centro,telefono,1,1,3,4.0
ENC097-003660,2025-08-17,sur,telefono,1,1,3,2.4
ENC097-003661,2025-08-17,norte,web,1,1,5,1.6
ENC097-003662,2025-08-17,centro,telefono,1,0,,4.0
ENC097-003663,2025-08-17,sur,telefono,1,0,,2.4
ENC097-003664,2025-08-18,norte,telefono,1,1,4,1.6
ENC097-003665,2025-08-18,centro,web,1,1,4,4.0
ENC097-003666,2025-08-18,sur,telefono,1,1,4,2.4
ENC097-003667,2025-08-18,norte,web,1,1,3,1.6
ENC097-003668,2025-08-18,centro,telefono,1,0,,4.0
ENC097-003669,2025-08-18,sur,web,1,1,5,2.4
ENC097-003670,2025-08-19,norte,web,1,1,5,1.6
ENC097-003671,2025-08-19,centro,web,1,1,2,4.0
ENC097-003672,2025-08-19,sur,telefono,1,1,3,2.4
ENC097-003673,2025-08-19,norte,telefono,1,1,5,1.6
ENC097-003674,2025-08-19,centro,telefono,1,0,,4.0
ENC097-003675,2025-08-19,sur,telefono,1,1,3,2.4
ENC097-003676,2025-08-19,norte,telefono,1,1,3,1.6
ENC097-003677,2025-08-20,centro,telefono,1,1,1,4.0
ENC097-003678,2025-08-20,sur,telefono,1,0,,2.4
ENC097-003679,2025-08-20,norte,telefono,1,1,4,1.6
ENC097-003680,2025-08-20,centro,telefono,1,1,3,4.0
ENC097-003681,2025-08-20,sur,telefono,1,1,3,2.4
ENC097-003682,2025-08-20,norte,telefono,1,1,4,1.6
ENC097-003683,2025-08-21,centro,telefono,1,0,,4.0
ENC097-003684,2025-08-21,sur,telefono,1,1,3,2.4
ENC097-003685,2025-08-21,norte,telefono,1,1,3,1.6
ENC097-003686,2025-08-21,centro,telefono,1,0,,4.0
ENC097-003687,2025-08-21, SUR ,telefono,1,1,2,2.4
ENC097-003688,2025-08-21,norte,telefono,1,1,4,1.6
ENC097-003689,2025-08-22,centro,web,1,1,5,4.0
ENC097-003690,2025-08-22,sur,web,1,1,4,2.4
ENC097-003691,2025-08-22,norte,telefono,1,1,5,1.6
ENC097-003692,2025-08-22,centro,telefono,1,0,,4.0
ENC097-003693,2025-08-22,sur,telefono,1,0,,2.4
ENC097-003694,2025-08-22,norte,web,1,1,5,1.6
ENC097-003695,2025-08-23,centro,telefono,1,1,3,4.0
ENC097-003696,2025-08-23,sur,telefono,1,0,,2.4
ENC097-003697,2025-08-23,norte,web,1,1,5,1.6
ENC097-003698,2025-08-23,centro,telefono,1,0,,4.0
ENC097-003699,2025-08-23,sur,telefono,1,1,3,2.4
ENC097-003700,2025-08-23,norte,telefono,1,1,4,1.6
ENC097-003701,2025-08-24,centro,web,1,1,3,4.0
ENC097-003702,2025-08-24,sur,web,1,1,2,2.4
ENC097-003703,2025-08-24,norte,web,1,0,,1.6
ENC097-003704,2025-08-24,centro,telefono,1,0,,4.0
ENC097-003705,2025-08-24,sur,telefono,1,1,4,2.4
ENC097-003706,2025-08-24,norte,web,1,0,,1.6
ENC097-003707,2025-08-25,centro,web,1,1,2,4.0
ENC097-003708,2025-08-25,sur,web,1,1,5,2.4
ENC097-003709,2025-08-25,norte,web,1,1,4,1.6
ENC097-003710,2025-08-25,centro,web,1,1,3,4.0
ENC097-003711,2025-08-25,sur,telefono,1,0,,2.4
ENC097-003712,2025-08-25,norte,telefono,1,1,4,1.6
ENC097-003713,2025-08-25,centro,telefono,1,0,,4.0
ENC097-003714,2025-08-26,sur,telefono,1,1,3,2.4
ENC097-003715,2025-08-26,norte,web,1,1,4,1.6
ENC097-003716,2025-08-26,centro,web,1,1,2,4.0
ENC097-003717,2025-08-26,sur,web,1,0,,2.4
ENC097-003718,2025-08-26,norte,telefono,1,1,4,1.6
ENC097-003719,2025-08-26,centro,telefono,1,0,,4.0
ENC097-003720,2025-08-27,sur,web,1,1,4,2.4
ENC097-003721,2025-08-27,norte,telefono,1,1,5,1.6
ENC097-003722,2025-08-27,centro,web,1,0,,4.0
ENC097-003723,2025-08-27,sur,web,1,1,3,2.4
ENC097-003724,2025-08-27,norte,telefono,1,0,,1.6
ENC097-003725,2025-08-27,centro,web,1,1,3,4.0
ENC097-003726,2025-08-28,sur,telefono,1,0,,2.4
ENC097-003727,2025-08-28,norte,telefono,1,1,5,1.6
ENC097-003728,2025-08-28,centro,web,1,0,,4.0
ENC097-003729,2025-08-28,sur,telefono,1,0,,2.4
ENC097-003730,2025-08-28,norte,telefono,1,0,,1.6
ENC097-003731,2025-08-28,centro,telefono,1,1,3,4.0
ENC097-003732,2025-08-29,sur,web,1,1,5,2.4
ENC097-003733,2025-08-29,norte,web,1,1,4,1.6
ENC097-003734,2025-08-29,centro,telefono,1,0,,4.0
ENC097-003735,2025-08-29,sur,telefono,1,0,,2.4
ENC097-003736,2025-08-29,norte,telefono,1,1,,1.6
ENC097-003737,2025-08-29,centro,telefono,1,0,,4.0
ENC097-003738,2025-08-30,sur,web,1,1,4,2.4
ENC097-003739,2025-08-30,norte,web,1,1,4,1.6
ENC097-003740,2025-08-30,centro,web,1,0,,4.0
ENC097-003741,2025-08-30,sur,web,1,0,,2.4
ENC097-003742,2025-08-30,norte,web,1,1,5,1.6
ENC097-003743,2025-08-30,centro,web,1,0,,4.0
ENC097-003744,2025-08-31,sur,telefono,1,1,5,2.4
ENC097-003745,2025-08-31,norte,web,1,1,3,1.6
ENC097-003746,2025-08-31,centro,telefono,1,0,,4.0
ENC097-003747,2025-08-31,sur,web,1,1,4,2.4
ENC097-003748,2025-08-31,norte,web,1,1,3,1.6
ENC097-003749,2025-08-31,centro,web,1,1,2,4.0
ENC097-003750,2025-09-01,sur,web,1,0,,2.4
ENC097-003751,2025-09-01,norte,web,1,0,,1.6
ENC097-003752,2025-09-01,centro,telefono,1,1,4,4.0
ENC097-003753,2025-09-01,sur,web,1,0,,2.4
ENC097-003754,2025-09-01,norte,telefono,1,1,3,1.6
ENC097-003755,2025-09-01,centro,telefono,1,1,1,4.0
ENC097-003756,2025-09-01,sur,web,1,1,5,2.4
ENC097-003757,2025-09-02,norte,web,1,1,2,1.6
ENC097-003758,2025-09-02,centro,web,1,1,4,4.0
ENC097-003759,2025-09-02,sur,telefono,1,1,5,2.4
ENC097-003760,2025-09-02,norte,telefono,1,1,3,1.6
ENC097-003761,2025-09-02,centro,telefono,1,1,4,4.0
ENC097-003762,2025-09-02,sur,telefono,1,0,,2.4
ENC097-003763,2025-09-03,norte,web,1,1,4,1.6
ENC097-003764,2025-09-03,centro,web,1,0,,4.0
ENC097-003765,2025-09-03,sur,telefono,1,1,5,2.4
ENC097-003766,2025-09-03,norte,telefono,1,1,4,1.6
ENC097-003767,2025-09-03,centro,telefono,1,1,3,4.0
ENC097-003768,2025-09-03,sur,web,1,1,3,2.4
ENC097-003769,2025-09-04,norte,web,1,1,4,1.6
ENC097-003770,2025-09-04,centro,web,1,1,3,4.0
ENC097-003771,2025-09-04,sur,telefono,1,1,2,2.4
ENC097-003772,2025-09-04,norte,telefono,1,1,3,1.6
ENC097-003773,2025-09-04,centro,web,1,0,,4.0
ENC097-003774,2025-09-04,sur,telefono,1,1,4,2.4
ENC097-003775,2025-09-05,norte,telefono,1,1,2,1.6
ENC097-003776,2025-09-05,centro,telefono,1,1,5,4.0
ENC097-003777,2025-09-05,sur,telefono,1,1,3,2.4
ENC097-003778,2025-09-05,norte,web,1,1,2,1.6
ENC097-003779,2025-09-05,centro,web,1,0,,4.0
ENC097-003780,2025-09-05,sur,telefono,1,0,,2.4
ENC097-003781,2025-09-06,norte,web,1,1,4,1.6
ENC097-003782,2025-09-06,centro,telefono,1,0,,4.0
ENC097-003783,2025-09-06,sur,telefono,1,1,3,2.4
ENC097-003784,2025-09-06, NORTE ,web,1,1,4,1.6
ENC097-003785,2025-09-06,centro,telefono,1,0,,4.0
ENC097-003786,2025-09-06,sur,web,1,1,5,2.4
ENC097-003787,2025-09-07,norte,telefono,1,1,5,1.6
ENC097-003788,2025-09-07,centro,telefono,1,1,2,4.0
ENC097-003789,2025-09-07,sur,web,1,0,,2.4
ENC097-003790,2025-09-07,norte,web,1,1,5,1.6
ENC097-003791,2025-09-07,centro,web,1,0,,4.0
ENC097-003792,2025-09-07,sur,web,1,1,4,2.4
ENC097-003793,2025-09-07,norte,web,1,0,,1.6
ENC097-003794,2025-09-08,centro,web,1,0,,4.0
ENC097-003795,2025-09-08,sur,telefono,1,0,,2.4
ENC097-003796,2025-09-08,norte,web,1,1,3,1.6
ENC097-003797,2025-09-08,centro,web,1,1,1,4.0
ENC097-003798,2025-09-08,sur,telefono,1,0,,2.4
ENC097-003799,2025-09-08,norte,web,1,1,3,1.6
ENC097-003800,2025-09-09,centro,telefono,1,0,,4.0
ENC097-003801,2025-09-09,sur,telefono,1,1,3,2.4
ENC097-003802,2025-09-09,norte,telefono,1,1,3,1.6
ENC097-003803,2025-09-09,centro,web,1,1,2,4.0
ENC097-003804,2025-09-09,sur,telefono,1,1,3,2.4
ENC097-003805,2025-09-09,norte,web,1,0,,1.6
ENC097-003806,2025-09-10,centro,telefono,1,0,,4.0
ENC097-003807,2025-09-10,sur,web,1,1,3,2.4
ENC097-003808,2025-09-10,norte,telefono,1,1,4,1.6
ENC097-003809,2025-09-10,centro,web,1,1,2,4.0
ENC097-003810,2025-09-10,sur,web,1,1,4,2.4
ENC097-003811,2025-09-10,norte,web,1,0,,1.6
ENC097-003812,2025-09-11,centro,telefono,1,1,4,4.0
ENC097-003813,2025-09-11,sur,telefono,1,1,2,2.4
ENC097-003814,2025-09-11,norte,web,1,1,5,1.6
ENC097-003815,2025-09-11,centro,telefono,1,0,,4.0
ENC097-003816,2025-09-11,sur,web,1,1,5,2.4
ENC097-003817,2025-09-11,norte,telefono,1,1,4,1.6
ENC097-003818,2025-09-12,centro,web,1,0,,4.0
ENC097-003819,2025-09-12,sur,telefono,1,1,,2.4
ENC097-003820,2025-09-12,norte,web,1,0,,1.6
ENC097-003821,2025-09-12,centro,telefono,1,0,,4.0
ENC097-003822,2025-09-12,sur,web,1,0,,2.4
ENC097-003823,2025-09-12,norte,telefono,1,1,4,1.6
ENC097-003824,2025-09-13,centro,telefono,1,0,,4.0
ENC097-003825,2025-09-13,sur,telefono,1,1,2,2.4
ENC097-003826,2025-09-13,norte,web,1,1,4,1.6
ENC097-003827,2025-09-13,centro,telefono,1,1,2,4.0
ENC097-003828,2025-09-13,sur,telefono,1,1,2,2.4
ENC097-003829,2025-09-13,norte,telefono,1,1,4,1.6
ENC097-003830,2025-09-13,centro,telefono,1,0,,4.0
ENC097-003831,2025-09-14,sur,telefono,1,1,5,2.4
ENC097-003832,2025-09-14,norte,web,1,1,4,1.6
ENC097-003833,2025-09-14,centro,telefono,1,0,,4.0
ENC097-003834,2025-09-14,sur,web,1,1,4,2.4
ENC097-003835,2025-09-14,norte,telefono,1,1,4,1.6
ENC097-003836,2025-09-14,centro,telefono,1,0,,4.0
ENC097-003837,2025-09-15,sur,web,1,0,,2.4
ENC097-003838,2025-09-15,norte,web,1,1,5,1.6
ENC097-003839,2025-09-15,centro,web,1,1,4,4.0
ENC097-003840,2025-09-15,sur,telefono,1,0,,2.4
ENC097-003841,2025-09-15,norte,web,1,1,3,1.6
ENC097-003842,2025-09-15,centro,telefono,1,1,3,4.0
ENC097-003843,2025-09-16,sur,telefono,1,0,,2.4
ENC097-003844,2025-09-16,norte,web,1,1,4,1.6
ENC097-003845,2025-09-16,centro,telefono,1,1,2,4.0
ENC097-003846,2025-09-16,sur,web,1,0,,2.4
ENC097-003847,2025-09-16,norte,web,1,1,5,1.6
ENC097-003848,2025-09-16,centro,telefono,1,0,,4.0
ENC097-003849,2025-09-17,sur,telefono,1,0,,2.4
ENC097-003850,2025-09-17,norte,web,1,1,4,1.6
ENC097-003851,2025-09-17,centro,web,1,0,,4.0
ENC097-003852,2025-09-17,sur,web,1,0,,2.4
ENC097-003853,2025-09-17,norte,web,1,0,,1.6
ENC097-003854,2025-09-17,centro,telefono,1,1,1,4.0
ENC097-003855,2025-09-18,sur,web,1,1,5,2.4
ENC097-003856,2025-09-18,norte,web,1,1,5,1.6
ENC097-003857,2025-09-18,centro,web,1,1,4,4.0
ENC097-003858,2025-09-18,sur,telefono,1,0,,2.4
ENC097-003859,2025-09-18,norte,web,1,1,5,1.6
ENC097-003860,2025-09-18,centro,telefono,1,0,,4.0
ENC097-003861,2025-09-19,sur,web,1,0,,2.4
ENC097-003862,2025-09-19,norte,web,1,1,3,1.6
ENC097-003863,2025-09-19,centro,telefono,1,0,,4.0
ENC097-003864,2025-09-19,sur,telefono,1,0,,2.4
ENC097-003865,2025-09-19,norte,web,1,1,3,1.6
ENC097-003866,2025-09-19,centro,web,1,1,2,4.0
ENC097-003867,2025-09-20,sur,telefono,1,0,,2.4
ENC097-003868,2025-09-20,norte,web,1,1,4,1.6
ENC097-003869,2025-09-20,centro,telefono,1,0,,4.0
ENC097-003870,2025-09-20,sur,web,1,1,3,2.4
ENC097-003871,2025-09-20,norte,telefono,1,1,4,1.6
ENC097-003872,2025-09-20,centro,telefono,1,0,,4.0
ENC097-003873,2025-09-20,sur,web,1,0,,2.4
ENC097-003874,2025-09-21,norte,web,1,0,,1.6
ENC097-003875,2025-09-21,centro,telefono,1,0,,4.0
ENC097-003876,2025-09-21,sur,telefono,1,1,5,2.4
ENC097-003877,2025-09-21,norte,web,1,1,4,1.6
ENC097-003878,2025-09-21,centro,telefono,1,0,,4.0
ENC097-003879,2025-09-21,sur,telefono,1,1,5,2.4
ENC097-003880,2025-09-22,norte,telefono,1,1,5,1.6
ENC097-003881,2025-09-22, CENTRO ,web,1,0,,4.0
ENC097-003882,2025-09-22,sur,telefono,1,1,4,2.4
ENC097-003883,2025-09-22,norte,telefono,1,1,3,1.6
ENC097-003884,2025-09-22,centro,telefono,1,0,,4.0
ENC097-003885,2025-09-22,sur,web,1,1,5,2.4
ENC097-003886,2025-09-23,norte,web,1,1,3,1.6
ENC097-003887,2025-09-23,centro,web,1,0,,4.0
ENC097-003888,2025-09-23,sur,telefono,1,1,4,2.4
ENC097-003889,2025-09-23,norte,web,1,1,4,1.6
ENC097-003890,2025-09-23,centro,telefono,1,1,2,4.0
ENC097-003891,2025-09-23,sur,web,1,1,2,2.4
ENC097-003892,2025-09-24,norte,telefono,1,0,,1.6
ENC097-003893,2025-09-24,centro,web,1,0,,4.0
ENC097-003894,2025-09-24,sur,telefono,1,1,4,2.4
ENC097-003895,2025-09-24,norte,telefono,1,1,3,1.6
ENC097-003896,2025-09-24,centro,telefono,1,0,,4.0
ENC097-003897,2025-09-24,sur,web,1,0,,2.4
ENC097-003898,2025-09-25,norte,web,1,0,,1.6
ENC097-003899,2025-09-25,centro,telefono,1,1,3,4.0
ENC097-003900,2025-09-25,sur,telefono,1,0,,2.4
ENC097-003901,2025-09-25,norte,telefono,1,1,5,1.6
ENC097-003902,2025-09-25,centro,telefono,1,0,,4.0
ENC097-003903,2025-09-25,sur,web,1,0,,2.4
ENC097-003904,2025-09-26,norte,telefono,1,1,4,1.6
ENC097-003905,2025-09-26,centro,web,1,0,,4.0
ENC097-003906,2025-09-26,sur,web,1,1,4,2.4
ENC097-003907,2025-09-26,norte,telefono,1,1,3,1.6
ENC097-003908,2025-09-26,centro,web,1,1,2,4.0
ENC097-003909,2025-09-26,sur,telefono,1,1,3,2.4
ENC097-003910,2025-09-26,norte,telefono,1,1,2,1.6
ENC097-003911,2025-09-27,centro,web,1,1,3,4.0
ENC097-003912,2025-09-27,sur,telefono,1,0,,2.4
ENC097-003913,2025-09-27,norte,web,1,1,4,1.6
ENC097-003914,2025-09-27,centro,web,1,1,3,4.0
ENC097-003915,2025-09-27,sur,telefono,1,1,2,2.4
ENC097-003916,2025-09-27,norte,telefono,1,1,4,1.6
ENC097-003917,2025-09-28,centro,telefono,1,1,3,4.0
ENC097-003918,2025-09-28,sur,web,1,1,4,2.4
ENC097-003919,2025-09-28,norte,telefono,1,1,4,1.6
ENC097-003920,2025-09-28,centro,web,1,0,,4.0
ENC097-003921,2025-09-28,sur,telefono,1,0,,2.4
ENC097-003922,2025-09-28,norte,web,1,1,4,1.6
ENC097-003923,2025-09-29,centro,web,1,0,,4.0
ENC097-003924,2025-09-29,sur,web,1,1,4,2.4
ENC097-003925,2025-09-29,norte,telefono,1,1,4,1.6
ENC097-003926,2025-09-29,centro,web,1,0,,4.0
ENC097-003927,2025-09-29,sur,telefono,1,1,5,2.4
ENC097-003928,2025-09-29,norte,web,1,1,3,1.6
ENC097-003929,2025-09-30,centro,web,1,1,2,4.0
ENC097-003930,2025-09-30,sur,web,1,0,,2.4
ENC097-003931,2025-09-30,norte,web,1,1,5,1.6
