registro_id,fecha,sede,modalidad,asistencia_pct,nota_inicial,nota_final,horas_estudio,tutorias
NOT081-001050,2024-09-12,S3,virtual,83.2,16.2,16.9,7.2,0
NOT081-001051,2024-09-12,S1,presencial,73.5,7.4,7.7,6.9,5
NOT081-001052,2024-09-13,S2,virtual,77.1,7.9,13.7,5.1,6
NOT081-001053,2024-09-13,S3,virtual,58.1,5.7,6.5,2.8,5
NOT081-001054,2024-09-13,S1,presencial,100,8.3,16.2,6.2,9
NOT081-001055,2024-09-13,S2,presencial,64.4,12.1,14.6,6.8,3
NOT081-001056,2024-09-14,S3,virtual,81.7,10.5,"14,7",8.4,2
NOT081-001057,2024-09-14,S1,virtual,79.8,12.9,14.7,10.9,3
NOT081-001058,2024-09-14,S2,presencial,77.8,11.5,12.2,7.2,1
NOT081-001059,2024-09-14,S3,presencial,85.3,13.7,13.1,1.9,3
NOT081-001060,2024-09-15,S1,presencial,37.1,3.3,3.9,1.0,8
NOT081-001061,2024-09-15,S2,virtual,95.5,11.7,13.5,5.1,2
NOT081-001062,2024-09-15,S3,virtual,63.1,13.2,11.7,11.8,3
NOT081-001063,2024-09-15,S1,virtual,75.0,10.6,11.0,11.0,1
NOT081-001064,2024-09-16,S2,presencial,89.8,10.7,9.5,9.9,3
NOT081-001065,2024-09-16,S3,presencial,84.0,9.5,12.3,8.3,8
NOT081-001066,2024-09-16,S1,presencial,51.7,11.6,11.6,9.0,2
NOT081-001067,2024-09-16,S2,virtual,63.0,13.8,12.2,10.7,3
NOT081-001068,2024-09-16,S3, VIRTUAL ,100,11.6,11.0,6.0,2
NOT081-001069,2024-09-17,S1,presencial,84.6,10.8,7.8,7.2,0
NOT081-001070,2024-09-17,S2,virtual,75.0,4.5,7.2,6.3,3
NOT081-001071,2024-09-17,S3,virtual,70.9,10.5,9.3,5.3,3
NOT081-001072,2024-09-17,S1,presencial,87.9,9.5,10.9,11.9,5
NOT081-001073,2024-09-18,S2,presencial,69.0,11.1,11.7,5.2,3
NOT081-001074,2024-09-18,S3,virtual,97.0,4.9,8.8,7.8,10
NOT081-001075,2024-09-18,S1,presencial,100,10.0,16.0,10.5,3
NOT081-001076,2024-09-18,S2,virtual,51.0,9.9,10.2,11.9,10
NOT081-001077,2024-09-19,S3,virtual,86.4,11.6,11.5,2.5,3
NOT081-001078,2024-09-19,S1,presencial,81.5,11.5,11.5,3.4,1
NOT081-001079,2024-09-19,S2,presencial,98.9,8.7,13.8,0.9,8
NOT081-001080,2024-09-19,S3,presencial,100,12.4,,5.4,0
NOT081-001081,2024-09-20,S1,virtual,83.7,15.7,12.5,4.1,0
NOT081-001082,2024-09-20,S2,presencial,42.7,8.8,12.7,10.5,7
NOT081-001083,2024-09-20,S3,presencial,92.8,13.6,13.2,6.8,3
NOT081-001084,2024-09-20,S1,presencial,87.2,13.4,12.7,5.5,2
NOT081-001085,2024-09-21,S2,presencial,62.3,11.0,12.1,4.2,3
NOT081-001086,2024-09-21,S3,virtual,78.5,10.7,10.0,6.2,3
NOT081-001087,2024-09-21,S1,virtual,79.3,8.1,8.9,6.4,4
NOT081-001088,2024-09-21,S2,presencial,78.4,16.5,16.4,8.6,1
NOT081-001089,2024-09-22,S3,presencial,78.0,7.6,10.4,3.3,5
NOT081-001090,2024-09-22,S1,presencial,100,4.8,8.0,11.0,4
NOT081-001091,2024-09-22,S2,presencial,77.9,13.0,12.9,1.7,0
NOT081-001092,2024-09-22,S3,virtual,45.8,8.1,9.3,5.4,5
NOT081-001093,2024-09-23,S1,presencial,100,14.3,13.4,2.7,0
NOT081-001094,2024-09-23,S2,virtual,88.5,13.1,12.7,9.1,3
NOT081-001095,2024-09-23,S3,virtual,51.3,9.4,11.4,7.6,9
NOT081-001096,2024-09-23,S1,presencial,80.0,9.7,12.4,6.8,8
NOT081-001097,2024-09-24,S2,presencial,62.0,9.2,5.7,1.3,5
NOT081-001098,2024-09-24,S3,virtual,87.8,6.1,10.5,8.6,5
NOT081-001099,2024-09-24,S1,virtual,31.9,11.8,7.2,9.5,3
NOT081-001100,2024-09-24,S2,virtual,84.5,14.0,13.3,5.9,2
NOT081-001101,2024-09-25,S3,presencial,58.9,13.2,13.4,11.7,3
NOT081-001102,2024-09-25,S1,presencial,88.6,8.9,9.6,0.7,7
NOT081-001103,2024-09-25,S2,presencial,90.9,5.3,8.3,5.0,5
NOT081-001104,2024-09-25,S3,virtual,73.5,12.6,14.2,11.5,1
NOT081-001105,2024-09-26,S1,presencial,55.1,7.3,8.1,5.7,9
NOT081-001106,2024-09-26,S2,virtual,90.4,12.2,15.9,10.1,3
NOT081-001107,2024-09-26,S3,virtual,98.9,12.8,12.2,2.2,0
NOT081-001108,2024-09-26,S1,virtual,74.3,17.1,17.1,5.2,1
NOT081-001109,2024-09-26,S2,virtual,66.0,9.2,9.6,8.2,3
NOT081-001110,2024-09-27,S3,presencial,43.5,10.9,8.4,11.2,1
NOT081-001111,2024-09-27,S1,presencial,53.2,10.0,7.8,8.9,0
NOT081-001112,2024-09-27,S2,presencial,72.7,10.5,13.9,10.4,3
NOT081-001113,2024-09-27,S3,virtual,92.6,7.2,9.8,1.0,7
NOT081-001114,2024-09-28,S1,presencial,75.4,12.6,9.5,4.3,1
NOT081-001115,2024-09-28,S2,virtual,82.2,12.1,12.9,9.9,0
NOT081-001116,2024-09-28,S3,presencial,82.3,11.4,10.0,6.1,1
NOT081-001117,2024-09-28,S1,virtual,84.5,13.6,11.4,7.5,0
NOT081-001118,2024-09-29,S2,presencial,62.8,8.6,9.6,11.9,6
NOT081-001119,2024-09-29,S3,virtual,75.1,20,15.8,11.2,1
NOT081-001120,2024-09-29,S1,presencial,46.7,12.1,10.5,1.7,1
NOT081-001121,2024-09-29,S2,presencial,66.9,10.4,11.1,10.7,3
NOT081-001122,2024-09-30,S3,virtual,68.9,9.9,10.8,4.8,10
NOT081-001123,2024-09-30,S1,virtual,53.7,12.1,9.5,2.0,2
NOT081-001124,2024-09-30,S2,virtual,61.6,17.9,18.4,9.9,0
NOT081-001125,2024-09-30,S3,virtual,39.1,8.9,5.0,3.6,3
NOT081-001126,2024-10-01,S1,virtual,99.3,12.0,14.7,9.3,0
NOT081-001127,2024-10-01,S2,virtual,85.2,11.6,11.1,0.4,2
NOT081-001128,2024-10-01,S3,presencial,68.4,15.2,14.4,9.5,2
NOT081-001129,2024-10-01,S1,virtual,35.8,13.2,8.7,3.1,2
NOT081-001130,2024-10-02,S2,presencial,75.5,5.3,8.6,10.0,2
NOT081-001131,2024-10-02,S3,virtual,83.3,7.9,11.9,1.0,2
NOT081-001132,2024-10-02,S1,virtual,100,12.0,9.6,8.9,2
NOT081-001133,2024-10-02,S2,virtual,70.2,13.4,10.9,6.0,2
NOT081-001134,2024-10-03,S3,presencial,70.3,13.8,14.6,6.7,0
NOT081-001135,2024-10-03,S1,presencial,65.7,13.0,14.4,11.5,1
NOT081-001136,2024-10-03,S2,presencial,57.5,11.2,10.7,3.2,1
NOT081-001137,2024-10-03,S3,presencial,79.4,14.4,9.1,3.0,1
NOT081-001138,2024-10-04,S1,virtual,100,9.6,16.4,8.5,3
NOT081-001139,2024-10-04,S2,presencial,68.0,10.0,13.8,8.7,0
NOT081-001140,2024-10-04,S3,presencial,73.4,11.7,13.1,11.2,3
NOT081-001141,2024-10-04,S1,presencial,56.2,13.9,10.5,6.8,2
NOT081-001142,2024-10-05,S2,virtual,90.0,13.2,11.8,0.9,2
NOT081-001143,2024-10-05,S3,presencial,65.1,8.8,9.0,5.1,2
NOT081-001144,2024-10-05,S1,virtual,53.5,13.9,13.5,10.0,3
NOT081-001145,2024-10-05,S2,virtual,53.2,9.9,9.9,11.3,4
NOT081-001146,2024-10-05,S3,virtual,93.3,16.9,19.0,7.8,1
NOT081-001147,2024-10-06,S1,virtual,89.4,8.9,8.0,7.0,5
NOT081-001148,2024-10-06,S2,presencial,88.8,14.3,13.5,4.1,2
NOT081-001149,2024-10-06,S3,presencial,70.1,9.9,9.8,5.5,4
NOT081-001150,2024-10-06,S1,presencial,93.3,12.3,13.9,9.7,3
NOT081-001151,2024-10-07,S2,presencial,85.9,10.9,13.3,7.2,3
NOT081-001152,2024-10-07,S3,virtual,84.9,14.6,15.1,8.8,2
NOT081-001153,2024-10-07,S1,virtual,81.3,11.6,12.8,9.1,0
NOT081-001154,2024-10-07,S2,presencial,89.3,10.8,9.2,4.0,2
NOT081-001155,2024-10-08,S3,presencial,59.8,7.3,9.6,1.6,8
NOT081-001156,2024-10-08,S1,virtual,89.5,9.2,10.5,11.0,3
NOT081-001157,2024-10-08,S2,presencial,74.3,4.6,9.6,4.1,9
NOT081-001158,2024-10-08,S3,presencial,89.1,11.8,12.5,2.3,1
NOT081-001159,2024-10-09,S1,virtual,100,8.3,12.0,0.4,5
NOT081-001160,2024-10-09,S2,virtual,100,9.9,12.6,8.1,5
NOT081-001161,2024-10-09,S3,virtual,64.4,16.2,12.2,9.1,2
NOT081-001162,2024-10-09,S1,virtual,84.5,10.8,13.7,7.2,2
NOT081-001163,2024-10-10,S2,virtual,64.6,16.4,,8.7,3
NOT081-001164,2024-10-10,S3,virtual,100,12.8,12.2,0.9,0
NOT081-001165,2024-10-10,S1, PRESENCIAL ,76.4,12.7,13.0,11.1,0
NOT081-001166,2024-10-10,S2,presencial,98.2,11.6,12.3,3.4,1
NOT081-001167,2024-10-11,S3,virtual,99.9,5.7,5.9,6.5,2
NOT081-001168,2024-02-30,S1,virtual,75.9,16.8,15.9,11.3,0
NOT081-001169,2024-10-11,S2,presencial,60.1,6.6,5.4,2.1,3
NOT081-001170,2024-10-11,S3,virtual,79.2,13.8,12.7,8.6,1
NOT081-001171,2024-10-12,S1,presencial,68.7,5.9,9.9,3.1,3
NOT081-001172,2024-10-12,S2,presencial,86.4,10.1,12.2,8.9,0
NOT081-001173,2024-10-12,S3,virtual,53.5,9.3,12.3,1.2,10
NOT081-001174,2024-10-12,S1,virtual,91.8,5.3,8.3,8.5,3
NOT081-001175,2024-10-13,S2,presencial,66.3,10.0,6.3,0.1,0
NOT081-001176,2024-10-13,S3,presencial,100,17.4,20,6.8,0
NOT081-001177,2024-10-13,S1,presencial,80.7,7.8,8.2,2.6,8
NOT081-001178,2024-10-13,S2,virtual,89.6,10.3,11.8,6.5,3
NOT081-001179,2024-10-14,S3,virtual,71.1,7.2,9.0,4.9,3
NOT081-001180,2024-10-14,S1,virtual,52.9,3.9,3.7,5.8,2
NOT081-001181,2024-10-14,S2,virtual,81.2,14.1,11.8,5.2,1
NOT081-001182,2024-10-14,S3,presencial,95.6,11.9,10.8,0.9,0
NOT081-001183,2024-10-15,S1,virtual,100,3.2,5.6,0.6,3
NOT081-001184,2024-10-15,S2,presencial,70.2,9.5,9.1,1.3,7
NOT081-001185,2024-10-15,S3,presencial,45.2,14.1,11.0,7.3,0
NOT081-001186,2024-10-15,S1,virtual,91.3,8.8,14.7,11.9,5
NOT081-001187,2024-10-15,S2,presencial,90.9,8.8,9.9,0.8,5
NOT081-001188,2024-10-16,S3,virtual,64.6,8.0,8.2,3.0,4
NOT081-001189,2024-10-16,S1,virtual,63.2,9.3,10.2,5.1,8
NOT081-001190,2024-10-16,S2,presencial,85.3,8.5,13.4,10.3,7
NOT081-001191,2024-10-16,S3,virtual,60.8,12.4,13.4,3.1,1
NOT081-001192,2024-10-17,S1,virtual,92.2,10.2,9.9,4.9,2
NOT081-001193,2024-10-17,S2,virtual,87.8,11.2,12.5,11.0,3
NOT081-001194,2024-10-17,S3,presencial,73.1,13.9,14.8,11.8,3
NOT081-001195,2024-10-17,S1,virtual,79.5,14.2,7.8,2.2,3
NOT081-001196,2024-10-18,S2,presencial,100,11.3,11.5,5.4,2
NOT081-001197,2024-10-18,S3,virtual,81.3,14.9,15.1,0.6,0
NOT081-001198,2024-10-18,S1,presencial,46.8,8.8,7.8,3.4,2
NOT081-001199,2024-10-18,S2,presencial,54.4,10.8,9.4,11.4,3
NOT081-001200,2024-10-19,S3,virtual,89.0,8.6,10.0,4.8,8
NOT081-001201,2024-10-19,S1,presencial,100,6.4,8.7,0.5,8
NOT081-001202,2024-10-19,S2,presencial,91.2,14.6,13.0,8.3,0
NOT081-001203,2024-10-19,S3,virtual,74.3,10.1,11.9,11.4,0
NOT081-001204,2024-10-20,S1,presencial,91.5,10.3,8.4,1.2,1
NOT081-001205,2024-10-20,S2,presencial,85.3,13.0,14.9,11.3,0
NOT081-001206,2024-10-20,S3,presencial,81.9,11.9,13.4,1.1,3
NOT081-001207,2024-10-20,S1,virtual,91.8,8.9,9.4,8.4,4
NOT081-001208,2024-10-21,S2,presencial,59.2,16.5,11.8,7.2,3
NOT081-001209,2024-10-21,S3,presencial,77.5,13.8,14.1,3.2,1
NOT081-001210,2024-10-21,S1,presencial,79.3,15.4,16.1,10.9,2
NOT081-001211,2024-10-21,S2,virtual,79.2,13.6,12.4,4.0,2
NOT081-001212,2024-10-22,S3,presencial,60.3,9.2,9.7,2.7,2
NOT081-001213,2024-10-22,S1,virtual,47.2,16.4,12.8,0.8,1
NOT081-001214,2024-10-22,S2,virtual,82.4,2.9,8.6,4.4,3
NOT081-001215,2024-10-22,S3,virtual,83.6,11.7,12.1,4.9,0
NOT081-001216,2024-10-23,S1,presencial,88.3,17.1,16.7,1.8,2
NOT081-001217,2024-10-23,S2,virtual,85.3,9.5,12.1,5.0,9
NOT081-001218,2024-10-23,S3,virtual,85.7,7.3,7.2,3.4,8
NOT081-001219,2024-10-23,S1,presencial,73.9,6.6,8.6,0.2,2
NOT081-001220,2024-10-24,S2,virtual,93.9,12.3,12.9,6.3,1
NOT081-001221,2024-10-24,S3,virtual,100,12.9,12.7,2.6,0
NOT081-001222,2024-10-24,S1,presencial,50.8,10.9,12.3,2.5,0
NOT081-001223,2024-10-24,S2,presencial,52.9,7.9,13.2,12.0,2
NOT081-001224,2024-10-25,S3,presencial,70.8,13.2,11.0,8.1,3
NOT081-001225,2024-10-25,S1,virtual,84.9,4.4,9.7,3.3,5
NOT081-001226,2024-10-25,S2,presencial,95.4,16.3,14.2,7.6,1
NOT081-001227,2024-10-25,S3,virtual,86.5,12.4,13.0,9.6,1
NOT081-001228,2024-10-25,S1,virtual,67.6,6.4,6.7,0.5,4
NOT081-001229,2024-10-26,S2,presencial,57.9,10.0,9.0,9.6,3
NOT081-001230,2024-10-26,S3,presencial,91.7,6.8,12.4,9.4,2
NOT081-001231,2024-10-26,S1,virtual,85.9,11.3,13.2,0.9,3
NOT081-001232,2024-10-26,S2,virtual,70.0,11.3,11.6,1.0,3
NOT081-001233,2024-10-27,S3,presencial,82.2,10.3,14.4,11.4,3
NOT081-001234,2024-10-27,S1,presencial,75.0,8.9,9.4,9.4,6
NOT081-001235,2024-10-27,S2,virtual,99.5,7.3,9.7,11.3,8
NOT081-001236,2024-10-27,S3,presencial,78.2,11.0,10.9,7.4,3
NOT081-001237,2024-10-28,S1,virtual,70.9,12.4,9.7,8.9,0
NOT081-001238,2024-10-28,S2,virtual,77.7,6.9,10.3,2.1,6
NOT081-001239,2024-10-28,S3,presencial,77.7,16.8,14.0,6.6,3
NOT081-001240,2024-10-28,S1,virtual,84.7,12.4,10.5,8.7,2
NOT081-001241,2024-10-29,S2,presencial,55.4,12.4,11.8,9.1,2
NOT081-001242,2024-10-29,S3,virtual,65.5,15.5,10.1,4.0,1
NOT081-001243,2024-10-29,S1,virtual,72.7,14.4,13.3,4.5,1
NOT081-001244,2024-10-29,S2,virtual,70.8,8.2,11.0,4.0,8
NOT081-001245,2024-10-30,S3,presencial,85.4,8.8,9.3,2.4,8
NOT081-001246,2024-10-30,S1,virtual,89.3,10.8,,1.7,2
NOT081-001247,2024-10-30,S2,virtual,75.1,14.4,11.4,2.3,3
NOT081-001248,2024-10-30,S3,virtual,100,7.8,8.4,1.1,8
NOT081-001249,2024-10-31,S1,virtual,100,7.5,11.3,3.2,8
NOT081-001250,2024-10-31,S2,virtual,77.4,14.8,13.5,8.5,0
NOT081-001251,2024-10-31,S3,virtual,79.0,9.4,12.5,11.1,3
NOT081-001252,2024-10-31,S1,virtual,84.5,11.9,14.2,8.5,3
NOT081-001253,2024-11-01,S2,presencial,69.2,6.9,5.4,4.4,3
NOT081-001254,2024-11-01,S3,virtual,84.7,5.8,8.1,2.1,8
NOT081-001255,2024-11-01,S1,virtual,77.2,5.1,9.8,1.0,7
NOT081-001256,2024-11-01,S2,virtual,71.5,9.0,8.4,2.7,3
NOT081-001257,2024-11-02,S3,presencial,78.1,14.5,15.8,4.4,0
NOT081-001258,2024-11-02,S1,virtual,70.7,13.7,14.9,5.2,2
NOT081-001259,2024-11-02,S2,presencial,100,11.8,12.5,5.3,3
NOT081-001260,2024-11-02,S3,presencial,89.9,5.1,7.3,2.6,2
NOT081-001261,2024-11-03,S1,virtual,85.5,10.5,11.5,11.3,0
NOT081-001262,2024-11-03,S2, VIRTUAL ,54.2,13.0,9.5,1.9,1
NOT081-001263,2024-11-03,S3,presencial,75.2,11.5,11.7,7.8,2
NOT081-001264,2024-11-03,S1,presencial,71.3,15.0,11.3,8.8,0
NOT081-001265,2024-11-03,S2,virtual,95.2,3.5,5.5,5.2,10
NOT081-001266,2024-11-04,S3,presencial,66.2,9.9,10.7,5.1,4
NOT081-001267,2024-11-04,S1,presencial,95.9,10.0,"13,8",7.6,2
NOT081-001268,2024-11-04,S2,virtual,65.1,12.4,10.7,10.2,0
NOT081-001269,2024-11-04,S3,virtual,100,10.2,10.5,9.7,2
NOT081-001270,2024-11-05,S1,virtual,94.3,14.0,12.2,4.6,0
NOT081-001271,2024-11-05,S2,presencial,95.0,3.0,8.9,8.2,9
NOT081-001272,2024-11-05,S3,virtual,62.7,4.2,8.1,8.6,3
NOT081-001273,2024-11-05,S1,virtual,70.6,7.6,10.3,0.1,10
NOT081-001274,2024-11-06,S2,presencial,67.9,14.1,13.8,7.0,2
NOT081-001275,2024-11-06,S3,virtual,53.7,13.2,11.5,9.6,0
NOT081-001276,2024-11-06,S1,virtual,73.2,10.0,11.1,3.2,3
NOT081-001277,2024-11-06,S2,presencial,100,6.3,9.8,6.3,9
NOT081-001278,2024-11-07,S3,presencial,35.2,14.4,8.3,10.8,2
NOT081-001279,2024-11-07,S1,presencial,98.0,14.6,16.4,7.0,1
NOT081-001280,2024-11-07,S2,presencial,60.8,11.2,10.7,5.1,2
NOT081-001281,2024-11-07,S3,presencial,88.5,14.0,15.6,10.7,3
NOT081-001282,2024-11-08,S1,virtual,52.4,13.7,11.6,1.0,0
NOT081-001283,2024-11-08,S2,virtual,63.5,8.9,8.9,3.3,6
NOT081-001284,2024-11-08,S3,virtual,60.8,14.8,11.7,8.4,0
NOT081-001285,2024-11-08,S1,presencial,100,11.0,7.4,1.2,1
NOT081-001286,2024-11-09,S2,presencial,71.2,13.2,10.3,5.7,1
NOT081-001287,2024-11-09,S3,virtual,87.0,7.6,7.1,3.0,6
NOT081-001288,2024-11-09,S1,virtual,56.9,10.6,10.6,11.1,1
NOT081-001289,2024-11-09,S2,virtual,72.4,9.4,9.9,10.1,5
NOT081-001290,2024-11-10,S3,virtual,83.1,7.4,9.4,4.7,5
NOT081-001291,2024-11-10,S1,virtual,88.9,9.7,14.6,10.3,2
NOT081-001292,2024-11-10,S2,presencial,84.6,13.4,18.7,6.7,2
NOT081-001293,2024-11-10,S3,virtual,85.8,10.6,15.4,2.8,1
NOT081-001294,2024-11-11,S1,virtual,64.3,16.6,14.7,3.6,1
NOT081-001295,2024-11-11,S2,virtual,100,14.3,18.1,6.9,3
NOT081-001296,2024-11-11,S3,presencial,72.6,9.2,6.2,1.0,6
NOT081-001297,2024-11-11,S1,virtual,77.0,10.1,10.3,7.4,2
NOT081-001298,2024-11-12,S2,presencial,100,14.6,11.8,7.0,2
NOT081-001299,2024-11-12,S3,presencial,93.1,12.8,11.8,10.3,3
NOT081-001300,2024-11-12,S1,virtual,94.6,10.9,13.6,0.1,3
NOT081-001301,2024-11-12,S2,virtual,65.6,17.3,15.8,6.5,3
NOT081-001302,2024-11-13,S3,presencial,91.6,16.0,14.1,4.3,3
NOT081-001303,2024-11-13,S1,presencial,91.5,9.3,13.5,11.7,2
NOT081-001304,2024-11-13,S2,presencial,72.0,8.2,10.0,5.8,5
NOT081-001305,2024-11-13,S3,virtual,71.2,10.1,10.5,5.1,1
NOT081-001306,2024-11-13,S1,virtual,65.8,12.0,13.4,9.4,0
NOT081-001307,2024-11-14,S2,virtual,89.3,13.0,13.4,8.5,3
NOT081-001308,2024-11-14,S3,presencial,70.9,12.6,9.5,2.5,1
NOT081-001309,2024-11-14,S1,virtual,90.2,8.0,10.1,11.4,9
NOT081-001310,2024-11-14,S2,presencial,97.7,12.0,17.7,5.8,2
NOT081-001311,2024-11-15,S3,presencial,100,11.2,9.1,2.3,0
NOT081-001312,2024-11-15,S1,presencial,71.7,8.1,12.1,7.7,3
NOT081-001313,2024-11-15,S2,virtual,50.3,14.5,12.6,3.5,3
NOT081-001314,2024-11-15,S3,virtual,89.9,10.3,11.0,10.1,1
NOT081-001315,2024-11-16,S1,presencial,100,9.4,11.0,5.8,7
NOT081-001316,2024-11-16,S2,presencial,76.1,7.4,5.3,1.3,2
NOT081-001317,2024-11-16,S3,presencial,92.5,17.4,18.3,11.1,2
NOT081-001318,2024-11-16,S1,presencial,82.3,9.4,12.4,1.6,7
NOT081-001319,2024-11-17,S2,presencial,66.8,9.9,7.8,9.7,6
NOT081-001320,2024-11-17,S3,virtual,86.5,10.4,15.0,8.0,3
NOT081-001321,2024-11-17,S1,presencial,66.2,12.6,13.9,5.2,0
NOT081-001322,2024-11-17,S2,presencial,67.6,12.5,12.1,5.9,1
NOT081-001323,2024-11-18,S3,presencial,74.7,12.1,8.6,2.7,0
NOT081-001324,2024-11-18,S1,virtual,90.9,8.5,12.7,11.1,8
NOT081-001325,2024-11-18,S2,presencial,83.0,15.8,13.1,8.7,2
NOT081-001326,2024-11-18,S3,virtual,87.3,16.7,14.3,7.8,2
NOT081-001327,2024-11-19,S1,virtual,77.6,12.4,9.6,3.4,2
NOT081-001328,2024-11-19,S2,virtual,64.9,10.4,9.4,1.4,2
NOT081-001329,2024-11-19,S3,presencial,81.8,11.4,,9.1,0
NOT081-001330,2024-11-19,S1,virtual,91.6,4.5,11.0,10.1,7
NOT081-001331,2024-11-20,S2,virtual,67.8,12.0,12.4,7.7,3
NOT081-001332,2024-11-20,S3,virtual,78.7,13.7,14.4,11.8,1
NOT081-001333,2024-11-20,S1,virtual,27.8,14.0,10.1,5.9,3
NOT081-001334,2024-11-20,S2,presencial,78.2,6.3,9.2,11.9,8
NOT081-001335,2024-11-21,S3,virtual,85.2,4.1,5.4,1.7,9
NOT081-001336,2024-11-21,S1,virtual,82.6,12.3,10.7,9.8,3
NOT081-001337,2024-11-21,S2,virtual,63.7,9.2,6.3,3.1,7
NOT081-001338,2024-11-21,S3,virtual,56.4,13.8,14.5,7.0,3
NOT081-001339,2024-11-22,S1,virtual,76.1,14.4,12.0,7.2,2
NOT081-001340,2024-11-22,S2,presencial,70.7,6.6,8.0,3.8,3
NOT081-001341,2024-11-22,S3,presencial,97.0,14.2,17.6,5.0,2
NOT081-001342,2024-11-22,S1,presencial,69.1,10.8,9.4,9.8,3
NOT081-001343,2024-11-23,S2,virtual,71.6,8.7,7.2,1.2,3
NOT081-001344,2024-11-23,S3,presencial,86.6,16.4,18.0,7.8,3
NOT081-001345,2024-11-23,S1,virtual,58.3,12.3,9.7,1.2,1
NOT081-001346,2024-11-23,S2,presencial,81.3,8.4,8.8,0.9,9
NOT081-001347,2024-11-23,S3,presencial,73.5,11.2,8.2,0.9,2
NOT081-001348,2024-11-24,S1,presencial,46.1,14.0,10.3,3.7,1
NOT081-001349,2024-11-24,S2,presencial,76.0,8.5,6.9,0.1,4
NOT081-001350,2024-11-24,S3,presencial,48.3,15.0,13.0,7.0,3
NOT081-001351,2024-11-24,S1,virtual,98.8,11.9,11.7,0.6,2
NOT081-001352,2024-11-25,S2,presencial,81.4,10.8,10.8,10.9,2
NOT081-001353,2024-11-25,S3,presencial,100,12.2,10.0,5.9,3
NOT081-001354,2024-11-25,S1,presencial,83.6,10.5,8.8,6.5,0
NOT081-001355,2024-11-25,S2,presencial,50.6,4.8,9.3,11.1,4
NOT081-001356,2024-11-26,S3,virtual,77.7,9.2,6.8,7.9,3
NOT081-001357,2024-11-26,S1,virtual,80.7,5.2,5.6,9.2,2
NOT081-001358,2024-11-26,S2,presencial,100,11.5,9.7,5.5,2
NOT081-001359,2024-11-26,S3, PRESENCIAL ,69.6,15.0,12.7,6.8,1
NOT081-001360,2024-11-27,S1,virtual,73.3,13.7,11.3,1.7,0
NOT081-001361,2024-11-27,S2,virtual,82.7,14.3,10.3,7.2,2
NOT081-001362,2024-11-27,S3,virtual,58.1,12.5,14.7,7.1,0
NOT081-001363,2024-11-27,S1,presencial,65.0,11.1,6.2,3.8,3
NOT081-001364,2024-11-28,S2,virtual,100,6.4,10.6,5.6,4
NOT081-001365,2024-11-28,S3,presencial,75.6,11.5,8.2,5.2,3
NOT081-001366,2024-11-28,S1,virtual,77.8,11.7,11.1,6.0,0
NOT081-001367,2024-11-28,S2,presencial,65.2,13.9,13.2,8.8,3
NOT081-001368,2024-11-29,S3,virtual,100,19.2,16.6,0.8,2
NOT081-001369,2024-11-29,S1,virtual,100,8.5,17.0,10.7,5
NOT081-001370,2024-11-29,S2,virtual,62.4,5.1,5.0,3.6,5
NOT081-001371,2024-11-29,S3,virtual,89.4,11.6,10.7,5.7,2
NOT081-001372,2024-11-30,S1,presencial,99.2,12.4,14.2,8.4,0
NOT081-001373,2024-11-30,S2,virtual,78.1,9.0,8.0,4.1,6
NOT081-001374,2024-11-30,S3,presencial,54.2,9.7,13.4,8.3,3
NOT081-001375,2024-11-30,S1,virtual,53.7,16.5,13.3,11.9,0
NOT081-001376,2024-12-01,S2,virtual,67.9,15.4,14.4,8.1,1
NOT081-001377,2024-12-01,S3,presencial,63.4,6.6,9.7,10.5,6
NOT081-001378,2024-12-01,S1,virtual,88.9,10.0,10.1,5.8,0
NOT081-001379,2024-12-01,S2,presencial,42.9,10.0,6.0,0.4,3
NOT081-001380,2024-12-02,S3,presencial,73.9,9.0,9.7,7.2,3
NOT081-001381,2024-12-02,S1,presencial,88.4,13.5,11.3,11.5,0
NOT081-001382,2024-12-02,S2,virtual,66.9,12.0,16.4,8.8,3
NOT081-001383,2024-12-02,S3,presencial,100,7.5,13.4,6.9,8
NOT081-001384,2024-12-02,S1,presencial,73.9,15.6,13.7,0.8,1
NOT081-001385,2024-12-03,S2,presencial,79.9,13.4,9.7,0.5,1
NOT081-001386,2024-12-03,S3,virtual,100,13.3,11.5,4.7,1
NOT081-001387,2024-12-03,S1,virtual,74.3,11.1,12.8,7.9,3
NOT081-001388,2024-12-03,S2,virtual,74.4,11.1,9.4,8.6,3
NOT081-001389,2024-12-04,S3,virtual,87.6,13.9,13.9,8.4,3
NOT081-001390,2024-12-04,S1,presencial,69.8,14.7,14.6,0.4,0
NOT081-001391,2024-12-04,S2,presencial,46.6,14.2,11.7,8.6,0
NOT081-001392,2024-12-04,S3,virtual,76.3,13.6,11.6,2.9,3
NOT081-001393,2024-12-05,S1,virtual,76.6,11.9,13.0,6.5,0
NOT081-001394,2024-12-05,S2,virtual,73.0,8.9,10.6,10.7,4
NOT081-001395,2024-12-05,S3,virtual,92.9,8.8,12.2,10.0,8
NOT081-001396,2024-12-05,S1,presencial,100,12.3,13.3,5.6,0
NOT081-001397,2024-12-06,S2,virtual,100,9.0,9.9,5.3,9
NOT081-001398,2024-12-06,S3,presencial,93.4,11.0,10.4,8.7,1
NOT081-001399,2024-12-06,S1,presencial,94.2,10.5,8.6,3.5,0
